,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X002460.SZ,X601600.SH,X600660.SH,X600362.SH,X000786.SZ,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600126.SH,X600489.SH,X600176.SH,X002466.SZ,X000723.SZ,X000401.SZ,X600426.SH,X002075.SZ,X000553.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X000883.SZ,X600583.SH,X600486.SH,X000709.SZ,X000027.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.032395612017682,0,0,0,-3.46944695195361e-18,0,0,0,0.360234832425159,0,0,0.0298188070329815,0.0761763830930176,0,0,0,0,0,0,0,0,0,0.0669218011029469,0,0,0,0,0,0.0275974522396178,0,0,0,0,0,0,0,0,0.0415469146602057,0,0,0,0,0,0,0.00214806204818474,0,0,0,0,0,0
X600028.SH,0.278640906149515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261957569866384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037229124744243,0,0,0,0,0,0.0224594310129588,0,0,0,0,0,0.0381674572934012,0,0.0273029870195966,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0986471814939215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990794054136228,0.056529983985426,0,0,0,0,0,0.00783136861286823,0,0,0,0,0,0,0.111014147430947,0,0,0,0,0,0,0,0,0,0,0,0,0.00120751572381251,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.377847861170973,0,0,0,0,0.0104025481997396,0,0,0.139214022684325,0.0723451730501456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184057317521685,0,-0.0140251012879339,0,0,0,0,0,0,0,0,0,0.00389967320811825,0,0,0,0,0.0183410747808874,2.16840434497101e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441638692310199,0,0,0.0162805888029757,0.0420253672494445,0,0,0,0,0,0,0,0,0,0,0,0,0.0646829189971822,0,0,0,0,0,0,0,0,0,0,0.108835090289717,0,0.185722829793337,0,0,0,0,0,0.0469112086077204,0.0153542912589602,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697506271246778,0,0,0,0.0169828271851439,0.049159488844544,0,0,0,0,0,0,0,0,0,1.04919790626088,0,-0.00875298462143392,0,0,-0.0183434916602099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235052169860988,0.0559475847789166,0.00635153492455711,0.016520372691907,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0505529220979,0,0,0,0,8.67361737988404e-19,0,0.15030473443796,0.266542891905572,0,0,0.00894135424546081,0,0,0,0,0,0.0183540234405768,0,0,0,0,0.00308647605685745,0,0,0,0,0,0,0,0,0,0,0.0143064119417481,0,0,0.0534163691921517,0,0,0,0,0,0.00124760142974213,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708769895267733,0,0,0,0.132048735043038,0,0.144588538579013,0,0.215070795732006,0,0,0.0513929457276546,0,0,0,0,0,0,0,0,0,0,0,0.269457410731581,0,0,0,0,0.00878219476598731,-0.00822858618833432,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494253784865833,0,0,0,0,0,0.0767924654107528,0,0,0.482668727246108,0.104622395367025,0,0,0,0,0,0,0,0,0,0.0966714678564093,0,0,0,0,0,0,0,0,0,0,0,0.0557045461999942,0,-0.0157518227433067,0.00327134147597938,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.524085229200156,0,0,0,0,0.11079912703171,0,0,0,0,-0.0465265107863072,0,0,0,0,0,0,0,0,0.0224763155588598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875641513677684,0,0.00905364684712559,0.0124894241176021,0,0,0,0,0,0
X600801.SH,0,0,0,0.30165596410216,0,0,0,0,0,0.0841071868449708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118492970383184,0.393128729601956,0,0.0370118080325263,0.0353328355108724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266136920417009,-0.00542666197086242,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.14695887955989,0,0.0383524415613835,0,0,0,0,0,0,0,0,0,0,0,0,0.161839451152001,0,0,0.250519023292364,0,0,-0.192870104481284,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0135887620199581,0,0,0,0,0,0,0.116089096258662,0,0,0,0,0,0,0.0084952404184456,0,0,0,0.242697084022688,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457461014224972,0,0,0.0662772404074441,0,0.00293587927959778,0,0,0,0.114390843481447,0.11811913131579,0,0,0,0,0.0109384419381929,0,0,0,0,0,0,0,0,0,0.0197128773704465,0,0,0,0,0,0,0,0.0177885449229157,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202487478577429,0,0,0,0,0,0.0926431872190174,0,0.114986028825474,0,0,0,0.0335559558138176,0,0,0,0,0,0,0,0,0.0258279820381737,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00152601068524926,-0.00475976539007395,0,0,0,0,0,0
X600886.SH,0,0,0.0991471094295284,0,0.0306407143776716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11854761486114,0,0,0,0,0,0,0,0,0,0,-0.0196577057541627,0,-2.16840434497101e-19,0.0427823226505651,0,0,0,0,0,0,0,0,0,0.125673213952592,0,0,0,0,0,0,0.0972100698997338,0,0.00780071916789831,0.009382160278305,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32280316415762,0,0,0,0.0291628874604141,0,0,0,0,0,0,0.181438435120733,0,0.346201541888466,0,0,0,0,0,0,0.0345294601289504,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615117866861878,0,0,0,0,0,0,0,0.0736053129559758,0,0,0,0.0895006151165109,0.0853919105887552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882497908718257,0,0,0,0,0,0,0,0,0.0160052297448935,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.043403271597573,0,0,0,0,0,0,0,0,0,0,0.216944267323575,0,0,0.0598244646217782,0.140231799833765,0.0685021458406946,0,0,0.0606889421976119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429601670787176,0,0,0,0,0,0
X600362.SH,0,0,0,0.0523137508786703,0,0,0,0,0.123756461113017,0,0.10367032017958,0,0,0,0,0,0,0,0,0,0,0.0245060637307145,0,0.204189947955001,0,0,0,0.00526525439238354,0,0,0,0,0.0812036607844816,0,0,0,0,0,0,0,0.265921865570513,0,0,0,0,0,0,0,0,0.0644392172432373,0,0,0.00522664775489946,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0929046091804709,0,0,0,0,0,0.311324225575052,0.0788061772515838,0,0,0,0,0.118067578423483,0,0,0,0,0,0,0,0,0,0,0,0.096290250407152,0,0.0416334753697464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328508398781058,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538216751488571,0,0,0,0,0,0,0,0.342506470525976,0,0,0,0,0,0,0.188858995975913,0,0.0860056223053375,0,0,0,0,0.0379645365055206,0,0,0,0,0,0.00758117551498228,0,0,0,0,0,0,0,0.0700601529836506,0.0398231642073257,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0608651445905109,0,0,0,0,0.0313403085016069,0,0,0,0,0,0,0,0.182590395849439,0,0,0,0.105676486039951,0,0.0157967473999465,0,0,0,0,0.0603925324150992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265878497794829,-5.42101086242752e-20,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0353242907718569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036625007284079,0.0473404830056169,0.10061183702082,0,0,0,0,0,0,0.0426527994324047,0,0.010062397548391,0.000769898392658049,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032277358799611,0,0,0,0,0,0.0654129852926383,0,0,0,0.243195036850246,0,0,0.0396320975620309,0.0295467219063757,0,0,0,0.0415294474241043,0,0,0,0,0,0,0,0.126362632317909,0,0,0,0,0,0,0,0,0,0.0160984520069931,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428761105604184,0.209562367439757,0,0.137029999496515,0,0,0,0.0419743954571004,0.0666221766729075,0,0,0,0,0.0515499967296685,0,0,0,0,0,0,0,0.165015260418132,0,0,0,0,0,0,0,0,0,0,0.000410844456246496,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0768294912442456,0,0,0.0853213350860203,0,0,0.18665381788438,0,0,0,0,0,0,0.0644683343643712,0,0,0,0,0,0,0,0,0,0,0.266192268741006,0,0.0365082832168188,0,0,0,0,0,0,0,0,0.085152787574816,0,0,0,0.0140609747802883,0,0.0120042262163203,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0822471489529375,0,0.342766200211647,0,0,0,0,0,0,0.0330708637203237,0,0,0,0,0,0.114513395295122,0,0,0,0,0,0,0,0,0,0,0.00674686018035501,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0163924939793752,0.0129431904616803,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0830286494070063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358344563165597,0,0.269093329658974,0,0,0,0,0,0,0,0,0.0192494680685784,0,0,0,0,0.12783762905003,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.00016543623882986,0.022634741567983,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08064024637688,0,0,0,0.0374067835015281,0,0,0,0,0,0.118391661889605,0,0,0,0,0,0,0,0,0,0,0,0.0980168253529452,0,0,0,0,0,0.0210680593681543,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.362202908313185,0,0.0602020664851187,0.154784509719676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663930665111813,0.0806338731094529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241364248825643,0.0312551934378295,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.429996235666214,0,0,0,0,0,0,0,0,0,0.0355198000061778,0,0,0,0,0.00672422205524864,0,0,0,0,0,0,0,0,0,0,0,0.0206383748073635,0.0625365175312774,0,0,0.0146495733454166,0.0302504796326841,0,0,0,0,0,0,0,0.00532505356815793,0,0,0,0.090512223369615,0,0.0120905321606408,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.170375755758743,0,0,0,0,0,0,0,0,0,0,0,0,0.0348720989079586,0,0,0,0,0,0,0,0,0.03142958968465,0.0403131972023842,0,0.0817777799563137,0.0243962413156388,0,0,0,0,0,0,0.0242177143856048,0,0.230299307456287,0,0,0,0,0,0.0299400419280138,0.0241171200075314,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.277972555184142,0,0,0,0,0,0,0,0,0,0,0.152740869500789,0,0.353651217125594,0,0,0,0,0,0,0,0,0,0,0,0.00743507895050907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184843273193092,0,0.112735315367507,0,0,0,0,0,0,-0.0143342904626059,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297128207568505,0,0,0,0,0,0,0,0,0,0,0,0,0.255632994475225,0,0,0,0.0408944588404468,0,0,0,0.168812950535404,0,0,0,0,0.502787778916557,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0.576647223527746,0,0,0,0,0,0,0,0,0.0815831679011366,0,0,0,0,0,0.175046377147377,0,0.0485164524657483,0,0,0,0,0.0279915367760489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00736417648558099,0.0117437958314343,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280936900563218,0,0.229647826035886,0.0148140926619255,0,0.0521610759703309,0,0,0,0,0,0,0.148556675512953,0,0,0.0784713271586664,0,0,0,0,0.027233797574723,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0847917877184154,0,0,0,0,0,0,0,-0.163604394734766,0,-0.189375232780645,0,0,0.177728469330133,0,0,0,0,0,0,0,0,0,0,0,0.301314458697229,0.0123293782816663,0,0,0,0,0,0,0,0.433425001099746,0,0,0,0,0,0,0,0,0,0,0.0610427220486529,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.0879026636645169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368426897250003,0,0,0,-0.14330723208969,0.137421542581095,0,0,0.11726419830125,0,0,0,0,0,0,0,0,0,0.559074321890978,0,0,0,0.172827490121818,-0.0150905961429587,0.0220306058050091,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0374835231446756,0,0,0,0,0,0,0,0.00169211738533241,0,0,0,0,0,0,0,0.0788847389669266,0,0,0,0,0,0,0,0,0.014622856083417,0,0,0,0,0,0,0,0,0.00607919725078053,0,0.0595138067802819,0,0.000431013622355865,0,0,0,0,0,0.00948002905137609,-0.00444434256515584,0,0,0,0,0,0
X000898.SZ,0,0,0.0174814535603092,0,0,0,0,0.050920448157655,0,0,0.0409121514184795,0,0,0,0,0.0471226624477806,0,0,0,0.0299718096982148,0,0,0,0.118281749705753,0,0,0,0,0,0,0,0,0,0.0417791106158606,0,0,0,0,0,0,0,0.0114172839499477,0.112883514786005,0,0,0,0,0,0,0,0,0.0162388096899238,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197217467206462,0,0,0.137184889859189,0,0.0516833775116215,0,0,0,0,0.0783397178360632,0,0,0,0,0,0,0,0.00950434484532544,0,0,0,0,0.025892837223523,0,0,0,0,0,0,0,0,0,0.00775780333534909,-0.0145651872725726,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.100333073142073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196643010976652,0,0,0,0,0.316975844303607,0,0,0,0,0.0997558433988025,0,0,0.0940814750511683,0.0463228937146259,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0149967754138802,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.0117150653824804,0,0,0,0,0.0345662550526249,0,0,0,0,0,0.279621569746768,0,0.0213384872398295,0,0,0,0,0.0190303426198969,0,0,0.0521103046458397,0,0,0.0286263220459303,0,0.0544231962299396,0,0,0,0.0951841165440422,0,0,0,0,0,0,0,0,0,0,0.0268156132888397,-0.0162358928089652,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.0551175503211212,0,-0.0680276219079391,0.0578927492952768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832780190386976,0,0,0.0592508658168277,0,0,0.507989586628523,0.0009118707178409,-0.0504711810742666,0,0,0,0,0,0,0,0.321669815091505,0,0,0,0,0,0.0104427438975304,0.000369077408159928,0,0,0,0,0,0
