,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600027.SH,X600157.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000792.SZ,X000630.SZ,X000408.SZ,X000883.SZ,X600352.SH,X600219.SH,X600098.SH,X000983.SZ,X000539.SZ,X000825.SZ,X000027.SZ,X000723.SZ,X002092.SZ,X600021.SH,X601699.SH,X600549.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.28883769442572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391278553212258,0,0,0,0,0,0.0250250118552974,0,0,0,0,0,0,0,0,0.0111552472921364,0,0,0.0668040316500263,0,0,-0.0768067766655605,0,0,0,0.0723112490045207,0,-0.0167296951103532,0.00412842158802109,0,0,0,0,0,0
X600028.SH,0.548927546593235,0,0,0,0,0,0,0,0,0.106602044758751,0,0,0,0,0.112628248444827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298092168336715,0,0.0502548131799767,0,0.095725144998002,0,0,0,0,-0.00427718169138853,0.00481050124297565,0,0,0,0,0,0
X601088.SH,0,0,0,0.00622185918465698,0.145938721143522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534751633293055,0,0,0.0497706459633141,0,0.0903247916544314,0,0,0,0,0,-0.0192074334956958,0,0,0,0,0,0,0,0,0.0299669954934748,0,0,0,0,0.0622683775040215,0.20606711505164,0.0180138983959836,0,-0.0357662133392385,-0.027911929088995,0.00902401207032681,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156968667201481,0,0,0,0,0,0,0,0.229381720669587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719481837008894,0,0,-0.146313664268759,2.16840434497101e-19,-0.0193617184361011,0.00912519530428933,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.22116153316314,0,0.0616939405788586,0,0,0.101840871418019,0,-5.42101086242752e-20,0,0,0,-0.0442929016748966,0,0,0,0,0,0,0,0,0,0,0,0,0.101447362105791,0,0,0,0,0,0,0,0.0408118015492119,0.0121548066790514,0,-0.0225619823585552,0,0,-0.00851476619781176,0.00702918401857115,0,0,0,0,0,0
X600585.SH,0,0.144066243519084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993910181004891,0,0,0,0,0,0,0,0,0,0,-0.354779176548975,0,0,0,0,0,0,0.169115888892561,0,-0.0189687233441555,0,0,0,0,0,-0.109578142792856,0,0.00303811484797963,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.105879754617941,0,0,0,0,0.0700133087500586,0,0,0,0,0,0,0,0,0,0.204521626006676,0,0,0,0,0,0.00497768054743823,0,0,0,0,0,0,0,0,0.054117718663423,0.0780462489488861,0,0.000113141325088276,0,0,0,0,0,0,0.086583325010248,0,-0.0145021201921075,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0255796103494568,0,0,0.113773257629336,0,0,0,0,0,0,0,0,0,0,0,0.0933790553031627,0,0,0.0618892341947354,0,0,0,0,0.0877941890755904,0,0,0,0,0,0,0,0.199066318837412,0,0,0,0,0,0,0,0,0,0,0,-0.00250225650887662,0,0,0,0,0,0
X601600.SH,0,-0.00705111484816029,0,0,0,0,0,0,0,0,0,0.32253175752314,0,0,0,0,0,0,0,0,0.046305123363067,0,0,0,0,0,-0.123204101335286,0,0,0,0,0,0,0,0,0,0,0.22308054852521,0,0,0,0,0,0,0,0.158462095456245,0.087076068136196,0,0,-0.152564151979005,-0.00932609451917786,-0.000276410157972497,0,0,0,0,0,0
X600688.SH,0,0.484829843942084,0,0,0,0,0,0,0.0189005797591815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500974430307725,0,0.0286735624903319,0,0,0,0,0,0,0,0,0,0,-0.0199040353835202,0,0,0.0230225973415597,0.0300609992657124,0,0,0,-0.0658809169004285,0.00744285727822628,-0.000405952877541052,0,0,0,0,0,0
