,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X600176.SH,X601992.SH,X600516.SH,X002466.SZ,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X600299.SH,X600489.SH,X000629.SZ,X600808.SH,X000786.SZ,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X000553.SZ,X600583.SH,X000883.SZ,X002110.SZ,X002271.SZ,X600157.SH,X002470.SZ,X600021.SH,X600612.SH,X600339.SH,X000408.SZ,X601699.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.115668171310559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209957394355201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388317508752482,0,0,0,0,0,0,0.00472942730435226,0.178773398682175,0,0,0,0,-0.0069459809364275,0.0214864066051194,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.108761167440845,0,0,0,0,-0.230340690777747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313761899233879,0,0,0,0,0,0,0,0,0,-0.0147374365993133,0.203662939003884,-0.0929067534076288,0,0,0,0.344502485525738,0,0,0,0,0.0238774402397838,0.0633237184473374,0,0,0,0,-0.0906355785743146,0
X601088.SH,0,0,0,0,0,0.114211070958475,0,0,0,0,0,0,0.11437966139451,0,0,0,0,0,-0.065892736030382,0,0.0987579285761977,0,-0.0569244785244155,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0668337604863698,0,0,0,0,0,0,0,0,0,0.0277023294974373,0,0,-0.0841256917879468,0,0,0,0,0.056260853887704,0,0.0342504226893509,0,0,0,0.0975689118735026,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116170912225804,0,0,0.320663451768497,0,0,0.0134242212517773,0,0,0.108052761504259,0,0,0,0,0,0,0,0,0,0,-0.0167777049098972,0.0337210481909051,0,0,0,0.0433755257304757,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143095630037674,0.07192123297207,0.0588153025613124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261975965476943,0,0.00714957409347223,0,0,0,0,0,0,0,0,0,0.0243665978829048,0,0,0,0.0189876565784527,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116784922133317,0,0,0,0,0,0,0,0.496040683874633,0.0388804116129843,0,0.127548069582952,0,0,0.208292642008812,0,0,1.38777878078145e-17,0.144857254926768,0.00608306738283935,0,0,0,0,0,0,0,0,0,0.0140266045333762,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478784322564042,0,0,0.602936904151282,0,0,0,-0.172801175531008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485708970447986,0.0624066810020316,0,0,-0.108834648552026,0,0,0,0,-4.33680868994202e-19,0.010983464773019,0,0,0,-0.0235817627715847,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296154999095181,0,0,0.110002337505154,0.0738662878431661,-0.150774707926742,0,0,0,0,0,0,0,0,0,0,0.0556324912760702,0,0,0,0,0,0.0675055055378081,0.166109778215993,0,0,0,0,0.154944680372319,0,0,0,0,4.33680868994202e-19,0.00625428117943817,0,0,0,0.0101144728666265,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882458463182569,0.070013403719898,0,0,-3.46944695195361e-18,0,0.539521439508143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151500470561704,0.00826460537529473,0,0,0,0,0,-0.00431288631489083,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857885226330144,0,0,0,0.262109246145162,0,0,0,0.00866200972221687,0,0,0,0,0,0,0,0,0,0,0,0,0.0112126913253946,0,0,0,0,0.0168107344600779,0,0,0,0,-0.0055940594587462,0.038862205178911,0,0,0,0.0531168926112163,0,0
X600660.SH,0,0.0944550902733596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538322253937351,0,0.0192110023025492,0,0,0,0,0.0399882572376244,0,0,0,0.353388493877822,0,0,0,0,0,0,0,0,0.0457020670527132,0.0108213410765692,-0.0390959343095287,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0444511066240064,0,0,0,0,0,0,0,0,0,0,0.0799848003693201,0,0.00330341245791575,0,0,0.0656049248418308,0,0,0,0,0,0,0.04228616989588,0,0.0465787376428872,0,-0.0684353717478344,0,0,0.0588036086657763,0,0,0,0,0,0,0,0,0.130774710254949,0,0,0,0,-0.000569983947060121,-0.00724513475622732,0,0,0,-0.0242309238867235,0,0
X600886.SH,0,0,0,0.0138892123317618,0,0,0.0918784766806317,0,0,0,0,0,0,0,0,0.0374704540310052,0,0,0,0.131434207386367,0,0.0715650668431122,0,0,0,0,0.0875804418344287,0,0,0,0,0,0,0,0,0,0,-0.147412396667035,0,0,0,0,0.0361681282662195,0,0,0.130288746760899,0,0,0,0,0,0.0255070971081601,-0.0442120310981623,0,0,0,0.00733694172248091,0,0
X600688.SH,0,0,0,0,0.0447230093394813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101569536047858,0.090536173805685,0,0,0.103087127112621,0,0,0,0,0,0.0296859459633338,0,0,0,0.0357126655032924,0,0
X601600.SH,0,0,0,0,0,0.0669290213561466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029325748639521,0,0,0.0832754215575261,0,0,0.222248722496892,0,0,0,0,0,0,0,0,0,0,0,0,0.0343802828706935,0.053196691094595,0,0,0,0,0.0812512190868795,0,0,0,0,-0.00418179022446687,-0.018244430167088,0,0,0,0.000335918837898742,0,0
X600795.SH,0,0,0,0,0,0,0.0824605865757449,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0397603432055061,0,0,0,0,0.086594346453306,0,0,0,0,0,0.123700578924684,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165167719520491,0,0,0,0,-0.04095670287739,0,0
X600362.SH,0,0,0,0,0,0.0435519286726298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397560482328969,0,0,0,0.0221786788127979,0,0,0,0,0,0,0,0,0,0,0,0.021579253730756,0,0.0314141217517516,0,0,0,0.0493701432868439,0,0,0,0,0.00707258774728812,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.045680278739884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102141192047687,0.0701050525809129,0,0.0766725414418868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172774288798192,0,0.0109871531221155,0.0228627773991843,0,0,0,0,0,0,0,-0.000977454145496463,-0.0148360932655243,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.461211056024681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203188636222243,0,0,0,0,0,0,0,0,0,0,-0.0724098773163978,0,0
X000898.SZ,0,0,0,0,0,0.106758051532831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191892996157504,0.113522453437787,0,0,0,0,0,0.0484137421513182,0,0,0,0,0,0,0,0,0,0,0,0,0.0951508477665855,0,0,0,0,0,0,0,0,0,0,0.00130337726807307,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242608248476541,0,0,0,0,0,0.0841179142577944,0,0,0,0,0,0,0,0,0.317859558489822,0,0,0,0,0,0,0,0.0469548040147976,0,0,0,0,0,0,0,0.0405006261001373,0,0,0.0167663520757999,0,0,0,0,0.0382676957332016,0,0
X601992.SH,0,0,0,0,0,0,0,0,-0.103559800010547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500590871409074,0,0,0,0,0,0.2172737019275,0,0,0,0,0,0,0,0.104526949714215,0.22031269535945,0,0,0,0,0,0,0,0.0398863332836661,0,0.02879560030971,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.186924549705343,0,0,0,0,0,0,0,0,0,0,0,0,0.0558292124372477,0,0.0796460065853252,3.46944695195361e-18,0,0,0.217182396097716,0,0,0.244330742795119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225317297793194,0,0.182411843785039,0.0721021276396914,0,-0.00739794604972367,0.0367267296746476,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609809617458492,0,0,0,0,0,0,0,0,0,0.110800485827773,0,0,0,0.00981621477169813,0,0,0,0.136151158189732,0,0,0,0,-0.0993818886139884,0.0218918928710391,0.0273048945191999,0,0,0,0.0583755785970657,-0.04210280685886,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214622120351614,0.167711726417778,0.0671587172709896,0,0,0,0.124723006622397,0,0,0.103840962599674,0,0,0,0,0,0,0.025490300231459,0,0,0,0,-0.00678100809290414,0.0481638109193624,0,0,0,0,0,0,0,0,0.0140811378472201,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250554059045598,0,0.108380727254847,0.0247660104579856,0.0496868748144364,0,0,0,0,8.67361737988404e-19,0,0,0.122313271205534,0,0,0,0,0,0,0,0,0,0,0,0.0184055814728049,0,0,0,0,0,0,0,0,-0.023631994053734,0.0359058064135459,0,0,0,0.0527261634692537,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460623127219328,0.0630148933322798,0,0,0,0,0,0,0,0,0,0,0,0.206057861463149,0,0,0,0,0,0,0.247074265137846,-0.0290904760831311,0,0,0,0,0,0,0,0,0.0411607273883254,-0.0850157470819699,0,0,0,0.0244351700836418,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123327786718821,0,0,0,0,0,0,0.0167571850554958,0.62580975598522,0,0,0,0,0,0.095284593455762,0.0450471236244579,0,0,0,0,0,0,0,0,0,0,0,-0.0105515798867824,0,0.167826218165774,0,0,0.126775326627619,0,0,0,-0.0164348492306536,0.0385273879515651,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0930806465690255,0,0,0,0,0,0,0,0,0,0,0,0,0.221877331051877,0,0,0,0.133819756281971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227628761725156,0,0,0.00928725466217196,0,0,0,0.0667768436101276,0,0,0,0,0,0,0,0,0,0,0,0.0483254145987325,0,0
X600489.SH,0,0,-0.0460318843270661,0,0,0,0,0,0.564348300465143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117734048345117,0,0,0,0,0.026715481063133,0,0,0.0856034478560306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320718936975927,-0.00619253035448133,-0.020799624152457,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243977549607597,0,0.0929249968487366,0,0,0,0,0.106825985760364,0,0.243613489295305,0,0,0,0,0,0,0,0,0,0,0.0937159025070388,0,0.021706051264159,0,0,0,0.0653016817980874,0,0,0.141594906880624,0,-0.0213949380597464,0.0486026268165652,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.0827879265251742,0,0,0,0,0,0,0,0,0,0.0225414471208197,0,0,0,0,0,0.028431845552072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294617300505765,0.0581809740664105,0,0,0,0,0,0,0,0,0,0.00349649693912875,-0.0127697337554417,0,0,0,0.0342358056461602,0,0
X000786.SZ,0,0.0055160957678916,0,0,0,0,0,0,-0.0533155872644304,0,0,0,0,0,0,0,0,0,0,0,0.28527340865089,0.151772079627002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268393868284638,0,0,0,0.288989286515237,0,0,0,0,0,-0.0168109431365527,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0220845096653203,0,0,0,0,0,0,0,0,0,0,0,0,0.0208442077244248,0,0,0.0768793825023385,0.0327901731789461,0.0563105766289881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
