,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600010.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X600111.SH,X600188.SH,X600027.SH,X600309.SH,X600688.SH,X000898.SZ,X601158.SH,X601992.SH,X600583.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000825.SZ,X002353.SZ,X600489.SH,X000629.SZ,X000027.SZ,X600547.SH,X000630.SZ,X600549.SH,X600660.SH,X601699.SH,X600808.SH,X000831.SZ,X000959.SZ,X600578.SH,X600352.SH,X600315.SH,X600008.SH,X600307.SH,X000983.SZ,X000937.SZ,X002470.SZ,X600863.SH,X000878.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.690172080874076,0,0,0,0,0,0,0,0,0,0,0,0,0.0332832405634421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0144902286461363,0,0,0,0,0,0,-0.0189541234042091,0,0,-0.0308917951978195,0,0,0,0
X600028.SH,0.58582099658853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875187212265374,0,0,0.137602875774182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130872940490474,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.157337634444987,0,0,0.0495770532592253,0,0,0,0,0.146540877945688,0,0,0,0,0,0.0531321871914395,0,0,0,0,0,0,0.0392887808337702,0,0,0,0,0,0,0,0,0,0.0558054771168605,0,0,0,0,0,0,0.0782937606504169,0.0719539301296038,0,0,0,0,0,-0.00961729848791891,0.00222610418075255,0,0,0,0,0,0
X600011.SH,0.163692610228606,0,0,0,0.172468442681291,0,0,0,0.0347610474277322,0,0,0,0.036712211099481,0,0.0131702041284949,0.31418899165255,0,0.151757651080613,0,0,0,0,0,0,-0.0429371784877359,0,-0.0590208883939976,0,0,0,0,0,0,0,0,0,0,0.0572696994480924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170348426620132,-0.0342542912595685,0,0,0,0,0,0
X600019.SH,0,0.0064927895559784,0,0.168659847652828,0,0,0,0,0,0,0,0,0,0,0.115625690464922,0,0,0,0.291065473230035,0,0,0,0.243076673768094,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185820357219199,0,0,0,0,-0.0103408705901531,0,0,0,0,0,0,0
X600585.SH,0,0,0.102440539414442,0,0,0,0,0,0.0456333812576345,0.206222220344435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124223530400256,0,0,0,0,0,0.077427962681694,0,0,0.0860202418056214,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0220572344913552,0.0129000807682329,0,0,-0.0202769087814952,0,0,0,0,-0.0943815877929175,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0338059621699799,0.320651486889531,0,0,0,0,0.117025023121481,0,0,0,0,0,0.113085267413541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103460471618886,0,0.0354831710326503,0,0,0,0,0,0,0.0663946970284753,0,0,0,0,0,0,-0.015567158596725,-0.0232108808074912,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.029535514822151,0,0,0,0,0,0.00204476344890585,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.116961178968214,0,0,0,0,0.0377717869636481,0.0299847658208753,0,0,0,0.107531036093426,0,0,0,0,0,0,0,0,0.0203805083823079,0.0742009297661522,0,0.00915271215756381,-0.0251163618700178,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221046311924909,0,0,0.183656222804229,0,0.167686093327743,0,0.0383554540345221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479445544027829,0,0,0,0.0507263559664321,0,0,0,0,0,0,0,0,0,0,0.00852278770204386,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0349244502988464,0,0.115878987729233,0,0,0.203575400128855,0,0,0,0,0,0,0.194935887134417,0,0.0587793468157382,0,0,0,0,0,0,0,0.0330567598595763,0,0,0,0,0,0,0,0,0,0.0478643570372073,0,0,0,0.0266861735860349,0,0.0403271493706873,0,0,0,0,0,0,0,0.00250656385233029,0,0,0,0,0,0
X600795.SH,0.037397643751894,0.15640507457547,0,0,0,0,0,0,0.0106485452295786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106005846080201,0,-0.0696354564958497,0,0,0.0141226304826332,0,0,0,0,0,0,0.140416636087803,0,0.055940628147273,0,0,0,0,0,0.0632609384307214,0,0,0,0,0.119848542113392,0,0,0,0.0145100910107981,0,0,0,0,-6.93889390390723e-18,0,0
X600362.SH,0,0,0,0,0,0,0.172363312032162,0,0,0.142888858559279,0,0,0,0,0.0428763332944876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0863916897284248,0,0,0,0,0,0,0,0,0,0,0.139337025134893,0,0,0,-0.0221769607697481,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035535781014803,0,0,0,0.0484407668684394,0,0,0.176247112763877,0,0,0,0.126511979621568,0,0,0.042757726992479,0,0,0.0211503759274586,0,0,0,0,0,0,0.0712964954744466,0.0167748263210443,0,0,-0.0137309172190185,0.00708325985701735,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702634417711701,0,0,0,0,0,0.0935795427122383,0,0.00204794245507028,0,0,0,0.0786139783060116,0.0603585952547183,0,0.0330383144611733,0,0,0,0.266134418985265,0,0.0875411838818111,0,0.0152314918437738,0.0193287766149257,0,0,0,0.0109313380140702,0,0,0,0.0175041012883788,0,0,0,0,-0.00764583009879923,0,0,0,0,0,0,0
X600188.SH,0,0.312907077611516,0,0,0,0,0.253038675118419,0,0,0,0,0,0,0,0,0,0,0.21036420509524,0,0,0,0,0,0,0.030799077447559,0,0,0,0,0,0.0481121403930435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399149849236337,0,0,0,0,0,-0.021649525770103,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.186272852003232,0,0,0,0.0759711970041792,0,0.167224745385326,0.0862667461583868,0,0,0,0.022049980120604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707472170626203,0,0,0.0232357530772321,0,0,0,0,0,0,0,0,0.00112631136037318,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0175418184590526,0,0,0,-0.189662659735852,0,0,0.00814249964755727,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0588818506977038,0,0,0.114494939934213,0,0.179499932073794,0,0,0,0,0,0,0,0.106724837122169,0,0,0,0,0,0.0133214838490738,0,0.115157746980195,0,0,0.0181565085892598,-0.0192411007741267,0,0,0,0,0,0
X600688.SH,0,0.0245064395261061,0,0,0,0,0,0,0,0,0,0,0,0,0.282674991430002,0,0,0,0,0,0,0,0,0,0.0505678398877546,0,0.00479200978892087,0.0466781555573917,0,0,0.195978086664863,0,0,0,0,0,0,0,0,0,0,0.0527535382001959,0,0,0,0,0,0,0,0,0,-0.0139507872498073,-0.00488710732163938,0.200472316762485,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.157675600764745,0.0803827723242135,0,0,0,0,0,0,0,0,0,0,0,0,0.21965377286409,0,0,0,0.096589335202176,0,0,0,0.013180392920574,0,0,0,0,0,0.0967089645761734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152599024128021,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736106340182715,0,0,0,0,0,0,0,0,0,0,0,0,0.071349223500241,0,0,0,0,0,0.0227635760607281,0,0,0,0,0.00918697122585081,0.0919202647816625,0,0,0.148759396890657,0,0,0.0407285340687013,0,0,0.0635901339440082,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833879661219233,0,0,0,0.14977915356285,0,0,0,0,0.106753731062207,0,0,0,0,0,0.0148341388777869,0.081266232403386,0.165079914992285,0,0,0,0,0,0,0.0250163047125868,0.0672264408484359,0,0,0.0146709664923405,0,0,0,0,-0.00847396666695801,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.152693395281922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250633482518209,2.16840434497101e-19,0,0,0,0.0164794975626017,0.00444118525289451,0.062249195316447,0.0442055972581809,0,0,0,0,0,0,0,0,0.139234207549787,0,0,0,0,0,0.0122103754478877,-0.0038967339067047,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.139935514634974,0,0,0,0.119389160240004,0,0,0,0,0,0,0,0,0,0.229629164191275,0,0.0987489263815158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259691254617553,0,0.17528772701461,0,0,0,0,0.101201974372586,0,0,0,0,0,0,0,0,-0.0202124887621545,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0501510137969181,0,0,0,0.0826249166301549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105349048472232,0,0,0.0973115726505324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149542030589711,0,0,-0.00849372497710672,-0.0492906848825245,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.30964648839767,0,0,0,0,0,0.189270506887347,0,0,0,0,0.0853180750219851,0,0,0,0,0,0,0.110204143823524,0.116640154543614,0,0,0,0,0,0,0,0.0613369900051069,-0.032175140548293,0,-0.162627426357314,0,0,0.117545075299131,0,0,0,0,0.128615352194839,0,0,0,0,0.048011527669785,-0.0335018648783758,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0856431089260418,0,0.020641082964584,0,0,0,0,0,0,0,0,0.0120475126630237,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.00550360776233643,0,0.0231303055273045,0,0,0.208215909007732,0,0,0,0,0,0.0112238075169926,0,0,0,0,0,0,-0.0247852083819278,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188618599546653,0,0,0,0.151787070276697,0,0,0,0,0.236943559956851,0,0.159746789770741,0,0,0,0,0,0,0,0,0,0,0,0,0.000859788848831412,0.187381761213514,0,0,0,0,0,0,0,0.0773836026274567,-0.0501785890074458,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215382680263484,0,0,0,0,0,0,0.023340852834706,0,0,0,0,0,-0.094312949238276,0,-0.0833589322193778,0,0.0360361410413176,0.128556633953542,0,0,0,0,0.170070084491302,0,0,0.0750741896872623,0,0,0,0.16884734365143,0,0.280815387025671,0,0,-0.0117402316119027,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.161523680579688,0,0.318050747898373,0,0,0,0,0,0,0,0,0.000754547316484428,0.0897467189340409,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158265567945116,0.0811581264962762,0.000590817831507745,0.076994453826542,0,-0.00623564164682663,0,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.0260448962704806,0,0,0,0,0.0841779365411714,0.145968567385939,0,0,0,0,0,-6.93889390390723e-18,0,0.13692360470473,0,0,0,0,0.672471416084829,0,0,0,0.23834545902007,0,0.035391243665471,0,0,0,-0.0751118668700141,0,0,0,0.0314896189485324,0,0,0,0,0,-0.0547011845762103,0,0,0,0.0567585730614515,0,0,0,0,0.0159528189060288,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826950629201242,0,0,0.335919452697593,0,0.169930974071583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109474920232952,0,0,0.126396625372546,0,0,0.0853706132439045,0,0,0,0.0699461537754662,0,0,0,0,0.00707489604309064,-0.0604847090865737,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108648020058739,0,0.137818229705207,0,0,0.115308323478689,0,0,0,0,-0.0204500672615057,0,0,0,0,0,0,0,-0.00142579662386251,-0.0116008108096138,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0508172102323447,0,0,0,0,0.107631383587056,0,0,0,0,0,0,0.106657114425676,0,0,0,0,0,0.00358578830134943,0.155178224355081,0,0,0,0,0,0,0,0,0.0220898506827651,0,0,0,0,0,0,0,0.136317426663507,0,0,0,0.0647327602323001,0,0,0.00648669867017314,-0.0370390041130461,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.127781137564231,0,0,0,0,0,0,0.122659668771641,0,0.0408555454967967,0,0,0,0,0,0.1742396205656,0,0,0,0,0,-0.00870235967079532,0,0,0,0,0,0,0,0,0.150896934093058,-0.0108664089066682,0,0,0,0,0,0,0,0,0.00273818691401721,0,0,0.0231575759870434,0,0,-0.0109653924366169,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1650140451692,0,0,0,0,0,0.0104615043437458,0,0,0,0,0,0.0382444607354086,0,0,0.0328749350683901,0.017034678688602,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0898387372237978,0.41683654854121,0.108669354659222,0,0,0,0,-0.0158196712497765,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163946302967834,0,0,0,0,0,0,0,0.446614407365521,0,0,0,0.223831366553724,0,0,0,0.0654102081280471,0,0,0,0,0,0,0,0.191541058564781,0,0,0,0,0.133438300865073,0,0,0,0,0,0,0,0.0477070689814558,-0.0270726928338407,0,0,0,-0.0204585053853898,0,0
X000831.SZ,0.0880436573102107,0,0,0,0,0,0.0132579305588159,0,0,0.0655321602182712,0,0.0509722175777549,0,0,0.050163994293723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195735376797497,0,0.0857266223389685,0.0897077190464738,0,0,0,0,0,0,0,0,0,0,0,0.0935422584629291,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16251820723234,0.0867537580860679,0,0.140392396923705,0,0,0,0,0,0,0.089338577184882,0,0,0,0,0,0,0.0234853864241876,0,0,0.0410900636694939,0,-0.0290767842737251,0,0.106442427847581,0,0,0.0813263766285374,0,0,0,0,0,0.00762225469815866,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451261129138395,0,0,0.037258519673435,0,0.210390229583758,0.00237418623596664,0,0,0,0,0,0,0.00263132059918479,0,0,0.046384422218835,0,0,0,0,0,0,0,0.0185893184709341,0,0,0,0.131192302423775,0,0,0,0,0.303816843235512,0,0,0,-0.00727271413032511,-0.0250829996958073,0,0,0,0,0,0
X600352.SH,-0.0644392384789696,0,0,0,0,0,0,0,0,0,0,0,0.0649521603923975,0,0,0,0,0,0.066036374466467,0,0.0287818571637762,0,0,0,-0.00490818077015388,0,0,0,0,0,0,0,0,0,0.16614131046747,0,0,0.187806155236968,0,0,0,0,0,0,0,0,0,0,0.106749652266443,0,0,0.0334918060462414,0,0,0,0,0.106773672001106,0,0
X600315.SH,-0.0660873784306922,0,0,0,0,0,0,0,0.0671443201849595,0,0,0,0,0,0.0723675431640378,0,0,0,0,0,0.00938551343239855,0,0.0665706733967777,0,0,0,0,0,0,0,0,0,0,0,0.160044102639408,0.0708944174095804,-0.0951019348725622,0,0,0,0,0,0,0.0589657279861689,0,0,0.0185433811088344,0,0,0,0,0.00413184522310726,0,0,0,0,0,0,0
X600008.SH,0,0,0.0263524414639411,0,0,0,0,0,0,0,0,0,0,0,0.107609797302425,0,0,0,0.0632612935097465,0,0.0391228896901899,0,0,0,0,0,0,0.192061914738048,0,0,0.161848644453651,0,0,0,0,0,0,0,0,0.0420298336933515,0,0,0,0.0949198194870796,0,0,0,0,0,0,0,4.73584403287309e-05,0.00534995085815283,0,0,0,0,0,0
X600307.SH,-0.115280449754041,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00164324771911691,0,0,0,0,0,0,0,0,0.0300416163310599,0,0.0544622759077033,0,0.397616278609552,0,0,0,0.0740007423530185,0,0,0,0,0,0,0,0,0,0.145632752195747,0,0,0,0,0,0,0,0,0,0.0134642877323875,0.0607002325804235,0,0,0,0.0306999052388027,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0514669267189223,0.0379808474115816,0,0,0,0,0.056222185025464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520863463031097,0.0316179557829265,0,0,0,0,0,0.0387487912477056,0,0,0.0750013593421534,0,0.0500085679914619,0,0,0,0,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141639162915818,0,0,0,0,0,0.0384989545596603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439271936195337,0.00908589207178304,0,0.0710798864894022,0,0,0,0.00374210273575225,0,0.122002097538455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149222819241612,0,0,0,0,0,0,0,0,0,0,0,0,0.0804798444213778,0.0147120294987163,0.31363860767646,0,0,0,0,0.00638787105073566,0,0,0.0832933173143686,0,0,0,0,0,0,0.0456764490799783,0,0,0,0,0,0,0,-0.0189105519871027,0.0180057413538545,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0801312353237441,0.0636197084955095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224475522539041,0,0,0,0.0151990318222673,0,0,0,0.179208945574094,0,0,0,0,0.319884423894403,0,0,0,0,0.0369155442566403,0.0430202780305123,0.0174723663694931,0,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.215546773911737,0,0,0.0469181695884221,0,0,0,0,0,0,0,0,0,0,0,0,0.118190629456871,0,0,0,0,0.402447480220164,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0262979623047864,0,0,0,-0.000254631732691246,-0.0174213346156564,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.011517945956176,0,0,0,0,0,0,0.00551246185335796,0.0268063130654687,0,0,0,0,0,0,0.0191470470158255,0.036755501864046,0,0.0183241974511175,0,0,0,0,0.0159196517356341,0.0616864078745792,0,0.0812610918106634,0.228659213867431,0,0,0.053346976563173,0,0,0,0.0770370036003716,0,0,0,0,0,0,0,0,0,-0.0388120309306459,0,0
