,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600362.SH,X600157.SH,X600027.SH,X600489.SH,X600886.SH,X601992.SH,X002466.SZ,X600623.SH,X600309.SH,X600299.SH,X000792.SZ,X300072.SZ,X600660.SH,X002075.SZ,X601158.SH,X000723.SZ,X600583.SH,X000408.SZ,X600549.SH,X600352.SH,X000709.SZ,X000883.SZ,X000898.SZ,X000983.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000027.SZ,X002470.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X000012.SZ,X600021.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0454898264037787,0,0.0197550980550053,0,0,0.0478422089229467,0,0,0,0,0,0,0,0,0,0,0,0,0.0464000245502376,0,0.00668628713480994,0,0,0.0444136196828586,0,0,0,0,0,0,0,0,0,0,0,0.0153112585293068,0,0,0,0,0,0,0,0,0.0252062911202032,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.198260402100703,-0.0158630708301571,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0287577173521345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029874531948165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.101439348306452,0,-0.0304980924681437,0.0822022239868389,0,0,0.0132624282625638,0,0,0.0550474573559724,0,0,0,0,0,0,0,0,0.0531726085421854,0,0,0,0,0,0,0.0374658572515119,0,0.0748798723788303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499904719640266,0.0712409932925984,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0428883847209105,0,0,0.0609610618497541,0.05492318625658,0,0,0,0,0,0,0,0,0,-0.0656140188521863,0,0,0,0.0193876862012471,0,0,0.0520813011835699,0,0,0,0,0,0,0.0495501858334425,0,0,0,0,0,0.0745046768642643,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00355113491483836,0,0.0452445768859895,0,0.506388242867093,0,0,0,0,0,0,0,0,0.0231726175959812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014319792796564,0,0,0,0,0,0,0,0,0.0162777245157019,0,-0.00764193235086459,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.114497538049855,0,0,0.0904782898247936,0,0,0.100400521022774,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.10506801756578,0,0,0,0,0.00994214579703714,0,0,0,0,0,0,0,-0.104874858147031,0,0,0,0,-0.019311369696935,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0402868078597669,0,0,0,0,0,0,0,0,0.01207334339906,0,0.125962786562634,0,0.0339337630446309,0,0.0194870582476868,0.0302091383941379,0,0,0.09931522625596,0.0725224047630822,0.0428713021107044,0,0,0,0.0264471896006707,0,0,0,0,0,0,0,-0.0924561472196854,-0.0182150856310904,0,0,0,0,0.0152718375758827,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0578747684884178,0,0,0,0,0,0,0,0.036396761647774,0,0,0,0,0,0.0871243089530605,0,0,0,0,0,0,0,0,0,0,0.114759398699047,0,0,0,0,0.17512566152011,0.0213174139596344,0,0,0,0,0.0596881125458036,0,0,0.0536293625012564,0,0,0,-0.0172347906213479,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.08927937168524,0,0,0,0,0,0,0,0,0,0,0.016250023403819,0.135467693794466,0,0,0.00645999682740056,0.0718086688072909,0,0,0,0,0,0.0250693466626343,0.00830988150995523,0.0947035902891787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.471194273143387,0,0,0,0.0660853814070478,0,0,0,0,0,0,0,0,0,0.0671002225563384,0.089032444333422,0.0841009658423078,0,0,0,0,0.0307980665496899,-0.0527037861717005,0,0,0,0.0129465768420051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202967618160428,0,0,0,0,0,0.140523897800316,0,0,0,0,0,0,0,0,0,0.564510509055652,0,0,0,0,0,0,0,0,0,0,0,0,0.0299912354747179,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0263951527251962,0.0249844662051396,0.0309955613533445,0,0,0.130662491701912,0,0,0.0213180277624879,0,0,0,0,0,0.0244411374218506,0,0,0.00597042560188638,0.0212563182136757,0,0.0144322510797249,0,0.0609154863033318,0,0.120705883562133,0.0709673795240872,0,0,0,0,0,0,0,0,0,0,0.285545910854782,0,0,0,0,0,0,-0.025306812070729,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0597673662435541,0.0716704567322755,0,0,0.0136972622556827,0,0,0,0,0,0,0.0375745151160878,0.0183166557274462,0,0,0,0,0,0,0,0.0607934335991284,0.0638514760380398,0,0,0,0,0,0,0.00626893418343806,0,0,0,0,0,0.00546396339521555,0,0.0481765579169346,0,0.0189926978685203,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.00599016215056979,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.568308468687751,0,0,0,0,0.0477976033475889,0.0570712363154835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452617685831591,0,0,0,0,0,0,0,0.182494524540421,0,0,0,0,0,0.00877411145003838,0,0,0,0,0.17010870038378,0,0,0,0,0,0,-0.0273245930185448,-0.0425641913222611,0,0,0,0,0,0
