,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X002271.SZ,X601992.SH,X600176.SH,X000723.SZ,X002466.SZ,X002353.SZ,X600516.SH,X000898.SZ,X600583.SH,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X000792.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0525912425243272,0.114181861856476,0,0,0,0,0,0,0,0,0,0.138433128504874,0,0,0,0,0.0295079476245239,0.00340972067024136,0,0,0,-0.0108793434336413,0,0.0222736833801043,0,0,0,0,0.0371763183508187,0,0,0,0,0,0,0,0,0,0,0,0,0.0138261721379943,0,0,0,0,0,0,-0.0379136359899279,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0535307979906556,0.0685790888036864,-0.0404153989414649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856640524463448,0,0,0.0369447844160684,0,0.0157116373646392,-0.0348107382351015,0,0,0.0280871231557807,0,0,0,0,0,0,0,-0.0293222632120614,0,0,0,0,-0.0391548461665186,0.0387163861584981,0,0,0.016447646137476,0.036929331544025,0,0,0,0.0145539447576073,0,0
X601088.SH,0,0,0,0.0734593567705576,0,0.161646584707139,0,0,0,0.0394715271244557,0,0,0,0,0,0.0941216702654262,0.0437492453525314,0,0,0,0,0,0,0,0,0,0,0,0,0.0179929698259339,0,1.75349065927683e-07,0,0,0,0.0978310524440252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169367467385333,-0.00822996055846238,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0698004480047645,0,0,0,0,-0.00902056803190067,0.0216924220190784,0,0,0,0,0,0.368706885103074,0,0,0,0,0.0542357594196515,0,0,0,0,0,0.0155991626109273,0.0116500588700834,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061592519244869,-0.0302686277127297,0,0,0,0,0,0
X600309.SH,0,0,0,0.150284006849241,0,0,0.0250858145330273,0.0822773306135672,-0.00935536327651512,0,0,-0.193680288226529,0,0,0,0,0.0830045774012164,0,0,0,0,0,0,0,0,0.122199314046555,0,0.0718342378150419,0,0,0,0.150765234617608,0,0,0,0,0,0,0,0,0,0,0,-0.23213787577493,0,0,0,-0.135950358108112,0,0,0,-0.012288494608926,0.0185494045204228,0,0,0,0,0,0
X600019.SH,0,0,0.146770608061722,0,0,0,0,0,0.0326792422900771,0,0,0.0752976511169046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753820205294841,0.0335470067068545,-0.00457115200622722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774051530203125,0,0.0117578069444925,-1.0842021724855e-19,0,0,0,0.0293371304182329,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00771364912250165,0,0,0,0,0,0,-0.0445492638259282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347341393987917,0,0,0,0,0,0,1.14227053488467,0,0,0,0,0,0,-0.0424161488441584,0,0,0,0.114945006263379,0,0,0,-0.00475645333370242,0,0,0,0,-0.0198470654469847,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0532652921367257,0,0.0742839793631996,0,0,0,0,0,0.0368450668565955,0,0,0,0,0,0,0.00349058976731749,0.224202876757711,0.00376834546396736,0,0,0,0,0,0,0,0.1002081281749,0,0,0,0,0,0,0,0,0,0,0.034758915408499,0,0,0,0,0.00703923503481884,0,-0.00432509270992336,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.310743688991085,0,0,0,0,0,0,0,0,0,0.252613206936358,0,0,0,0,0,0,0,0,0.265086438316318,0.0781751552578687,0,0.0163589634656536,0,0,0,0,0.034271154232366,0,0,0,0,0,0,0,0,0,0,-0.230790413386578,0,0,0,-0.0728511665102163,0,0,0,0,-0.00118543502733082,0,0
X601898.SH,0.0508971963735373,0,0,0,0,0,0.0227194224961491,0,0,0,0,0,0,0,0,0.607974948843115,0,0,0,0,0,0,-0.0502691533855923,0,0,0,0,0,0,0.128323688978179,0,0,0,0,-0.0783182954360479,0,0,0,0,0,0,0,0,0,0.087297069366798,0,0,0,0.085526079309494,-3.46944695195361e-18,0,-0.0737120780251935,0.0510809231852826,0,0,0,0,0,0
