,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600886.SH,X600660.SH,X600362.SH,X600111.SH,X600352.SH,X600188.SH,X600795.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X600176.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600516.SH,X002271.SZ,X600489.SH,X002466.SZ,X000883.SZ,X000629.SZ,X600299.SH,X600219.SH,X000553.SZ,X601158.SH,X600808.SH,X000630.SZ,X600583.SH,X600985.SH,X601699.SH,X000027.SZ,X600339.SH,X000301.SZ,X000401.SZ,X000825.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0473021529321766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335846954691035,0,0,0,0,0,0,0.0354957189944135,0,0,0,0,0,0.0936821043581976,0,0,-0.00315619436404777,-0.00203245101484628,0,0,0,0.00143863530510192,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372793748287223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410700216357638,0,0,0,0,0,0,0,0,0,0,0,0.199093591250139,0,0,-0.0355901045789646,0,0,0,0.000463811150599008,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0146820981086195,0,0,0,0,0,0,0,0,0,0.0907627600381049,0,0,0.131620859884964,0,0,0,0,0,0,0,0.0329716633093366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567705535622677,0,0,0,0,0,0,0,0,-0.0698805064717026,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.143974077831532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316437328932022,0.453935231261088,0,0,0,0,0,0,0,0.00902590980975174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870904654643246,0,0,0,0,0.0232419400839724,0,0
X600019.SH,0,0,0.142571732469127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406316376673468,0.160872666626572,0,0,0,0,0,0,0,0,0,0,0,0.055050141278808,0,0.0265008327125821,0,0,0,0,0.0628609592682756,0,0.0219655617243274,0,0,0,0,0,0,0,0,0,-0.0144554848253633,0,0,0,0.00491930574589396,0,0
X600309.SH,0,0,0,0.158593660585728,0,0,0.110034879857154,0,0,0,0,0,0,0,0,0,0.00124415193519042,0.176293916364485,0,0,0,0,0,0,0,0,0,0,0,0.0404274392364517,0,0,0,0,0,-0.0164998436047877,0,0.148009685426541,0,0,0,0,0,0,0.196833654442979,0,0,0,0,0.210420817570215,0,-0.00311849119331997,0,0,0,0,0.0205075235967431,0,0
X600011.SH,0,0,0,0,0,0.0249652049649363,0,0,0,0,0,0,0,0,0,0,0,0.0666119193562984,0,0,0.0979036770257334,-0.0490440979540535,0,0,0.251430308224388,0,0,-0.0224097291823427,0,0,0,0.0114310183056938,0,0,0,0,0,0,0,0,0.10484675845759,0,0,0,0,0,0,0,0,0,0,0.0215234372989785,0,0,0,0,0.0446562710232179,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.136887930325545,0,0,0,0,0,0.0249123673553174,0.178328686538058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152084401924166,0,0,0,0,0,0.250193706489071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.798988961357658,0,0,0,0,0,0.0678281589295034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779433158948185,-1.0842021724855e-19,0,0.0116079547414231,0,0.0225661050115383,0,0
X601600.SH,0,0,0,0,0,0,0,0.0954086289602659,0,0,0,0,0,0,0,0.13461344070233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253149544179398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026490741553423,0,0.190763348762621,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0663935872772259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138997823889923,0.153924831497425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110358013376529,0,0.00275234442075341,0,0,0,0,0.0520015872452249,0.052059754638951,0,0,0,-0.0197440551885613,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392043343460321,0,0,0,0,0.124975393569936,0,0.155793890865338,0,0,0,0,0,0,0,0,0,0.00817349640574562,0,0,0,0,0,0.0261440511939823,0,0.107140744254274,0,0,0,0,0,0.0423264865861,0,0,0,-0.0308009254421649,0,0,0,0.00543493353416005,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751176075963965,0,0,0,0,0.00300472945661994,0,0,0,0,0,0,0,0,0.0452833578737849,0,0,0,0,0.00911835487939418,0,0,0,0.0830058166906638,0,0,0,0.162555722909136,0,0,0,0,0.18156027303356,0.0272057350202175,0,0,0,0,0,0,-0.00544244526812239,0,0
X600886.SH,0,0,0,0,0,0.053497615148498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203353142802523,0,0,0.101688099064664,0,0,0,0,0.0515228082773553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154860164600597,0,0
X600660.SH,0,0,0,0,0,0.0307726391003297,0,0,0,0,0,0,0,0,0,0,0,0.0242523344398445,0,0,0.00460539327155485,0.0540577780326223,0,0,0.14638483552625,0,0.0429972662117605,0,0,0,0,0,0,0,0,0,0,0.00411267634635062,0,0,0,0,0,0,0,0.00505603631577731,0.02615630941659,0,0,0,0,-0.0418351006037744,0,0,0,0,-0.0338621342466041,0,0
X600362.SH,0,0,0,0,0,0,0,0.218712682276331,0,0,0,0,0,0,0,0,0,0,0,0,0.035983951425108,0.196057075969419,0,0,0,0,0,0,0,0.00722539555016968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038535487655948,0,0.143421114285482,0,-0.0116457638497576,-0.0374045414834348,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.131148649952289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334060688026514,0,0,0.130567507765276,0,0,0,0,0,0,0,0,0,0.159283362653471,0,0,0,0,0,0,0,0.213563466703854,0,0,0,-0.0402696677145703,-0.211686599799261,0,0,0,-0.135796056771811,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398206660116305,0.202406985477442,0,0,0,0,0,0,0,-0.194149046507953,0.079863698740891,0,0,0,0,0,0,0.299405667213915,0,0,0,0,0,0,0,0,0.482864878181119,0,0,0,0,-0.0771961697209101,0.271295933907965,0,0,0,0.0753725615727124,0,0
X600188.SH,0,0,0,0.0650050314425837,0,0,0,0,0,0,0,0,0,0,0,0.024147653129526,0,0,0,0,0.0586905698310747,0,0,0,0,0,0,0,0,0.0953697779034549,0.0428849763398441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356019306623374,0,-0.00815705591517043,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231687120974449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246219376846119,0,0,0,0,0.0808317459967587,0.0833386310413476,0,0,0,0,0,0,0,0.0742853246722144,0,-0.00348835567167403,-0.056930924129462,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.118303571731642,0,-0.292975601965197,-0.062838591118103,0,0,0,0,0,0,0,0,0.42408815051607,0,0,0,0,0,0,0,0,0.0757854526580763,0.17750330831867,0,0.418487661626537,0.628025661642075,0,0,0,0,0.284501866139051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421665082569969,0,0,0,0,-0.123898422942879,0,0
X600801.SH,0,0,0,0.42491338471145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889708760211269,0,0,0,0,0,0,0,0,0,0,0,0.262130823112597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267000344378052,0,0.0799179923321029,0,0,0,0,0,0,2.22749626473784e-05,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574109759174223,0,0,0.0198009882376745,0,0,0,0,0,0,0,0,0,0.162555396734101,0,0,0,0,0,0,0.0878081121433908,0,0,0,0,0,0.261114071082775,0.105671211826555,0.0390150590642415,0,-0.0113528408566956,-0.0457367349978216,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.00240518289576906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400515041030649,0.0536402741045624,0,0,0,0.0842206744472768,0,0.0957162253622112,0,0,0,0,0,0,0,0,0,0.0554967389653293,0,0,0,0,0,0,0,0,0,0,0.24687236101857,0,0,0.00693432164179274,0,0,0,0,0.0213697200187629,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.165579767440463,0,0,0,0,0.177595493675776,0,0,0,0.090821254359673,0,0,0,0,0,0,0,0,0,-0.0187722626786471,0,0,0,0,0.0536921132325385,0,0,0,0,0,0.137922150722294,0,0.00483563491324806,0,0,0,0,0,0,0,-0.0430132302482906,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251407171434519,0,0,0,0.0018525872986128,0.0783172759577695,0,0,0,0,0,0,0,0.058063569902959,0,0,0,0,0,0,0,0.0702851255392056,0,0,0,0,0.0703549976245783,0,0,0,0.0354042299032953,0.10438832486719,0,0.340188450744341,0,-0.0117045729229651,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184304902277725,0.0133969752872322,0,0,0.062243830512673,0,0,0,0,0,0,0,0,0.0587259610738743,0,0,0,0,0,0,0,0,0,0,0,0,0.200989652635446,0,0,0,0,0.00860815441285787,0,0,0,0,0.0882908603206905,0,0,0,0.0849887449068368,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793916912690521,0,0,0,0,0,0,0,0,0,0,0,0,0.0347004948731444,0,0,0.625030831508594,0,0,0.0090674558652626,0,0.0985680872088477,0,0,0,0,0.107764230062017,0,0,0,0,0.0218551675098699,0,0,0,0.0197642049333747,-0.0103210524690961,0,0,0,0.0086974329689318,0,0
X000709.SZ,0,0,0,0,0,0.0242335252499082,0,0,0,0,0,0,0,0,0,0,0.0211937216209909,0.00137110169523785,0,0,0.00321845458981665,0.0680404002353176,0,0,0.0652339372085086,0,0,0,0,0.0652566030463379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183071608683448,0,0,-0.0159168828802074,-0.00407269413215685,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314340341691622,0,0,0,0.033396193460709,0.0440887629133117,0,0,0,0,0,0,0,0,0,0,0.657304987977285,0,0,0,0,0.019648737601481,0,0,0,0,0,0,0,0,0,0,0,0,-0.00176654717008076,-0.112676069983547,0,0,0,0,-0.058269591606772,0,0
X002271.SZ,0,0,0,0.103008020342495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796151866854732,0,0,0,0.0689053513111335,0,0.688745752310235,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0217241983411527,0,0,0,0,0.0783231492976125,0,0,0,0,0,0,0.047425725372057,0,-0.0570995764958935,0,0,0,0,0.00984291550798074,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.576847296025589,0,0,0,0,0,0,0,0,0.0131336697781484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720850464336696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370154840733045,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700227601293384,0,0,0,-0.0544146631892934,0,0,0.577793036893856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114271695112831,0,0,0,0,0.00836321254463725,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038955830577144,0,0,0,0,0,0,0,0,0,0,0.0552429503786102,0,0,0,0.0336234297471371,0,0,0,0.203794674674978,6.93889390390723e-18,0,-0.0115075161130404,-0.0444534971197222,0,0,0,0.0202487820786744,0,0
X000629.SZ,0,0,0,0,0,0,0,0.123790362541203,0,0,0,0,0,0,0,0,0,0,0,0,0.0162975751397987,0.041176766854781,0,0,0,0,0,0,0,0.0403366797001403,0,0,0,0,0,0,0,0,0,0,0.0156427337103585,0,0.0598211126094096,0,0,0,0,0,0,0.090446413902151,0,0,-0.0204962400434174,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714359223455009,0,0,0,0,0,0,0,0,0.0756819229244626,0,0,0,0,0,0,0,0.15879305327337,0,0,0,0,0.0531911835106282,0,0,0,0.273783901071134,0,0.214075288482824,0.0979508394902632,0,-0.0517325751538372,0,0,0,0,0.0176539113263234,0,0
X600219.SH,0,0,0,0,0,0,0,0.184576532233505,0,0.112579039093825,0,0,0,0,0,0,0,0.0695676972355292,0,0,0.00969567854690303,0,0,0,0,0,0,0,0,0.0279087187161078,0,0,0,0,0.0384362584462484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547082109732259,0,0,-0.0774659781347937,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0.13840050775594,0,0,0,0,0,0,0,0,0.0879523927773976,0,0,0.0390455514447039,-1.73472347597681e-18,0,0,0,0.204565097780524,0,0,0,0.041101062023572,0.259551008256573,0,0,0,0.185887551672078,0,0,0,0,0,0,0,0.0311156365523817,0,0,0,0.0883353810216322,0,0.0820361099458456,0.0126797612363222,0,-0.0169451817322589,0,0,0,0,-0.0148411608625609,0,0
X601158.SH,0,0,0.191091937711197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174456587295261,0,0.0388974159968269,0,0,0,0,0,0,0,0,0,0,0.040141567240655,0,0,0,0,0.0427270585186571,0.0331905301040028,0,0,0,0,0,0,0,0,0,0,-0.00260424604754627,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504290894601348,0,0,0,0.0387453854550574,0.0561830966011645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634167633960972,0,0,0,-0.0135817773766761,0,0,0,0.00328190779312895,0,0
X000630.SZ,0,0,0,0,0,0.0590950993518325,0,0,0,0.0172524769436202,0,0,0,0,0,0.242022607355385,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0380546346138777,0,0,0,0,0,0,0,0,0,0.0622791443991711,0.324953645973098,0,0,0,0,0,0.0218667942178723,0,0,0,0,0,0,0,0,0,-0.0379687641643656,0,0,0,0.00711908023647485,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207650982409375,0,0,0.192768240167712,0.127060327708558,0,-0.0166386183785676,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595141893181741,0,0,0.0117814598464735,0,0,0,0,0.0225081779639653,0,0,0,0,0.152579875360347,0,0,0,0,0,0,0,0.358588507842989,0.0744477400340326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783855106427574,-0.0366849938217017,0.0113027606874902,0,0,0.0337626192262042,0,0
X601699.SH,0,0,0,0,0,0.0612262411480435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.082080720633109,0,0,0.144504412907937,0,0,0,0,0.0202195550459245,0,0,0,0,0,0,0,0,0,0.0924554311865577,0,0.0671558413855966,0.0116807121085037,0,0,0,0,0,0,0.136526144892587,0,-0.00898621113409065,-0.0025003287569515,0,0,0,0.00307143897799412,0,0
X000027.SZ,0,0,0.0592810851460284,0,0,0.0638823945745684,0,0,0,0,0,0,0,0,0,0,0.0201870916581306,0,0,0,0,0,0.0790886130711032,0,0,0,0,0,0,0.0102620582448295,0,0,0,0,0,0.00852942395636371,0,0,0,0,0.281922993525003,0,0,0,0,0,0,0,0,0,0,0,-0.0102573461987943,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0.0348196898767001,0,0.018184879781633,0,0,0,0,0,0,0,0.0420402443132578,0,0.0422919439191941,0,0,0,0,0,0,0,0,0.0333648248334905,0.232917574580016,0,0.0884653697629779,0,0,0,0,0,0,0,0.0239534746242256,0,0,0,0.189958958822906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472461103844227,0,0
X000301.SZ,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0769535337940604,0,0,0,0,0.121143321563909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786480220901885,0,0,0.0825120221825656,0,0.00908940657498856,0,0,0,0,0.0834257859635974,0,0,0,-0.0322954670562773,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188483668255528,0,0,0,0.0470248264556151,0.401722322247321,0.330060406618835,0,0,0,0,0,0,1.73472347597681e-18,0.0932896925338533,0,0,0,0,0,0,0.0147041455007845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151597026686061,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029398213958864,0,0,0,0,0,0,0,0,0,0,0,0,0.032807043066848,0,0,0,0,0.0357455500856232,0,0,0,0,0.165556375382562,0,0.175770334990614,0,0,0,0,0,0,0,0.264721838012376,0,-0.0197330645809594,-0.020156293972701,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.281958690112465,0,0,0,0,0,0,0.0665620236206077,0.122101598064788,0,0,0,0,0,0,0,0.202169046582649,0,0,0,0.212305841670815,0.183427650718531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
