,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600111.SH,X000301.SZ,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X000408.SZ,X600160.SH,X000629.SZ,X600378.SH,X600489.SH,X600219.SH,X600096.SH,X000723.SZ,X002080.SZ,X000933.SZ,X000831.SZ,X600348.SH,X000630.SZ,X300037.SZ,X600141.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.00191092690736447,0,0,0,0,0,0,0,0,0.0138439367709661,0,0,0,0,0.039620432518852,0,0,0,0,0,0,0,0.00747374658613918,0,0.148455340417159,0,0,0,0,0.161705737445047,0.0950722984419199,0,0,0,0,0,0,0,0,0,0,0,0.0197617774751567,0,0,0,0,0,0,0,-0.00875973025267075,0.0164194636597869,0,0,0,0,0,0
X601088.SH,0.016985869039041,0,0,0,0.428292302003099,0,0,0,0,0.0416608586252337,0,0,0,0,0,0.00450994957176523,0,0,0,0,0,0,0,0,0,0,0.0461811335472706,0,0,0.116977985395633,0,0,0,0,0.0026171248865489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872054888614801,-0.00590777958703499,0,0,0,0,0,0
X600028.SH,0.217710065122924,0,0,0,0.0284605449118344,0,0,-0.0273748231609236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982344313551513,0,0,0,0,0.128826612698938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185040851024382,0,0.048258599661376,0,0,0,0,0.00164642000172734,0.0129351246639724,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0746566389160879,0,0,0.168370681864319,0,0.0611255759433736,0,0,0.228725309565491,0,0,0,0,0.10424301698714,0,0,0,0,0,0,0,0,0,0,0,-0.105109398692622,0.149042786377293,-0.0281542568680938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180588957767171,-0.0198496659783923,0,0,0,0,0,0
X600188.SH,0,0.0836363727503211,0,0,0,0,0,0,0,0,0.152198057596082,0,0,0.048134643942793,0,0,0,0,0,0,0,0,0,0,0,0.0769115307277152,0,0,0,0.112229452372088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407952297810616,0,0.0196663320972242,0,0,0,0,-0.016436261605714,-0.0154997998545642,0.0309420492146066,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.599107751123806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761260531460887,0,0.0505796207969409,0,0,0.005954222652066,0,0.0729838122218943,0,0,0,0.00680458921186854,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223877804907665,0.0229091997936725,0,0,0,0.359936333566691,0,0,0,0,0,0,0,0,0,0.198100384355993,0,0,0.034465868258915,0,0,0,0,0,0,0,0.0741327065192882,0.0949117859492143,0,0,0,0,0,0,0.100332262086347,-0.00695411660944636,0.0055058065629555,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.715967435835582,0,0,0,0,0,0,0,0,0,0,0,-0.0101021540493185,0,0,0,0,0,0,0,0.0409674768368594,0,0,0,-0.0557977920963392,0,0,0,0.132524193149711,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00103355067530047,0.0122747340594747,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0560200100567116,0,0,0,0.182054355060578,0,0,0,0,0,0,0,0,0.0548708932237566,0,0,0,0,0,0,0.0244976697720775,0,0.00235934982517564,0,0,0.174775125085855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962705530767082,0,0,0,0,0.00171601974960748,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.166672572288368,0,0.186464555752349,0,0,0,0,0.104883498601498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244933247842535,0.0286113837499477,0,0,0,0,0,0,0,0,0,0,0,0,0.0466263255498427,0.0444694671150775,0,0.184702962673892,0,0,0,0,-0.00699715187590597,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.22269485677779,0,0,-0.030543946614155,0,0,0,0,0,0,0,0,0,0,0,0.0294942249458109,0,0,0,0,0,0.129913339866405,0.117918644683987,0,0,0,0,0,0,0,0,0,0.0435468282947217,0,0,0,0,0,0,0.127116080652581,0,-4.33680868994202e-19,0,0,0,0,0,-0.00351404713927,-0.00804152901768998,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475200829537246,0,0,0,0,0,0.424559857942167,0.121797912974479,0.422618481346756,0,0,0,0,0,0,0.117545633178924,0,0,0,0,0,-0.085840818804624,-0.0241658688920881,0,0,0,0,0,0,0,0.0113042422270788,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0525524523746288,0.0294948320774406,0,0.21179721997837,0,0,0,0,0,0.0542784258654945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386936215077968,0,0,0,0,0,0,0.0556221219031116,0.117823317710194,0,0,0.240066307974545,0,0,0.0385316727838782,0,0,0,0,0.0301197266972898,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833677317165022,0,0,0.153812392568636,0,0.34923514250204,0,0.16203040962142,0,0,0,0,0,0,0,0.010779734358267,0,0,0,0.126504314223184,0,0,0.409015143276284,0,0,0.116371029072163,0,0,0,0,0,0,-0.129442403436294,0.0300773029704472,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.105195379090026,0,0,0,0,0,0.0820220760879685,0,0,0.0439695158596952,0,0,0,0,0,0,0,0,0,0,0,0.091165810573857,0,0,0,0,0.0740010065468904,0,0,0,0.104630224115932,0,0,0,0,0,0,0,0.0759509542872826,0,0,0.0241499552248494,0,0,0,0,0,0,-0.019746590757075,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.139255806490746,0,0,0,0,0,0,0,-0.0429807658315458,0,0,0,0,0,0.017321311508202,0,0,0,0,0,0,0,0.75042612965204,0,0,0,0,0,-0.00373643806450199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898030606474349,0.0156167029781609,0.0220537703674929,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.278562501996041,0.0293882594050493,0.0473566539714132,0,0,0,0,0.0439737931882086,0,0,0,0.0242502196505711,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0747088909740652,0.0182451073883416,0,0,0,0,0,0.00681003412577446,0,0,0,0,0,0,0,-0.0205511896810047,0.0193132404597138,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0769593492830672,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.024720798195592,0,0,0,0,0,0,0,0,0,0.108842415564785,0,0,0,0.23206603324249,0,0,0.0227568673871887,0,0,0,0,0.0172233127827157,0,0,0,0,0,0
