,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X600516.SH,X000898.SZ,X601991.SH,X600547.SH,X002460.SZ,X600886.SH,X600111.SH,X600176.SH,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X601699.SH,X002271.SZ,X000825.SZ,X600027.SH,X000553.SZ,X000792.SZ,X600299.SH,X600808.SH,X000408.SZ,X000830.SZ,X600219.SH,X601158.SH,X600489.SH,X002110.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X000959.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0.108840757823088,0,0,0,0,0,0.216684756149019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486103855813064,0,0,0.15967159437813,0,0,0,0,0,0,0,0.109470390798691,0,1.73472347597681e-18,0,0,0.0770197353394398,0,0,-0.00751989633656752,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.180207907662182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473634253556349,0,0,0,-0.0830463132046123,0,0,0.150815967932694,0,0,0.140439972928088,0.0509273133450371,0,0,0,0,0,0,0,0.176282700510378,0,0,0,0,0,0,-0.062984695583119,0.024367201861053,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0421262811499297,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0726658180590481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397258399180838,0,0,0,0,0,0,0,0,0.575904863286566,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106945873365137,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0369022093093726,0,0,0,0,0,0,0,0,0,0,0,0.181287995037192,0.0793544793149783,0,0,0,0.045166933633996,0,0,0,0,0,0,0,0,0.0203001683878705,0.0375319808162102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113349878766454,0,0,0,0,0,0,0
X600547.SH,0,0.259977775820442,0.0228703389138794,0,0,0,0,0,0,0,0,0,0,0.0670478864619025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398500115814031,0,0,0.630407185160326,-0.0490902391551455,0,0,0,0,0,0,0,-0.0123413272782809,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.834258040324867,0,0,0,0,0,0,-0.0367746175388002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244460699180981,0,0,0,0,0,0,0,0,0,0,0.117116589447488,0,0,0,0,0,0,0.00194470809516167,-0.0100718977383641,0,0,0,0,0,0
X600886.SH,0,0.0273573080709047,0,0,0,0,0,0.0275484497146703,0,0,0,0,0,0,0,0,0.00574554571049478,0,0,0,0,0,0,0,0,0,0,0,0.0833760458435697,0.0940830286664259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236174220752042,0.102874538173117,0,0,0.00363495726691658,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055779734838173,0,0,0,0.0410096222419658,0,0,0,0,0,0,0,0,0,0.16211881399809,0,0.0525224751190218,0.205917331238794,0,0.336958181131402,0,0.0286763805975938,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0150146455107009,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.13051712820217,4.33680868994202e-19,0,0,0,0,0,0.0532364573520612,0.266302468025734,0,0,0,0,0,0.015603857793091,0,0,0,0,0,0,0,0,0,0.354133538943164,0,0,0.00374100039021153,0,0,0,0,0,0,0.151744153372272,0,0,0,0,0,0,0,0,0,0,0,-0.0384485918503392,0.00550220312474426,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0665780931334913,0,0,0,0,0,0,0,0,0,0.0400920151779795,0,0,0,0,0,0,0,0,0,0,0,0,0.06823364969184,0,0,0.0241894229705962,0,0.146628839319819,0,0,0,0,0,0,0,0,0,0.185527116728544,0,0,-0.00496558263604628,-0.00263800282784309,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.155487347089574,0,0,0,0.147620610805511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31502300951811,0,0,0,0,0,0.371061432147724,0,0,0,0,0,0,0,0.0020421446854951,0,0,0,0,0,0,0,0,0,0,-0.0715956267326003,0.0941808371453556,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0321924796982435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200972508945559,0,0,0.564026725750575,0,0,0,0,0,0,0,0,0,0,0,-0.00800598677065775,-0.158063501731712,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.293965764747366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135261997954791,0,0.401246250768926,0,0,0,0,-0.036514319111471,0.0390752679665088,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.00594266405975135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440337907616851,0,0,0.0776306410787536,0.0340226083036723,0,0,0,0,0,0,0,0,0,0.0454191608396586,0,0,0,0,0,0,0,0,0,0,-0.0242539911212563,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157753351431999,0,0,0,0,0.0615280596708167,0,0,0,0.0784164118846153,0,0,0,0,0,0,0,0,0.555349084456277,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126691607620951,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844251203564057,0,0,0,0,0,0,0.0910545794190507,0,0,0,0,0,0.185967487825559,0,0.0224326099515872,0.0219169364541147,0,0.00266420572098579,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567171955118755,0,0,0,0,0,0,0.0552846875536302,0,0,0.0835935120685476,0,0,0,0,0,0,0.24064020452398,0,0,0,0.105449087512239,0,0,0,0.0437492041081365,0,0,0,0,0,0,0.0220720194334987,-0.0273078933692117,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.238665423856748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351521835146458,0,0,0,0,0,0.111826379020562,0,0,0,0,0,0,0,0,0,0.425204579788204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154061343627584,0,0,0,0,0,0,0
X600299.SH,0,0,-0.255580712486381,0,0,0,0,0,0,0,0.138092123761996,0,0,0.0446218341095444,0,0,0,0.049418949539139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153124421713768,0.0336347089428916,0,-1.73472347597681e-18,0,-0.013591070967878,0,0,0,0,0,0,0,0,0.246664957140877,0,0,0.0114864905422314,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466736065235758,0,0,0,0,0.120768705111568,0,0,0,0.0841768422474869,0,0,0,0.122023364008673,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0498477520409085,0,0,0,0,0,0,-0.00516997395577067,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.117817505599498,0.280323137417639,0,0,0,0,0,0,0,0,0,0.0279190564349828,0,0,0.0212870571229584,0,0,0,0,0,0,0,0,0,0.093711730752313,0,0,0,0,0,0,0,0.131879368775352,0,0,0,0,0,0,3.3881317890172e-21,0.00392381041989394,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203177195243647,0,0,0.191518481736965,0,0,0.414120872811244,0.386058649284363,0,0.233889867640278,0,0,0,0.230503788216612,0,0,0,0,0,0,0,0.0956673729652861,0,-0.186236006187861,0,0,0,0,0.0866579067295829,-0.0461971822758024,0,0.927371289898879,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109028326061392,0,0,0.185673982972637,0.0562241012112459,0.120643575043468,0,0,0,0,0,0,0,0,0,0,0.0510511786256993,0,0,0,0,0.103447096343491,0,0,0,0,0,0,0,0,0,0,0,0.0646197472329545,0,0,-0.00291793615315638,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0500650036122052,0,0,0,0,0,0,0.00186177691505882,0,0,0,0,0,0,0,0,0,0,0,0,0.0380717219237899,0,0.0800264566781992,0,0.0918038716086564,0,0,0,0,0,0,0,0,0.00124732980139331,0,0,0,0,0,0,0.00150979420684008,0.00258843379382261,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161314167699445,0,0,0,0,0,0,0.337076980294639,0,0,0,0,0,0,0,0,0,0,0,0,0.0804543193880581,0.0333687576897487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426979768035366,-0.0106738999551643,0,0,0,0,0,0
X002110.SZ,0,0,0,0.0859112410721865,0.0905090103775628,0,0,0,0.108987226904365,0,0,0,0,0,0,0,0,0.22727314991984,0,0,0,0.283265913390395,0,0,0,0,0,0.223654234732728,0,0,0,0,0,0,-0.0152297830439805,0.147031079417844,0.0634001045364912,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00896512214504312,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00932169383368954,0,0.0507414630764374,0,0,0,0,0,0.00928408303980051,0.031377568631028,0,0,0,0.0269487542498015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01627535141603,0,0.0319683724208313,0,0,0.0388254694847996,0,0.145492423595757,0,0,0,0,0.000864454587411017,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.232979695920824,-0.019170043798334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218904563916307,0.458505043255755,0,0,0,0,0,0,0,0,0.055551641215474,0,0,0,0,0,0,0,0.0492604149383373,0,0,0.0543152624943808,-0.0736926184612379,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13426211205674,0,0,0,0.0193076593480837,0,0,0,0,0,0.0555117366585083,0,0,0,0.0193897998394131,0,0.0585759191878071,0,0,0,0,0.0814184456537671,0,0,0,0.0173418826051527,0,0,0,0,0,0,0,0,0,0,-0.0092838966365919,-0.00274304285576823,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.216204508321308,0,0,0,0.0144197704237621,0,0,0,0,0.0601917257800544,0,0.011116316486999,0,0,0,0,0,0.273168116286083,0,0,0.00480623621647688,0,0,0,0,0,0,0.197724994429071,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118148162780271,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262763234213328,0,0,0,0,0,0,0,0,0,0,0.0125526872246312,0,0,0,0.0295510385792554,0.0525419555919404,0,0,0,0,0.00845062725671269,0,0,0,0.0283532719463616,0,0,0,0,0,0,0,0,0,0,0,-0.0675542473645937,0,0,0,0,0,0
Change_TY3M,0,-0.197196973130519,-0.102187658263873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906261839013593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147307502914718,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0270513151074479,-0.00755981233914052,-0.0503057712902747,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.290136244598313,0,0,-0.36302287101343,0,0,0,0.414333191388494,0,-0.00794664346347052,0,0,0,0,0,0,0,0,0,0,0,0,-0.66605548743823,0,0,-0.146723134668099,-0.137224281801294,0,-0.0697413325797364,0,0.421249208534941,0,0,0,0,0,0,0,0,0,0,0,1.3375015328328,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318735380470719,0,0,0.131605852769966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89936441689493,0,0,0,0,-2.40450448954468,0,0
RealEstate_excess,0,0,0,0.185731627242833,0,0,0,0,0,0,-0.108939837762771,0,0,0,0,0.00416215249142075,0.136642332614711,0.252408700635422,0,0,0,-0.0264441722322318,0,0,0,0,0,0,0,-0.0816747116420595,0,0,0,-0.129615210418295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00748079155876935,-0.0123743643515739,0,0,0,0,0,0
MKreturn,0,0.090068170718736,0,0,0,0,0,0,0,0,-0.0968278022979726,-0.0897152589245366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716049025006327,0,0,0,-0.0913138685649331,0,0,0,0.0758380826748381,-0.0373790805630418,0,0,0,0,0,0,0,0,0,-0.0195039951290176,0.00570641906989337,0,0,0,0,0,0
MKvol,0,-3.30915871353283e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663706282937746,0,0,0,0,0,0,0.00168475452332814,0,0,-1.6940658945086e-21,0,-0.000802474470794974,0,0,0,0,0,-0.00143295467182076,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,-0.000745812660280996,0,-0.00308998562477032,0.00659409928437598,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0118358028272336,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716594844486075,0,0,0,0,0,0,0,0,0,0,0,-0.0121489831164707,0.00586308094115652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175250449409278,0,0,0,0,0,0,0.0305349538158616,-0.047580132436369,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.00845129482538725,0,0,0,0,0,0,0,0.00604269700754688,0,0,0.0106655025682086,0,0,0,0.0066847373794036,0,0,0.0133783635030115,-0.00744492983637719,0,0,0,0,0,0,0,0,0,0,0,0,0.00295359653824654,0,0,0,0,0,0,0,-0.0215820039370998,0.0388081803023788,0.00918518142391023,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0083133779761381,-0.0101083175540878,0,0,0,0,0,0
