,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X600362.SH,X002460.SZ,X600803.SH,X600160.SH,X600489.SH,X000708.SZ,X000786.SZ,X600027.SH,X000301.SZ,X002466.SZ,X601991.SH,X000807.SZ,X600219.SH,X000983.SZ,X600426.SH,X002128.SZ,X600176.SH,X000408.SZ,X601699.SH,X000630.SZ,X600096.SH,X000933.SZ,X601168.SH,X000877.SZ,X002353.SZ,X600985.SH,X600157.SH,X600352.SH,X600299.SH,X000883.SZ,X600995.SH,X600378.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,-0.0450230664928516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06243294089958,0.95641827537399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168927027596335,0,0.010219320892645,0,0.0115204553868986,0,-0.0165693170320255,0,0
X600803.SH,0.353609037872353,0,0,0.174336302773684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229978953426068,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0910733136147695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871364316990295,0,0,0,0,-8.67361737988404e-19,0,0
X600160.SH,0,0,0,0,0,0.164480540530914,0,0,0,0,0,0,0,0,0,0,0,0,0.139890317938066,0,0,0,0,0.0993876401887711,0,0.068336474892459,0,0,0,0.0272781224089926,0,0,0,0.00312920902945046,0.0329846669477839,0,0,0,0.108377464287743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366000924118511,0,0,0,-0.017047754821244,0,0
X600489.SH,0,0,0,0,0,0,0.0136363411139462,0,0,0,0,0.368652203673454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808876384193949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323821903501668,0.0169789676234732,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0875820669509487,0,0,0.135390394473734,0,0,0,0,0,0,0,0,0,0,0,0.0812471239147634,0,0,0,0,0,0,0,0,0.017789126423826,0,0,0.186995578741279,0,0,0,0,0.017721190462777,0.205534645844564,0,0.0782418340939209,0,0,0,0,0.0479838989904966,0,0,0,0,0,0,0,-0.0185875883217953,0,0,0,0,-0.017980634326221,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.119228849074564,0,0.16916067003567,0,0,0,0.0544227162032321,-0.0109954073060452,0,0,0,0,0,0,0,0,0,-0.0858105761390201,0,0,0.266336833342683,0,0,0,0,0,0,0,0,0.158922222291395,0,0,-0.036382085858704,0,0,0,0,0,0,0,0,0,-0.0201084965883407,0.00807582850859485,0,0,0,-0.0221982967458199,0,0
X600027.SH,0,0,0,0,0,0,0,0.0738605130569877,0,0,0,0,0,0,0,0.0412502640283728,0.0264935768048539,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0707816637245701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112193404452887,0,0,0,0,0,0,0,0,-0.0282509307728457,0,0,0,-0.0178959606637302,0,0
X000301.SZ,0,0,0,0.105851672714918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479453377482261,0,0,0,0,0,0,0,0,0,0.306148775810031,0,0,0,0,0.143964775721249,0.258866782671572,0,0,0,0.0425105480203668,0,0,0,0,-0.020487697010017,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,-0.0516735113985409,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0741785118480646,0,0,0,0,0,0,0,0,0.0466476705663641,0,0.640473317332482,0,0,0,0,0,0,-0.00272908888428125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941824087697341,0,0,0,0,0.136966629958455,0,0,-0.00051170033445552,0.0336698522774691,0.106506439476625,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149349237802388,0.113070132749366,0,0,0,0,0.0336656103966616,0,0,0,0,0,0.0992932239619852,0,0,0.0171337688033683,0,0.0529087186835171,0.199010213368568,0,0,0,0,0,0.0197736398855632,0,0,0,0,0,0,0,0,0,-0.0155236992737146,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.186406033596302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504372565989412,0,0,0,0,0,0,0,0,0,0,0,-0.0397509621161329,-0.00401154169860091,-0.0105946049174014,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.33690935111066,0,0,0,0,0,0,0,0,0,0,0,0.105348463570564,0,0,0.187520380306286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216292820132272,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0065260488736772,-0.0037811171716958,0,0,0,-0.0771080806399879,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370545184176427,0,0,0,0.0791508953631617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286686563207992,0,0.332679476911647,0.101644167864648,0,0,0,0,0,0.0361949476188678,0.0045104956821772,0,0,0,0,0,0,0,-0.0213217691692692,-0.012440606241926,0,0,0,-0.0449494484368084,0,0
X600426.SH,0,0,0,0.426690904782601,0,0,0,0,0.0078003559094463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055308902439794,0,0,0,-2.16840434497101e-19,0,0,0.0717803206809419,0,0,0,0,0.160707616198096,0,3.46944695195361e-18,0,0,0.0298577424029618,0,0,0,0,0,0,0,-0.0113957116552301,-0.0125937309143676,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455679543512265,0,0,0.0449549066459548,0,0,0,0,0.00990984219886454,0,0,0,0,0,0,0.228278154344083,0,0.132996133314966,0.0632907075648282,0,0,0,0.0997888050951855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0.0218645207402309,0,0,0.00442487630171838,0,0,0,0,0,0,0,0,0,0,0,0,0.051585014029508,0,0.0376452431115394,0.0568944509233205,0,0,0,0,0,0.0531959596959195,0,0,0,0,0.0491759511978248,0.193884919212553,0,0,0,0,0,0,0.0129555360642737,0,0.0690253264396487,0.0309094321659475,0,0.0397587367512431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0876658320779562,0,0,0,0,0,0,0,0,0,0.0910182644858046,0,0,0.0707129965420549,0.0815425363875261,0.0295934512652167,0,0,0,0,0,0.0555466727523567,0.0951074384858542,0,0,0,0,3.46944695195361e-18,0,0,0.0620205850733431,0.206662860049648,0,0,0.0390671735359378,0,0,0,0,0,0,0,0,0,0.0208296004158827,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0532775636567418,0,0.0681464294188909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469973942367464,0,0,0.0957598005254608,0,0,0,0,0.213375161442235,0,0,0,0.152454038238618,0,0,0,0.13309585124172,0,0,0,0.0858839764847925,0.0373056789138943,0,0,0,0,0,0,0,-0.000364649217495851,0.00732100497393084,0,0,0,0,0,0
X000630.SZ,0.0395775208306939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388760208057912,0,0,0,0,0.214221605094129,0,0,0,0,0.0428945817713321,0,0,0,0,0,0,0,0,0,0,0.146895633661435,0,0.0636036109472436,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00940272807353267,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175909186461751,0,0,0,0,0,0,0,0,0,0.131443506466324,0,0,0,0.0253253632671647,0,0.00667439630551768,0,0,0,0.0134520900832089,0,0.176837535719173,0.0124280555748571,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031607740756688,0,0,0,0,0.101882471617142,0,0,0.41075353174038,0,0,0,0,0,0.15421991370866,0.111033768395587,0.0579897948731498,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00621491644699164,0,0,0,-0.0350362388899822,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150646673871941,0,0,0.182035872810444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073653152440145,0.173561708646576,0,0.261215265463685,0,0,0,0,0,0,0,0,0,0,0,0,0.00378564374009232,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0964989791060459,0,0,0.332524510937559,0,0,0,0,0,0,0,0,0.0927557288119666,0,0.120070145949345,0,0,0.0919590589899202,0,0.0821525461610729,0,0,0,0,0,0,0,0.0465057186164069,0,0,0,0,0,0,0,0,0,0.0844158273939565,0,0,0,0,0,0,0,-0.0516772960119525,-0.0121510439230732,0,0,0,0,0,0
X002353.SZ,0,0.0906916659603212,0,0,0,0.0255236762007154,0,0,0,0,0,0,0,0,0,0,0.173736498181254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391489467726932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390389393472282,0,0.406778180661542,0,-0.0418818552315482,0,0
X600985.SH,0,0,0,0,0.0698883408137894,0,0.171226418022319,0.102647058710439,0,0.0234451605314449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131417733743597,0,0.166828839046512,0,0.0146346746409003,0.0740936605900862,0,0,0,0,0,0,0,0,0,0,0,0.0355289517521598,0,0,0,0,0,0,0,0,-0.0391074272899448,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236343793129584,0,0.0204671968997419,0,0,0,0,0.0479690187525727,0,0,0,0,0.0534712900248373,0,0,0,0,0,0,0,0,0,0.119606359712223,0,0,0,0.173450100496288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.026208700064725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482804567534335,0,0,0,0,0,0,0.0455905340816139,0,0,0,0,0,0,0.0112287015497517,0,0,0,0,0,0,0,0.033146163318471,0,0,0.0882519334954152,0,0,0,0.0423521149941547,0.12938033557979,0,0,-0.0232598053768106,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148447775342269,0,0.0863621097424287,0,0,0,0,0,0,0.214421075061163,0,0,0,0,0,0,0,0,0,0,0,0,0.079463409340788,0,0.0751315998510158,0,0,0,0,0,0.162199611272884,0,-0.0455081072157714,-0.0228837243665332,-0.00918089128187856,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.279388979040961,0,0,0.0643785537518144,0,0.0323389838358612,0.0381129607142353,0,0.00677876236630384,8.67361737988404e-19,0,0,0,0,0,0.0937231070031152,0.0795554648617134,0,0,0,0,0.0211433963451594,0,0,0,0,0,0,0,-0.0136894629287033,0,0
X600995.SH,0,0,0,0.139093771121352,0,0,0,0.00263638587843868,0,0,0,0,0,0,0,0,0,0,0.0234247552630532,0.139669181620609,0,0,0,0,0,0,0.0500284559990976,0,0,0,0,0,0,0,0,0,0.0421003618045494,0,0,0,0.175533927899707,0,0,0,0,0,0,0,0.0933468534952054,0,0,-0.0299077219939338,0.0220820604094024,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0.0285298060140765,0,0.0267394814960617,0,0,-0.101092738141281,0,0.0484299116074999,0.189347057063092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176290772214455,0,0,0.0782798774905936,0,0.263437496645206,0,0,0,0,0,0,-0.00121829761706139,0,0,0,-0.0164976938766649,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645516079797669,0,0,0,0.0172994518629893,0,0,0,0,0,0,0,0,0,0,0,0.154174432034097,0,0,0.227404340921469,0,0,0.0793210560064884,0,0,0,0,0,0,0.0350186036499542,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014926753147511,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295629205156381,0,0,0.0778630418580681,-0.342246051770016,0.0181515243593126,0,0,-0.0645786541518734,0,0
Slope,0,0,0,-0.872357549958925,0,0,0,0,0,0,0,0,0,0,0.509478964531737,0,0,0,0.365737527337951,-0.378314972292816,0.71741930500496,0,0,0,0,0,0,0,-0.265228901748908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.730013077922605,0,0.504249811879425,0,0,0,0.974214790637427,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681517010647984,0,0,0,0,0,0,0,0.409826167793176,0,0,0,0,-0.291854116259431,0,0
RealEstate_excess,0,-0.0249682728760642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159847353520878,0,0.0428273711649903,0,0,-0.0593456163238805,0,-0.0844560296522836,0.354185190605259,0,0,0,0,0,0,0,0.421052978211872,0,0,0,0,0.0206716098659655,0,0,0,0,0,-0.0845098949350023,0,0,0,0,-0.193795881596144,0,0.0722076342265668,0,-0.0416643475550229,0,0.206036515125183,0,-0.110927163142253,0,0
MKreturn,0,-0.0172293418047945,-0.471520176262669,0,0,0.106663152493947,0,-0.0148179291267509,0,0,0,0,0,0,0,0,0.0667426632862606,0,0,0,0,0,0,0,0,0,-0.0233096524530715,0,0,0,0,0,0,0,0,-0.079265753693638,0,0,-0.0706177174719555,0,0,0.108237084145749,0,0,0,0.000992156774648095,0,0,0,0,-0.0933325220666318,0,-0.0331394698134902,0.0391521773338602,0,0,-0.0653197156382263,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006486063834168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345374516269522,0,0,0,0,-0.015016698773878,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000412512227334818,0,0,0,0.021483688388713,0,0,-0.000936807784589739,0,0,-0.00432670112391706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578253777346532,0,0,0,0,0,0,0,0,-0.0071350238079188,0.00336904801999337,-0.0120855304582295,0,0,0,-0.00608467939424642,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200588513375244,0.0290638160274035,0,0,0,-0.0531437178337864,0,0
