,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600660.SH,X600886.SH,X600010.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600489.SH,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X600299.SH,X000401.SZ,X002075.SZ,X600426.SH,X000723.SZ,X002353.SZ,X600486.SH,X601158.SH,X000932.SZ,X002466.SZ,X600529.SH,X600126.SH,X600219.SH,X000898.SZ,X600315.SH,X000883.SZ,X000553.SZ,X600612.SH,X600516.SH,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.029733406089009,0,0,0,0,0,0,0,0,0,0,0.0152325276894,0,0,0,0,0,0,0,0,0,0.0304359016183951,0,0,0,0,0,0,0,0,0,0.032792451765885,0,-0.0295269309833145,0,0,0,0,0.0342343443511059,0,0,0.128416987816654,0,0.00439095866255016,0.00452847527306448,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048022422935343,0,0,0,0.0182622129245086,0,0,-0.0275542934789483,0,0,0.0758761184682761,0,0,0,0.0258928099749562,0,0,0,0,0,0,0.040607971433848,0,0.0142383219594139,0,0,0.00498173301559256,2.16840434497101e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0708797821757551,0,0,0,0,0,0,0.458229489179421,0,0,0,0,0,0,0,0,0.0520585935515423,0,0,0,0,0,0,0,0,0,0,0.0516717415532291,0,0,0,0,0,0,0,0.0259079071945052,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0380198767411185,0.00636521479806409,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.108212709119105,0,0,0,0,0,0,0.0987102392464943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109420956967904,0,0.0915056321194138,0,0,-0.00691383702190318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140386886445565,0.0162325969513798,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.021938035026368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101144666523662,0.0198691535837748,0.112669389848979,0,0,0,0.0676822796215576,0.0224088263803661,0,0,0,0,0,0,0.0971031441793751,0,0.045545207943828,0,0.0230744780123327,0.0173118545202401,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419178548736699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607193667869047,0,0,0,0,0,0,0.0670957954183821,0.112604690434618,0,0,0,0.0256743959534558,0.0245186656347016,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.172661321099282,0,0,0,0,0,0,0.0422053568090704,0.114504696585296,0,0,0,0,0,0,0,0,0.0388612689372911,0,0,0,0.0928908256518468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258680834779728,0.00497414709359493,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.048049779526294,0.218215684904623,0,0,0,0,0.153070453713635,0,0,0,0,0,0,0,0,0.05347966511921,0,0,-0.119281492148103,0,0,0,0.0135455496260135,0,0,0,0.0221049225074724,0,0,0,0,0.0461008267624283,0,0,0.00194227282903914,0,0,0,0,0.215407569050687,-0.178273644886406,0.00404129574760602,-0.0419450761405368,0,0,0,0,0,0
X600011.SH,0,0,0,0.247426035489767,0,0,0,0,0,0,0.0337673499425945,0,0.0896816906977181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148983944860937,0,0,0,0.109788710394529,0,-0.013319479338732,0,0,0,0,0,0,0,0,0,0,0,0.086889937914466,0,0,0.015440258888551,0,0,0,0.00533738436365679,0.00538065611786018,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.178781632333847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125706837449865,0,0,0.119604396735254,0,0,0.196909730353304,0,0,0,0.114170513075158,0.350075445154293,0,0,0,0,0,0,0,0,0,0,-0.0010074014660672,0,0,0,0,0,0,0
