,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600547.SH,X600011.SH,X600886.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X000708.SZ,X600010.SH,X600803.SH,X600027.SH,X600111.SH,X002460.SZ,X600426.SH,X601991.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X000807.SZ,X002128.SZ,X000630.SZ,X601168.SH,X000933.SZ,X600176.SH,X600985.SH,X000877.SZ,X600096.SH,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002271.SZ,X000932.SZ,X002409.SZ,X600801.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.330311448859245,0,0,0,0.0629662434475464,0,0.105050757512209,0,0,0,0.233151641088014,0,0,0,0,0,0,0,0,0,0,-0.237969991539867,0,0,0,0,0,-0.0458469419562074,0,0,0,0,0,0,0.0203073878289968,0,0,0,-0.068759020573395,0,0,0,0,0,0,0,0,0,0,0,-0.0198529417953271,0,0,0,-0.0180133452111874,0,0
X601088.SH,0.259188374386028,0,0,0,0.181858085002641,0,0.195057800841738,0,0,0,0,0,0.0279759799342244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367676318837261,0,0,0,0,0,0,0,0,0,0,-0.0119251476792073,0,0,0,0.0672021576460188,0,-0.0207625181151136,0,0.0558004971850023,0,0,0,0.0184388547292854,0,0,0,0,0.00960353650827973,0,0
X600028.SH,0.461742278945033,0.171153528997397,0,0,0,0.0333568089359607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948766425016555,0,0,0,0,0,0,0,-0.065433490903656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377215997481155,-0.032582611870948,0,0,0,0,0,0,0,0,0.058140480768749,0,0
X600309.SH,-0.166487532936414,0,0,0,0,0,-0.0163979195460253,0,0,0,0,0,0,0,0,0,0.0394870402484918,0,0,0.0662678541555295,0,0,0,0.0697312283459786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164961969251998,0,0.20392497120454,0,0,0,0,0,-0.0107555055917076,-0.0160707808606746,0,0,0,0.0100607919804492,0,0
X601898.SH,0,0,0,0,0,0,0.189463441641389,0.00518970893950169,0,0,0,0,0,0,0,0,0,0.0978380834054831,0,0,0.0309391891937897,0,0,0,0,0.0133162552529271,0,0,0.255951151901556,-0.0181645870775217,0,0,0,0,0,0,0,0,0.213798358780497,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117111634695355,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.161610462307383,0,0,0,0,0,0.0520765062403641,0,0,0,0,0,0,0.141068323185004,0,0,0,0,0,0,0,0,0,0,0,0,0.0214027147655776,0,0,0,0,0.0457875263690337,0,0,0,0,0.040119827358035,0,0,0,0,0,0.278509854706022,0,0,0,0,0.0214326698600525,0.0346252081056074,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0818978876913253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113489927108473,0.258169729703979,0,-0.182614008405722,0,0,0,0,0,0.111494144433542,0,0.169508988439897,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479189024143114,0,0,0,0,-0.0216821750358809,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482102430237648,0.224487346568229,0,0,0,0,0,0,0,0,0.030305802885801,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0422042682008403,0.127615030211344,0,0,0,0,0,0,0,0,-0.0763777489795582,0,-0.0284924575235877,0,0,0.114638051070758,-0.039580983925222,0,0,0,0,0,0,0
X600011.SH,0.0805760542851104,0,0,0,0,0,0,0,0,0,0,0,0,0.176999787376287,0,0,0,0,0,0,0.204823969471074,0,0,0,0.350599497799258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243316762709704,0,0.0509137840377115,0,0,0,0,-0.0767265988037439,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170357432057485,0,0,0,0,0,0,0,0,0,0,0.0636957936511109,-0.113290463233217,0,0,0,0,-0.0882211273762447,0,0,0,0,0,-0.036178269782289,0,0,0,0,0,0.149852192517833,0,0,-0.00174017885823813,0,0.0257094393405602,0,0,-0.133840444716059,-0.0193164846377363,0,0,0,0,-0.00561702252167791,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.121967729024647,0,0.118247590417556,0.11175911796275,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0894600251861459,0,0,0.0330591847974174,-0.0847004034522222,0,0,0,0,0,0,0,0,-0.00447176517780726,0.0462880280919403,0,0,0,0,0.0361191480788318,0,0
X600660.SH,0,0,0,0,0,0,-0.078552157667035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671684075176591,0,0,0,0,0,0,0,0,0,0,0,0.13480637447658,-0.0435163271631106,0,0.00819476320002017,0.0467001315310623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0.0848837241456817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594340312137819,0,0,0,0,0,0.195335126168741,0.0923520665651623,0.0778620524964298,0,0.16520311396874,0.344484504627191,0,0,0,0,0.0270297060100761,0.145733482715619,0.0415761083112393,0,0,0.101847449920288,0.0965072707921344,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.308396362895407,0,0,0,0,0,0,0,0,0,0,0,0.224652645505588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101015960247154,0,0,0,-0.00204289523016331,0.146102794438758,0,0,0,0,0,0,0.0739444746095662,0,0,-0.0126725322956109,0,0,0,-0.0207164033298046,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0454730198188217,0,0,0,0,0.0192850676274891,0,0,0,0,0,0,0.183785049365993,0,0,0,0.101770780249036,0,0.0105305417668781,0.0805753489526452,0,0,0,0,0,0,0,0,0.0384957351711793,-2.71050543121376e-20,0,0,0,0,0.0527451787039595,0,0,0,0,0,-0.0628641961924614,-0.0394130432388497,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.09510099556955,0.530628985796656,0,0,0,0,0,0,0,0,0,0.0749599884657583,0,0,0,0,0,0,0,-0.15142852204362,0,0.283386582327932,0,0,0,0,0,0,0.0844413212593417,0,0,0,0,0.035210595826508,0,0.0559585718503576,0,0,0,0,0,0.0151101579721294,0,0,0,0,0,0,0,0,-0.006066190222719,0,0
X600362.SH,0,0,0,0,0,0,0,0.0194879908653237,0,0,0,0,0,0,0,0,0,0.0225080461232823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416540431914701,0.381291791109939,0,0,0,0,0,0.00650342422030196,0,0,0,0,0,0,0,0,0,0.00169191245193034,0,0,0,0,0.0043866667401435,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.11215593296074,0,0,0,0.0297200804393698,0,0,0,0,0,0,0,0,0.0167819761219317,0.0262910528919706,0,0,0,0,0,0,0,0,0,0,0,0.0618210536679633,0,0.245484117702159,0,0,0,0,0.0413843131998883,0,0,0,0,0,0,-0.00670706018744884,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0104113495932966,0,0,0,0,0.00106727052867703,0,0,0,0.0687643048455934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101509033464705,0,0,0,0,0,0.0584830344784551,0,0,0,0,0,0,0,0,0,0,0.0165294247037679,0,0
X600803.SH,0,0,0,0,0,0,0.0236047639997089,0,0,0,0,-0.0606001670151379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609094132104557,0,0,0,0,0.0973385515980191,0,-1.73472347597681e-18,0,0,0.076740476727193,0.091388851508933,0,0,0,0,0,0,0.0271064817081301,0,0.14296408091052,0,0,0,0,-0.0894886835677389,0,0
X600027.SH,0,0,0,0,0.176418187029805,0,0,0,0.607330000667414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248702701017934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223178931769896,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0241344581399602,0,0,0,0,0,0,0,0,0.121226653633426,0.166046572110109,0.0593451092518606,0,0,0,0.283377041685449,0,0,0,0,0,0,0,0,0,0,0,0,0.0266437817023133,0,0,0,3.46944695195361e-18,0.0324271362399345,0.0431708132683302,0,0,0,0,0.0613759211811459,0,0,0,0,0,-0.0500588047820686,-0.0627733939622453,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598759457495821,0,0,0,0,0,0,0.00948489380241617,0,0,0,0,0.114982737555623,0,0,0.777845450196712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523921034665669,0,0,0,0,0,-0.0414546907700073,0,0,0,0,0.019486690305915,0,0
X600426.SH,0,0,0,0,0,0,-0.237800053299356,0,0,0,0,0,0.00134926296441924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215327994637495,0,0,0,0,0,0,0.125843322033436,0.305332618893611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507758929584902,0,0,0,0.00748315548991514,0,0
X601991.SH,0,0,0,0,0,0,-0.117600210714105,0,0.178200399566063,0,-0.0337301817997816,0,0.106299404902456,0.116195410161688,0,0.0306020379501554,0,0,0,0,0.134283202154809,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0184116298887917,0,0,0,0.22432322260695,0,0.0336733589856067,0,0,0,0,0,0,0,0,0,0,0,0.0285304875821982,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.113049761414851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262758838349563,0,0,0,0,0,0,0,0.0858060952954792,0,0.0992317026665757,0,0.172645911256793,0,0,0,0,0,-0.0193161560026763,0,0,0,0,-0.0952747093177839,0,0
X000301.SZ,0,0,0,0,0,0,0,0.100084876270652,0,0,0,-0.0349933755119678,0,0,0.0667883544492825,0,0,0.0416279296215695,0,0,0,0,0.0694706529734396,0,0,-0.0249705870306203,0,0,0,0,0,0,0,0,0,0,0,0.0468399895924913,0,0.175296989816126,0,0,0,0,0,0,0.100555318318612,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0933856175041083,0,0.0777268435075204,0,0,0,0,0,0.00733694607551392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380472829936013,0,0,0,0,0,0,0,0,0,0,0,0,0.131471987398235,0,0,0,0,0.0345115182292192,0,0,0,0,0,0,0,0,0,-0.00270266335011557,0,0
X601699.SH,0,0,0,0,0.397819937886832,0,0.244331182773279,0,0,0,0,0,0,0,0,0.0603078780563846,0,0,0,0,0,0,-0.0344324751422303,0,0,0,0,0.279440170159477,0,0,0,0,0,0,0,0,0,0,0.156942978282239,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227128009393294,0,0,0,-0.00034046115062171,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.057300215121123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75313465258734,0,0,0,0,0,0,0,0.128955627086406,0,0,0,0,0,0,0.0368949679266113,0,0,0,-0.0508567696883421,0,0,0,0,0,0,0,0,0,0.0831908467892906,-0.044105616482175,0,0,0,-0.0295228594649103,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.227348365503085,0,0,0.0881082777235791,0,0,0,0,0,0,0,0,0.162538220985845,-0.0115189540211955,0,0,0,0,0,0,0,0,0,-0.166785589411061,0,0,0.214158270476261,0,0,0,0.161620996507799,0,0,0,0,0,0,0,0,0,0.0441273161650546,-0.0519989506628862,-0.117578054280731,0,0,-0.0368828103790897,0,0
