,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X000708.SZ,X601699.SH,X600010.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X000408.SZ,X000807.SZ,X000786.SZ,X600176.SH,X000630.SZ,X000933.SZ,X600612.SH,X300037.SZ,X000932.SZ,X600348.SH,X600219.SH,X002128.SZ,X601168.SH,X600995.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.0742532007072058,0,0.20788023354492,0,0,0,0,0.0728984245186183,0,0,0,0.184244728395545,0,0,0,0,0.249019109571608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491040652612695,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112004866878091,0,-0.00770174771195688,0.0225084130575788,0,0,0,-3.46944695195361e-18,0,0
X600660.SH,0,0.0848388810213032,0,0,0,0.143158563725034,0,0,0,0,0,0,0,0,0,-0.0585070360352654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545883664147422,0,0,0.0324107936045212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420744829809509,-0.0118426636692744,0,0,0,0.0712407269453932,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269288817739238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313620471365627,0,0.0764253082348423,0.206322638718695,0.14636962458438,0.0267155920874386,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0156359326382579,0.0292113133696457,0,0,0,0,0,0
X002466.SZ,0,0,0,0.004746109988093,0,0,0,0,0,0,0,0,0,0,0,0.746057573902154,0,0,0,-0.0404905750824077,0.00550253509671474,0.122552842928314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601412137594232,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00453929937468737,0.00582231865195986,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.125286032886527,0,0,0,0,0,0,0.109835493770954,0.204455925434648,0,0,0,0.264518335332823,0,0,0,0,0,0,0,0,0,0,0,0.0555367017645624,0,0,0,0.0591308745674796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000176702391448482,0,-0.00749374074990117,0,0,0,0,0,0
X002460.SZ,0.0379150766534436,0,0,0,0,0,0,0,0,0,0,0,0,0.807832066179658,0,0,0,0.018209653383479,0,-0.0244169793506696,0.0848694344508578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070546726859892,-0.0054295100585331,0,0,0,0,0
X600795.SH,0,0,0.012749706810316,0,0,0,0.0731967763656156,0,0,0,0.308796420230514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0911256983139065,0.388993335197761,0,0,0,0,0,0,0,0,0.148642269334428,0,0,0,0,0,0,0.0258953373216738,0,0,0,-0.026019493214225,-0.015144597220679,0,0,0,0,0,0,0
X600111.SH,0.177515654595341,0,0,0,0,-0.0441821455852399,0,0,0,0,0,0,0,0.204008139170868,0,0,0,0,0,0,0.188706599251051,0,0,0,0,0,0,0,0,0,0.105687530891469,0,0,0,0,0,0,0.098803115851866,0,0,0,0,0,0,0.0867647019024794,0,0,0,0,0.112125843513858,0,0.0174000332437094,-0.0103482526778016,-0.0219588119432707,0,0,0,0,0
X000708.SZ,0.0631463277560426,0,0,0,0,0.151286755691626,0,0.176875264830684,0,0,0,0,0.0199067022586933,-0.0640726134886909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158153612247889,0,0,0.0347488020861488,0,0,0.0614026435424235,0.207322411621383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235033378408874,-0.0684956542031113,0,0,0,0,0
X601699.SH,0,0,0.110969893448429,0,0.511431980005468,0,0,0,0,0,0,0,0,0,0,-0.00569957742175046,0,0,0,0,1.38777878078145e-17,0,0,-0.195923005697713,0,0.1051299552875,0,0,0,0,0,0,0.219419461234654,0,0,0,0,0,0.11190855273196,0.102703803562959,0,0,0,0,0,0,0,0,0,0,0.0787349293496198,0.00943675506495955,-0.0318146075611294,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0123986226981408,0,0,0,0,0,0.0389318324612324,0,-3.46944695195361e-18,0,0.51142181649318,0.0848191524118092,-0.0986880340790617,0,0.0856797216290049,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568534222934378,0,0,0,0,0,0,0,0,0,-0.0149873282835012,0.0142855712097525,-0.0235740864163279,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0614794637079374,0,0,0,0,0,0,0,-0.143944731062629,0,0.132251971095289,0,0,0,0,0,0,0,0,0,0.0708829111488882,0,-0.131329271041444,0,0,0,0,0,0,0,0.097692754577449,0.155047900710881,0,0,0,0,0.166992156911104,0,0.0206631480587194,0,0,0.104532041068171,0,0,0,0,0.103358105173419,0.0290898547918474,0.00690409624504391,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103750830764468,0.0571836324091388,0,0,0,0,0,0,0,0,0,0.0226459415295002,0.215230132213554,0,0,0,0,0,0,0,0,0,0.0247811976385318,0,0,0.0656078659657904,0.223163499820994,0,0,0,0.00279132618408655,0,0.187914393780063,0.0239210082680898,-0.00525571605943834,0.01012657683982,0,0,0,0.0349853577703938,0,0
X600426.SH,0,0,0,0.0707505475812149,0.0511859497233487,0,0,0,0,0,0,0.158415022933046,0,0.00789097703321948,0,0.0658324478171398,0,0,0,0,0,0,0,0,0,0,0,0,0.0644401455076874,0.0374109145025086,0,0.0101815940030093,0,0,0,0,0,0,0.328161797143366,0,0,0,0,0,0,0,0,0,0,0,0.231490964512724,0,-0.0133344813498695,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.0299861516020012,0.310078931347563,0,0,0,0,-8.67361737988404e-19,0,0.0147987395248095,0,0,0,0,0,0,0,0,0,0.193562827155374,0,0,-0.0679844755482051,0,0,0.0562932901938864,0,0,0,0.158655913343363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670389350763264,-0.0425419859079663,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.271808276897061,0,0,0,0,0.0373852402623833,0,0,0,0,0,0,0,0,0,0.191211274179433,0,0,0,0,0,0,0,0,0,0,0,0,0.0606828387703843,0,0,0,0,0,0,0,0,0,0.1541723916923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517010166154858,0,0
X600027.SH,0,0,0,0,0,0,0,0.45828435035163,0,0.0251689512424689,0,0.0493152369711062,0,0,0,0,0,0,0,-0.14685004371757,0,0,0,0,0,-0.00173179659582674,0,-0.0113716747734687,0,-0.084395044651683,0.290749405094361,0,0,0,0,-0.142585991762694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107260246576673,2.16840434497101e-19,-0.0568705161407738,0,0,0,0,0
X600803.SH,0,0,0,0.193345504585682,0,-0.0422831778635807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104609444580072,0,0,0,0,0,0,0,0,0,0,0,0,0.0224415045005988,0.337141393807459,0.016985529399243,0,0,0,0,0.12498957542091,0,0,0,0,0.108505301649906,0,0,0,0,0.0113853908324797,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.601028562516881,0,0,0,0.0713549879161611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00540784073681878,0,-0.000490728538853526,0,0,0,0,0,0
X002271.SZ,0,0,0,0.164742351667246,0,0,0,0,0.0942546860744014,0,0,0,0,0.0822623785250664,0,0.0896212391272192,0,0,0,0,0,0.0792940872466147,0,0,0,0,0,0,0,0,0.202170335994724,0,0,0,0.159913399265765,0.0861171877731218,0,0,0,0,0,0,0,0,0,0,0.172738358142092,0,0,0,0.176645262067239,-0.00308277379913591,0.0202004388379328,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.224209533148381,0,0,0,0,0.0599245553998003,0,0,0.00130313074002621,0.0833724354204224,0.072214602409179,0,0,0,0,0,0,0,0,0.0277362318710592,0.0655274884197359,0,0.0320660015960723,0,0.0497041755764421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670461534838872,0,0,0,-0.0124527684299348,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0471963001473504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353921683961408,0,0,0,0,0,0,0,0,0,0,0,0.613721599643478,0,0,0,0,0,0.0365337282959627,0,0.00842893405944395,0,0,0,0,0,-0.0272921641293306,-0.0199645929202026,0,0,0,0,0,0
X600985.SH,0,0,0,0.085236934454939,0.161759682056527,0,0,-0.196811095279779,0,0,0,0,0,0,0,0,0,0,0,0.4725352609506,0.149201815282248,-0.139408614450097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101116940161111,0,0,0.0491385397338234,-0.0617786258750352,1.38777878078145e-17,0,0.0315462925631154,0,0,0,0,0,0,0,0.158178138534024,0,-0.0307324656596995,0,0,0,0,0,0
X000408.SZ,0.0354472768854533,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.625070395041741,0.0325514970926472,0,0,0.210802529893757,0,0,0,0,0,0,0,0,0,0,0,0,-0.000135483727587594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248595684116311,0.00558234794175196,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.613617387773541,2.16840434497101e-19,0,0,0,-0.100861015006896,0,0,0,0.0547094974706786,0,0,0,0,0,-0.0680529038493083,0,0.0891819610617388,0,0,0,0,0,0,0.0349378350836514,0,0.00223254450347995,0,0,0,0,0,0,0,0,0,0,0,0,0.000774861761186828,0,0,0,0,0,0,0
X000786.SZ,0.194230172451083,0,0,0,0,0,0.0572418083371923,0,0.456635065391333,0,0,0.250491213323097,-0.147198806117067,0,0,0,0,0,0,0,0,0,0,0,0,0.129423586332738,0,0,0,0.0709572476097837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586050702221379,0.0109979443703767,-8.67361737988404e-19,-0.097422056943985,0,0,0.0317254344211249,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.424745337512658,0,0,0,0,0,0,-0.0150987748024097,-0.0817288548555555,0,0,0,0,0,0,0,0,0,0,0,-0.196011314068284,0.0493743288168274,0,0,-0.0844803396980645,0,0.0284421619150076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141730409013339,-0.00839091589465499,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.169553329335515,0,0,0,0,0.203100669032153,0,0,0,0,0,0,0,0,0,0,0,0,0.066830265065906,0.0913808928480236,0,0,0.0763273212588475,0,0,0,0,0,0,0,0.094538893133878,0,0,0,0,0,0,0,0,0.00755904150550978,-0.0187368473800496,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.00771520913795665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110954812464799,0,0.147574891716907,0,0,0,0,0,0,0,0,0.0297168211459931,0,0,0,0,0,0,0,0,0,0,0.45358568327615,0,0,0,-0.0514212163711396,0,-0.00299319384854402,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,-0.165325467508863,0,0,0,0,0,0,0,0,0,0,0.0864642610338171,0,0,0,0,0.0764556384505158,0,0,0,0,0,0,0,0,0,0,-0.0378523914190288,0,0.180623915750584,0,0,0,0,0,0,0.0247322342821158,0,0,0,0,0,0,0,0.235715913941637,0.173532041177711,-0.0411236324996948,0.0279082706451855,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.0844745153426469,0,0,0,0,0,0,0,0,0.093690019324562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06344709934815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00617080124239355,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.021495929118276,0,0,0,0,0,0,0.0890216699065639,0,0,0,0,0,0,0.0778143054125615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163888135851442,0,0,0,0,0,0.129017916977193,0,0,0,0,-0.0773620651740256,-0.00379050433752377,0.00649187942038185,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.169978058792228,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0644623301738203,0,0,0,0,0,0.0633092935501252,0,0.106734419156474,0,0,0,0.148893707636548,0.0942435222220262,0,0.0448203085593326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839906467069463,0,-0.00229751587845507,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0192551137971757,0,0,0,0,0.043564654416344,0,0,0,0,0.133128817544647,0,0,0,0,0,0,0.0892166108237316,0,0,0,0.122614713820375,0,0,0,0.19521279993719,0,0,0,0,0,0,0,0,0,0,0,0.0156659372788763,0,0,0.0123308381885017,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0.151390839046277,0,0,0,0,0,0,0,0,0,0,0,0,0.06270341596761,0,0,0,0,0,0,0,0,0.0440120007794663,0,0,0.0265406930646963,0,0,0,0,0,0.0598750509269703,0,0,0,0,0.052246930618646,0,0,0,0,0,0,0.0330289717148823,0,-0.0068482018337459,-1.0842021724855e-19,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.013448289879967,0,0.0481079141297564,0,0,0,0,0,0.0851375303251714,0,0,-0.0678127005939594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430321263689947,0,0,0,0,0,0,0.243674820122646,0,0,0,0.0882496372127305,0,0,0,0,0,0,0,0,-0.0155204770216377,0.0260776661950136,0,0,0,0,0,0
X600995.SH,0.158001301780904,0,0,0,0,0,0,0,0,0,0,0,0,0.0611004235680204,0,0,0.0898046480980665,0,0,0,0,0,0,0,0,0,0,0.0603550528896743,0,0,0,0.0805014403589708,0,0,0,0,0,0,0,0.119735882241296,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096013784980504,0,0,0,0.0517701029956554,0,0
X600688.SH,0,0.164471596023039,0,0,0,0.0984066491065409,0,0,0,0,0,0,0,0,0,0.0691351252736465,0,0,0,0,0,0,0,0.00393922787290427,0,0,0,0,0,0.0488183303363805,0.351256736617698,0,0,0,0,0,0,0,0,0,0,0,0,0.0396597297100432,0,0,0,0,0,0,0,0.000523507120852513,-0.0287521763493937,0,0,0,0,0,0
X600157.SH,0,0,0,0.0101882863858096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172325774728016,0,0.080092060685221,0,0,0,0,0.0962058117175065,0,0,0,0,0,0,0.0662334407581249,0,0,0.0161742777051552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361471451891011,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.029624106320034,0,0,0,0,0,0,0.0704115517243074,0.0782248654114655,0,0,0,0.349655916237195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169824677857415,0,0,0,0,0.0203914807054763,0,0,0.158597236609589,0,0,0,0,0,0,0,0,0,0,0.0175423750063494,-0.00814704978076319,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.107626361959801,0,0,0,-0.0025602830469706,0,0,0,0,0,0,0,0,0,0,-0.0848021694029966,0.0616593413066109,0,0,0,0,-0.166575056431912,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697507480879977,-0.096225948950097,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.099462931223505,0,0,0,0,0,0,0,0,0,0,0,0,0.346468882983055,0,0,0,0,0,0,-0.0370484423073786,0,0,0,0,0,0,-0.434745838491192,0,0,0,0,0,0,0.380764171021106,0,0,0,0,0,0.684070900924185,0,0,0,-2.5420238475635,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66225119465842,0,0,0,0,0.573935498381797,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0704293132433467,0,0,0,0,0,0.0358709375189874,0,0,0,0,0.00992327104384178,0,0,0,0,0,0,0,0,0,0,0.0426678785188106,0,-0.126831600962997,0,0,0,0,0,0,0,0,-0.0868707324708027,0,0,0,0,0,0,0,0,0,0,-0.0134353588524713,-0.0135217320002047,0,0,0,-0.0348590513811547,0,0
MKreturn,0,0,0,0,0,0.0239355609867883,0,0,0,0,0.0128089005600175,0,0,0,0,-0.119689027202221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568122307103681,0,0,-0.0467128336876703,0.0664170926199413,0,0,0,0,0,0,0,0,0,0,0.000193443956634913,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380486171916925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218466850622518,-0.00181845361832614,0,0,0,-0.00583782748563897,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152804387956982,0,0,0,0,0,0,0,0,-0.0698153157329412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291011229365233,0.290993520262949,0,0,0,0,0,0
CarbonVol_Guangdong,0.0120112503905886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000401320482466093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045745730150452,0,0,0,0.00095065689324283,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040902900118256,0.00698465942605425,0,0,0,0.0160651441729864,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171437545063815,0.0125242085633934,0,0,0,0.0442958386435875,0,0
