,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X600585.SH,X601600.SH,X600011.SH,X600547.SH,X600886.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600489.SH,X000708.SZ,X002466.SZ,X600160.SH,X600803.SH,X600027.SH,X000807.SZ,X000301.SZ,X601991.SH,X000786.SZ,X600219.SH,X600426.SH,X000877.SZ,X002128.SZ,X000983.SZ,X000408.SZ,X600176.SH,X601699.SH,X000630.SZ,X000933.SZ,X601168.SH,X600096.SH,X600985.SH,X002353.SZ,X600157.SH,X002271.SZ,X000831.SZ,X600995.SH,X600378.SH,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0.0399705501945252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390454197791743,0,0,0,0,0,0.0321127695137341,0,0,0,0,0,0.242751816839062,6.93889390390723e-18,0,0,0,0,0,0.0515946719298604,0,0.0563357832259431,0.057740585315376,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0346039207367604,0,0,0,0.0646892975639381,0,0,0,0,0,0,0,0,0,0.692359723054658,0,0.0145694813511163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0216929543670127,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.00364980988778111,0,0,0,0,0,0,0.41302229619446,0,-0.060510337657081,0,0,0,0,0.0626805773768347,0,0,0,0,0.0291726633240884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140758957513351,0,0,0,0,0,0,0,0.0806229267012111,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0688758589640097,0,0,0,0,0.0726270894818486,0,0,0,0,0,0,0.308924326303012,-8.67361737988404e-19,0.190112865619776,0.00139569440324948,0.0742294642941863,0,0,0,0.114742125805152,0,0.0059115720799707,0,0,0,0,0,0.153197181797303,0,0,0,0,0,0.0295935883897345,0,0,0,0,0,0,0,0,0,0,0,0.0090515053160261,0,0,0,-0.0110445650418596,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237851501871648,0,0,0,0,0.0645702447476253,0,0,0,0,0,0.0729213481439026,0,0,0,0,0.0745456302642784,0,0,0,0,0,0,0,0,0,0,0,0.088891173508583,0.0984151805303848,0,0,0,0,0,0,0,0,0,0,0,0.101075721490296,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328055705838304,0,0,0,0.223583515383169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200260287382583,0,0,0,0,0,0,0.280052816710978,0.0315780828665951,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600795.SH,0.0644140316208877,0,0.177700579588776,0,0,0.00248089688930489,0,0,0,6.93889390390723e-18,0,0,0.24833067974454,0,0,0,0,0,0,0,0,0,-0.0372899975456456,0.00460483343202724,0,0,0,0,0,0.170462695484006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160582604280507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.0800836657341514,0,0,0.0849368165814013,0,0,0,0,0,0.135431951740455,0,0,0,0,0,0,0,0,0.072114926078005,0.0424062732702048,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.211754924696341,0,0.130480750641981,0,0,0.0764860894450485,0,0,0.130608030528694,0,0,0,0,0,0,0,0,0,0,0.0382541581224661,0,0
X002460.SZ,0,-0.206866652406412,0,0.0753170727856324,0,0,0,0,0,0,0,0,0,0.144342960695928,0,0.169815418501959,0,0,0,0,0,0.469139788964775,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.00250955521697671,0,0,0,0,0,0,0,0,0,0,0,0,0.0506093088835463,0,0.29573249269247,0,0,0,0,0,0,0,0.0470098504956655,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.624011269860926,0,0,0,0,0,0,0,0,0,0,0,0,0.024912346236528,0,0.0267963468298987,0,0,0.0779856378481637,0,0,0,0,0.267233865090856,0,0.0107492145320106,0,0,0,0.0207195129294322,0,0,0,0,0,0,0.0176951835358824,0,0,0,-0.011527113547741,0,0,0,0,0.0179377817882957,0,0
X000708.SZ,0,0,0,0.140374948606748,0,0,0,0,0,0,0,0,0,0.0177977773498013,0,0,0,0,0.120558092907215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192834467725555,0,0,0,0,6.93889390390723e-18,0,0,0.214404678998632,0,0.0694027104715524,0.0223310747295313,0.0981098180696112,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00986703487685744,0,0,0,0,0,0,0.924356478852116,0,0,0,0,0,0,0,0.0542695074607656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851694537773263,0,0,0,0,0,0,0,0,0.127890971215136,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0457017571158894,0,0,0.253944318618554,0,0,0,0.346419186569715,0,0,0,0,0,0,0,0,0,0.0205011074942417,0,0,0,0,0,0,0,0,0,0.0327824161277235,0,0,0,0.1704895643564,0,0,0,0,0,0,0,0,0,0,0,0.12688212101245,0,0,0,0,0,0,0,0,-0.0688666640829799,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.415365374023439,0,0,0,0,0,0.0801245798785506,0,0,0,0,0,0,0,0,0,0,0,0,0.0258050200958461,0,0.140103135868532,0,0,0,0,0,0,0,0.00621738852631639,0,0,0.123191845865209,0.200541712068895,1.73472347597681e-18,0,0,0,0,0,0,0,-0.169739425900141,0,-0.00145819526229883,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.24527343392888,0,0,0,0,0,0,0,0,0,0,0.039142347501006,0,0,0,0,0,0,6.39220578664596e-05,0.268156220583769,0,0,0,0,0,0,0,0,0,0.0411505027939732,0,0,0,8.67361737988404e-19,0.0637578388534355,0,0,0,0,0,0,0,-0.0142875510132448,0,0,0,-0.0222460594108123,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.218994771623593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143151624308495,0,0,0,0,0.0693271888337575,0,0,0,0,0,0.00801609828909161,0,0,0,0.25951648624846,0,0,0.00982363162800231,0,0,0,0,0,0,0,0,0,-0.0079758814125249,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955997389858185,0.169397579336161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247724320923387,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0372979245954907,0,0.16024073031856,0,0,0,0,-0.0976462281841283,0,0,0,0,0.00820597031594719,0,0
X601991.SH,0,0,0.173146224121423,0,0,0,0,0,0,0,0.0601089036527516,0,0,0,0,0,0,0,0,0,0,-0.022214363954592,0,0.0929568811590095,0.266883555340872,0,0,0,0,0,0,0.0977039919792994,0.048236246366549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166387696220856,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0610372014247693,0,0.0742470282313196,0,0,0,0,0,0,0,0.0649653077837521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074829505449668,0,0,0,0,0.180233963004383,0.287719769641343,0,0,-0.0588242706617181,-0.0181922831048322,0.0396023828883092,0,0,0,0,0,0,0,0,-0.222255387270032,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.108338970580089,0,0,0.480051737861886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239077227495114,0,0,0,0,0,0,0,0,0,0,0,0,0.113932929981339,0,0,0,0,0,0.0204560612304581,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.340646879759901,0,0,0,0,0,0.022229103932212,0,0,0,0,0,0,0,0,0,0,0.0345118067682302,0.0537776244437185,0,0,0,0,0,0,0.114925707371743,0,0,0,0,0,0,0.157328636606897,0.0346983660375073,0,0,0,0,0,0.021573380679582,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.033492432634635,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.103238396013489,0,0,0,0,0,0,0,0.205053540099184,0,0,0.0909409984929609,0,0,0,0,0,0,0,0,0,0,0,0,0.0745996984140873,0,0.096544275007073,0,0,0,0,0,0.00782574435741301,0.370575482858305,0,0,0,0,0,0,0.0640054215857121,0.028710510946547,0,0,0,-0.0481264501277369,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0082141443785065,0,0,0,0,0,-0.0618919043626303,0.0639091825315757,0,0,0,0.1372074688814,0,0,0,0,0,0,0.0586650482847146,0,0,0,0,0,0.114919934336077,0,0.205567587934637,0.14665677439561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238002676339168,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664865514103947,0,0,0.0562882982265989,0,0,0,0,0,0,0,0.0337148387268538,0,0,0,0,0.426122288714636,0.115081127601579,0.0701675217633471,0,0,0.0726718629747845,0,0,0,0,0,0,0,0,0,-0.00828554768004682,0,0,0,0,-0.0129306288255169,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127097902637704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800846513862463,0.252764833970244,0.243324653518891,0,0,0.063065869223569,0,0,0,0.0956223486921128,0,0,0,0,0,-0.0199475310225493,-0.080046505504166,0,0,0,-0.008946970217573,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0339597114918286,0,0,0,0,0,0,0,0,0,0,0.0301128122261427,0,0,0,0,0,0,0,0,0.291633595934759,0.101177040697898,0,0.121509019769858,0,0,0,0.0443074666609846,0.0562749257273497,0,0,0.0171788789889822,0.182360590847537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.432859091756666,0,0,0,0.0798614338791953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165096043428016,0,0,0,0,0,0,0,0,0,0,0,0.119710848916946,0,0,0.0375001324724502,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566572512820828,0.0376958406161594,0,0,0,0,0,0,0,0,0,0,0,0,0.040048902733153,0,0.118901914775995,0,0,0,0,0.128083409502207,0.0474087937794703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0260013423734044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627633492323676,0.0367883750190782,0,0,0.652525144844486,0,0,0,0,0,0,0.0992484977824021,0,0,0,0,0,0,0,0,0.00531187088605296,0,0,0,-0.0464837326079773,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0.345952888463013,0,0,0,0,0,0,0,0.235149697664501,0,0.0168694607179772,0,0,0.065708907262575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01236650386405,0,0,0,0,0,0,0,0.053407713032819,0,0,0,0,0,0,0,0,0,0,0.0260602456381417,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295722479140774,0,0.150183524327226,0,0,0.100537416557292,0.092662552488968,0,0,0,0,0,0,0.12272204318387,0,0,0,0,0,0.0566055725378118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956209123273661,0,0,0,0.00248071574353382,-0.0370600097081194,0,0,0,-0.0112385174562851,0,0
X600985.SH,0,0.116955249626096,0,0,-1.73472347597681e-18,0.112421711585004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489796587525701,0,0,0,0,0,0,0,0,0,0,0.455875013322121,0.0020061140870013,0,0,0,0.0423751853062314,0.0877564992220025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217744319541365,0,0
X002353.SZ,0,0,0,0,0,0.00684420057166287,0,0,0,0,0,-0.114294346135741,0,0,0,0,0,0,0,0,0,0.235329448630535,0,0.140415048799919,0,0,0,0,0,0,0,-0.144569258940018,0,0,0,0.46890172282618,0,0,0,0,0,0,0,0,-0.0494511383321281,0.231076698202646,0,0,0,0,0,0,-0.0125319318435543,0.0478923763140908,0,0,-0.00485193610930948,0,0
X600157.SH,0,0,0,0,0,0,0.0154492552329578,0,0,0,0.0496840573779528,0,0,0,0.19021357151677,0,0,0,0,0,0,0.114177731624518,0,0,0.0567614012864066,0,0,0,0,0,0,0.0330883261713778,0,0,0,0,0,0.12314531430491,-6.93889390390723e-18,0,0,0,0,0,0.235625780092158,0,0,0,0,0,0,-0.100927374832321,0.0943163840376864,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.139597077866271,0,0,0,0,0,0,0,0,0.143701098326971,0,0,-4.33680868994202e-19,0,0.00704748970650385,0.0313758834484413,0,0.110308134102166,0,0,0,0,0.377623143887458,0,0,0,0,0,0,0,0,0,0,0,0.225529910331841,0,0,0,0,0,0,0,-0.0834315935464298,0.172649916349318,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389385509783283,0.15337970301411,0,6.93889390390723e-18,0.0955736139876595,0,0,0.162394516683698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135613189996567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242664011023012,0,0
X600995.SH,0,0,0,0.0421436420197383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895079295818018,0,0,0,0,0,0,0,0.155612742702978,0.555337200975642,0,0,0,1.73472347597681e-18,0.0933817447994572,0,0,0,0,0,0,0,0.0837875955155515,0,-0.132691365250822,0,0,0,0,0.021589410703141,0,0,0,0.0240417372395489,-0.00859108709445174,0,0,0,0,0,0
X600378.SH,0,0,0,0,0.139451231252065,0,-0.181892497342236,0,0,0,0,0,0,0,0,0.0673109356817536,0,0,0.0245983289015122,0.232945195495038,0,0.251642669167097,0.147146744066016,0,0,0,0.0356435653334841,0,-0.0720630770529036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355240334559892,0,0.032595445357809,0.0439846986551902,0,-0.0482706326292677,0,0
X600352.SH,0,0,0,0.0238060026159018,0,0,0.112554209938998,0,0,0,0,0,0,0,0,0,0,0,0.00604608386986233,0,0.0432730257536063,0.0047386691443945,0,0,0,0,0.0579559685221641,0,0,0,0,0,0,0,0,0,0,0,0.0105122536748588,0,0,0,0,0.0115658329081975,0.0293261223811665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0.0386798107767371,0,0,0,0,0,0,0,0,0,0,0,0.140796878974203,0,0,0,0,0,0.108600013476833,0.123984098963757,0,0,0.0523359175491369,0,0,0,0,0,0,0.0632255898354243,0,0,0,0,0,0.0736642448681474,0,0,0,0,0,0,0,0,0.0693293670652599,0,0,0,0,0.0205363439207043,0,0,0,0,0.0146004539731966,0,0
Change_TY3M,0,0,0,0,-0.102235744367231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069616465272325,0,0,0,0.00360289386332922,0,0.105998717821827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361182290527444,0,0,0,0,0.0266371799892214,0,0,0,0,0,0,0,0,-0.0304596715329351,0,0,0,-0.0138860478994909,0,0
Slope,0,0,0,0,0,-0.0788596445460165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406490514147019,0,0.0541354959360222,0.114335493782609,0,-0.410979262096816,0,-0.0844335733485609,0,-0.0484346438664415,-0.0779788155147634,0,0,0,-0.349038674347322,0,0,0,0,0,0,0,0,-0.17623832098211,0,-0.082258440039468,0,0.26102244259378,0,0,0,0,0,0.358265369595975,0,0,0,-0.204527377828175,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207875468674499,0,0.135772040397523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495994787138991,0.136488798622983,0.125154004489891,0,0,0,0,0,-0.127259355368999,0.546154390767618,0,0.161090211515946,0,0,-0.427948128976139,0,0
RealEstate_excess,0,0,0,0,0,0.197603959468955,0,0,0,0,0,0,0,-0.0718288655230174,-0.121927623422616,0,0,0,0,-0.353985099885166,0,0,0,0,0,0,0,0,-0.0716311891013904,0,0,0.1477684695141,0,0,0,0,0,0,0,-0.0678600438007277,0,-0.0410217948087052,0,0,0.256785621824405,0,0.176508924639132,-0.199233524434196,0,0,0,-4.33680868994202e-19,0.0543218770916249,0,0.203633862241677,0,-0.00570856987062647,0,0
MKreturn,0,0,0,0,0,-0.0676860560444718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139076136057171,0,0,-0.0333100837001179,0.0663733821587522,0,-0.0329766511538474,0,0,0,0,0,0,-0.0165179160169219,0,0,0,0,-0.0240988951241826,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159533668322158,0,0,0,-0.052646376736736,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.432308791965474,0,0,0,0.339842244638193,0,0.160353495468866,0,0,-0.652273621316818,0,0,0,0,0,0,-0.153183979268716,0,0,0,0,0.0737248901147324,0,0,0,0,0,-0.0622354559424874,-0.00615120177357116,0,0,0,0,0,0,0,0,-0.611247969179752,0,0,0,0,-3.5137288176447,0
CarbonVol_Guangdong,0,0,0,0,-0.00282517142151702,0,0,0,0,0,0,0,0,0.0466891718167617,-0.0167109907847625,0,0,0,0,0.00915263539881759,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00950237336854938,0,0,0,0,0,0,0,0.0682986720071377,0,0,0.0352495933115786,0,0,0,0,0,0,0,0,-0.0772739109374141,0,0,0,0,-0.123675788648064,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
