,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600886.SH,X600660.SH,X600352.SH,X600188.SH,X600362.SH,X600795.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X000898.SZ,X600801.SH,X000709.SZ,X600176.SH,X002460.SZ,X000786.SZ,X002466.SZ,X600516.SH,X600489.SH,X002271.SZ,X600299.SH,X601158.SH,X000629.SZ,X000553.SZ,X000883.SZ,X600219.SH,X600808.SH,X000630.SZ,X600583.SH,X600985.SH,X000027.SZ,X601699.SH,X000301.SZ,X600339.SH,X000825.SZ,X002203.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213671387683356,0,0.0214016054547961,0.0380682769711141,0,0,0,0.0725399783543306,0,0.0505962768965172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175428712347285,0,0,0,0,0,0,0,0,0,-0.0706506272801359,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397918085174909,0.011030943568978,0,0.113625380444161,0,0,0,0,0,0,0,0,0,0,0,0,0.226644768621656,0,0,0.0308163367476715,0,0,0.0616401490025618,0,0,0,0,0,0,0,0.0442254544655273,0,0,-0.0473079714528732,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232928166226774,0.00749294229866347,0,0,0,0,0,0,0.00423762166958692,0,0,0,0,0,0,0,0,0,0,0,0.0481803070539623,0,0,0,0,0.0659402068571791,0,0.000593830294353215,0.237470454020684,0,0,0,-0.000895835779630015,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0105466646906602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226978188078,0,0,0.143976542435641,0.155183564762071,0,0,0,0,0,0,0,0,0,0,0,0.0298998181393931,0,0,0,0,0,0,0,-0.0247803756499935,0,0
X600660.SH,0,0,0,0,0,0.0068394874852879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403060633374533,0,0.0800882197551642,0,0.0179705869793899,0,0,0,0.0258020591234207,0,0,0,0,0,0,0,0.0261838928343511,0,0,0,0,0,0,0,0,0,0.0424622280982565,0,0,0.0138946413558228,0,-0.0403374264179383,0,0,0,0,-0.0202323876763379,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20261351954496,0,0,0,0.26044559373189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203589299408229,0,0,0,0,0,0,0,0,0,0,-0.110592732074717,0.21049145625557,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112357699909906,0,0,0.0880918302692298,0,0,0,0,0,0,0.0274874804793806,0,0,-3.46944695195361e-18,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272857730204372,0,-0.00361238607457202,-0.0283906673033913,0,0,0,0.0101892808273214,0,0
X600362.SH,0,0,0,0,0,0,0,0.255631848711103,0,0.202113847803776,0,0,0,0,0,0,0,0,0,0.00447390500313338,0,0,0,0,0.126140530478072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749157687939901,0,0,0,0,0.0809308315347745,0,0,0.089319890141354,0,-0.0270099766500261,0,0,0,0,0.0106856123372996,0,0
X600795.SH,0,0,0,0,0,0,0,0.0156725998989755,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372657961563425,0,0,0,0,0.0434262692942956,0,0,0,0,0,0,0,-0.0252059913384217,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.176816217001664,0,0,0,0,0,0,0,0.00687747173053063,0,0,0,0,0.0181104174752924,0,0,0,0,0,0,0.198132495613707,0.0332664305662764,0,0.122932564332153,0,-0.151756264742199,0,0,0,0,0,0,0.185462790107131,0,0,0,0.38400835435012,0,0,0,0,0,0,0,0,-0.047134196935494,0,0,0,-0.119212410385743,0,0
X000723.SZ,0,0,0,0.47998706933598,0,0,0,-0.616423722410888,0,0,0,0,0,0,0,0.492582011912302,0.78334981792353,0,0,-0.0492827615336489,0,0,-0.312006646883408,0,0,0,0,0,0,0.470436399047474,0.298317793140524,0,0.334175405488251,0.0399930421905032,0,0,0,0,0,0,0.205174887258508,0,0,0,0,0,0,0,0,0,0,0.0662946928541509,0,0,0.00299565816679488,0,8.67361737988404e-19,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878018984225692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056778102064739,0,0,0,0,0,0,0.0594463751563903,0,0,0,0.0612214222206359,0,0,0,0,0,0,-0.0374307614752521,-0.0477700134923279,0,0,0,-0.0301025726840902,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154165326344531,0,0.0779454027548234,0,0.107061944122834,0,0,0.00808495020613727,0,0,0,0,0,0,0,0.0522418735460497,0.0121681397132049,0,0.0649667843841063,0,0,0.0140525433775593,0,0,0.0996414597846763,0,0,0,0.0596249851378639,0,0.258440860220785,0,0.00687195629217522,0,-0.00311307752199716,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.102174979739349,0,0,0,0,0,0,0,0,0,0.016382681430183,0.0319263264376701,0,0.0312158632509257,0,0.0440155240756966,0,0,0.0530990633456155,0,0,0.0244280023631115,0,0,0,0,0,0.046913818099345,0,0,0,0,0,0,0,0.0885155826710508,0,0,0.108000103669182,0,0.0354491554693541,0,0.00300450459281443,0,0,0,0,0.0225629702235561,0,0
X600801.SH,0,0,0,0.645864456531456,0,0,0,0,0,0,0,0,0,0,0,0.0939125220216605,0,0,0,0,0,0,0.171224095057336,0,0,0,0,0.047270519032759,0,0,0.246014267395899,0,0,0,0,0,0,0,0,0,0,0,0.0101530232682349,0,0,0,0,0,0,0.0213095030667408,0,0,0.011340470650785,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0324988719752027,0,0.018782003416401,0,0,0,0,0,0.00348823669238408,0,0.000753650999040449,0,0.063287038224249,0.0382149727512473,0,0,0,0,0,0,0,0,0,0.0268259759500227,0,0,0,0,0,0,0,0.0699062201682465,0,0,0,0,0,0.232401444833906,0,0,0,0,0.082486440374916,0,-0.00512684099726404,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433831748788977,0,0,0,0,0,0.0750145167575646,0,0,0,0,0,0,0,0,0,0,0,0.238173006820412,0,0,0,0,0,0,0.244033911851463,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103765235709584,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.59318936303324,0.0584092012492133,0,0,0,0,0,0.0587816769831688,0,0,0,0,0,0.100059468863973,0,0,0,0,0,0,0,0,0.0211144437705805,-0.00905992075616934,0,0,0,0.00865324626057403,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184646731777101,0.0631443989946019,0,0,0,0.0183264340426959,0,0,0,0,0,0.0652554094809758,0,0,0,0,0,0,0,0,0,0,0,0.211165835003702,0,0,0,0,0,0,0,0,0.0217961665230872,0.0692756975152448,0,0,0,0.0956612711896556,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074571658453106,0,0,0,0,0,0,0.587834266869537,0,0,0.0579894175674186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280065959110015,0,0,0,0,0.015656769346842,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390841540904313,0,0,0.0366095123417595,0,0,0,0,0,0,0.558852479672876,0,0,0,0,0,0,0.113363688703478,0,0,0,0,0,-0.0304772961818807,0,0,0,0,0,0.0947552350444597,0,-0.0467114061302288,-0.0933888766881088,0.0273740283821156,0,0,0,-0.0585873314715463,0,0
X600489.SH,0,0,0,0,0,0,0,0.0689443702484851,0.629001372535422,0,0,0,0,0,0,0.0074256470955305,0,0.0715721663999855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227298015235705,0,0,0,0.0165009472498776,0,0,0,0,0,0,0,0,-0.0101556707527263,0,0,0,0,0.0120996894956384,0,0
X002271.SZ,0,0,0,0.373922047751239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151434761078582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919864224484629,0.0164878616326722,0,0,0,0.0894629786089049,0,0.0305254791921421,0,0,0,0,0,0,0.0611526588889685,0,-0.020192198273206,0,0,0,0,0.0227026221210655,0,0
X600299.SH,0,0,0,0,0,0,0,0.0800939750615003,0,0,0,0,0,0,0,0,0,0,0,0,0.143202085701336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157130086739266,0,0,0,0.0240648787519879,0,0.0390086899073557,0,0,0.274866813016462,0.027198975173387,0,0,0,0,-0.0440534875217187,0,0,0,0,0.0172127702767836,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148130680088811,0,0,0,0,0.0901283192137662,0,0,0,0,0,0,0,0,0,0,0.0169503259707825,0,0,0,0,0,0,0,0,0,0,0,0,0.0414056065125696,0,0,0,0,0,-0.0475305209089151,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0506358470530417,0,0.20421259123479,0,0,0,0,0,0,0,0.0411314622956511,0,0,0,0,0,0,0,0,0,0,0,0,0.0571296301997018,0,0,0,0,0,0.0446964232563925,0,0.119152856427586,0,0,0,0.129526782858087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.112737220385712,0,0,0.0918956194935803,0,0,0,0,0.106970683542383,0,0.0904022036254409,0,0,0,0,0,0,0,0,0,0,0,0.0738371092015653,0,0,0.207822158931498,0,0.201199385055142,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.143167478335781,0,0,0.0283853996762463,0,0.133562285261955,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0221231645724275,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0482749063863669,0,0,0,0,0,0,0,0,0,0,0,0.0196340763972299,0.0882127658129452,0,0,0,0,0,0,0,0,0,0.0326966240823222,0,0,0,0,0,0,0,0.112435728689662,0,0,0,0,0,0,0,0,0.0531576032191335,0,0.0013149408192578,0,0,-0.0446054316333059,0,0,0,0.0462614712078195,0,0
X600219.SH,0,0,0,0,0,0,0,0.177232623892764,0,0.230474345323861,0,0,0,0,0,0.0488443108354452,0,0,0,0.00721793333669333,0.0145206886334845,0,0,0,0,0,0,0,0,0,0.0184891023365022,0,0,0,0,0.0491434427256636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659223890048414,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654715303689404,0.0114425719441835,0.0766884466551734,0,0.14351122670297,0.115851069587399,0,0,0.0311718859357798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418695446679967,0,0,0,0,-0.00827675874123671,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258101986888154,0,0,0.0130836955834253,0,0,0,0,0,0,0,0,0,0,0,0,0.0267376301247296,0,0,0.0283577385335548,0,0.414774263740556,0,0,0,0.0342415961403972,0,0,0,0,0,0,0,0,0,-0.0350491581234525,0,0,0,0.0151465468265293,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463624946795959,0,0,0,0.0868818378180654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182637868402501,0,0.23182639553077,0,0,0,0,-0.0408143192436001,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454438199954928,0,0,0,0,0,0.0853753689881579,-0.00511224163647247,0,0,0,0.115795075667921,0,0,0,0,0,0,0,0,0.084056214621896,0,0.133005329477563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710551774433007,-0.113025849911064,0,0,0,0.0135231194840204,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.184068747430968,0,0,0,0,0,0,0,0.0578453203672384,0,0.00146300247170441,0,0,0.061065010402381,0,0,0,0,0,0,0,0,0,0,0.139144919347612,0,0,0,0,0,0,0,0,0,0,0,0.0453472518632514,0,0,0,0,0,0,-0.0282512552930935,0,0,0,0.0146208128442334,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163034037734625,0,0,0.0325900730810733,0,0,0,0,0,0,0,0,0,0,0,0,0.00590266909966214,0,0,0.0753896802466993,0,0,0,0,0.22493758862282,0.00394353630459438,0,0,0,0,0,0,0.192735106116495,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0160968627775896,0,0,0,0,0,0,0,0.0880520135111861,0,0,0,0,0,0,0.205410554392621,0,0.0807266494941715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270767983497112,0,0,0,0,0,0,0,0,-0.0323974629423643,0,0,0,0,0.0218657926088271,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700776053171367,0,0.192554941051357,0,0.118406121598494,2.16840434497101e-19,0,0,0,0,0,0,0.1626041797139,0,0.0213046944378974,0.0446144205653483,0,0,0,0,0,0.0486950356551712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348042231595968,0,0,0,0,0.0513725231046684,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873948947668475,0,0.0194736867092629,0,0,0.0196232633560748,0,0,0,0,0,0,0,0,0,0,0.0954305863164398,0.0296059700156558,0,0,0.0688852410941607,0,0.148735278691893,0,0,0,0,0,0,0,0.232938131071086,0,-0.0341424518300254,0,0,0,0,0,0,0
X002203.SZ,0,0,0,0,0,0,0,0,0,0.0536587663571289,0,0,0,0,0,-0.0354148793866951,0,0,0,0.11551843007584,0,0,0,0,0,0,0,0,0,0,0.0455041184636228,0,0,0,0,0,0,0,0,0,0.192972457076498,0,0,0,0,0,0,0,0,0,0,-0.0396066668098662,-0.0750214596434735,0,0,0,-0.0574928089840264,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.254223694304586,0,0,0,0,0,0.131563230710987,0,0,0,0.0547384437247325,0,0,0,0,0,0,0.265052877867214,0,0,0,0.194728657990168,0,0.116585187732849,0.000817006737242885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171640505195184,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0316088788575992,0,0,0,0,0,0,0,-0.0353370014041694,0.0767518483145991,0,0,0,0,0,0.22138547047693,0,0,0,0,0,0,0,-0.219213433291099,0.0991554879696615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391449833645672,0,0,0,0,0,-0.0497747214958108,-0.0131862002335343,0,0,0,-0.0204854408284772,0,0
Slope,0,0,0,-6.93889390390723e-18,0,-0.0737532989152017,0,0,0,0,0,0,0,0,0,-0.506208361994989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135478580953191,0,0,0,0.250571264179087,0,0,0,0,0,0,0,0,0,0,0.263973880057829,0,-0.885834637247969,0,0,0,1.02715381148119,0,0,0,0.0759512303593524,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11384385371042,0.102441696409669,0,0,0,0,-0.112222635889315,0,0,0,0,0,0,0,0.366831994212971,0,0,0,0,0,0,0,0,-0.364516756363235,0,0,0,0,0,0,0,0,0,0,-0.193800933185658,0,-0.119926894861752,0.032531596508427,0,0,0,0,-0.330771574609254,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.020412962399456,0,0,0,0,0,0,0,0,-0.0630902579404241,0,-0.0147012775441868,-0.0660050471291763,0,0,0,0,0,0,-0.00701793842191026,0,0,0.11751427139787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835193900300587,0,-0.0277556430347834,0.024197084344453,0,0.361464610520645,0,-0.0181614776144242,0,0
MKreturn,0,0,0,0,0,0,-0.0273240673495372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169723555978695,0,0,0,-0.0821415842560196,0,0,0,6.93889390390723e-18,0,0,0,0,-0.120814677418778,0,0,0,0,0,0.00140202343223395,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652697249808719,0.548196877636717,0,0,0.000527050030896142,0,0
MKvol,0,0,0,0,0,0.00163865051805331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161081467648546,0.0025665743737553,0,0,0,0.00243282788611952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425463832560107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902971046806225,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218079351625942,-0.661773579219991,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676577600779185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028681512365644,0,0,-0.0275303972887936,0.0215914186897323,0,0,0,-0.0438089282021972,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00641808897345396,0,0,0,0,0,0,0,0,0,0,0.00215472723512258,-0.00423019530132837,-0.00749690820751675,0,0,-0.00269509061291367,0,0,0,0,0,-0.00420104780697096,0,-1.35525271560688e-20,-0.00264003503691579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211655807926159,0,0,0,0.011711496370828,0,0,0,0.00430499286762764,0,0
