,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X600886.SH,X600660.SH,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X600801.SH,X600188.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X601991.SH,X600688.SH,X002466.SZ,X600795.SH,X600027.SH,X600529.SH,X600176.SH,X600299.SH,X601992.SH,X600426.SH,X600315.SH,X600612.SH,X002080.SZ,X002353.SZ,X600126.SH,X002409.SZ,X000723.SZ,X000027.SZ,X600219.SH,X000932.SZ,X600516.SH,X000301.SZ,X002075.SZ,X600486.SH,X300037.SZ,X000883.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359147997520956,0,0,0,0.0269689300491702,0,0,0.122536085047863,0,-0.00551765504392597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116287211752876,0,-0.0026223911139844,0.0507989660137056,0,0,0,0.0245693260630556,0,0,0,0,0,0,0,-1.03600664838093e-05,-0.00944262126826197,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00231877296531487,0.0211323456873254,0,0,0,0,0,0,0.0266279351469367,0,0,0,0.0364354712280133,0,0,0,0,0.0465522635289464,0,0,0,0,0.0374258232612536,0,0,0,0,0,0,0.0475003565830927,0.0187573866229324,0,0.0721510539223897,0,0,0,0.0629597548142899,0,0,0,0,0,0,0,-0.00598677497813197,0.00868480909385862,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.10160244658457,0,0,0,0,0,0,0,0.0368503642860199,0,0,0,0,0,0.196735648081789,0,0,0,0,0,0,-0.0148590928836398,0,0,0,0.136488630046439,0,0,0,0,0,0,0,0,0.00255235696303856,0,0,0,0,0,0,0,0,0,0,0.0677360009882118,0,0.00372677721891096,0.0104947516192061,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0764478127672816,0,0.0166894264320812,0,0,0,0,0,0,0,0.462808201735293,0,0,0,0.0409268087994427,0,0,0,0,0,0,0,0,0,0,0,0,0.070273836268319,0,0,0.0363044682239069,0,0,0,0,0.0153162616992084,0,0,0,0,0,0,0,-0.023708241284654,-0.00362615431817547,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0165105185696133,0.0116847048167173,0,0,0.0300454742168673,0,0,0,0,0.024872593160816,0,0.0210008206429275,0,0,0,0,0,0,0,0,0,0.130052160109246,0,0,0.26224506989254,0,0,0,0,0,0.0723703012874884,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850284755276103,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.114642380204539,0,0,0,0,0,0,0,0,0,0,0.746644563120643,0,0,0,0,0.0299627757546278,0,0,0.0634353109354335,0,0,0,0,0,0.0644305879175356,0,0,-0.0705012347468087,0,0,0,0,0,0,0,0,0,0.073749461926714,0,0,-0.0215482284053132,0.00305521918497098,-0.018861388114988,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221215204899568,0,0,0,0,0,0,0,0.00138740183113949,0,0,0,0,0,0,0,0.0326378502425693,0,0,0,0,0,0,0,0,0,0.137977867525888,0,0,0,0,0.0147997993292358,0,0,0,0,0.108868158924899,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477661284299159,0,0,0,0,0,0,0.0193138607209911,0,0,0,0,0,0,0,-0.0368404119585528,0,0,0,0,0,0,0,0,0.015914489764322,0,0,0,0,0.0215384911751086,0,0,0,0,0,0,0,-0.00770960404069507,-0.0140285798059785,-0.000888474471821853,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.00460982677657519,0,0.150730521486657,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0814288288183401,0,0.169323855410399,0,0,0,0,0,0,0.0022955703993956,0.0465913568519033,0,0.348755596806597,0,0,0,0,0,0,0.298846898973582,0,0,0,0.0138993065623322,-0.0149240671249956,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0326276741385659,0,0,0,0,-0.00396371801214094,0,0,0,0,0,0,0,0,0,0.0812938227300355,0.277079507079739,0,0,0,0,0,0.0547257097090035,0,0,0.104185752544754,0,0,0,0,0.0546904924904307,0,0,0,0,0,0,0,0,0,0,0,0.0523369068110658,0.217162241919494,0,0,0,0,-0.0161554659571542,-0.0163445741903852,0,-0.0800146670830315,0,0,0,0
X600011.SH,0,0,0,0,0,0.0281054455314188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659067395387431,0,0,0,0,0,0.0106704520696577,0,0.115311089517808,0,0,0,0,0,0,0,0,0.0643974040629167,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.114170710371162,0,0,0,-0.00825156660512372,0.0229778019847769,0,0,0,-0.000897755544023778,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.16121903125526,0,0,0,0,0.013928318879823,0,0,0,0,0,0,-0.0355845075087607,0,0.112841231839276,0,0,0,0,0,0,0.0123319331960613,0,0.0362411361828741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310793422982305,0,0,0,0,0,0,0
X600660.SH,0,0,0.194551370421874,0,0,-0.0677946147868973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027533176539803,0,0,0,0.00539780089108384,0.0207393464473302,-0.0433382282610241,0,0,0,0.0178516523852718,0.031158385306557,0,0,0,0,0,0,0,0,0,0,0,0,0.0277287985123958,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229116992235812,0,0,0.0312684200166488,0,0.0102944997271158,0,0,0,0.0441075057258726,0,0,0,-0.0465202395387157,0.016669987791907,0,0,0,0,0,0,0.0169520541754014,-0.010986743698484,0,0.155831312801896,0,0,0,0.109787142453362,0,0,0,0,0,0,0,-0.0021598365280439,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157248480401233,0,0,0.211066912683711,0,0,0,0,0,0,0,0,0,-0.103738175249985,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0156842188877379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.00125820227029686,0,0.0761509265528638,0,0,0,0,0,0.123419345519749,0,0,0,0,0.268334480333616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047754108532943,0.0475876340107403,0,0,0,0,0,0.0211775941185595,0,0,0,0,0,0,0,0.0130137588226168,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.223369661640752,0,0,0,0,0,0,0,0.0540772338168082,0,0,0,0,0.0817618670529079,0,0,0,0,0.00964166495584882,0,0,-0.0479277362690175,0,0,0,0,0,0,0,0,0,0,0.0641844769115048,0,0,0,0.00216869332029407,0,0.0441382742957154,0,0,0,0.0558818085631355,0,0.00545608409141136,-0.0190165845402197,0,0,0,0,0,0
X600801.SH,0,0,0,0.435720043121332,0,0,0,0,0,0.0885625333126681,0,0,0,0,0,0,-0.00734507858882858,0,0,0,0,0,0,0,0,0,0,0,0,0.261563450695481,0,0,0,0,0,0,0,0,0,0.175226824707488,0,0,0,0,0,0.0515862569904666,0,0,0,0,0.141985097386679,-0.0163209725603724,0.0451686024074051,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123313394654607,0.294707031479188,0,0,0,0,0,0.181631502023223,0,0,0,0,0,0,0,0.102180107273041,0,0,0,0,0,0,0,0,0,0,0,0,0.0687987365937482,0.0268900149607233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.15412564342509,0,0,0,0,0,0,0,0,0,0,0.0372756620958246,0,0,0,0,0,0,0,0,0,0.0715773031702228,0,0,0,-6.93889390390723e-18,0,0,0,0.00804870391733138,0,0,0,0.107567641281035,0.0248143563437088,0.0446152368224307,0,0,0,0,0,0,0,0,0,0,0.0278644011392116,-0.0264018427455705,0.021827324942954,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.605984931960966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515224089671257,0.0512281785211309,0,0,0,0,0,0.232647420247516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0381937711853717,0,0,0,0,0,0,0,0,0,0,0.0534196968273763,0,0,0,0,0,0,0.0171359400997738,0,0,0,0.0702203693989171,0,0,0,0,0.0540825242681903,0,0,0.0269956692974542,0,0.0239508412979958,0,0,0,0.165877051880363,0,0,0,0,0,0,0,0,0.00730116308127826,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0228898279396697,0,0,0,0.0668112773500307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975442349949295,0,0,0,0,0.106715544546896,0.101793736333473,0,0,0,0.38407640415364,0,0,0,0,0,0.274309935144779,0.0065779007730335,0,0.0161818896006453,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.10175394136565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166030172740491,0,0.00170355260971066,0.084537236156885,0,0,0,0.0787679779151845,0,0.0463658000189877,0,0,0,0,0,0.0119075256097467,-0.0293420246157684,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459214720089497,0,0,0,0.0252355887782984,0,0,0,0,0,0.00130678170228131,0,0,0,0,0,0,0.207074833996194,0,0,0,0.0369094084456809,0,0,0,0,0,0,0.0661314690104002,0,0,0,0,0,0.0824711904702717,0.0329611322895753,-0.0130635639146119,-0.000145974539322612,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0.071083417260752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311481058962978,0,0.504574816484164,0,0,0,-0.0379591593454142,0,0,0,0.0572083374100842,0,0,0,-0.196776816944346,0,0,0,0,0,0,0.207491491933268,0,0,0.375818939921147,0.418580417402544,0,0,0,0.0209329739371939,-0.0430740942435489,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0317215211381919,0.00847274777000057,0.0869862027609903,0.0182311778614567,0,0,0,0,0,0,0,0,0,0.0237170041830863,0,0,0.106373899460502,0,0,0,0,0,0,0,0,0,0.0112198963473162,0,0,0,-0.0576590602653423,-0.00711188060890997,0,0,0,0.0996371615120177,-0.00768671840339428,0,0,0,0.0455383554288726,0,0,0,-0.0072155210492328,0.0146649660564031,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0375708506146771,0,0,0.30871615847233,0,0,0,0,0,0,0,0,0,0,0,0.198864889851066,0,0.0604972491451348,0,0,0,-0.112568803458214,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0311547409438302,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262938809429277,0.0380734714204681,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.178683056550469,-0.201546222122552,0,0,0,-0.249891345093593,0,0,0,0,0,0,0,0,0,0,0,0,0.144074690688681,0,0,0,-0.0742819367396492,0,0,0,0.235200409207703,0,0.157399221605687,0,0.106384294860779,0,0,0,0,0,0,0,-0.0896012597861826,0,0,0,0,-0.0198625236452948,0,0.017656984108587,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107631213645708,0,0.0727414753867325,0,0,0,0,0,0,0,0,0,0,0,0,0.0250112668045179,0,0,0,0.133529853131287,0,0.0217224891265817,0.293774114071796,0,0,0,0,0,0.0236614131971882,0,0.0189378751454613,0,0,0.0127948524695125,0.00203429221776847,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.150641319093225,0.0929164989730464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188925110936208,0,0,0,0,0,0,0.241332697590067,0,0.0603009921231552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00943034506119858,0.00342704295759448,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0153437903922575,0,0,4.33680868994202e-19,0,0,0,0,0.0231702106999972,0,0.106101084271179,0,0.0893248433315619,0,0,0,0,0,0,0,0.0185555830035588,0,0,0,0,0,0,0,0,0,0,0.0347010423218875,0,0.0316358016687776,0.0841658994384435,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00434466284601411,-0.0103404517902127,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0242766566962439,0,0,0,0,0.0362351989635347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376822887044606,0.061029326243991,0,0,0,0.0193691869945533,0.22429723604908,0,0,0,0,0.114614769923848,0.0849823271404973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026888064077202,0.0177930238730424,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,-0.271374013536903,0,0,0,0.422782718714505,0,0,0.358964621890064,0,0,0,0,0,0,0,0,0,0,0,-0.00705579841553231,0,0,0,0.0914277991902803,-0.179115875138895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951607031416173,0,0.233350232593997,0,0.298261603163552,0,0,0.210717596669357,0.0391765909804226,0.0146698404786841,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0779629475353436,0,0.155336313348136,0.0366737860856145,0,0,0,0,0,0,0,0,0,0,0,0.0837860967280199,0,0,0,0,0,0,0,0,0,0,0,0,0.0392604586380633,0,0,0,0.0449575316153235,-0.0171947872023284,0.169439390894948,0,0,0.0478036504800875,0,0,-0.0259148140559856,0,0.223529693466405,0,0,0,0.0108868588934601,-0.00471502079426431,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.148715307584556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04917159782529,0,0,0.0386411649749547,0,0,0,0,0.1207475357888,0,0,0.09862000908781,0.190378458670556,0,0,0,0,0,0,0,0,0,0.08608858884194,0,0,-0.0310384594742625,-0.00174469992973691,-0.00223625349877263,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0336118162415274,0,0,0,0.120996892152896,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.479384089558309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04235323961729,0,0,0,0.247538190091766,0,0.031922318832419,0,0,0,0,-0.0961401539321188,-0.0150423753939075,-0.0302714532568607,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.0523243339981619,0,0.141505471099266,0,0,0,0,0,0,0,0,0,0.117193190043762,0,0,0,-0.203820418318092,-0.323549320322121,0,0,0,0,0,0,0,-0.465996349434705,0.338905356310024,0,0.496305034994439,-0.047045298974415,0,0.198373972422645,-0.113430339722831,0,0,0,0,0,0,0,0.196788304669953,0,0,0,0.0395309851475101,-0.0589078966683796,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492724752126474,0,0,0,0,0,-0.32115474949065,0.268175608884632,0,0,0,-0.121507493246051,0,0.297073962743833,0.0949868150945173,0,0,0.109557972377383,0,0,0,0,0,0.151156110954515,0,0.157412443794016,0,0,-0.161557653371747,0,0.0878245278696246,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15481045131951,0,0,0,0,0,0,0.157005354990271,0,0,0,0,0.104958203451064,0,0,0,0,0,0,0,0,0,0,0.299153684494168,-0.0421414414391973,0.0990438338743424,0,0,0,0,0.22627233742763,0,-0.0250302625343522,0,0,0,0,0,-0.0192427390770722,0.0264224953819783,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0365542378499774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676477849186592,0.0569815572223197,0,0,0.00138521555553759,0.0256285726838815,0,0,0,0,0,0,0,0.0311193210503161,0,0.0499042694742148,0,0,0,0,0,0,0,0,0,0,0,0.00842600222524632,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167049873636541,0,0,0.217636072128076,0,0,0,0,0,0,-0.00224321951197501,0,0,0,0.0224296867042485,0,0,0,0,0,0,0.10397169414323,0,0.0230354847493705,0,0,0,0,0,0,0.00633207728609673,0,0,0,0,0,-0.00229910530934791,-0.000844517790763455,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.139185890282002,0,0,0,0,0,0.0710292745660089,0,0,0,0,0.329347212412867,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0537248781958289,0,0,0,-0.0120857468122854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226148756114794,0,0.00205931777713183,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26035466642147,0,0.0669160634898199,0,0,0,0,0.12702890154913,0,0,0.132848542426391,0,0,-0.0429830913506716,0,0,0,-0.0152365110038996,0,0,0,0.117979089904539,0,0,0.132983308431912,0,0,0,0,0,0,0,0,0,0.198678952679216,0,-0.0385215543289648,0.0522210563153128,0,0,0,0.055465264326247,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0347056228723731,0,0,0,0,0,0,0,0.0770262231531992,0.114379738175442,0,0,0,0,0,0,0,0,0,-0.0235905180889345,0,0,0,0,0,0,0,0,0,0.0374645508101444,0.0332195865167827,0,0,0,0,0,0.0391454489752191,0,0,0,0,0,0.0317746578956786,-0.0300181238677343,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0.259537222513465,0,0,0,0,0,0,0,0,0,-0.178964743237419,0,0,0.0305906988344606,0.428231945965156,0,0.0855236260166247,0,0,0,0,0,0,0,0.243198852371754,0,0,-0.0355655506974039,0,0.194832647856093,0,0,0,0,0,0,0,0,0,0,0,-0.00123805780764847,-0.00212934916309183,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.190904295308363,0,0,-0.0469539700394055,0,0,0,0,0,0,0,0,0,0,0,0,0.0695608125425709,0,0,0.0134397099090734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100449625793568,0.0122405905758128,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0.705709735183985,0,0,0,0,0,0,0,0,0,0,0,-0.0111639991538365,0,-0.0287381011635611,0,0,0.138567101507518,0,0,0,0,0,0,0,0,0,0.0281565891727645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149951519662363,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356241270220007,0.0460565390131183,0.0126494394513305,0,0,0,0,0,0,0,0,0,0.144430265596642,0,-0.00768669571161999,-0.00592433984983702,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.00673342606413796,0,0,0,0,0,0,0.0516560140117175,0.0697378355141917,0.0536389960145292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121461872751552,0,4.33680868994202e-19,0.0636364052471981,0,0,0,0,0,0,0,0,0,0,0,0.0230279643362677,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,1.73472347597681e-18,0.216772499473502,-0.0209525031106645,0,0,0.356067107829592,0,0,0,0,0,0,0,0,0,0,0,0,0.0700168218833144,0,0,-0.244996914763017,0,0,0,0,0,0,0,0,0,-0.275188061719656,-0.0942989086679366,0,0,0,0,0,0.0711849610660206,0,0,0,0,0,0.0352089978205408,-0.0987224711648465,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262927249101662,0,0,0,0,0,0,0,0,0,0,0,0,0.744054948498781,0,0.79601605920409,0,0,0,3.78553045122535,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883067907611601,0,0,0,0,0,0,0,-0.286641622936131,0,0,0.293882470195013,0,0,0,0,0,0,-0.101669501082548,-0.568662776297382,-0.122625176481081,0,0,0,0,0,0.668880347955868,0,0,0,0,0,0,-0.886486427741461,0.653305288091759,0,0,0,0,1.4979914355645,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359898115241589,0,0,0,0,0,-0.0672664592575138,0,-0.0876976900162691,0,0.00192697778513423,0,0,-0.0135652124270649,0,0,0,0,0,-0.108963100546049,0,0,-0.0633949119838991,0,0.0363984521495744,0,0,0,-0.0404043364988254,0,0,0,0,0,0,0,-0.00237255778143129,-0.000126195203143903,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.013241668711451,-0.0024276583052906,0,0,0,0,0,0,0,0,0,-0.0395555742441408,0,0,0,0,0,0,0,-0.0896550143181319,0,0,0,0,0,-0.00400709147068794,0,0.11557077476373,0,-0.0149644058855107,0,0,0,0,0,0,0,0,-0.0402488134454537,0,-0.12175971375442,0,0,0,0.00374661004762602,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954016628592043,-0.00730528747972172,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155109978276063,0,-0.0251715139420202,0,0,-0.181039657108123,0,0,-0.0616943639462956,0,0,0,0,0,0,0,0,-0.131074694842052,0,0,-0.0392787560121075,0,0,0,0,0,0,0,0.0792455443452042,0,0,0,0,0,0.071773482025545,0.04494570327995,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00215353526604918,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.000590505192849775,0,0,0,0,0,0,0.000677009330712542,0,0,2.71050543121376e-20,0,0,0,0,0,0,0.00130543506282716,0,0,0,0,0,-0.00303479020229856,0.00211644713870316,0,0,0,0.029779947032043,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00286309258207912,0,0.001817437710774,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,-0.00804632788156464,0,0,0,0,0,0.00143422778853016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265304487914355,0,0.000688815905147347,0,0,0,0,0,-0.0014194962691564,0.00232730539848929,0,0,0,0.0335529333976647,0,0
