,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X600516.SH,X600176.SH,X002466.SZ,X000629.SZ,X600299.SH,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X600801.SH,X000825.SZ,X600339.SH,X601158.SH,X002110.SZ,X600489.SH,X600583.SH,X000553.SZ,X000786.SZ,X000883.SZ,X601699.SH,X600426.SH,X000301.SZ,X000932.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.137246541790252,0,0,0,0,0,0,0,0.16518117707833,0.0472635749971534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104045042010473,0,0,0,0,0,0,0.259943247742317,0,0,0,0.0134538093437325,0,0,0,0,0,0.204448492185779,0,0,0,0,0.0420912722440286,0,0,0,0,0,0
X600028.SH,0.218586563758675,0,0,0,0.0658449572760629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10554503370394,0,0,0,0,0.136307810097263,0,0,0,0,0,0.00825497268887772,0,0.0467948603300923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.162691565649156,0,0,0.0792203714918524,0,0,0,0,0.0102259667294725,0,0,0.0455949123833098,0,0.0324042143091811,0,0.202991992463197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136108524821574,1.73472347597681e-18,0.0163571884808714,0,0,0,0,0,0,0,0,0,0.0495657082720859,0.024816959565047,0.125886081721846,0,-0.00407117685093607,0,0,0,0,0,0,0
X600585.SH,0,0,0.0923721572328223,0,0,0.0788195607126531,0.087453557083067,0,0,0,0,0,0,0,0,0,0,0,0.092815331601415,0,0,0,0.0153464490210894,0,0,0.0364080972997517,0,0,0,0,0,0,0,0.531776299355468,0,0.0764942200532141,0,0,0,0,0,0,0,0,0.0129715509515414,0,0,0,0,0,0.00719142685730627,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.035800836497599,0,0,0,0,0,0,0,0,0,0,0,0.561186401779529,0,0,0,0,0,0,0,0,0,0,0,0.0274330582005644,0,0,0.0722313065089881,0,0,0,0,0,0,0,0,0,0,0.000426165310040693,0,0.030500218525003,0,0,-0.0137722028798195,0,0,0,0,0,0,0
X600011.SH,0,0,0,0.0617074854640729,0,0,0.0143525654558842,0,0,0,0,0,0,0,0.0859281004759254,0,0,0,0,0.747739287547245,0,0,0,0,0.0444986661931329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162144003993599,0,0,0,0,0,0,0,0,0,0,-0.00999743143810669,0.045451849843564,0,-0.0405296728476202,0,0,0,0
X600309.SH,0,0,0,0.346359574962888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283332591933207,0.014535215702219,-0.313450845980308,0.016791567230196,0,0,0,0,0,0,0,0.174537685073621,0,0,0,-0.331348903260709,0,0,0,0,0,0.264023043457465,0,0.194197069993349,0,0,-0.00988557767727579,0.0996104270702338,0,0.0781031298841879,0,0,0,0
X600010.SH,0.165345366232199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14069268131486,0,0,0.197583769216831,0,0,0,0,0,0,0,0,0.0364747242307815,0,0.0176774344840834,0,0,0,0.00865675745439388,0,0,0,0,0,0,0.0848132752941454,0,0,-0.00358943414238453,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0215673714503635,0,0,0,0,0,0,0.0159015373115713,0,0.0176421574806334,0,0,0,0,0,0,0,0,0.223239521026826,0,0,-1.0842021724855e-19,-0.096559595908702,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.157580287924223,0,0,0,0.027286804077367,0.0844617442676299,0,0,0,0,0,0,0,0,0,0,0,0,0.069720064064495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861209481617651,0,0,0,0,0.0895097868921765,0,0,0,-0.0111833494188894,0,0,0,0,0,0,0
