,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600795.SH,X601991.SH,X600111.SH,X600362.SH,X600157.SH,X600027.SH,X600489.SH,X600886.SH,X601992.SH,X002466.SZ,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000709.SZ,X000723.SZ,X600352.SH,X000898.SZ,X000983.SZ,X000539.SZ,X000060.SZ,X002407.SZ,X000027.SZ,X002460.SZ,X002470.SZ,X000630.SZ,X000012.SZ,X600176.SH,X600612.SH,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.026394519391977,0,0,0,0.0598888424035985,0.0131991630120432,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.169860656119888,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,-0.025222963635707,0,0,0,0,0,0,0,0,-0.0194359147898148,0.019492047523071,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.146574526396767,-0.0435452586304553,0.0241463778038625,0,0,0,0,0,0,0,0,0,0,0,0.0246690135182363,0.00172823568063597,0,0,0,0,0.0273751057647893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934364223221681,0,0,0,0,0,0,0.0154489339033039,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.185546814262876,0,0,0,0,0,0,0,0,0,0,-0.0384816955236747,0,0,0,0.0237909223986081,0,0,0,0,0,0,0,0,0,0,0,0.0139452295448375,0.0628433471343461,0,0.103765291902203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462409524001952,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0914481994948041,-0.00161772593797666,0.0425650984015279,0,0,0,0.0441809064279935,0,0,0,0,0,0,0.0308575468001409,1.73472347597681e-18,0,0,0,0,0,0.00912827453522089,0,0,0,0,0,-0.000250653170524265,0,0,0,0,0,0,0.161550076925658,0,0.0278569276437437,0,0,0.0455335811808074,0,0,0,0,-0.0478532122288201,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00411562694604362,0.0292151343329371,0,0,0,0.335718577396935,0,0,0,0,0,0,0,0,0,0,0,0,0.00610226818472037,0.0986304338544243,0,0,0,0,0,0,0,0,0,0,0.0366367893617176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352931790737385,0,0,0,0,0,0,0,0.0777036733563924,0,0.0408878877770377,0,0,0,0.0686287190218175,0.0142602758091675,0.0210112066987663,0,0,0,0.0648577371602291,0,0.0395863628856016,0,0,0,-0.0416325685821118,0,0,0,0,0,0,0,0,0,0,0,0.117868130767869,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0152375087086828,0.118378298774176,0,0,0,0.11096645739428,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0716513680499918,0,0,0.0291253756778914,-0.0500652162316006,0,0,0,0.138808552155974,0,0,0,0,0,0,-0.00152003996303215,0,0.094380052535231,0,0,0,0,0,0,0,0,-0.00666283109984093,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.144669578146212,0,0,0,0,0,0,0,0,0,0,0,0.0506041922857556,0,0,0,0.0553420920997377,0.0134996636816749,0.0353930687963675,0,0,0,0,0,0,0,0.160633749715046,0,0.123287502349065,0,0,0.0701551869682962,0,0,0.0624875218584917,0,0,0,0,0,-0.0412352774328493,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0680717632278397,0,0,0,0,0,0,0,0,0,0,0.0395891742036047,0.00934184320858141,0.0375162415166413,0.131044455624438,0,0,0.147708792682503,0.0315596710624771,0.209836630866624,0,0.0706448295101704,0,0,0,0,0,0,0,0,0,0,0,0.0290327487376672,0,0,0.0928818332857805,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0460703166567333,0,0,0,0,0,0,0,0.728430277700218,0,0,0.00978646692981755,0,0,0,0,0,0,0.0308544354743473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198793049149816,0,0,0.0364569085890755,0,0,0,0,0,0
