,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X002466.SZ,X600111.SH,X600176.SH,X600516.SH,X000709.SZ,X600299.SH,X002460.SZ,X600352.SH,X600489.SH,X601158.SH,X000629.SZ,X600808.SH,X600219.SH,X600801.SH,X000825.SZ,X000883.SZ,X000786.SZ,X000539.SZ,X600612.SH,X000553.SZ,X000408.SZ,X300072.SZ,X600021.SH,X600583.SH,X000301.SZ,X002470.SZ,X000630.SZ,X002110.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127213558996933,0,0,0,0,0,0,0,0.0509764176555549,0,0,0.173683091934816,0,0,0.185188514115243,0,0.206969660633844,0,0.0647132486911799,0,0,0,0.042176027666659,0,0.0461830200284282,0.0012073166559385,0.0237714681504428,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21714945512872,0,0.294017456881518,0,0,0,0.0203595629824454,0.105089889180709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104432730187007,0,0.00291776744278412,0,0,0,0.0620289239536941,0,0,0,-0.0198792885512277,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641861323353789,0,0,0,0.198444605629853,0,0.0251223759433094,0,0,0,0,0.0951834551122372,0,0,0,0.120428520942825,0,0,0,0,0,0,0,0.00663565818153957,6.93889390390723e-18,0,0,0,0,0,0,-0.00803044982140437,-0.0124523064016964,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990515943804109,0,0,0,0.0972897831215077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279455697307324,0,0,0,0,0,0,0,0,-0.00906668536644942,-0.019240295968636,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675070368418659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943218459628019,0,0,0,0,0.109460119763027,0,0,0,0,0,0,0,0,-0.0150903547428974,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0140931844345122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193338803468989,0.0720988487792467,0,0.0360337777151478,0,0,0.149113577563756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010534243489543,-0.0403130227889723,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.689746190871151,0,0,0,0,0,0,0,0,0.0839442606153366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108929409153793,0,0,0,0,0,-0.00439743182301294,0.00129274053642316,0,0,0,0,0,0
X601158.SH,0.0107448145778802,0.00559599629841567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576332095977824,0,0,0,0.0992220527255603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0660968816662955,0,0,0,0.218443653607485,0,-0.00593392503765555,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0163456432433136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43246368561552,0,0,0,0,0,0,0,0,-0.0184727831826223,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.138618999776168,0.13774147863857,0,0,0,0,0,0,0.0401403081418745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033886556843588,0,0,0,0,0,0,0,0,0.0606562366618154,0,0.0603056226541829,0,0,0.403197316909566,0,0,0.000586491589371009,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0516796276245796,0.20165577857228,0,0,0,0,0,0,0,0,0,0,0,0,0.101915916002504,0,0,0,0.0670182378299294,0.0266224797622915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691463699866971,0,0,0.100053985235531,-0.124267299591413,-0.000670861873365793,-0.0261448789244391,0,0,0,0,0,0
X600801.SH,0,0,0,0.153352877885476,0,0,0,0,0,0,0,0,0.056395331357443,0,0,0,0,0.188583635076206,0,0,0.0325182673772366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087222025681725,0,0.44202171798233,0,0,0,0,0,0,0,0,0,0,-0.00964681769935086,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0771776093363325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048839589015943,1.0842021724855e-19,0,0,-8.67361737988404e-19,0,0,0.0513261216322241,0,0,0,0.145241341312896,0,0,0,0,0,0,0,0,0,0,0.0847309433276377,0,0,0,0,0,0,0,0,-0.0190392769222298,0.0223927831558268,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278177228784088,0,0.0557931791014243,0,0,0.0391900002975403,0.142682183072933,0,0.0493846117836606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133699456341355,0,0.106479720076943,0,0,0.0519522622233367,0,0,-0.00763060140164177,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183906882517188,0,0.230610742334745,0,0,0.117328712455844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414662445444334,0,0,0,0,0,0,0,0,0,0,-0.00121301788344987,0.00385034888478404,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0431689833148283,0,0,0,0,0,0,0,0,0,0.019770664568326,0,0,0.0349240374632404,0,0,0.0784098271727929,0.280296125314694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124607802296983,0,0.0808023163564853,0,0,0.0554477999103267,0,0,0,0,0,0.00339055576387823,-0.00106792780491596,0,0,0,0,0,0
X600612.SH,0,0,0,0.000625459520431313,0,0,0,0,0,0,0,0,0,0,0.00344978915416506,0,0,0.0840952284378855,0.0394441190621602,0,0.253846979262162,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0331015603125279,0,0,0,0,0,0,0,0,0,0,0,0,0.145383413649415,0,0.117634305729512,0,0,0,0,0,0,-0.0178107967085784,-0.0242771133332314,0,0,0,-0.165724153044918,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0.0628605383361027,0,0,0,0,0,0,0.18105658258206,0,0,0.12342482244913,0,0,0,0,0.16946487617071,0,0,0,0,0,0.0672115043096364,0,0,-0.0399034375729095,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0885775975683452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797550997282848,0,0,0,0,0,0,0.071622444849869,0.275955019909654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376793751365933,0,0,0.180166017317458,0,0,0.10341160668974,0,0,-0.0160451095437259,0.00797340767463663,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309978077715515,0,0,0,0.133918303386776,0,0,0,0.286662171177048,0,0,6.93889390390723e-18,0,0,0,0,0.255829838867412,0,0,0,0,0,0.124103390947696,0,0,0,0,0,-0.039033597977182,-0.0359613211832268,0,0,0,-0.138124681652846,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309040589096261,0,0,0.134077752630221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855383277551611,0,0,0,0,-0.0408031998839681,0.0154716692996931,-0.040535902480317,0,0,0,0.0906162390968186,0,0
X600583.SH,0.259920435906354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916725543803216,0,0,0.119188182313453,0.325650608377935,0,0,0.0812697062304886,0.00564685266138191,0,0,0.0597157296810433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214201121838503,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0434444048048893,0,0,0.0464640317591876,0,0,0,0,0,0.0810378837997883,0,0,0,0,0,0.0589508728847968,0,0,0.0797797564408135,0,0,0,0.0458524115999591,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0592183573285929,0,0,0,0,0.127669782058062,0,0,-0.0118905506315392,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0.0603202189577635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200207933774101,0,0,0,0,0,0,0,0,0.0734891051671611,0,0,0,0,0,0,0,0,0.0625511913404879,0,0.0249885038787297,0,0,0,0,0,0.124331080593052,0,0.166029452548105,0.018864094886904,-0.0707145399241486,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.144818279289457,0,0.0615134392578866,0,0,0,0.157284351234984,0,0,0,0,0,0,0,0.0659763963922795,0,0,0.065881772182488,0,0.00350581441806713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578940144864865,0,0,-0.000823324411648153,-0.0201654605833378,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.419938118488403,0,0.0405095891488416,0,0,0,0,0,0,0,0,0,0,0,0.0566318945586881,0,0,0.0934923330078233,0,0,0,0,0,0,0,0,0,0,0.221302282285482,0,0,0,0,0,0,0,0.169456776429401,0,0,0,0,0,0.106770625790135,0,0,0,0,-0.00551106068150047,0.00524066770945302,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.27870364006733,0,0,0,0,0,0,0,0,0,0,0,0,0.117633115645785,0,0,0,0,0,0,0,0,-0.0511802964404758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303261748962757,1.73472347597681e-18,0,0,0,0,0,-0.00345328465381565,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430671200660173,-0.0319150018437137,0,0,0,0,0,0,0,0,0,0,-0.0280412957458406,0,0.110264705897722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152166861980728,0,0,0,-0.0644495042162825,1.32110986075502,0
Slope,0,0,0,0,0,0,-0.128996175445734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682973775342448,-0.973114821305853,0,0,0,0,0,0,0,-0.725199058975843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657909889186467,0,0,0,-2.93266999650168,0,0
TED,0,0,0,0,0,0.260917500618779,0,0,0,-0.293659795225254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276097518929876,0,0,-0.998030701368069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278125452533083,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.215624138908441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636053878407633,0,0,0,0,0,0,0,0,0,0.0171890068121836,0,0,0,0,0,0.0520342545521482,0,0,0,0,0.158794280798264,-0.100414960503148,0,0,0,0,0,0,0,-0.00485056527058688,0,0,0,0,0.0131766641423491,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251576942352398,0,0,0,-0.000381449775883804,0,-0.109547815465407,0,0,0,-0.0295676809910482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526576579925433,0,0,0,0,-0.021192538508958,2.16840434497101e-19,0.0917257135032907,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00392516063833551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234222708727552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006831701266547,0,0,0,0,0.00663235256645295,-0.00231409949257689,0,0,0,0,-0.00378418231405096,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712398084432898,0,0.0956524114293114,-0.243040825651578,0,0,0,0,0,0,0,-0.17156118515255,0,0,0,0,0,0,0,0,0.310483716037096,-0.0904775002914189,0,0,0,0,0,0,0,0,0,0,0,-0.0622964762567694,-0.125832157344556,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.0450360651690601,0,0,0,0,0,0,0,0,0,0,0,0,0.0440613088452619,0,0,0,0,0,0,0,0,0,0.0282695239514616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488806686078648,0,0.149301789775866,-0.0131821651987644,0.0162005355876328,0,0,0,-0.0319457205365047,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387611956335046,0,0,0,0,0,0,0,0,-0.00541781983943831,0.00931007481399698,0,0,0,0.0345957109344492,0,0
