,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601600.SH,X600795.SH,X601898.SH,X600010.SH,X601991.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600027.SH,X600688.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X600808.SH,X000792.SZ,X000629.SZ,X000825.SZ,X600547.SH,X000060.SZ,X000539.SZ,X600021.SH,X600489.SH,X600660.SH,X000027.SZ,X002353.SZ,X000831.SZ,X600008.SH,X600219.SH,X600578.SH,X600307.SH,X600549.SH,X600863.SH,X600022.SH,X601699.SH,X002470.SZ,X600315.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.643735486589743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415039123098373,0,0,0,0.0445926707996799,0,0,0,0,0,0.0101316057349349,0,0,0,0,0,0,0,0.0426845700692324,0,0,0,0,0,0,0,0,0,0,0.0141664039151125,0,0,0,0,0,0,0
X600028.SH,0.580460808701497,0,0.0124026251512276,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0872229400366859,0,0,0,0,0.0179708291074158,0,0,0,0.044888403199253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162462478151848,0,0,0,0,0,0,0,0,0,0.0148915277739017,-0.0185818437576976,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0777815517905528,0,0,0,0,0,0,0,0,0,0,0,0,0.0950731683247637,0.0460155844275211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321077076012256,0,0,0,0,0.0303561269915577,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.122830614456576,0,0.0998945748934299,0.05415070538141,0.0248865261935355,0,0,0,0.318524633805278,0,0,0.0264480288179543,0,0,0,0.12024494685511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494091179268902,0,0,0,0.00944112453849488,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0299405504556346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970006782936648,0,0.30018598015185,0,0,0,0,0,0.000944231966389118,0,0,0,0.0330498082596768,0,0,0,0,0,0,0,0,0,0,0,0.181672153921718,0.157027921291437,0,0,0,0,0.00683260969371977,-0.0142203477927658,0,0,0,0,0,0
X600585.SH,0,0.0449547679384914,0.182516206124894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23883911363738,0,0,0.080792840352394,0.0928402947468518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255441967528757,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0.305970109648003,0,0.0599061768485555,0,0,0,0,0,0.0319086033761032,0.0538525763099331,0,0,0,0.0287196851967747,0.039484543748266,0,0,0,0,0,0,0,0,0.0734429411692335,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.246709171804753,0,0,0,0,0,0.0205349559461277,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.093187592937473,0,0,0.0659789215793179,0.209678388596155,0.0192548868816173,0,0,0,0.391800921885956,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0103797575217602,0,0,0,0,0,0,0.0685241208346807,0,0,0,0,0.0585118117062378,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.101947613111711,0,0.0638723804317724,0.102400197298894,0,0.000919582931767679,0,0.0450028373619111,0,0.0768569358830161,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845825753557444,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.226647557535305,0,0,0,0,0,0,0,0,0,0.181656996052283,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886404040071852,0.120765978201024,0,0.140847243583064,0,0,0,0,0,0,0,0,0,0,0.0374272796192481,0,0,0.0779489828970812,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.100884336559683,0.0628013016175916,0,0,0,0.103516199692983,0,0,0,0.251912885430052,0,0,0.12506397188188,0,0,0,0,0,0,0,0,0.034360970547987,0,0,0,0,0.109233574500227,0,0,0,0,0,0,0.175276238083827,0,0,0,0,0,0.169197180930702,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.266879592419569,0,0,0,0.0242793697045126,0,0,0,0,0,0.366443668743753,0,0,0,0,0.0399892926861521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581108450787543,0.194210418088288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048121054994994,0.0150252455811615,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0596740342435232,0,0,0.00590985331074576,0,0,0,0.108021232641616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30952959265282,0,0,0,0,0,0,0,0.0180956738548929,0.0320680401494201,0,0,0.0889706673783694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.000114391712550879,0,0.226214144322834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280865037482086,0,0,0,0.335836266327849,0,0.153709739429502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105752463185456,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0360656236437718,0,0,0,0.126786022383687,0,0,0.0953655852458412,0,0,0,0,0,0.00796441235365699,0,0,0,0,0,0,0,0.107647063345081,-3.46944695195361e-18,0,0,0,0,0,0,0.0943750363128858,0,0,0,0,0,0,0,0,0,0.0588622015984376,0.0554416474113737,0,0,0,0,0.0266837516478219,0,0,0,0,0,0
X600027.SH,0,0,0,0.218320632889811,0,0,0,0.369096926401164,0,-0.00923172765816504,0.108619424289137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828619012357061,0.00015409120448604,0,0,0.176012115595245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033804242344789,0,0,0,0,0,0,0
X600688.SH,0.221722190425739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159401197900045,0,0.0631660960300531,0,0,0,0,0,0,0,0,0,0,0,0,0.099271958827796,0.125997557528229,0,0.0590784203509152,0.167154076620503,0,0,0,0,0,0,0,-0.00753824097414235,0,0,0,0,0,0,0
X600157.SH,0,0.188033126556542,0,0,0,0,0.0653767755482062,0,0,0,0,0,0,0,0,0.0317555888819223,0,0,1.73472347597681e-18,0,0,0,0,0.0433485719037717,0,0,-0.0262743164725529,0,0,0,0,0,0,0,0,0.164132734206002,0,0.037367818742182,0.0347573859683306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.37987862793361,0,0,0,0.0385119773412054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104246557918319,0,0.0737711098893023,0.227563039030761,0,0,0,0,0.0575555410623134,0,0,0,0,0,0.0434936087042706,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0623949321524187,0,0,0,0,0,0,0,0,0.144225885624554,0,0,0,0,0.0712334971305039,0,0,0,0.0769304414563978,0,0.101867362236459,0,0,0.0440118657727697,0,0,0,0,0,0,0.0384858571219777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126730955455802,0,-0.00991082182865739,-0.0110474150673776,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.187989441495266,0,0.0268831085580993,0,0,0.0702092906999956,0,0,0,0,0,0,0,0,0.400667890607278,0,0,0.0147624100164704,0,0.013809990709235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237420504445733,0,0,0,0,0,-0.014633994275936,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0938499976707514,0,0,0,0,0,0,0,0,0,0,0,0,0.0538976157372705,0,0,0,0,0.0565375794866906,0,0,0,0,0,0,0,0.0679814220853169,0,0,0,0.16235296528325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.127815845562799,0,0.0070261710502341,0,0,0,0,0,0,0,0,0.104803356356131,0,0,0,0,0.117177418510476,0,0,0,0,0.0440670073596604,0,0.0523553691258551,0.247630352373689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12054343809592,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307170745163273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507526326882583,0.0272478335631224,0.0376378417403471,0,0,0,0,0,0.275926326410007,0.0760710762995483,0.180507877611094,0,0,0,0,0,0.00691678708443902,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0.0439456247128281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337127378302234,0,0,0,0,0,0,0,0,0,0,0.163127472713024,0,-0.0892234716402533,0,0,0,0.241651458961169,0,0,0,0,0,0,0,0,0,0.0805462845469384,0,0,0,0.00976940775278748,0.0271994839800621,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.082189128623491,0.146510286145177,0,0.0146209580360978,0,0,0,0.103765671684987,0,0,0,0,0,0,0.0478159272994596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31115927746856,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.214559036547043,0,0,0.0854281378028186,0,0,0,0,0,0.144180419699802,0,0,0,0,0,0,0,0.0173636717944975,0,0,0.14765518253615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103032634607709,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.109109547713759,0,0,0,0,0.0124882700008302,0,0,0,0.0379628324676363,0,0,0.290353834918187,0,0,0,0,0,0,0,0.15396454120872,0,0,0,0,0,0,0,0,0,0,0.000980399125889757,0,0,0.337482087968688,0,0,0,0,0,-0.0336537209150691,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0013284934465884,0,0.061645620559522,0,0.0286257312865244,0.00623071320328108,0,0,0,0,0,0,0,0,0,0,0.0905867268103589,0,0.272896697571203,0,0,0.0240133258116837,0,0.142738594224673,0,0,0,0,0,0,0,0.145632055694133,0,0,0,0.0271319193496337,0,0,0,0,0,0,0,0,0.041970679078168,0,-0.0313150888198283,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170302745205221,0,0,0,0,-0.023081527239884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01218597490242,0.952918721907957,0,0,0,0,0,0,0,0,0,0,0.0252412113206722,0,0,0,0,0,-0.0033778927047585,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.135358249977287,0,0,0.0601065139080536,0,0,0,0.0638114692403127,0,0.0363382928444549,0,0,0,0,0,0,0.0201769300065412,0,0.0227598134191417,0,0,0.208473707570072,0,0,0,0,0,0,0,0,0,0,0.0756267404706357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.31111129214966,0,0,0,0,0,0,0,0,0,0,0.0170209755229163,0,0.124686131697041,0,0.0486441189608939,0,0,0,0,0.0440596367046221,0,0.0511246231036175,0,0.0810980329971569,0.198285954204146,0,0,0,0.0397431516558382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.162538687077111,0,0,0,0,0,0,0,0,0,0,0,0,0.106565606366136,0,0,0,0,0,0,0,0.211895791907049,0,0,0,0,0,0,0.330111049354289,0,0,0,0,0.213969141105593,0,0,0,0,0,0,0.00575915024960647,0,0,0,0,0,0,0
X600489.SH,0,0,0.068849567387853,0,0,0,0.00329735234891126,0,0.0346778625846105,0,0,0,0,0,0,0,0,0,0,0,0,0.00119081544951836,0,0,0.0027101831109778,0,0,0,0,0.502958065268348,0,0,0,0,0,0,0,0,0,0.01911720684023,0,0,0,0,0,0,0.0914507650231082,0,0,0,-0.00501855331345904,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0429356901348607,0,0.0673372939086494,0,0,0,0,0.0537421308745865,0,0.067625904180848,0,0,0,0,0,0,0,0,0,0.158340624106683,0,0,0.169362530626519,0,0,0,0.0621891782918633,0.0800342946559932,0,0,0,0,0,0,0,0,0,0.0885736795625518,0,0,0,-0.0727556876565789,0,0,0,0,0,0,0
X000027.SZ,0.0947285130521885,0,0,0,0,0,0,0,0,0,0.254494783845411,0.0726788620972063,0,0,0,0,0,0,0.083445330537363,0,0,0.0954620612653665,0,0,0,0,0,0,0.077285097503179,0,0,0.0606448451865968,0,0,0.095511224841345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253088558646348,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.117962275793071,0,0,0,0,0,0.062429735366883,0,0.00380488872251427,0,0,0.0220543780320896,0.081323674239723,0,0,0.065456789637394,0,0,0,0,0.0732187296184932,0,0,0,0,0,0,0.123361465402324,0.134759264577494,0,0,0,0.00946747959322759,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.148402114873773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149633700308738,0,0,0,0,0.044700324160078,0,0,0,0.0765250450578065,0,0,0,0,0,0,0,0,0,0,0,-0.0831452217881261,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589902143757051,0,0,0,0,0,0,0.521362239095209,0,0,0,0,0,0,0,0,0,0,0.147328834417652,0,0,0,0,0.0168199198115888,0,0.08815365911417,0,0,0,0,0.0551751552711561,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0252216309742022,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.180182295462218,0,0,0,0,0,0.0831306261595123,0.0318359744010766,0,0,0,0,0,0,0.141400241280169,0,0,0.0461546148713772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343399028303529,0,0,0,0,0,0,0,0,0,0,0,0.0658110759413351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240853456675212,0,0.0296959834176815,0,0,0,0,0.0450621707867469,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.0385251854760827,0,0,0,0,0,0,0.007244300092847,0,0,0,0,0.0409001798422886,0,0,0,0.270559111904612,0,0.220666640721749,0,0,0.128234672477997,0,0,0,0,0,0,0,0,0,0,0,0,0.132252817813675,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00715058854680631,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0288498883679225,0,0,0,0.0874953840383984,0,0,0,0,0,0,0.0953689210463374,0,0,0,0,0,0,0.201624777434137,0,0,0,0,0,0,0,0,0,0,0,0.137013553312352,0.0460485532939938,0,0,0,0,0,0,0,0,0,-0.0488254457842832,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.229953925110186,0,0.0291735388691048,0,0,0,0.0643269507575761,0,0.200439411159668,0,0,0,0,0,0,0,0,0,0.0056471382222016,0.0136214645636275,0,0,0,0.121615516872614,0.058151426116813,0.0481011161746304,0,0,0,0,0,0,0,0.00541842291972989,0,0,0,0,0,0,0,0,0,0.0138290414161407,0,0,0,0,0,0,0
X600022.SH,0,0,0,0.0468364775980895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134003528091947,0,0.0432120739634326,0.130201517758285,0,0.164282553262038,0,0.158671612518018,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.154464380604481,0,0,0,0,0,0,0,0,0,-0.0138798914782795,-0.0262820344258774,0,0,0,0,0,0
