,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X002466.SZ,X000898.SZ,X600547.SH,X600516.SH,X300072.SZ,X600027.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X002110.SZ,X600808.SH,X600299.SH,X000709.SZ,X600426.SH,X600801.SH,X000932.SZ,X000408.SZ,X000883.SZ,X601158.SH,X600219.SH,X601699.SH,X601003.SH,X002271.SZ,X000830.SZ,X600315.SH,X000792.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.0763792382743555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470990158285753,0.174407455481758,0,0.0211299657019947,0.037887110075002,0.0224907409148549,0,0,0,0,0,0,0,0,0,0.0411740690601956,0,0,0,0,0.0209891074122964,0,0,0,0,0.111027338405346,0,0.00907678816886638,-0.00047968405927617,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119905702391357,0,0,0,0,0,0.00858682556225683,0,0,0,0,0.487748206342828,0.0138161386375816,0,0,0,0,0.0250761363471829,0,0.003912076732227,0,0,0,0,0,0,0
X600688.SH,0,0.210639969226027,0.00741073595009506,0,0,0,0,0.0278735974994872,0,0,0,0,0,0,0,0.128524227025386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483220197151189,0,0,0,0,0,0,0,0,0,0,0,0.0970483605864452,0,0,0,0,0.0230214608786792,-0.00643478691174298,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0208939213008129,0,0,0,0.159752186860651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166794999201634,0,0.0164006952147254,0,0,0,0.0529806303921554,0,0,0,0,0,0,0,0,0,0.188260481379184,0,0,0.131306035442421,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0353084658194381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502300006085603,0,0,0.135952433204272,0,0.0757951127987476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719179071142451,0.0313682057225127,0,-0.00439571870075431,0,0,0,0,0,0,0
X600362.SH,0,0,0.209451380363342,0,0,0.150640373711791,0,0,0,0,0,0.00193809167192098,0,0.303891356595192,0,0,0,0,0,0.0388130831238783,0,0,0,0,0,0,0,0.109660033918055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070418289925728,0,0,0,0,0,0.0405542306196753,0,0.0196024813652979,-0.00472598405455759,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0154743238898411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180857137277589,-0.0419020483376828,0,0,0.0376080847168157,0.126056931061172,0,0.126640323454614,-0.0368908187392813,0,0.0807258058407212,0,0,0,0,0,0,0,0,0,0,-0.0297221471000765,0,0,0,0.0557000348649113,0,0.00232295793676783,-0.00873967773456422,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.20794369540391,0,0,0,-3.46944695195361e-18,0.291826770711484,0,0,0,0,0,0,0,0,0,0,0.478308017152686,0,0,0,0,0,0,0.0731010764675674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279537938815922,0.0348714891233124,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0215560212374465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991719639348858,0.0591903834006424,0,0,0,0.0221003697860799,0,0,0,0,0,0.139306094057054,0,0,0,0,0,0.173114457535057,0,0,0,0,0,0,0.0191179185340038,0.00874122220411721,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483266984880924,0,0.105295002973637,0,0,0,0.0981609991692471,0,0,0,0,0,0,0,0,0,0.0520644846335842,0,0,0,0,0,0,0,0.0379208748799194,0.0228408906313295,0.168170964345219,0,0.00710686115406722,-0.0409102665333386,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160059595784918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154754900548276,0,0.438878171088045,0,0.0243677909128882,0,0,-0.0025580869729012,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0333202663278442,0.222265027133105,0,0,0,0,0,0,0,-0.375004138735062,0,0,0,0.199659904941559,0,0,0,0,0,0,0,0,0.185818402973333,0,0,0,0,0,0.0619932838395639,0,0,0.112211856692505,0,0,0,0,0,0,0,0,0,0.105684279742033,0,-0.00542639367576643,-0.000743411964667239,0,0,0,0,0,0
X600027.SH,-0.0178431635367079,0,0,0,0,0,0.390902902552906,0.112128366779356,0,0,0,0,0,0,0,0,0.215774912774597,-0.0179355032900458,0,0,0,0,0,0,0,0.0469115029874894,0,0,0,0.00694445448985868,-0.0678580415203968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925565003741849,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366761014805875,0,0,0,-0.0374694706332975,0,0,0,0.42633924027655,0,0.139826321990307,0,0,0,0,0,0,0,0.0922368225185684,0,0.178998805372273,0,0,0,0,0,-0.132505519078232,0,0,0.11254358658896,0,0,0.0174235767250788,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204012980014364,0,0,0,0,0,0,0.053368962835792,0,0,0,0,0.0264516197273576,0,0.0565191876019346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.12238624236082,0,0.0690268862544305,0,0,0.00031535559810532,-0.00977416269012847,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0796465454932303,0,0,0,0,0,0,0,0,0,0,0,0,0.270460272813695,0,0,0.222680742487001,0,0,8.67361737988404e-19,0,0.113825115853191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413719971773654,0,0,0.106838958656933,0,5.42101086242752e-20,-0.00928031706774336,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184768745346777,0,0.21552226558713,0,0.0759608613615311,0,0,0,0,0.0718370276331439,0.0832894437671986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183716737312251,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339820307161454,0.167217873822328,0,0,0,0.111622908616672,0,0,0,0,0,0,0,0,0,0,0.106894902489096,0,0,0,0,0,0,0.361304855075275,0,0,0,0,0.0209262002554907,0.0207174694994446,0,0,0,0,0,0
X000553.SZ,0,0,0,0.0138300399926332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113777492436056,0,0.034163022018779,0,1.73472347597681e-18,0.225541607863277,0,0,0,0,0,0,0,0.0155970985827314,0,0,0,0,0,0,0,0,0,0.145288979513096,0,0.17349583179086,0.0898988378669341,0.133390927008787,-0.0266884815301672,-0.0314813468137025,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213352652026645,0,0,0,0.206039392289391,0,0,0,0,0,0,-0.0869038782095226,0,0,0,0,0,0.147128572442834,0,0,0,0,0,0.0776608045824609,0.0719245466669473,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.300327468201248,0,0,0,0,0,0,0.0356789084256778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235757361548566,0,0,0,0,0,0,0.38199435750069,0,0,0,0,0,0.0162765881909733,0.0565161196972819,0,0,0,-0.0105856842330543,0,8.67361737988404e-19,-0.0115053492370859,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.087762515319874,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0142509571871927,0,0,0,0,0,0,0,0,0,0,0,0,0.290411224763332,0,0,0,0,0.0781453203547126,0,0,0.0963941535916864,0,0,0,0,0.0107216718891598,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800686847368314,0,0,0.221752114632552,-0.10179093637416,0,0,0,0,0.0636992577968697,0,0,0,0,0,0,0,0,0.0789313233365299,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.183607645411111,0.0183713653751231,-0.0818739285802496,0.0180765646447518,-0.0250263213906766,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.236639093373011,0,0,0,0,0,0.0745637385403432,0,0,0,0,0,0,0,0,0,0,0,0.0375206518948605,0,0.102466655929028,0,0,0,0.108213427988785,0,0,0,0,0,0,0,0,0,0.139869600353154,0,0,0.0349854016734991,0,0,0,0,0.000236505130718018,2.16840434497101e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753005190705093,0,0.0517912911442142,0,0.0470180703869527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648200113020579,0,0,0.0250689734370068,0,0,-0.0227253429271768,0,0,0,0,0,0
X600801.SH,0,0,0,0.158978059513438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158569653781461,0,0,0.0909016881750643,0,0,0,0,0,0,0.137772328310562,-0.039844522978642,0,0,0,0,8.67361737988404e-19,0.169671739986723,0.0141389802770067,0.0595656297840932,0,0,0,-0.00932165901352698,0.0101098223576927,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.0913220618590751,0,0,0,0.0013592411080377,0,0,0,0,0,0,0.114243738263988,0.0914036398873802,0,0,0,0,0,0,0,0,0,0,0.176394573544859,0.192071187865423,0,0,0.112112173406396,0,0,0,0,0,0,0,0.366081401289182,0,0,0,0,0,0,0.00140911517275451,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0210281481156223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106468104630849,0,0.000322693412138565,0.0194024095907994,0,0.0134442297268578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117676353271733,0.0704299427993657,8.67361737988404e-19,0,0,0.0119266422051527,-0.0479080065644755,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107419453134886,0,0,0,0,0,0,0.152198928264869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611497125305223,0,0,0,0,0.0142597886485013,-0.00511567708130916,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.05538361981639,0,0,0,0,0,0,0,0,0.0997071340665137,0,0,0,0,0,0,0.0131040217917211,0,0,0,0,0,0.008586427011481,0,0,0,0.0732006430061791,0,0,0,0,0,0,0.163338882629561,0,0,0.00577027731914878,0,0,-0.0201525527465317,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0252467635181125,0,0,0,0,0,0,0,0,0,0,0.0380101651069208,0,0.0739709373936334,0,0,0,0,0.0299904271048201,0,0,0,0,0,0,0,0,0,0,0.103862439126423,0,0,0,0,0,0,0.0418215472606685,0.128371145188067,0,0,0,0,0,-0.00535816750555586,0,0,0,0,0,0
X601699.SH,0,0,0.0597603439808834,0,0.211006349851736,0,0,0,0,0,0,0.438489892958243,0,0.113096529782019,0,0,0,0,0,0,0,0,0,0.0957901371297389,0,0.0903649250273866,0,0.0192150804207766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634551702544334,0,0,0,0,0,0,-0.00691466667111951,0.00113558048012804,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0.0615682670042738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16707119488286,0.0287331972421528,0,0,0,0,0.55459187367738,0,0,0,0,0,0,0,0,0,0,0,0,-0.00865467138105516,-0.0147342881283053,0,0,0,0,0,0
X002271.SZ,0,0,0,0.154570693968093,0.00131095133672967,0.00596581668181996,0,0,0,0,0,0,0,0.195663345530707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388606306165321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036342011778338,0,0,0.339806434537155,0.0496259333461162,0.046855810418505,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113705967435996,0,0,0,0,0.12857026733059,0,0.429224046262181,0,0,0.038357695229629,0,0,0,0.334436130741653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218226658884805,-0.00814036750531404,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809287318125923,0,0,0,0,-0.0251287290983316,0.0154196319706746,0.115130004238195,0,0,0,0,0,0,0,0,0.0834659528945283,0,-2.16840434497101e-19,0,0,0.0322203763344999,0,0,0,0,0,0,0.287349095091745,0,0,0,0,0.0239109504470184,0.0121502727100522,0,0,0,0,0,0
X000792.SZ,0.234846120490287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307756078417508,0,0,0.216048073354977,0,0,0,0.063420106425532,0.354345192190898,0,0,0,0.188708339893148,0,0,0,0.0713772178618234,0,0,0,0,0,0,0,0,0,0,0.0384457859131466,0,0.000841237511563267,0.0509359235984522,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.191248190819385,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0702680406853597,0.254674208389152,0,0.112400203041397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219944838891878,0.165311174509767,0,0,0,0.0268023945498604,0,0,-0.00492772763456226,-0.0414013103649994,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.183374143782325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079441430402704,0,0,0,0,-0.171991013050505,0,-0.171168178595442,0,0,0,0,0,0,0,0.116882568762514,0.182569901952481,-0.0548961784571492,0,0,0,0,-0.047234309991266,-0.0521322901517068,0,0,0,-0.7871881254678,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741973490427099,0,0,0,0,0,0
TED,0,-0.0556517046698228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546623382883466,0,0,0,0,-0.843626657138228,0,0,0,0,0,0.0507378501362946,0,0,0,0,0,-0.149117980206434,0,0,0,0,-4.49373583790414,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0529695866600426,0,0,0,0,0,0.113205596453078,0,0.0318549501467545,0,0,0,-0.0697140366861009,0,0,0,0,0,0.0713901024494443,0,0,0.0515366688823476,0,0,-0.151610268436504,0,0,0,0,0,0,-0.0658204693359549,0,0,0,0,0,0,0.00205373079646403,0.0199212013285386,0,0.00465251049904881,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215386103331543,0,0,0,0,0,0,0,0,0,-0.0744722637352139,0,0,0,0,0,0,0,-0.0662597972300414,-8.67361737988404e-19,0.0468042509489308,0,0,0,0,-0.0727646764129695,0,0,0,-0.0182183398472606,0,0.0783162597845993,0.0251327639577204,-0.00961264243353198,0.0149096668594019,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00160787707755808,0.00181581666907367,0,0,0,0,0,0,0,0,0,0,0,-0.00477602627493951,0,0,0,0.00130250956575738,0,0.00122691111940672,0,-0.000690879681094103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218140192176937,0,0,0,0.0015645481192621,-0.00201125703428151,0.00111583827899514,-0.00339530662222201,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158068073201983,0,0,0,0,-0.0132132043018349,0,0,0,0,-0.12467633250134,0,0,0,0,0,0,0,0.0237861754817218,0,-0.0864817606365155,0,0,0,0,0.0564625258789295,0,0,0,0,-0.0498191255397699,-0.169957472148237,-0.0194210140716149,-0.138424442871423,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0073962126927181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105094631449743,0.0166758438054385,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719647054068766,0,0,0.00620647075320522,0,0,0.0017267100041118,0,0,0,0,0,-0.00373607068458909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164674316384932,0,0.00836962727993963,0,0,0,0,0,0
