,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600886.SH,X600362.SH,X600188.SH,X600010.SH,X600027.SH,X600688.SH,X600309.SH,X600583.SH,X000883.SZ,X601992.SH,X002353.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X600315.SH,X000831.SZ,X000825.SZ,X600660.SH,X600808.SH,X601699.SH,X600352.SH,X000027.SZ,X600549.SH,X000630.SZ,X600307.SH,X000983.SZ,X600578.SH,X000937.SZ,X600490.SH,X600863.SH,X000959.SZ,X002470.SZ,X000960.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185195914916787,0,0,0.0801755980088155,0,0,0.074746431206367,0,0,0,0,0,0,0,0.0349582778879364,0,0,0,0,0,0,0,0,0,0.0428246402576916,0,0.0169519420258295,0.15709308453599,0,0,0,0.00199932932393772,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410620499058391,0,0,0.145267731808144,0,0,0,0,0,0,0.116741442336002,0,0,0,0,0,0.0407262955508352,0.128588248336696,0,0.118543558000483,-0.0271523852328646,0,0.0355805615162031,0.055865193497098,0,0,0,0,0,0,0,0.0249723278576347,0,0,0,0,0,0,0.0099669889977407,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0522757859464183,0,0,0,0,0.032353130408205,0,0,0,0,0,0,0,0,0.115728494515864,0,0,0,0,0,0,0,0.0543569263846521,0.0759305921098596,0,0,0,0,0,0,0.00962108283437333,0,0,0,0,0,0,0.0559316301347275,0,0.0669141501744183,0,0,-0.000982930261276584,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0762565733315815,0,0,0,0,0.0870785355433873,0,0,0,0,0,0,0,0,0,0.00886225496879649,0,0,0,0.0586270643939749,0,0,0,0.0772873066021519,0,0,0,0.0783284579836107,0,0,0,0.238930071350403,0,0.179184662453046,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.268188593629073,0,0,0,0,0,0,0,0,0,0,0,0.2536426811147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296873945824981,-0.00815349467902829,0.0363069352681745,0,0.0165314322700247,0,0,0,-0.00261740374570145,0.0195839962446316,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.105267444525419,0,0,0.0307690266181024,0.134085065975426,0,0.0765063465165591,0,0,0,0.0253102583806491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258635342078219,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00837737936898255,0.0518548023331697,0,0,0,0,0.0547295639009715,0,0,0,0.0099892559792089,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.220079099903017,0,0.163796227888519,0,0,0,0,0,0.00136751160372726,0,0.0381259424154923,0,0,0,0,0,0,0,0,0,0.0593250726637661,0,0,0,0,0.0261707509650214,0,0,0,0,0,0,0,0,0.111617972203404,0.104591730039736,0.137070147719792,0,0,-0.0114886562856488,0.0131777817821501,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333720742109662,0,0,0,0,0,0,0.0494121834332434,0.116743852955286,0,0,0,0,0,0,0,0,0.032265259013558,0,0,0,0,0,0,0,0.0772637202725679,0,0,0,0,0,0.0479462637516307,0,0.0957046463974899,0,0,0.00253281383684027,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0352548779159557,0,0,0,0,0.0676216573321984,0,0,0,0,0,0,0.0356259840091212,0,0.0977457298300916,0,0,0,8.67361737988404e-19,0,0,0,0.0549704288627743,0,0,0.0141682087805585,0,0,-0.00415804682272567,0,0,0,0,0,0,0.0223693673317337,0,0,0,0,0,0,0.0175399897313471,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719569644103526,0,0,0.224624836563886,0,0.118543356461912,0,-0.0734360759009676,0,0.347970719901532,0.185350175064609,0,0,0,0,0,0,0.00906884412285818,0,-0.292033095022047,0,0.114691856353328,0,0,0.0461323011503862,-0.0319951122920989,0,0,0,0,0,0
X601992.SH,0,0,0,0.067127870243791,0,0,0,0,0,0,0.100112961691547,0.0308837527496287,0,0.0072727879007215,0,0,0,0,0,0,0,0,0.0970891582898274,0,0,0,0,0,0,0,0,0,0.0921396864384648,0,0,0,0,0.0217733810256039,0,0,0,0,0.178369865420738,0,0.0443284521481267,0,0,0,0,0,-0.00476768145923686,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0386518456217127,0,0,0.0401469130312611,0,0,0,0,0,0,0,0,0.198879817889247,0.278161319484327,0,0,0,0,0,0,0,0,-0.0241118144282855,0,0,0.016301839313219,0,0,0,0,0.0353667979095158,0,0,0.0503429929566729,0,0,0.0427156146283751,0,0,0.0160459829641668,0.0335771256916296,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0505466236831191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641580165676324,0.0316568563332274,0,0,0,0,0.124806018194494,0,0,0,0,0,0,0,0.0562399955019387,0,0,0,0,0,0.0274783210113341,0,0.0400777571615728,0,0,0.00315444501455718,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.016065333404902,0,0,0,0,0,0,0,-0.051115716614383,0,0,0.257101208310816,0,0,0,0,0,0,0.135410458585021,0.307438016380969,0,0,0.0580020304169094,0,0,0,-0.05148969809538,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0586281346694633,0,0.0942665632772584,0,0,0,0,0,0,0,0.0693204836911341,0.0165850900908614,0,0,0,0,0,0,0,0,0,0.0490118161303321,0.0708644373075918,0,0,0,0.0353623822211411,0.00953423958543641,0.0466865078212161,0,0,0,0,0,0.00155821289406298,0,0.00784372567231096,0.131881644144625,0,0.0116571903957788,0.00747291184062435,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432205720507459,0,0,0,0,0,0,0,0,0,0,0,0,0.11125780203998,0,0,0,0,0.102061207108783,0,0.275791979919922,0,0,0,0,0,0.136109488289283,0,0,0,0.0589860361488906,0,0.21824913555011,0,0.155725346378261,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.149591367307254,0.255056133339583,0,0,0.0225152309366915,0,0,0,0,0,0,0,0.0393940473163272,0,0,0,0,0,0.471718092965102,0,0,0,0,0,0.17690946061168,0.0958796781484333,0.0185396139372684,0,0,0,0,0,0,0,0,0,0,0.0203496907763986,0,0.100940243244903,0.0736739870355388,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0839402531725173,0.122968139606308,0,0,0,0,0,0.0377761663947879,0,0,0,0,0,0,0,0,0,0,0,0.0474783716827004,0,0,0,0,0.0517113743134048,0,0.0424015244026452,0,0,0,0,0.095189843188406,0.0155339790593553,0,0.0307490346956701,0,0,0,0.000206861459458837,0,0,0,0,0,0.00433509390916392,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0212940870640168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040995941897197,0,0,0,0,0,0,0,0.0669680856638614,0.0552548212932714,0.0780137554318263,0,0,0.102508443676927,0.0505641211015431,0,0,0,0,0.00184507154249797,-0.000468658639402922,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0.0343012338294122,0,0.122257485279704,0,0,-0.00291459762375263,0,0,0.121373832628221,-0.0943555323028126,0,0,0,0,0,0,0,0,0,0,-0.0933421545185391,0,-0.00642302315952818,0,0.0157272630257651,0,0.00896907525448804,0,0,0,0.1892689478398,0,0,0.0652291343391402,0,0,0,0,0,0.0158107682712061,-0.0214884576355583,0,0,0,0,0,0
X000831.SZ,0,0,0,0.131276427245895,0,0.118588537955842,0,0,0,0,0,0,0,0.107871783877787,0,0,0,0,0,0,0,0,0,0,0,0.0504261630211386,0,0,0,0,0,0,0,0.0733664249723797,0,0.0705011961725071,0,0,0.0198186570400122,0,0,0,0,0,0.166228713318636,0,-0.154179940766985,0,0,0,-0.000679171514607886,0,0,0,0,0,0,-0.0472898336234988
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389005732578454,0,0,0,0.0487326920276156,0.221229196706496,0,0,0,0,0,0,0,0,0,0.0709056152593345,0,0,0,0,0,0,0,0,0,0.222825443110849,0,0,0,0.0859512318700413,-0.0843009897753535,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.117857214290053,0,3.46944695195361e-18,0.014934398818901,0,0,0,0,0,0.11255027910119,0.0501174722871263,0,0.0027981414598664,0,0,0,0,0,0,0,0,0,-0.0794419789134734,0.143563847517243,0,0,0,0,0,0,0,0,0.0616176015614363,0,0.115927078662598,0.0370613436994888,0,0,0,-0.0142424707179358,0.0208045234609433,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20329544434994,0,0,0,0.198783306784709,0,0,0,0,0,0.1511574950429,0,0,0,0,0,0,0,0.115994062665834,0,0.300303066805264,0,0,0,0.101973724850836,0,0,0,0,0.0179149368915776,-0.032409094308317,0,0,0,-0.10996691481102,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548461542551843,0,0,0,0.0434781638359795,0,0,0,0,0,0.00752464044858817,0,0,0,0,0.0841130313783269,0,0,0,0,0,0,0.0042424379356223,0,0,0,0.532287021148895,0,0.190965148434903,0,0,0.0355461342355473,0,0,-0.00496140490271521,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.192161531511846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153250240903236,0,0,0,0,0.115234983049985,0.142321890812845,0,0,0,0.105109161673765,0.0828582038994408,0,0,0.0273152701543254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228231482700905,0,0,0,0,0.00104124801239419,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.140198452165114,0,0,0,0,0.176285948316146,0,0,0.0281161578340949,0,0,0,0,0,0,0.189819405699323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391334073627744,0,0.00710636929143612,0,0,0,0.0465280702555706,0,0.116692274072845,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.259907341726249,0,0,0,0,0,0,-0.023733486244325,0,0,0.106100314467989,0.106603292360408,0,0,0,0,0,0,0,0,0,0.147829271931161,0.054972205063935,0,0.0187687077931407,0,0,0,0,0.0997653325963096,0,0,0,0,0.119975044447373,0,0,0,0,0,0,0.00181972297200064,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00273525560819675,0,0,0,0,0,0,0,0.152893208482186,0,0,0.109024890695807,0,-0.0359300191370403,0,0,0,0,0,0.102978650149216,0,0.0502003831376532,0,0,0.000897733763907797,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0.10408140780299,0,0,0,0,0.0669976754932765,0.08748931721862,0,0,0,0,0,0,0,0,0,0,0.557196995059601,0,0,0,0,0,0,0,0,0,0,0.0989871563805762,0,0,0,0,0,0,-0.00477162367829072,0,0,0,0,0,0,0.00505594144116514,-0.0128706217027807,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.100891378162361,0,0,0,0,0,0,0,0,0,0,0.0309005424020288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244302157823411,0.316641259548968,0,0,0.0120335290562845,0,0,0,0,0.1116897552919,0,0,0,0,0,0,0,0.00348010681400659,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799334734723877,0,0.0432034455203132,0,0.092040354913795,0,0,0,0,0,0,0,0.033074228886353,0,0.050928673893674,0,0,0.0229584825011868,0,0,0.158483019691484,0,0,0,0.0645035027137949,0,0,0,0.00983881838189496,0,0,0.00996062969028693,0,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11815023550327,0,0,0,0,0,0,0.0855206571547084,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0305838343700645,0.327452288684395,0,0,0,0.0420763522711315,0,0.101862835189537,0,0,0,0,0.0210369042169803,0,0,0,0,-0.000814186142442807,0,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,0,0.227246025986773,0,0,0,0,0.240093120037667,0,0,0,-0.114333206869148,0,0,0,0.389376851834914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.380105638510107,0,0,0,0,-0.129132296592572,0,0.095063275244555,0.114282455478083,0,0,0.111861937201651,-0.252995540425116,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.371459982719127,0,0,0,0,0,0,-0.0185375491371567,0,0,0,0,0,0,0,0,0.0986380704523261,0,0,0.0208475444990722,0.00092006588224954,0,0,0,0.0165469913999005,0,0.000530943814584511,0,0,0.0275147219886617,0,0,0,0,0.343119077121076,0,1.73472347597681e-18,0,0,0.117339335725025,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780880068114431,0,0,0,0.0531953249399773,0,0.0652785131330455,0,0,0.332814268422081,0,0,0,0,0,0.0414117492855776,0,0,0,0,0,0,0,0,0,0.016396988377008,0,0,0,0,0.0265270753857222,0,0,0,0.0120560504698669,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247025295899943,0,0,0,0.00706362356167952,0.0502170320452094,0,0,0,0,0,0,0,0,0,0,0.152673288205827,0,0.0135852866078423,0,0.0442051512523406,0,0.0363182979512739,0,0.0881177073979744,0,0,0,0,0.082088487524071,0,0,0,0,0,0.0103963552692424,0.00917745306895807,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0.200039804405336,0,0,0,0,0.188591043929759,0.105900668138575,0,0,0,0,0,0,0.117430199790918,0.0191074901423093,0.0541858504611559,0,0,0,0,0,0,0,0,0.0700321527110486,0,0.0577650020184977,0,0,0,0.209097301334311,0,0,0,0,-0.0674626493667101,0,0,0,0,0,0,-0.0270300190393586,0.0298581944296107,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564242178180056,0,0,0,0,0,0,0.0853316931804046,0,0,0,0.080792089387506,0,0,0,0,0,0,0.0484494026243796,0,0,0.0324260799584089,0,0,0,0,0,0,0,0.0147508948927654,0.0353535136618625,0.0537152957079834,0.100828728580752,0,0,0,0,0.0131199933613551,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551664225628518,0.0732674978735544,0.0430394597191881,-0.134189811775076,0,0,0,0,0,0,0,0,0,0,-0.0116866503238683,0,0,0,0,0.0129428018549649,-0.0411999585954847,0,0,0,0,0,0.0216744591250615,0.0229028369500743,-1.35525271560688e-20,0,0,0.0236924754017623,-0.0635808100441332,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979273013334839,0,0,0,0,0,0,0,0,0,0,0,0.326487629664889,0,0,0,0,0,0,0,0.275036071720841,0,0,0,0,0,0,0,0,0,0,0,1.18443176944687,0,0,0,-3.51359067965716,0,0
TED,0,0,0,0,0,0,-0.380979085426239,0,0,0,0,0.175084600390634,0,0,0,0.268315444883902,0,0,0,0,0,0.434860470799905,0,0,0,0,0,0,0,0,0.179262155240884,-0.317082620342797,0.132844627140363,0,0,0,0,0,0,0,0,0,0,0,-0.377634854589141,0,0,0,0,0,0.547333928249051,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200970472317758,0,0,-0.0117881531937004,0,0,0,0,0.0443163430306884,0,0,0,0,0.0972227409442901,-0.28069502471713,-0.00809184692029821,0,0,0.0699677819974819,0,0,-0.0122292687107581,0,0.0604972392719167,0,0,0,0,0,0,0,0,0.0174933589934377,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139401980864786,0.034326784235443,0,0,0,0,0,0,0.0535460337843813,-0.126593972432998,0,0,0,-0.0030307856884639,0,0.0956412113976619,0,0,0,0,0,0.00714317583858577,0,0,0,2.16840434497101e-19,0,0,-0.01568230243678,0,0,0,0.00410457849649781,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00173212325480858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000425683915404116,0,0,0,0,0,0,0,0,0,0,0,0.000745595748616832,0,0,0,0,0,0.000447459702838861,0,0,0,0,0,0,-0.00139307723126494,-0.000638945837917926,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.00684677315621315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012117790513402,0,0.0962698877569669,0,0,0,0.0531845680527519,0,0,0,0,0,0,0,0.0285960461784356,0,-0.0628440319578782,0,0,-0.103190143531868,0,0,0,0,0,0,-0.0421820598666768
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00748327616410677,-0.00241551418152853,0.003420770280321,0,0,0,0,0.00850674414809716,0,0,0,-0.00447603646640761,0,0,0.0106110621136531,0,-0.0141547886986292,0,0,0,0,-0.00474324346045755,-0.00123504629237395,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541393585537445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176686411079244,-0.00715741231965491,0,0,0,-0.00811236040617353,0,0
