,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600660.SH,X600688.SH,X300072.SZ,X600362.SH,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X002460.SZ,X600516.SH,X600111.SH,X600886.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600352.SH,X600027.SH,X000553.SZ,X000408.SZ,X002271.SZ,X600489.SH,X600219.SH,X601699.SH,X600339.SH,X600808.SH,X601158.SH,X000959.SZ,X000883.SZ,X000983.SZ,X000630.SZ,X000723.SZ,X002470.SZ,X002092.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0.0597820431540411,0,0,0.0372431966486699,0,0,0,0,0,0,0.286029601986752,0,0,0,0,0,0.024109555207446,0,0.191475459249156,0,0,0,0,0,-0.0138234819089472,0,0,0,0,0.0285986833054639,0,0,0,0,0,0.116458638478537,0,0,0,0,0,0,0,0,0,0,0.0179318353155296,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0393250175280962,0,0.0232219766233773,0,0,0,0,0,0.00302575148279604,0.0484642705410594,0,0,0,0,0,0,0.0223413557100339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238737933607359,0,0,0,0,0,0,-0.00940540739438246,-0.00688454123478542,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.135843283230738,0,0,0,0,0,0,0,0,0,0,0.0126153486959775,0,0,0,0,0.0646081203260399,0,0.0106574004035356,0.0792870060986784,0,0,0,0,0,0,0,0,0,0.0317772507693026,0,0,0,0.189506894797564,0,0.125078623802837,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.00700360569873115,0.00749796809912695,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0501334250891097,0,0,0,0,0,0,0,0,0,0.0668111466997862,0,0,0.498550068550349,0,0,0,0,-0.0751520592250935,0.088458550421129,0,0.042400144685679,0,0.118382978538333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221745374235877,0,-0.0209078400418634,0.0537666047730111,0,0,0,0,0,0
X000792.SZ,0,0,-0.0963068162560105,0,-0.23691402980917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175479910125709,-0.0970189277576843,1.14533367966345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117275515314003,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668884450572451,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.148663191931388,0,0,0,0,0,0,0,0,0.130481701802498,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0656572551538353,0.0653052868485965,0,0,0,0,0,0,0,-0.00279519679804921,0,0,0,0,0,0,0,0,0,0,0,0,0.0354322110132577,-0.0206454182249927,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0171508890775321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129546848404412,-0.0741212456897814,0.0628020304856341,0,0,0,0,0,0,0,0,0,0.00637845061671795,0.0251628998123442,0,0,0,0,0,0,0,0,0,0.0350732430941506,0,0,0,0,0,0,0.00863555674599531,0.00270614830707874,0,0,0,0,0,0
X000553.SZ,0,0,-0.115699338501727,0,0,0.486030978430067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358969701081032,0,0,0,0,0,0,0.0615980731342877,0,0,0,0,0,0.10808175244705,0,0,0,0.045290094737129,0,0,0,0,0,0,0,0,0.140715679889403,0,0,-0.0253726883194154,0.0689179382255046,0,0,0,0,0,0
X000408.SZ,0,0,0.192073055184047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149092509376794,0,0,0,0,0,0,0.383442803025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427319644752548,0,0,-0.010680288585073,-0.0135167511912276,0,0,0,0,0,0
X002271.SZ,0,0,0.0339821785603145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211080612421903,0,0,0,0,0,0,-0.0234280827391045,0,0,0.133048326945233,0,0.0626861168433037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690983396312458,0,-0.0322869212767997,0.0146097016866477,0.217057928272133,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.00645469897082944,0,0,0.0518353582897872,0,0,0,0.127042488423679,0,0,0.0129940844085138,0.213584969891045,0,0,0,0.0637779168414701,0,0,0,0,0,0.0124928531101973,0,0,0,0.00878310516532028,0,0,0,0,0,0.0222235057240399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.150004532316346,0,0,-0.07325172109147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831483183352726,0.0457704688698534,0,0,0,0,0,0,0,-0.118336165328888,0,0,0,0,0,0,0.0914560854408772,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512059453245165,0,0,0,0,0,0,0
X601699.SH,0,0,0.0299725843479635,0.261904052635016,0,0,-0.0520973613172794,0,0,0.125181424709231,0,0,0,0,0,0,0,0,0,0,0.130945754869528,0,0,-0.0592694205224121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586182995131002,0,0,0,0,0,0,0,0.0121588295887445,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.118195342871588,0,0.0201938577382776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268782242799985,0,0,0,0,0,0,-0.0396811611541642,0,0,0.273855151191403,0,0,0.117248210622693,0,0,0,0,0,0,0,0,0,0,0,0.0122217312541492,0.11244458025126,0,-0.00951154705749767,-0.00453996647864799,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0928471604276536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173795885848032,0,0,0,0.126275774821776,0,0,0,0,0,0,0,0.0542065267064719,0,0,0,0,0,0,0,0,0,0,0.237363883490766,0,0.00470100050519063,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.012255525119731,0.103132454666051,0,0,0,0,0,0.0155158354980696,0,0,-0.0246683120913452,0,0,0,0,-0.00927852962240511,0,0,0,0.044712160493259,0,0,-0.0142028086070417,0,0,0,0.0556618382624237,0.0142479384164543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560303751799083,0,0,0.00410593590523695,0.00648564458693424,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.154648597912489,0.0236248573941554,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0265976476019912,0,0,0,0.106110416376165,0,0,0,0.0104215850662711,0,0,0,0,0,0,0,0,0,0.221003139482927,0,0,0,0.0845591412879376,0,0,0,0,0,0,-0.0275101003320991,0.0480450060419804,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122191759100673,0,0,0,0,0.0219594718742084,0,0,0,0.0360955175691839,0,0,0,-0.00617919432046286,0,0,0,0,0.0434561774606829,0,0,0,0,0,0,0.143876137361878,0,0,0,0,0,0,0.0286819546656902,0,0,0.00434488744731453,-0.00333387048233494,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.208054426351692,0,0,0.0977579930734687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425385252448066,0,0,0.383589164290903,0,0,0,0.0299868356993777,0,0,0,0,0,0,0.0772151209233106,0,0,-0.0146199556208499,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221913483588611,0,0,0,0,0,0,0,0.190451370873994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068467949976334,0,0,0,0,0,0,0,0,0,0,0,-0.0238517068324337,0.0425564804257205,0,0,0,0,0,0
X000723.SZ,0,0,-0.10900413165238,0,0,0,0.0891179746848495,0,0,0,0,0,0,0,0,0,0,0,0,0.0764681276478228,0,0,0,0,0,0,0,0.00901414707497838,0.0756283246676733,0,0,0,-0.0773278890562309,0,0,0,-0.0190142609900699,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0243480973377852,0.0529404479668206,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310176166187376,-0.0165901394119739,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.152733722208162,0,0,0.151246920092962,0,0,0,0,0,0,0,0,0,0,0.10142453474479,0.164456458624223,0,0,0,0,0,0.0627124369710716,0.0791283144594864,0.11191165559318,0,0,0.0223235852897724,0,0,0,0,0,0.0490115040593218,0,0,0,0,0,0,0,0,0,0,-0.0097600404803509,0.0150436438460882,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337251694712452,0,0,0.0941351867809983,0,0,0.0783798076430198,0.0238578490141379,0,0,0,0,0,0,0,0,0,0.371706656321515,0,0,0,0,0,0,0,0.0994138002887749,0,0,-0.00747397529656586,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00802334355853898,0,0,0,0,0,0,0,0,-0.0119988264101051,0.00971566529926895,0,0,0,0,0,-0.0926974859467902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904995446514722,0,0,0,0,0,0,0,-0.0880351933938341,0,0.0211796167363105,0,0,0.00603370679315485,-0.0298215918010495,0,0,0,0,0,0
Slope,0,0,0,0,0.563476487105324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183363962026393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223155022908349,0,0,0,6.58914305378921,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244791666666667,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0160572584521919,0,0,0,0,0,0,0,0,0,0,0.0450858564635261,0,0,0,0,0,0,-0.0479479148368908,-0.144124456325961,-0.19043122654346,0,0,0,0.312123269173485,0,0,0,0,0,0,0.102476997845556,0,0,0.0852598800687808,0,0,0,0,0,-0.0025216214784161,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0236266360140297,0,0,-0.0276145769381234,0,0.0387650410880316,0,0,0,0.110287272611095,0,0,0,0,-0.05575280770836,0,0,0,0.054166372655134,-0.0216943247307734,0,0,-0.036012480874348,0,0.0203780346660159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00960941356797469,0.00659643797432293,0,0,0,0.0988711070719328,0,0
MKvol,0,-0.00123682313374218,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356058351998158,-0.00110292511937971,0,0,0,0,0.00283668973175909,0,-0.0019356760455029,0,0,0,0,0.00250126699784602,0,0,0,0,0.00209238079823227,0,0,0,-0.000935447453234965,0,0.00260065691753124,0,0,0,0,0,0,0,-0.00519576711473996,0,0,-0.00180744152197162,0.00362615191893587,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631908413927635,0.0654548194240402,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825014918403451,-0.00620525479452125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211424033250124,0.050700259279823,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00654292850329096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.00340736285316355,0,0,0,0,0.00507832870866845,0,0,0,0,0,0,0,0.00181555601773874,0,0,0,0,0,0,0,0,0,0,0,0,0.00477734949083114,-0.0156659708870561,0,0,0,0,0,0
