,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X600176.SH,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X600985.SH,X300037.SZ,X600688.SH,X002080.SZ,X601168.SH,X600096.SH,X600612.SH,X600801.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.811849356748923,0,0,0.0238497158819767,0,0,0,0,0.0681814395256866,0,0,0,0,0,0,0,0,0,0.0758522141523285,0,0,0,0,0,0,0,0,-0.0735728463231561,0,0,0,-0.00732627022855685,0,0.100304826438107,0.0124697357888466,0,0,0,0,0,0,0,0,0,0.0600202895960989,0,0,0,0,0.00528287751677652,0.00199290430466144,0,0.0310318467370699,0,0,0,0,0
X600028.SH,0.519177214225536,0,0,0,0,0.00533865308637362,0,0,0,0,0.0495577374697881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620269175531384,0.0877194497309648,0.053451436661542,0,0,0.102561535496895,0.0436860959372807,0,0,0,0,0,0,0.0186600277190894,0,0,0,0,-0.24617867826638,0.0327289814605747,0,-0.0210894435550293,0,0.0145217666311468,-0.00657250078309018,-0.0403450477096839,0,0,0,0,0
X601088.SH,0,0,0,0,0.203892275597757,0,0,0,0,0.12736170352734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656532298808089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854920302564341,0,0,0,0,0,-0.00347609232526747,0,0,0,0,0,0,0
X600309.SH,0.0665304349142344,0,0,0,0,0.0337537329162968,0,0,0,0,0.0982932327093068,0,0,0.0568874331620649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804665131917364,0,0,0,0,0.0370060572295432,0,0,0,0,0,0,0,0,0.0508458314853631,0.122239871011612,0.0323962774988239,0,0,0,-0.0322011797144455,0.0263114071830358,0,0,0,0,0,0,0
X600188.SH,0,0,0.268143902922935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177044526805217,0,0,0,-0.0455412472146427,0,0,0.315816269847954,0,-0.00540792652861315,0,0,0,0,0,0,0,0.165467971710404,0,0,0,0,0,0,0,0,0,-0.189330719675283,0,-0.0694478964606449,0,0.00780350360546384,-0.0153087446030058,0,0,0,0,0,0
X600019.SH,0.00183134605288161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975702765860121,0,0,0,0,0,0,0,0,0.126410341184452,0.0621128900673029,0,0,0,0,0,0,0.335950014098896,0,0,0,0,0,0,-0.0637221139836841,0,0,0,0,0,0.0370092468582219,-0.0655642012590133,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.126160881278468,0,-0.0937351781363689,-0.0586931834056419,0,0,0,0,0,0,0,0,0,0,0.120087254598863,0,0,0,0,0,0,-0.110440869809538,0.0380336556661369,0,-0.0374101536177781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438763495569711,0,0,-0.00996835344590195,-0.00866093055657993,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.12071855474044,0,0,0,0,0,0,0,0,0,0,0.261097935384175,0,0,0,0,0,0,0,0,-0.0899487239076033,0,0,0,0,0,0,0.823385156463388,0,0,0.0888585957181253,0,0,0,0,0,-0.0867139879875351,0,0.095084722626712,0,-0.0371383412014585,0,0,0,0,0.0502514404408783,-0.12189601209741,0,-0.00581876398939914,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0842010270084227,0,0,0,-0.155672943655543,0,0,0,0,0,0,0,0,0,0,-0.0140673554702812,0,0,0.0367059329097014,0,0,0,0.169886546099324,0.528542132244171,0,0,0,0,0,0,0,0,0,0,0,0,0.0655314354572816,0,-0.0710773406306334,0,0.0323298189942398,0.0527001170891533,0,0,0,0,-0.0145713133487123,0,0,0,0,0,0
X601898.SH,0.0713484318687056,0,0.0304781521765282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312809181088874,0,0,0,0.306975709976253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149113553543993,0,0,0,0.141017657868731,0,0,0,0,0,-0.0097455019952574,-1.73472347597681e-18,0,0,0,0,0,0
