,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600585.SH,X600019.SH,X002466.SZ,X600111.SH,X000301.SZ,X600010.SH,X002271.SZ,X601600.SH,X600660.SH,X000708.SZ,X600188.SH,X601898.SH,X600362.SH,X600011.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X000408.SZ,X000723.SZ,X000786.SZ,X600803.SH,X000959.SZ,X000807.SZ,X000932.SZ,X600399.SH,X000825.SZ,X601991.SH,X000831.SZ,X000898.SZ,X002080.SZ,X600795.SH,X600516.SH,X600808.SH,X000155.SZ,X002409.SZ,X600352.SH,X000983.SZ,X601699.SH,X600160.SH,X600295.SH,X600489.SH,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0.221159463304796,0,0.385944834324176,0,0,0,0,0,0,-0.0352142070044825,0,0,0,0,0.009703113186265,0,0,0,-0.0186851461861754,0,0.0467165438910659,0,0.0326849971650675,0,0,0,0,0,0,0.215423340867998,0,0,0,0,0,0,0,0.106269636336909,0,0,0,0,-0.0746167652456514,0,0.0146804415766288,-0.0118278373614187,0,0,0,0,0,0
X002271.SZ,0,0,0,0.202193054674489,0,0,0,0,0,0,0,0,0,0,0.0376604753189662,0,0,0,0,0,0,0,0,0,0,0.0206040435306876,0,0,0,0.102623057163293,0,0,0.0732418361200874,0,0,0,0,0,0,0,0,0,0,0,-0.0687426851960814,0,0,0.0753904092490125,0,0,0,0.0753273737457814,-0.0945878071331731,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.186148989984355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246038246641697,0.143114568208303,0,0,0.335688573120373,0,0,0,0,0,0,0,0,0,0.0640532199470725,0.0196585526621612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0618866960513429,0,0,0,0,0,0,0,0.130806060135235,0,0,0.0569889885040654,0,-0.0515880821416038,0,0,0,0,0,0,0,0,0.0417266126531474,0,0,0.044353213545904,0,0,0,0,0,-0.0564377617481219,0,0.209721297491106,0,0,0,0.0314274645467864,0,0,0,0,0,0.0583098685305261,0,0.0408740736557236,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110616566480306,0,0,0,0,0,0,0,0,0,0,0,0,0.0495065579363812,0.172677636497629,0,0.0761421465338711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105073560886336,0,0,0,0.0103672424676587,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104676510954716,-0.0663321642512954,0,0,0,0,0,0,0.119727185000554,0,0,0,0,0,0,0.0815527169910367,0,0,0,0.152081750394174,0.326228910724027,0,0,0,0.0265273294179328,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107274523933438,0,0,0,0,0,0,0,0,0,0,0,0.105367427922124,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.18832524420861,0,-0.0781409788924834,0,0.10589155030376,0.0592583085445279,0,0.0598916500391027,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0625953670448056,0,0,0,0,0.111707972994153,0,0,0,0,0,0,0,0.0831767585938575,0,0.00769087027887125,0,0,0,0,0,0,0.0664466636716845,0,0,0.224359347642083,0,0,0,0,0,0,0,0,0,0,0,0,0.201443736252794,0,0,0.0137608800910098,0,0.00593564780080718,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0276364417354469,-0.127900111612875,0,0,0.021395692669169,-0.0153990827118397,0,0,0,0,0,0.0137937361004179,0,0.12762311913205,0,0,0.0450630039200197,0,0,0,0,-0.0475806765223851,0,0,0,0,0.0835338772866499,0,0,0,0.113106927707382,0,0,0,0.00593262008918343,0,0,0,0,0,0.0108935717748948,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0137236151735007,0,0.0497953607896898,0,0,0,0,0.127002547137383,0,0,0,0,0,0,0,0.0622098896824222,-0.0214415154912827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215182847911902,0,0,-0.0363642497162972,-0.0120451223128479,-0.0358720672542234,0.187398369813849,-0.0237714795271345,0,0,-0.000447057483173974,0,0,0,0,0,0
X600426.SH,0,0,0,0.128845316515669,0,-0.153756819065847,0,0,0,0,0,0,0,0.00494029894567719,0.0419918390685227,0.125465539394457,0,0,0.159831746565667,0,0,0,0,0,0,0.0408800205325114,0,0,0,0,0,0,0,0,0,-0.0550966451951041,0,0.119807091004042,0,0,0,-0.0658984495476823,0,0,0,0,0,0.0828278698297333,0,0.135560393686354,0,0,-0.0534502709240123,0,0,0,-0.072025210199857,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.10900270401848,0,0,0,0,0.0544214663632548,0,0,0,0.153183421119962,0,0,0,0,0.0979301602663538,0,0,0.111711425719992,0,0.0700783997977862,0,0,0,0,0,0,0,0.000834509811247849,0,0,0,0.0150115847063368,0,0,0,0,0,0,0,0,0,0,0.00745237381762436,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0108629537646865,0.0259855835519833,0,0.0371742808852584,0,0,0,0,0,0,0.0847429117927849,0,0,0,0,0,0,0,0,0,0,0.00265339262421896,0.325191535821298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783919167307503,0,0.0612661030946268,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426297539537583,0,0,0,0,0,0.0228497215932463,0.0532885183182767,0,0,-0.0930641874743246,0,0.121011405178739,0,0.0127676160509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457626266105994,0,0,0,0,0,0,0
X000408.SZ,-0.12002623502829,0,0,0,0,0.0544228154583122,0,0,0.472761894739228,0,0,0.216911660954787,0,0,0,0,0.0518846660753371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184670223761876,0,0,0.285514534887621,0,0,0,0,0,-0.0805528004411589,0.0249824566276796,0,0,0.0969424858164648,0,0,0.0253647846389735,0,0,0,0,0,0
X000723.SZ,0,0,0,0.394123361596318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243277003546845,0,0,0,-0.00855086633389662,0.107118875695082,0,0,0,0,0,0,0,0,0.0523529346730039,0,0,0,0,0,0,0,0.156492529436192,0,0,0,0.0323860643106882,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.35401036824765,0.113711137083418,0,0,0,0.0916030758465887,0.225524804987817,0,0,0,-0.170717833565985,0,0,0,0,0.0861941854728621,0.00442472883311951,0,0,0,0,0,0,0.0374516534258355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128799336992629,0,0,0,0,0.0129102097951366,-0.0524996838215282,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0583727465744137,-0.0452397919457741,0.00864947479146117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544642734036406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00557984812703844,0,-8.67361737988404e-19,0,0,0,0,0.0270613430127777,0,0,0,0,-0.0404350261467098,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.133595706448569,0,0,0,0,0.156988327679409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107561245252705,0,0,0.377979368816014,0,0,0,0.181696862841166,0,0,0,0,0.109705328334469,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421135261342391,0,0,0,0,0.0364107080344263,0,0,0,0,0.0397298153723674,0,0,0,0,0,0,0,0,-0.0221793474213539,0,0,0,0,0,0,-0.00243421538690201,0,0,0,0,0.202555599110369,0,0,0.247590936068774,0,0.122586739068563,0,0.0311587391184001,4.33680868994202e-19,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.201224173466034,0,0,0,0,0,0.0101205321084792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212336645455005,0,0,-0.00953254667833503,0,0,0,-0.105000422818643,0.156867577380697,0,0,0.139154725284319,0,0,0,0.290137758004498,0,0,0,0.11900491428054,0,0,0,0,0,0,0,0.0517466398285161,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0.230561052578173,0,0,0,0.0156942789826232,-0.109250766421959,0,0.127803543613785,0.0286222811550269,0,0,0,0,0.023209573547232,0,-0.440904606189908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395980414465541,0.212407804728526,0,0,0,0,0,0,0.227510961329574,0,0,0.0308197165925881,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0155997994825488,0,0,0,0,0.0902933751605579,0,0,0.200274145405053,0,0,0,0,0.0675435524820532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232966990523134,0,0,0,0,0.273975938130825,0,0,0,0,0,0,0,0.0113267329215488,0,0,0.0345496117615004,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0160964398276382,0,0,0,0,0,-0.0314976706117689,0,0,0,0,0,0.0344624508712631,0,0,0,0.0241278435367978,0,0.2027909526038,0,-0.0296433316352375,0.0663171364410923,0,0,-0.0249984899844824,0,0,0,0,0,0,0,0,0,0.0313221108885601,0,0,0,0,0,0,0,0,0,0,0,0.00245997870161151,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.307349016794999,0,-0.0591743628691338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137009699899077,0,0,0,0,0.265639522603727,0,0,0,0,0,0,0.0557627217133734,0,0,0,0,0.0111442640297266,0,0,0,0,0.0835883817610407,0,0.0146921214367861,0,0.0643051779690568,-0.0207550214217505,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102124055509628,0,0,0,0,0,0,0,-0.0419982573260468,0,0,0,0,0,0,0.0542230275326,0,0,0.127278899648791,0,0.320295849136456,0,0.00865883999406059,0,0,0,-0.0746203245709869,0,0,0.366384633257638,0,0,0,0,0,0,0,0,0.0518097485110938,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.00757789631490965,0,0,-0.0228055281513555,0,0,-0.0486255337436356,0,0,0,0,0.0381079699971379,0.221618513608431,0,0,0,0,0,0,0,0,0,0,0,0,0.204029187921511,0,0,0,0,0,0.168030477083867,0,0,0,0,0,0.0376046750021351,0,0,0,0.00992784331653509,-0.0591728444614704,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0311616980164128,0,0,-0.0585890817536022,0,0,0,0,0,0,0,0,0,0,0.0500163120024119,0.15559333215299,-0.0352521707260009,-0.0160542119013814,0,0,0,0,0,0,0,0,0,0,0,0.067583689453784,0,0,0,0,0.0109446277504282,0,0,-0.0121679628281224,0,0,0,0,0,-0.0270313274682541,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0568207947788944,0,0,0,0,0,0,0,0.0322314899801035,0,0,0,0,0,0,0,0,0.0276830679258136,0,0,0,0,0,0,0,0.0413005697141397,0,0,0,0,0,0,0,0.0185865174311143,0,0,0,0.0486215113609104,0.294153330392977,0,0,0,0,-0.0197055737218916,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685104192275271,0.0740203581140006,0,0,0,0,0,0,0,0,0,0,-0.0674897817999088,0,0,0,0,0,0,0,0,0.588980290418789,0,0,0,0,-0.0721519621844501,0,0,0,0,0.135093701366965,0,0,0,0,0,-0.0951380025740138,0,0,0,0,0,0
X000155.SZ,0,0,0,0,0.512285129697409,0,0,0,0.121496295392169,0,0.128213900071654,0,0,0,0,0,0,0,0,0,0,-0.0459323737161781,0,0,0,0.163216765149388,0,0,0,0,0,0,0,0,0,0.0586323178611532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310164364829993,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0.0122503157879381,0,0,0,-0.0443915512752808,0,0,0,0,0,0.0221756892455492,0,0,0,0,0,0,0,0,0,0,0.082215679425892,0.0597039825238028,0,0.375091266039483,0,0,0.0197828532243159,0,0,0,0,0,0,0,0,0.0874351888544805,0,0.00270778861001727,0,0,0,0,0,-0.038095835715064,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0223172947601313,0,0,0,0,0,0,0,0,0,0,0,0.046486662341497,0,0,0,0.119363620672047,0,0,0.0853377908362225,0,0,-0.018005079222692,0,0,0,0,0,0,0.092861355649892,0,0,0,0,0,0,0,0,0,-0.0263114012261671,0,0,-0.00706167499201655,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.0738527016652084,0,0,0,0,0,0.169342270729406,0,0,0,0,0,0,0,0,0,0,-0.112128928809882,0,0,0,0,0,0.0494403846809943,0,0.0788962738815485,0,0,0,0,0,0,0,0,0,0.216299796731545,0,0.094426068582576,0,-0.0339040220015005,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.121678871727932,0,0,0,0,0.22666459476604,0.350853725514821,0,0,0,0,0,0,0,0,0,0,0,0.074741564296277,0,0,0,0,0,0.07129222028409,0,0,0,0,0,0,0,0,0.281840975322589,0,0,0,0,0,0,-0.0768943321317108,0.0601565876924245,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.141464918032269,0,0,0,0,0,0.0864936096347418,0.173401654951442,0,0,0,0,0.00804621507958351,0,0,0,0.168820672905712,0,0,0,0,-0.0569839000590121,0,0.198652706570649,0,0,0,0,0.0200360614989204,0,0.255283346136658,0.0454955278195589,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.10134118020974,0,0,0,0,0,0.1364744529518,0,0,0,0.305574063267622,0.123422575373037,0,0,0,0,0,0.299933192742952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474289759252407,-0.015491312821446,0,0,-0.0552796582794697,0,0,0,0,0,0,-0.101715624538731,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.118413495125121,0,0,0,0,0,0,0.0667612860537493,0,0,0,0,0,0,0.0579060493945843,0,0,0,0,0,0,0,0.07512096919492,0,0,0.0426835126245974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246429463045282,-0.0334785391038856,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0.0612872787107558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411164111350971,0,0.347127553906185,0,0,0.0376132947456218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268914992924826,0,0,0,0.0131006143748247,0,0,0,0,0,-0.00411272414175302,-0.112729630277698,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0150570267769377,0,0,-0.050487922251713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550043686623357,0.0576054840290473,-0.0121194426336367,-0.0142616483954065,0.0191394193133972,0,0,0.0351390200200714,0,0,0,0,0,0,0,0,0,0.0763016200035639,0,0,0.0637179615188299,-0.0236712539507476,0,0,0,0,0,-0.0865819449508291,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.175226434967259,0,0,0,0,-0.23851515315277,0,0,0,0,0,0,0,0,0,0,-0.0777060742832913,0,0,0,0.00666499722717033,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.237647293656674,0,0,0,0,0,0,0,0,0,0.843217507199278,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.223251467453424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117354069194363,0.0419161284737803,0,0,0,0,0,-0.0399520318532914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325046975655795,0.575153556834658,0,0,0,0,-0.252177792046958,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.056594214251777,0,0,0,0,-0.00677149387767406,0,0,0,0,0,0,0,0,-0.042370894772448,0,0.0403530093363067,0,0,0,0,-0.0466694332558111,0,0,-0.046607324057783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273559158038971,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00449945258952097,0,0,0,0,0,0,-0.0588451974360581,0,0,0,0,0,0,0,0,0,0.0204991633015672,0.0652355509596039,0,0.0971121993224333,0,0,0,0.0206511392093936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652445393217782,0,0,0,0,-0.00978726402871939,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456218350633084,0,0,0,0,0,0,0,0,-0.000511239331772457,0,-0.00112685034452894,0,0,0,-0.00110896927146949,0,0,0,-0.00169453400734771,0,0,0,0.00195137100896847,0,0,0,0,0,0,0.000664890133871207,0,0,0,0,0,0,-0.00445728984009849,-0.00115481983275142,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499967016732499,-0.0407723216833087,0,0,0,0,0,0.0237195876282222,0,0,-0.0475921362934656,0,0,0,0,0,0,0.0119848766814971,0,0,0,0,0,0,0,0,0.0188551600894328,0,0,0,0.0568093659901368,-0.0943898231278422,0,0,0,0,-0.113901022390159,0.0423281222240179,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.000791476347089655,0,0,0,0,0,0,-0.00364582644162257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108659508372815,0,0.000765090689501014,0,0,0.00160645355539266,0,0,0,0,0,0.000499791127903737,0,0,0,-0.00835672191294412,0,0,0,0.00149500830492928,0,-0.0218798097371824,0.00962245193710166,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524694628512235,0,0,0,0,0,0,0
