,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600352.SH,X600886.SH,X600188.SH,X600362.SH,X000723.SZ,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X000786.SZ,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X002466.SZ,X600299.SH,X002271.SZ,X000629.SZ,X601158.SH,X600489.SH,X600219.SH,X000883.SZ,X000553.SZ,X600808.SH,X600583.SH,X000630.SZ,X000825.SZ,X600339.SH,X600985.SH,X000990.SZ,X000027.SZ,X600426.SH,X601699.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0.359576185241272,0,0.11246843351222,0,0,0,0,0,0,0,0,0.0306597306543188,0,0,0.195342519105163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505947014792319,0,0,0.0261728342124418,0,0.0396761524365727,0,0,0,0.00920401094587836,0,-0.0142590424765232,0,0,0,0,0.0306360229648813,0,0
X000723.SZ,0,0,0,0.33591054411196,0.148195495053785,0.091702846879475,0,0,0,0,0,0,0,0,0.632863701906796,0,0,0,0,0,-0.266506299947286,0,0,0,0,0.0747290562409889,0,0.348119656802886,0,0,0,0.073828741925695,0.347857869925935,0,0,0,0,0,0,0,0,0,0,0,0,0.0762077939370096,0,0,0,0.00418576446092581,0,0.026443567786458,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484160995033868,0,0,0,0.0130999954079756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131670077840402,0,0,0,0.0498280186718639,0,0,0,0,0.0123051711255808,0,0,0,0.114230947388316,0,-0.00916129476192251,-0.0284613430428398,0,0,0,0.00158140412689458,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798633642416055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336822779188439,0,0,0,0,0,0,0.0210705913377338,0,0,0.378322541055401,0,-0.0168451789419152,0,0,0,0,-0.0432471818369216,0,0
X600801.SH,0,0,0,0.647920785978782,0,0,0,0,0,0,0,0,0,0,0.109400247129668,0,0,0,0,0,0,0,0.159365557426934,0,0,0,0,0.224016833015645,0.185276650767437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222764406073595,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378415939262957,0,0,0,0,0,0,0,0,0,0.156724476110811,0,0,0,0,0,0,0,0,0.0531185035435023,0,0,0,0,0.179312321648484,0,0.0240234487013838,0,0.111919046416779,0,0,0,0,0,0,0.0391025074768443,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320258439419525,0,0.112519490217016,0,0,0,0,0,0,0,0,0,0,0.0995852708842699,0,0,0,0,0,0,0,0,0.0374269795357048,0,0,0,0,0,0,0,0.0155447814460425,0.0674068089027959,0,-0.0341242907118701,-0.0193491925495606,0,0,0,-0.00934409459867829,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.201891619934018,0,0,0,0,0,0,0,0,0.0255380327398886,0,0.0055476673712329,0,0,0,0,0,0.0547318774649138,0,0.0986772089684824,0,0,0,0,0,0,0,0,0,0.0584692652141012,0,0,0,0,0,0,0.012717705912351,0,0.0559526223747915,0.0447070014219647,0.00859585831780267,0,0,0,0,0,0,0.0151734631577142,0,0
X000786.SZ,0,0,0,0,0,0.155496898093517,0,0,0,0,0,0,0,0,0,0,0.0481292135263843,0,0.0715861302750082,0,0.187753270644933,0.126803408171131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909287521380526,0,0,0,0.0493983382991573,0,0.0115379835311349,0.0373334199503076,0,0,0,0.0651086668148636,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426368270241197,0,0,0,0,0,0.0763551508754937,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235814301872178,0,0,0.246199586154825,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214838895155977,0.103638549313928,0,0,0,0,0,0,0.0649116635958889,0,0.182361655994823,0,0,0,0,0,0,0,0.0993438219968714,0,0,0,0,0,0,0,0,0,0,0,0,-0.143256749402685,0,0,0,0,-0.043843600073695,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1177140807736,0,0,0,0,0,0,0.0859387165909179,0,0,0.570716037988475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10230332825344,0,0,0,0,0,0,0.0209488731821653,-0.0118722932889065,0,0,0,0.00691389653907896,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130507292445116,0.0395214026694221,0,0.0858463358222235,0,0,0,0,0,0,0.0240132545652074,0,0,0,0,0,0,0,0,0.0342716392577266,0,0,0,0,0,0,0,0,0,0,0.0984710148479892,0.166772265662402,0.0166206989484287,0,-0.00718380054535095,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301686838429465,0,0,0,0,-0.0249999087387438,0,0,0,0.15171816687859,0.578990159957053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310133253075776,0,0,0,0,0,-0.0506484152947763,-0.00241295191709253,0,0,0,0.00466404800534755,0,0
X600299.SH,0,0,0,0,0,0,0,0.0290585835039398,0,0,0,0,0,0,0,0,0,0,0.0434236098253039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175385770788656,0,0,0.0159230814608757,0,0,0.0401035744912321,0.116099780242351,0,0,0,0.239064517228061,0,-0.0382245447747518,0,0,0,0,0.0127614988080133,0,0
X002271.SZ,0,0,0,0.352385002172727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088795964047932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211499572606245,0,0,0,0,0,0,0,0,0,0,0.0241734539177606,0,0,0,0,0,0,-0.0186464393488622,0,0,0,0,0.0160468339889184,0,0
X000629.SZ,0,0,0,0,0,0,0,0.00176016955892952,0,0.362848145762032,0,0,0,0,0,0,0,0,0,0,0,0,0.0312778802658532,0,0,0,0,0.0270423776774903,0,0,0,0,0.0515560537468222,0,0,0,0.0397448164052492,0,0.0258414742584516,0,0,0,0,0,0.106453667496211,0.02882375491597,0,0,0,0.0588049258112171,0,0.0048449034508342,-0.0185697810006014,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902128766373835,0.00419680372046324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329692876108457,0,0.152469412984381,0,-0.00506560768225015,-0.0179415967436682,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0788395046530915,0.309464874230131,0,0,0,0,0,0,0,0,0,0.0441349890481904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491683119319833,0,0,0,0.0936914421905972,0,-0.00640546247215938,0,0,0,0,0.00807675654892182,0,0
X600219.SH,0,0,0,0,0,0,0,0.132541280757456,0,0.190064884181554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488823221585867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082759288043372,0.0281336280436843,0,0,0,0.143836824507187,0,-0.00390987679266582,-0.0499062064334233,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553363782456989,0,0.032166179638764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355210780656028,0,0,0,0,0,-4.33680868994202e-19,0,0.15758106006192,0,0.0978617277928502,0,-0.0188342029453507,-0.0219362964426461,0,0,0,0.0342124233155601,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149225079022708,0,0,0,0,0,0,0,0,0,0,0,0,0.236940447171768,0.0727194808781081,0,0,0,0.169371676155574,0.0663833028000273,0,0,0,0,0,0,0,0,0,0,0.0671009936287834,0.0531718819753393,0,0,0,0.0332522975882949,0,0,0,0,0,0,-0.0304980111275335,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.064670112813122,0,0,0,0,0,0,0,0,0.000678950576092384,0,0.0176247537552733,0,0,0,0,0,0,0,0.120240293600636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157031999469622,0,0,0,0,0,0.0164130595406567,0.0475666400884185,0,0,-0.0185289088432956,0,0,0,0.0167204858502113,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352940601643226,0.12244701143092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185646346977898,0,0.0166128279783446,0,0,0.283739097043323,0,0,-0.0501223785498819,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202504714011871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383432293376513,0,0,0,0,0,0,0,0.0135958121561901,0,0,0,0,0.144374432284998,0,-0.011969042121475,1.73472347597681e-18,0,0,0,0.024003472917515,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446217521821586,0,0,0.00878535203623661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874385221314072,0.127557304268564,0.0990718714934391,0,0,0,0,0.0320381467396198,0,0.240851483403128,0,0.0673545187504402,0,-0.0347823664609784,-0.0127659607456509,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389816286752963,0,0.242222587291749,0,0,0,0,0,0,0,0.149915579616779,0,0,0,0,0,0,0,0,0,0.0270076498744299,0,0.0522200909873152,0,0,0,0,0.0672815236644817,0,0,0,0.0472961144130981,0,0,0,0,0,0,0.0402925894190197,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.12748101875441,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0267782569847518,0,0,0,0,0.091261306588931,0,0,0,0.390755021308503,0,0.0247701459565578,0,0,0,0,0,0,0.02515463995879,0,0,0,0,0,0.0416247696932415,-0.0556277745306346,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0.0401595881684651,0,0,0,0,0,0,0,0,-0.110214832288375,0,0,0,0,0,0,-0.00815969324081799,0,0.459746278232055,0,0,0,0,0,0,0,-0.0471443590563225,0,0.0817526175344166,0,0,0,0,0,0,0,0,0,0.61056420163984,0,0,0,0,0,0,0,0,0.178346126712051,0,0,0,0,0,0
X000027.SZ,0,0,0.0312847549569347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249873465691679,0.0774485333054481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144185532741948,0,0,-0.0302849731806753,0,0,0,0.0240586583044247,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571557944062318,0,0,0,-0.0479995563031024,0,0,0.0884796157240243,0,0,0,0.134130810119759,0.0500718419670047,0.158525248323678,0,0,0,0,0,0,0,0,0,0,0.111946326938048,0,0,0,0,0,0,0.0511322434573641,0,0,0,0.0702042546932393,0,0,0,0,0,0,1.0842021724855e-19,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190188425578383,0.035518950653312,0,0,0.0479913138440743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185284015101818,0.0238302385358927,0,0,0,0,0.02064368514489,0,0.168147576468188,0,0.0874121728621394,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855549764639888,0,0,0,0,0,0,0,0,0.11634974137614,0,0,0,0.0439628951164301,0.0104458696165622,0,0,0,0.0699124011499315,0,0,0,0,0.238215549102183,0,0,0,0,0,0,0,0,0,-0.0222064924863613,-0.161843595290311,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11311448991426,0,0,0,0.0293667811369148,0,0.0366376863765624,0,0,-0.120550949640415,0,-0.17823687425838,0,0,0,0.0519335625800577,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.122466616168542,0,0,0,0,0,-0.0302161608927503,0,0,0,0,0.0124309607024696,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333426384440802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661026918869993,0,0,0,0,0,0,0.458017499050421,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.157941077925446,0,0,0,0,0,0,0,0,-0.0528671562239801,0,0,0,0,0,0,0,0,0,0,0,0,-0.372460597282592,0,0,0,0,0,-0.575169098971135,0,0,0,0,0,0,0,0,0,0,0,0,-0.532837140795285,0.0797386833238891,0,0.190733115315847,0,0,-0.198529856801849,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0986735970914034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109267776693467,0,0.00441694604058326,-0.0833354017170152,0,0,0,0,0,0,0,0,0,0.0318513314204994,0,0,0,0,-0.107576296116282,0,-0.027996317805017,0,0,0,0,0,-0.0260211359002173,0,0,0.112498119913962,0,-0.00284181583999373,0,0
MKreturn,0,0,0,0,0,0,-0.0193722671770741,0,0,0,0,0,0,0,0,0,0,0,0.0238662069311731,0,0,-0.126972135158954,0,0,0.0141438480037261,0,0,0,0,0,0,-0.175695025009938,0,0,0,0,0,0,0,0,0,0.137639857571671,0,0,0,0,0,0,0,0,0,0,-0.0559292085592328,0.662611451551324,0,0,-0.0189030856194256,0,0
MKvol,0,0,0,0,0,0,0,-0.00203728896054065,0,0,0,0,0,0,0.00249525199858171,0,0,0,0,0,0,0.00474399921804532,0,-0.00413945908967592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277727528897724,0,0,0,0,0,0,0,0,0,0,0.0119071120416529,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.123825122746073,0,0,0,0,0,0,0,0,0,0,-0.0679123679447054,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118771831060791,-0.239650045173189,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.574493004177717,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215411345495608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306741597022858,0.0213801731701585,0,0,0,-0.0430375129995955,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00119855774040491,0,0,0.00170854238363371,0,0,0,0,0,0,0,0,0,-0.00467343403099822,0,0,-0.00539285925276341,0,0,0,0.00795260112642316,0,-0.00618013937354272,0,0,0,0,0.00138976508907071,0,0,0,0,0,0,0,0,0,0,0,0,-0.000638742979966554,0,0,0,0,0,0,0.01544816482691,0,0,0,0.00435626854419511,0,0
