,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X600547.SH,X000708.SZ,X600660.SH,X002271.SZ,X600011.SH,X000786.SZ,X600362.SH,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600801.SH,X600188.SH,X600352.SH,X000301.SZ,X600489.SH,X600111.SH,X601991.SH,X600795.SH,X600688.SH,X600803.SH,X600299.SH,X600486.SH,X002075.SZ,X002466.SZ,X000932.SZ,X600027.SH,X600219.SH,X002353.SZ,X300037.SZ,X601992.SH,X002080.SZ,X601168.SH,X000723.SZ,X000630.SZ,X000898.SZ,X002409.SZ,X000807.SZ,X000883.SZ,X000878.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340420006100963,0.0355690851681607,0,0,0,0,0,0,0,0,0,0,0.0102530233477747,0,0,0,0,0,0,0.0192736722233237,0,0,0,0,0,0,0.017497270984736,0.00959219215072827,0,0.0730750837404483,0,0,0.0360606045476739,0,0,0,0,0,-0.0148827325214513,0,0,0,-0.00456802378476959,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246982013795062,0,0.00811050366518996,0,0,0,-0.00335459815019975,0,0.0129032151302163,0,0.0275366670400619,0.0195931487574857,0,0,0,0,0,0,-0.00285818979301583,0,0,0,0,0,0,0,0,0.0362664098385869,0,0,0,0,0,0.0277347383582026,0,0.0385627372471544,0,0,-0.0100355133044758,0,0,0,0,-0.0152010376731654,0,0
X601088.SH,0,0,0,0,0,0,0.0039067710713661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813440900029352,0,0,0,0,0,0,0,0,0,0,0,0.0238755774203143,0,0,0,0,0,0,0.0553112754358904,0,0,0,0,0,0.0393439893924085,0,0.0380281526209011,0,0,0.00566101760478094,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.135099729541832,0,0,0,0,-0.00788206536805621,0,0,0,0,0,0.0148270763312323,0.105449759880085,0,0,0,0,0.000856193912077996,0,0,0.0161261307201253,0,0,0,0,0,0,0,0,0,0,-0.014267157910795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054025466686798,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.356242507399017,0,0,0,3.46944695195361e-18,0,0,0,0,0.338541323926503,0,-0.0892620157832388,0,0,-0.0186733585086976,0,0,0.0406766723432899,0,0,0,0,0,0,0.192057256765122,0,0,0,0.0566668087989137,0.149498858616181,0.0801147071644531,0,0,0,0,0,0,0,0,0,0,0,0,0.0256872872951908,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133069328936676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291065002544756,0,0,0.118016313784086,0,0,0,0,0.0646345025030958,0,0,0.0422606149427175,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.144658692972891,0,0,0,0,0.203520923699533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212014738192881,0,0,0,0,0,0,0.250125938489788,0,0,0,0.0369826461648243,0.232701346599136,0,0,0.165353591668522,0.0982393911237085,0,0,-0.00543821335691923,0,0,0,0,0,0,-0.0579828285983514,0,0,0,-0.0581350907415553,0,0
X600547.SH,0,0,0,0,0,0,0.116213355022057,0,0,-0.0225437612407854,0.0311654596112159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515435169386106,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00275755294683979,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819095473869551,0,0,0,0,-0.00654457163381289,0,0
X000708.SZ,0,0,0,0,0.127824260879828,0.11269146718199,0,0,0,0,0,0.134836681282346,0.0188590508591504,0,0,0,0,0,0,0,0,-0.194373518290695,0,0,0,0,0,0,0,0.0378158599604076,0,0,-0.0470213833756369,0.0457535716181121,0,0,0,0,-0.0451819998099941,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178211118664784,0,0,0,0,0.030427790103216,0,0
X600660.SH,0,0,0,0,0,-0.121227709477567,0,0,-0.0238218246538797,0,-0.0664846988750726,0,0,0,0,0,0,0,0,0,0.0178703279428049,0,0.113733893488649,0,0,0,0,0,0,0.186843200306896,0,0,0,-0.0319735126158446,0,-0.0678386620915569,0,0,0.253744880377359,0,0.0308596939448754,0,0,0,0,0,0,0,0,0,0,0,0.057876318960565,0,0,0,0.0188920110262274,0,0
X002271.SZ,0,0,0,0,0,0,0.0134188218004493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130666478748338,0,0,-0.038424031479181,0,0,0,0,0,0.20188574329445,0,0,0,0,0,0,0.110750232889168,0,0,0,0,0,1.0842021724855e-19,0.0137814023601653,0,0,0,0.0185977007282891,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0603119735828368,0,0,0.200609191697983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160096557044311,0.0209689398625651,0,0,0,0,0.353111288641428,0,0,-0.0279097781852268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464633626633978,0,0,0,0.0029816287465074,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452754358987946,0,0,0,0.0893008327935657,0,0,0,0,0,0.264498742569896,0,0,0,-0.0388978819590507,0.337313297172096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122967615039213,0,0,0,0,0.0680429717340465,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0175179777805059,0.0252042912078261,0,0,0,0,0,0,0.0185975291121871,0,0,0.0480203978978365,0,0.0476438733495602,0,0.0699047115846584,0,0,0,0,0,0,0,0.027208071587523,0,0,0,0.0217748958692074,0,0,-0.00617946033224248,0,0,0,0,0.129271862168854,0,0.450429774185646,0,0,0,-0.0400545385890331,0,0,0,-0.0264081195405078,0,0
X601600.SH,0,0,0,0,0,0,0.0303355667864708,0,0,0,0,0,0,0,0,0,0.0632226506257958,0.0512710214088707,0,0.220045481310218,0,0,0,0,0,0,0,0,0,0,0,0,0.0539254212008401,0.0230004798410352,0,0,0.014629403799259,0,0,0,0,0,0,0.061004178354765,0,0,0.026207604974483,0,0.142092772941657,0,0,-0.0148675749299351,0,0,0,0,-0.025251150667356,0,0
X600886.SH,0,0,0.0291550631751635,0,-0.00419407074106183,0,0,0,-0.0289688454510693,0,0,0,0,0,0,0,0.0454589602131053,0,0,0,0.120591513297434,0.0742679721405363,0,0,0,0,0.353774574289116,0,0,0.0496873416001694,0,0,-0.073379354555791,0,0,0,0,0,-0.0628667341556109,0,0,0,0,0,0,0,0,0,0,0,0,0.0104744942591577,-0.00540543032697557,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0890962596663149,-0.111621788831952,0,0,0.0438410345331626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23688840190673,0,0,0,0,0,0,0,0.336840529452601,0,0,0,0.0538382022227505,0,0,0,0.0191839211679927,0,0
X600426.SH,0,0,0,0,0.334270378946934,0,0,0,0,0,0,0,0.157829199445234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940223346986418,0,0,0,0,0,0,0,0,0,0,-0.00314026905690744,0,0,0,0,0.00842707929533079,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119552596440311,0.0216647318013263,0,0,0,0.23699573832019,0,0,0.0860773331028235,0,0,0,0,0,0,0,0,0.0324807801044178,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0176053032533205,0,0,0,0,0.00839815735923115,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0169870530065282,0,0,0,0,-0.0835201130807292,-0.104864340897445,0,0,0,0.0331379580608791,0,0,0,0,0,0,0,0,0,0,0,0.0852582655012541,0,0.217653414976083,0.0658982867027205,0,0,0,0,0,0,0,0.00600599956535564,0.043216031448131,0,0,-0.0547935032301101,0.233705830696808,0.142790664425002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.133405399756635,0,0,0,0,0,0,0,0,0,0.0504705814744058,0.0244239099481595,0,-0.178771518482113,0,0.0606748276194218,0,-0.0548465504718295,0,0,0,0,0,0,0.0233562733418407,0,-0.0836786311876036,0.0473836560180133,0,0,0,0.0127336084326937,0,0,0.0315110166224752,0,0,0,0,0,0,0,0,0,0,0.0228818624176841,0,0,0,0,-8.67361737988404e-19,0,0
X600188.SH,0,0,0,0.160585181537416,0,0,0.0624187091287303,0,0,0,0,0,0,0,0,0,0,0,0.440825217745179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401944358172412,0,0,0,0,0,0,0.0503516373000203,0.136481364876347,0,0,0,0.0517861144286831,0,0,0,0,0.0141667984035649,0,0,0,0,0.0226198019598635,0,0
