,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X002466.SZ,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600362.SH,X600795.SH,X600426.SH,X000983.SZ,X600803.SH,X000786.SZ,X600096.SH,X000723.SZ,X000408.SZ,X601699.SH,X601991.SH,X600486.SH,X600219.SH,X600141.SH,X600801.SH,X002353.SZ,X600295.SH,X000807.SZ,X300073.SZ,X600027.SH,X600985.SH,X002080.SZ,X600157.SH,X000683.SZ,X000830.SZ,X000932.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00701435740718637,0,0,0,0,0,0.0894058848936896,0,0,0,0,0,0,0,0,0,0,0.0854166926264597,0,0,0,0,0,0,0,0,0,0,0,0,0.0434328147624894,0,0,0,0,0,0.171310774820588,0,0,0.0117779698439319,-5.42101086242752e-20,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0152892211983617,0,0,0.016145964954225,0,0,0.0821282352553043,0,0,0,0,0,0,0.0863315517036682,0,0,0,0.00142150964013641,0,0,0.131489089041083,0,0,0.105270747348727,0,0,0,0,0.06495708896312,0,0,0,0,0,0.00905271285931959,0,0,0,0,0,-0.0637146063184061,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.185024785934246,0,0,0,0,0,0,0.100262274711849,0,0,0,0,0,0,0,0,0,0,0,0.188508980531602,0,0,0,0,0,0,0,0.0221321113476742,0,0,0,0,0,0,0,0,0,0.12951261339904,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162686125821854,0,0,0,0,0,0,0,0,0.0344100820803998,0,0,-0.125541948826937,0.152350097811324,0,0,1.56418240936472e-05,0,0,0,0,0,0,0,0,0.506004790673161,0,0,0.0930831247818003,0,0,0,0,0,0,-0.0176281652048019,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00755879088908955,0,0,0,0,0,0,0,0,0.34634750732452,0,0,0,0,0,0,0,0,0,0,0.0120604372577228,0.18431370026961,0.00833785865733966,0,0,0.0367476108838857,0.378009898493626,0,0,0,0,0,0,0,0.0361766448893105,0,0,0,-0.00970370986163263,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0557590857580989,0,0,0,0.101677522793817,0,0,0,0,0,0,0,0.195239105824155,0,0,0,0,0,0,0,0,0,0,0,0.0815571555263178,0,0,0,0.0686150886759333,0,0,0,0.0427186941179053,0,0,0,0,0,0,0.0725158573512112,0,0,0,0,0.0468506006730259,-0.0444771091680767,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.288622289567374,0,0,0,0,0,0,0,0,0,-0.0182084330910039,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736193134658689,0,0,0,0,0,0,0,0,-0.0180498914062912,5.42101086242752e-20,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.150068655103829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141857607096954,0,0,0,0.10583806858386,0.00104210533539557,0,0.00277047376179089,0,0,0,0,0,0,0,0,0,0,0.148203543447324,0,0,0.0119339806399607,-0.0722931207945976,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0481418509736037,0,0,0,0,0,0,0.270848320512538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085867352541064,0,0.0326078224258688,0,0,0.0968812777915232,0.128269568064804,0,0,0,0,0,0.120980368031243,0,0,0,0,0,-0.0549751088886501,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0082437085045981,0,0,0.233460338653904,0,0,0,0,0,0,0,0,0,0,0,0,0.0720500861077315,0,0,0,0,0,0.0029638659753498,0,0,0,0,0,0,0,0.0147591344408387,0,0.103265467644477,0,0,0,0,0,0.109715795017034,0,0,-0.0120757191628185,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0458350757594995,0,0,0,0,0.0968320019276583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211492494397641,0.0959050457931496,0,0,0,0.0532878358915421,0,0,0,0,0,0.085253619377806,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.589695692361799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531188957843838,0,0,0,0.0235084614301289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387938487709329,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.0257600940542699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179614930047789,0,0,0,0,0,0,0.0852012581412252,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0890600717610855,0,0,0,0,0,0,0,0,0,0,0,0.00139488920251609,-0.153674466587445,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.246139085817285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418663542286847,0,0.0394432246989258,0,0,0,0,0,0,0,0,0,0,0.206655684022051,0.00465793720313625,0,0,0,0,0,0,0,0,0,0.00797716131281713,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.0379404066227233,0,0,0.111783509915261,0,0,0,0.0615107982105979,0,0,0,0,0,0,0.137258692056166,0,0,0,0,0,0,-0.0670034462084256,0,0,0,0.769083858622476,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493727520305389,0.0196261938383336,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.139893459153594,0,0,0,0,0.00731856543256693,0,0,0.126082003577783,0,0,0,0,0,0,0,0,0,0,0.268189404554854,0,0,0,0,0,0,0.0469896311156577,0,0,0.0450011536354625,0,0.195490622924841,0.0796994635673493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0558909471264647,0,0,0,0.396326005032829,0,0.274309491863651,0,0.0510695273708245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856268928161918,0,0,0,0,0,0.105531657028572,0,0,0.00989070410907706,0.0526660335660617,0,0,0,0,0,0,0,0,0,0,0,-0.0136031719112001,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.182591384585785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426301356913796,0,0,0,0,0,0,0,0,0,0,0,0,0.0964720890487061,0.0915795733408514,0,0,0.300278949463649,0,0,0.0386791392058697,0,0,0,0,0,0.0499292137546995,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646465253236738,0.116702345208631,0,0.0761107068907326,0,0,0.0249923121600569,0,0,0.0505922653559913,0.00563862129572949,0,0,0.171204414494197,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.125043489628102,0,0.0429695655455369,0,0,0,0,0,0,0,0,0,0.111739219468595,0,0.097220844128838,0,0,0,0.0939670223472022,-0.0478661774323673,0,0,0,0,0,0,0,0,0.0728153582330499,0,0,0,0.0181348844790633,0,0,0,0,0,0,0,0,0.00611862795595536,0,0,0,-0.0930867779336626,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00329126715845613,0,0.12110464484285,0,0.0107337814567056,0,0,0,0,0,0,0,0,0,0.429001614672273,0,0,0,0,0,0.00381745213763167,0,0,0,0,0.0932138336569529,0,0,0,0,0,0,0,0,0.0790605415566262,0,0,0,0,0,0,0,0,0,0,0,0,-0.084055360492434,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0811053654847773,0,0.0361941438513939,0,0,0,-0.0509547006308454,0,0,0,0,0,0,0,0,0,0.0330358733745543,0,0,0.0325207468408615,0,0,0.353217839322088,0,0.190772904801947,0,0,0.0765188446605575,0,0,0,0,0.0230955742219377,0,0,0,0,0,0,0,0,0,0,0,0.0160936187836702,-0.0337671321915709,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.250160914667901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738943430840803,0,0,0,0,0,0.173488828863714,0.0538328009095127,0,0,0.0328144133048999,0,0,0,0,0,0,0,0,-0.044192975617756,-0.027080419315928,0,0,0,0,0,0
X002353.SZ,0.259292079345016,0,0,0,0,7.56914121946481e-05,0,0,0.347334348331713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.113875687482601,0,0.052474222091055,0,0,0.0114318919042048,-0.0437769819755891,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130255039250154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22591915510282,0,0,0,0,0,-0.116558261739876,0,0.212284677211508,0,0,0,0,0,0.0934739477470287,0,0.48154737967185,0,0,-0.0228653438602697,-0.130709853786798,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956130765048566,0,0,0,0,0,0,0,0,0,0,0,0,0.0795860552666361,0,-0.0578821498297754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325167714327569,-0.0513714332894575,0,0,0,0,0,0
X300073.SZ,0,0,0,0.18211663685594,0,0,0.250893574209066,0,0,0,0,0.107473433599931,0,0.166078056909316,0,0,0,-0.0619894915254515,0.124647839726722,0,-0.102454065654389,0,0.0944422991466821,0,0,0,0,0,0,0.13769148683306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543082249053745,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0175852509594336,0,0,0,0,0.0999309615962047,0.250748261812257,0,0,0.103780117112295,0,0,0,0,0,0,0,0.183132401534242,0,0,0,0,0,0,0,0,0.16906934209845,0.0417121415517751,0,0,0,0.0671348102957375,0,0,0,0,0,0,0,0,0,0.00756068138091612,0,0,-0.0140698371110655,0,0,0,0,0,0,0
X600985.SH,0,0.307578218230982,0,0,0,0.0472583225622774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589660418510418,0,0,0,0,0.382831726176333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302235298918412,0,0,0,0,-0.0200915155911845,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0764588112795831,0,0,4.33680868994202e-19,0,0.0449887039717641,0,0,0.114325095267889,0,0,0,0.038416774528531,0.0607109373399804,0,0,0,0,0,0,0,0,0,0.00388073545273189,0.00351922109457855,0,0,0,0.0487867135822256,0,0,0,0,0,0,0,0,0,0,0,0.172198539867244,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331954128515256,0,0,0,0,0,0,0,0,0.0384620358355113,0,0.130197745162801,0,0,0,0,0.120907907179825,0,0.0415072443682392,0.106232660998841,0,0,0,0,0,0,0,0,0,0.104401269388564,0,0,0.0251243410040625,0,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0.232668009194111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733001072148927,0,0,0,0,0,0,0,0,0.0670539552511637,0,0,0.0245060593149293,0,0,0,0.268635384568769,0,0,0,0.0952882318144906,0,0,0,0.0626558969817142,0,0,0,0,0,0,0.0210929569335247,-0.169480121312737,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,-0.0145626290496686,0,0,0.0828981816798773,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0180578977794784,0.0792004010073041,0,0,0,0,0,0,0,0.348899400110536,0,0,0,0,0,0,0,0,0.016948602296826,0,0,0.0357637103790064,0,0.0248343331079736,0,0,0,-0.0341489745457368,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.309954977402244,0,0,0,0,0,0,0.199843304795254,0,0.105216109857422,0,0.157362893079663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741986366643614,0,0,0,0,0.137442675737243,0.0158827204915758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0351062147803458,0,0,0,0.0149856228282661,0.0296335999636632,0,0.264018469541451,0,0,0,0,0,0,0,0,0,0,0.0563707713403066,0,0,0,0,0,0,0,0.0518399693491693,0,0,0,0,0,0.0235873098856768,0,0,0,0,0,0,0,-0.0606003564641511,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157655187028695,0,0,-0.0818703591358011,0,0,0,0,0,0.0809998628643517,0.0723214176036059,0,0,0,0,0.0464515725729621,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430058120860896,-0.0598599419726208,-0.191520985947784,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116279002573944,0,0,0,0,0,0,0,0,0,0,0,0,0.794776286489622,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666079955138761,0,0,0,0,0,0,-0.154086616483981,0,0,0,0,0,0,0,0,0,0,0,0.097453546109822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179865616746479,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0996158198404405,0,0,0,0,0,-0.0407366368634126,0,0,0,-0.132817299263588,0,0,0,0,0,0,0,0.0282541004738846,0,0,-0.0321049753725187,0,0,0,-0.0408739524753852,0,0.155110603729154,0,0,0.0491429861096934,0,0,0,0,0.0888537580024088,0,0,0,-0.0129355215777529,-0.00976008986343388,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908035564004283,0,0,0.0618942341442522,0,0,0,0,0,-0.197038941207297,0,0,0,0,0,0,0,0,0,0.0599766451294464,0,0,0,0,0,0,0.0878642387386992,0.0205958222368836,0,0,0,0,0,0,0,0,0,0,0,-0.0379405144328593,0.00836694769509273,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0.00279835583918189,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.00363369498927975,0,0,-0.00968318251386883,0,0,0,0,0,0,0,-0.00361511352164377,0.011682442066509,0.00298564167119338,0,0,0,0,0,0,0,-0.0180923159050071,0.0154867521917936,-0.0403779651023386,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173767551977285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07575010518634,0.048002070769044,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301876405175516,0,-0.00634648037609421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00633221470663747,0,0,0,0,-0.0588005957753349,0.0340667700749972,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00164821847636445,0,0,0,0,0,0,0,0,0,0,-0.0372274311626862,0,0,0,0,0,0,0,0,0,-0.00736520591962332,0,0,-0.0103017105816544,0,0,0,0,0,0,0,0,0,0,0,-0.0142947187655699,0,0,0,0,0,0,0,0,0,-0.0421743287523203,0.0221762649870323,0,0,0,0,0,0
