,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600660.SH,X600011.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X000786.SZ,X600362.SH,X600489.SH,X601898.SH,X600010.SH,X600111.SH,X600352.SH,X600176.SH,X601991.SH,X600188.SH,X600299.SH,X600426.SH,X600795.SH,X600688.SH,X002080.SZ,X600529.SH,X002466.SZ,X600027.SH,X601992.SH,X600612.SH,X002353.SZ,X002409.SZ,X600315.SH,X600219.SH,X600486.SH,X000301.SZ,X000932.SZ,X600126.SH,X002075.SZ,X600516.SH,X000027.SZ,X000723.SZ,X000878.SZ,X601158.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0448002529246009,0,0.00813816056222372,0,0,0,0,0,0,-0.0345145063725264,0,0,0,0,0,0.0235051817707671,0,0.0216064054007821,0,-0.0439533741320056,0,0,0,0,0.0750514219687907,0,0.0146226761860287,0,0,0,0,0,0,0,0,0.056911880148521,0.086942021196833,0,0,0,-0.00122738835979865,-0.00165420028634156,0,0,0,0.0710103015331528,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438698876088257,0,0,0,0,0,0,0.00461553104844564,0,0.00264504286412857,0,0,0,0.105334719865973,0,0,0,0,0,0,0,0,0.0136858648315663,0,0,0.0744185817452129,0,0,0,0.00399734894029647,0.00529646033273215,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117353024278148,0,0.0664465858950825,0,0,0,0,0,0,0,0,0.157792055376806,0,0,0,0,0.123983846744037,0,0.00711985229057713,0,0,0,0,0,0,0,0,0,0.0529305822350279,0,0,0,0,0,0,0,0,-0.00560253573054783,0,0.000973330820076459,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.088550819837823,0,0,0,0.060055365001152,0,0,0,0,0,0,0,0,0,0,0,0,0.0895263817396661,0,0.110412423412006,0,0,0,0,0,-0.00884779994791283,0,0,0,0,0.00551893007326017,0,0,0,0,0,0,0,0.0177241320264925,0,0,0,-3.46944695195361e-18,0,0.0357539927280718,0,0.00883086580919069,0.00652610100769737,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0715182377222672,0,0,0.071270514608702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604688215421,0,0,0,0,0,0,0,0,0,0.0539625798077681,0,0,0,0,0,0,0,0,0,0,0.10026021577494,0,0,0,0,-0.0194234652315695,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726677655940064,0,0,0,0,0,0,0,0,0,0,0,0,0.00162326752838359,0,0,0,0.109340554834407,-0.056774621261205,0,0,0,0,0,0,-0.0373547985183464,0,0,0,0,0.0279116220180896,0,0,-0.00647501605163682,-0.00987916949884602,-0.022610968006379,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113342743049593,0,0,0,0,0,0,0,0.0133162890099181,0,0.00678204374271438,0,0,0,0,0,0,0,0,0,0,0.0356612945183416,0.025317979015204,0,0,0,0,0.169786866653063,0,0,0,0,0.0796624282081962,6.93889390390723e-18,0,0.0992228409825461,0,0.000795669902563283,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175942363572132,0,0,0.106609774116974,0,0.0360335173906037,0,0,0,0,0.116659055315301,0.0751160828482395,0,0,0,0,0,0,0,0,0,0,-0.0250970958694985,0,0,0,0,0,0,0,0.184594989811959,0,0.0582335392625237,0,0,0,0,-0.00871814307083533,-0.0152378010339912,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.051011149868368,-0.0162081342047905,0,0,0,0,0,0,0,0,0,0.259211297009786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563567467424715,0,0,0,0,0.0291721229688495,0.112480139275818,0,0,0,0,0.110574622708662,0,0,0,0,0,0,0,0,-0.0101839874607582,-0.0167541070239153,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.110142491895925,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288167228942664,0,0,0,0,0.0215016806175541,0,0,0,0.162725124942445,0.0864445504653027,0.0147333942472065,0,0,0,0,0,0,0,0,0,0,0,0.0813359509952519,0,0.00881262413876649,0,0,0,0,0,0,0
