,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X600157.SH,X601158.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X002353.SZ,X600489.SH,X000630.SZ,X000831.SZ,X000539.SZ,X600660.SH,X600219.SH,X600008.SH,X002470.SZ,X000027.SZ,X000825.SZ,X600808.SH,X600315.SH,X600098.SH,X000629.SZ,X600549.SH,X600021.SH,X600578.SH,X600307.SH,X000960.SZ,X601699.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.484860737254946,0,0,0,0,0,3.46944695195361e-18,0.126212686577155,0,0,0,0,0,0.145464861907833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933735000585437,0,0,0,0,0,0
X600028.SH,0.481667968327197,0,0,0,0,0,0,0,0.00450069622787327,0,0,0,0,0,0.0223543492604855,0.353766303834011,0,0,0,0.0574088640628286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590209030607403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451872989830629,-0.00760573969976475,0,0,0,0,0,0
X601088.SH,0.0783912067090251,0,0,0,0,0.0935751679573916,0,0,0,0,0,0,0,0,0.0679735861033073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.139048125111562,0.452016540729072,0,0,0,0,0,0,0,0,0
X600011.SH,0.0578468351508353,0.0386671901494518,0,0,0,0,0,0,0.0244778226861994,0.0737060222452307,0.0794585591469183,0,0,0,0,0.0197785787484034,0.133161925881624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179623874168517,0,0,0,0,0,0.405291813327236,0,0,0,0,0,0,0.000976424303541707,0,0,0,0,0,0
X600585.SH,0.00475214400366272,0,0,0,0,0,0.0135544769237409,0,0,0,0,0,0,0,0,0.0638418119506901,0,0,0,0.130738628788003,0,0,0,0,0.0479511314037053,0,0,0,0,0,0.0403022457710662,0,0.106851844529039,0,0,0,0,0,0,0,0.205226992294063,0,0,0,0,0,0,0.061144006552652,0.0531714715249278,0,0,0.00488602735774259,0,0,0,0,0,0
X600019.SH,0,0.160124525789532,0,0,0,0,0,0,0,0,0,0.076939052935497,0,0,0,0,0.00700432642032833,0,0,0,0,0,0,0.465693623523284,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00265857815594066,0,0,0,0,0,0
X600010.SH,0,0,0,0.00850880826392363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470862169948958,0,0,0.0700927755006073,0,0,0,0.11183093389587,0,0,0.00468883578444869,0,0,0,0.107627840756959,0,0.221462440849239,0,0,0,0,0,0,0,0,0,0,0.0390309897736877,-0.00530159511651766,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0348072975821194,0.156024819534032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121180181859754,0,0,0,0.032409409938537,0,0,0,0,0,0,0.125527987129907,0,0,0.0510076127487529,0.388285747910656,0,0,0.00444158386066103,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.25104091052342,0,0.0658935217615431,0,0.146780141151575,0,0,0,0,0,0,0,0,0,0,0,0.0937775566931904,0,0,0,0,0,0,0,0,0,0.0544219591307429,0,0,0,0,0.0442371545383691,0,0,0.161719483453303,0,0,0,0,0,0,0,0,0,-0.0116408995730497,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.32982180877352,0,0,0,0,0,0,0,0.159022310769257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061442273042386,0,0,0,0,0,0,0,0,0,0.157332914660042,0,0,0,0,0,0,0,-0.0152530634767715,0,0,0,0,0,0
