,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X002271.SZ,X600188.SH,X000708.SZ,X600660.SH,X600011.SH,X601898.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600886.SH,X000825.SZ,X600219.SH,X000786.SZ,X000408.SZ,X600803.SH,X002080.SZ,X000959.SZ,X000932.SZ,X600795.SH,X601991.SH,X000723.SZ,X000898.SZ,X000807.SZ,X000983.SZ,X600801.SH,X600399.SH,X300037.SZ,X600295.SH,X002192.SZ,X600808.SH,X600027.SH,X601699.SH,X000831.SZ,X600688.SH,X600352.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189993835375537,0,0,0,0,0,0.069192445002925,0,0,0.0153080784576708,0,0,0,0,0,0,0,0.0712761031280579,0,0,0,0,0,8.67361737988404e-19,-0.0230836814348777,0,0,0,0,0,0
X600028.SH,0.311225920781453,0,0,0,0,0,0,0,0,-0.0768447349731768,0,0.0552587514166074,0,0,0,0.018211593426386,0,0,0,0,0,0.0273919255911938,0,0,0.0266546957669899,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0223409698623485,0.00611789040551099,0.0696125845452609,-0.0126294442406808,0,0.00425829680354999,0,0,0,0,0,0.0609749865395706,0,0,0,-0.00302262353628238,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0329420412477818,0,0.0649179413492275,0,0,0,0.107115475756952,0,0,0,0,0,0,0.0493158108063582,0,0,0,0,0,0,0,0,0.006278070672304,0,0.0516353514326709,0,0,0,-0.106835498410131,0,0,0,0,0,0,0,0,0,0,-0.0134515232002726,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.00768259272558015,0,0,0,0,0,0,0,0,0.0427853986292373,0,0,0,0,0,0,0,0,0.0295014859291203,0,0,0,0.0298573415189614,0,0,0,0.0251264736134113,0,0,0,0,0,0,0,0,0,0,0,0.058662437848748,0.0352364674089008,0,0,0,0,0,0,0,-0.025720562098713,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0564677248787411,0.371889202879793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251154916619127,0,0,0.0867108406455492,0,0,0,0,0,0,0,0,0,0,0,0,0.280046863685292,0.134065620910259,0.123968842013505,0,0,0,0.0142351758277473,0,0,0,0,0.0152153783478384,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0356993518493179,0,0,0.0333012088602204,0,0,0,-0.038597667228519,-0.107890051068991,0,0,0,0,0,0,0,0,0,0.088689882872562,0.0413433917129392,0,0,0,0,0,0,0,0,0,0,0,0.665763761096355,0,-0.016267278479565,0,0,0.017452344389054,0,0,0,0,0,-0.0037638808382798,0,0.0132441167530754,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.18714772928665,0,0,0,0.0346970014855867,0,0,0,0,-0.0321116594297507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211611687412896,0,0,0,0,0,0,0,0.199910653104057,0,0,0.034696825893208,0,0,0,0,0,-0.0395516640672157,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350910110171026,0,-0.0433853419508483,0.0969704965892611,0,0,0,0,0,0,-0.0625984795548964,0,-0.0651347387822267,0.0186473806856172,0,0,0,0.0719553224712467,0,0,0,0,0,0,0,0,0,0.050759703234436,0.0868670980835605,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.371849534037469,0,0,0,0,0.0137439112346164,0.187913832565367,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030980416655392,0,0,0,-0.0131213440364961,0,0,0,0,0.135084826849016,0.126944319216658,0,0.119912771375128,0,0,0,0.131511776626256,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.187262151439624,0,0,0,0.231780122293694,0,0,0,0.232070450861182,0,-0.076783233024062,-0.0511853798890858,0,0,0,0,0,0,0,0,0,0,0,0.325785636064112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113989590470134,0,0,0,0,0,0,0.0524573252302312,0,0,0,0,0,0,0,0,0
