,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X300072.SZ,X600688.SH,X600795.SH,X600547.SH,X600309.SH,X601991.SH,X000709.SZ,X600362.SH,X600188.SH,X600660.SH,X600886.SH,X600027.SH,X600157.SH,X002466.SZ,X600111.SH,X000959.SZ,X600489.SH,X600339.SH,X000898.SZ,X600008.SH,X601158.SH,X600299.SH,X000883.SZ,X000792.SZ,X000408.SZ,X600583.SH,X600578.SH,X000539.SZ,X002460.SZ,X000401.SZ,X000630.SZ,X600219.SH,X000983.SZ,X600352.SH,X000027.SZ,X000786.SZ,X000600.SZ,X002092.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.214098914501635,0.0492307269361687,0,0,0,0,0,0,0.0665694249829033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116876001630973,0,0,0,0.0346123725808825,0,0,0,0,0,0.0245525936827668,0,0,-0.0372519489029084,0,0,0,0,0,0,0,0,0,0,0,-0.0145548781643539,-0.00377078760401824,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0889027343693444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472112883275081,0.0238641201743822,0,0,0,0,0,0,0,0,-0.0440184479475455,0.0728700665633752,0,0,0.0628497729528123,0,0,0,0,0,0.0235117448532975,0,-0.0061183200667589,0.0163729095424174,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.00684213952703643,0.127304907659513,0,0,0,0,0,0,0.0180273279486795,0,0.0102112284245899,0,0,0,0,0,0,0,0,0,0.00313175313797177,0.138891437924638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947027810639021,0,0,0,0,0,0,0,0,-0.00453691800257568,0,0,0,0,0,0
X600019.SH,0,0,0.130538753258707,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394740228962707,0.0565674000556259,0,0,0,0,0,0,0,0,0,0,0,0.226345942118276,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0941881372745692,0,0,0,0,0,0,0,-0.0841026992422026,-0.0112750284073846,0.191403835803982,0.00333248981449505,-0.0110042575049194,0.21497523935087,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.086926027911651,0,0,0,0,0.233283082217327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219534349633248,0,0.00821596754120791,-0.0161584701512346,0,0,0,0,0,0
X600011.SH,0,0,0.224662126035178,0,0,0,0,0,0,0,0,0,0,-0.315088299276818,0.0595334689694062,0,0.0227018419854294,0,0,0,0,0,0,0,0,0.0402395777474827,0,0,0,0.218073337100836,0,0,0,0,0,0,0.211893741928435,0,-0.00673376976064977,0,0,0,0,0,0,0,0,0.111597685109584,0,-0.0611850645221553,0.0412475798422699,-0.0104529833987756,0,0,0,0,0,0
X600010.SH,0,0,0,0.106695046946196,0,0,0,0,0,0,-0.0116165283763016,0,0,0,0,0,0,0.0331137827858197,0,0,0,0,0,0,0,0,0,0,0.10076082860296,0.0165580295404485,0,0.0620188910647129,0,0,0,0,0,0,0,0.111406886718899,0,0,0.0365437022811878,0,0,0,0,0,0,0,0.0192005446702508,-0.0010008629092855,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370730233091064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400653525965418,0,0,0,0,0,0,0,0,0,0,0,0.017487808989052,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824080296744319,0,0,0,0,0,0,0,0.0056731621791227,0,0.044783511870104,0,4.33680868994202e-19,0,0,0,0,0,0.304773966233363,0,0,0,0,0,0,0.205249740501277,0,0,0,0,0,0,0,0,0.000268403541642723,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752657769523842,0,0.365534951191601,0,0,0,0,0,0.0548930670398643,0,0,0,0,0,0.0279502476370344,0,0,0,0,0,0,0,0,0,0,0,0.185950677426939,0,0,0,0.0283170942179775,0,0.0256488264746238,-0.0633923363556447,0,0.00569795537552398,-0.0104338429784678,0,0,0,0,0,0
X300072.SZ,0,0.0490748745765354,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0258634174572232,0,0,0,0,0.0172408958222714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245131208995165,-0.0329821826620047,0,0,0.0493447700770538,0.063635173065481,0.00027006521361095,0,0,0,0,0,0,0.141644935156284,0,0,0.0752062622948615,0.000367904828540907,0,0,0,0,0,0
X600688.SH,0.0758748786024098,0.389711887405957,0,0,0,0,0,0,0,0,0.0396814515737759,0,0,0,0.110356666071646,0,0,0.0417939728890742,0,0,0,0,0,0,0,0,0,0,-0.0384576546787746,0.0250512335301533,0,0,0.134202958578158,0,0,0,0.00518553635053142,0,-0.0520895157296486,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.000855406722321637,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0167609570311942,0,0.0254080787856742,0,0,0,0,0,0.0334088530075695,0.00948436566002256,0,0,0,0,0,0,0,0,0,0,0,0,0.0341769595431522,0,0,0,0,0,0.0135921488797924,0,0,0,0,0,0,0.0743392018607839,0,0,0,0,0,0,0,0.00444888871661264,0.00173622920922739,0,0,0,0,0,0
X600547.SH,0,0,0,0.0136073509272023,0.0472183552872993,-0.0510143660756617,0,-0.000896729956558572,0,0,0,0,0,0,-0.0449480098177749,0,-0.0294820794907642,0,0,0,0,0,0,0,0,0,0.482235989620232,0,0,0,-0.00235928339818766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078669445064099,0,0.0824830502860712,0,0.0058829499391048,0.00294223620992986,0,0,0,0,0,0
X600309.SH,0,0,0,-0.253588687752335,0,0.0162220098502968,0,0,0,-0.133199018924419,0,0,0,-0.0428634850495258,0,0,0,0,0,0,0,0,0,0,0,0,-0.143909395541134,0,0,0,0.0937688502838549,0,0,0,0,0.547205986465063,0,0,0,0,0,0,0,0.248929356480664,0,0,0.209754269586228,0,-0.0548830023205729,0,0.0111238117311655,0.0123830098650612,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0935841870581808,0,0,0,0,0,0,0,0,0,0,0,0,0.0115931933588617,0,0.00723769558782187,0,0.240896475112297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059484374350503,0,0.23527786136486,0,0.0425245344320819,-0.0132175119754434,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.204412527465316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397445530463809,0,0,0,0,0,0,0,0,0,0,0.0397461010951929,0.180243921342751,0,0,0,0,0,0,0,0,0,0,-0.0130457013115709,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.12171615847597,0,0,0,0,0,-0.175834219394297,0.0578995550480488,0,0,0,0,0,0,0,0,0,0,0,0.0641244799326135,0,0,0,0,0,0,0,0,0,0.0158926767551609,0,0.412342131050143,0,0.0722526678783812,0,0,0,0,0,0,0,-0.00175884455276109,-0.00689802103525976,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0458840590219992,0.0726657101154058,0,0,0,0,0,-0.0842280260097089,0,0,0,0,0.0486437944107685,0,0.143193957552007,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.123813070396782,0,0,0,0.215135837908541,0,0,0,0,0,0,0,0,0,0.122341912825341,0,0,0,0,0,0,0.17157990911823,0.0102265179897076,0.0131227905946223,0,0,0,0,0,0
X600660.SH,0,0.0698417649471047,0.0976269980802026,0,0,0,0,-0.0390403022808591,0,-0.0538213677257403,0,0,0,0,0,0,0,0.0790191574252405,0,0,0,0,0,0.142797242389225,0,0,0,0.126048128802401,0,0,0,0,0,0,0,0,0,0,0.0364937937198077,0,0,0,0,0,0,0,0,0,0,0,0.00967910668039014,-0.0101323146059432,0,0,0,0,0,0
X600886.SH,0,0,0.0657216164854643,0,-0.164290523883917,0.129744159331431,0,0.0722248149293657,0,0,0,0,0,0,0.00791015730510648,0,0,0,0,0,0,0,0,0,0,-0.00626747846732842,-0.147839509599699,0,0.0286648197262837,0,0,0,0,0,0,0,0,0,0.0355072034698801,0,0,0,0,0,0,0,0,0,0,0,0.0214328490032497,-0.0133345584435103,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0302018800405533,0,0,0,0.0434713820535376,0,0,0,0,0,0.013350033012713,0,0,0,0,0,0,0,0,0,0.0308586786359837,0,0,0,0.0479275837308252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608620911445565,0,-0.0071864632767222,-0.000623088065005778,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256078246161157,0,0,0,0,0,0,0,0,0,0.0434964703360292,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,-0.00451242593703257,0,0,0.0607970714703262,0.166593423069206,0,0,0,0,0,0.0429351166099001,0,-0.0040160564523691,0.00274587494352823,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.300548589003514,0,0,0,0,0,-0.0333973813118514,0,0,0,0,0,0,0,0,0,-0.0493488696387617,0,0,0,0,0,0,0,0,0.0411286288764913,0,0,0,0.325161115831028,0,0,0,0,0,0,0,0,0.102962378301424,0,0,0,0.0105704393230428,0,0,0,0,0,0
X600111.SH,0,0,0,0.0199636832022566,0,0,0,0,0,0.0304436976181317,0,0,0,0,0,-0.0950017105168975,0,0,0,0,0,0,0,0.0104782365184269,0,0,0,0.0484182674223659,0,0.0324464908421518,0,0,0,0,0,0,0,0,0,0,0,0,0.17301517016842,0,0,0,0,0.0980226220273463,0,0,0.0108023470240702,0.00226267113263821,0,0,0,0,0,0
