,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600352.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X000723.SZ,X600516.SH,X601992.SH,X600027.SH,X000898.SZ,X600111.SH,X600801.SH,X002466.SZ,X600176.SH,X002460.SZ,X000709.SZ,X000786.SZ,X000990.SZ,X600299.SH,X600219.SH,X000629.SZ,X002271.SZ,X000553.SZ,X600808.SH,X002110.SZ,X000825.SZ,X600489.SH,X601158.SH,X600583.SH,X600157.SH,X000630.SZ,X000883.SZ,X600985.SH,X600426.SH,X600339.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0248347672685808,0,0,0,0,0,0,0,0,0,0,0,0.142190372877507,0,0,0.0315938473433916,0,0,0,0.0314189147716976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517748286676942,0,0,0.101644620731931,0,0.011651754763452,0,0,-0.00955925517952826,0,0,0,0,-0.00199841245854335,0,0
X600028.SH,0,0,0.0427379483663544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846388312361529,0,0,0,0.00335941808983074,0,0,0,0,0,0,0,0,0,0.0238855924913195,0,0,0,0,0,0,0,0,0,0,0,0.0300714994887443,0,0,0.0537485089090369,0,0.0234622626670643,0.13984365296021,0,0.00896040588845017,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0623193879738342,0.0780260103530003,0,0,0,0,0,0,0.0335096426887767,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0207813804386041,0,0,0,0,0.0311224374371941,0,0,0,0,0,0,0,0,0,0,0,0,0.0304244198780716,0,0,0,0.0870643407864609,0,0.0278834250770985,0,-0.0241754069225372,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0530904027274673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481404078378896,0,0,0,0,0,0,0,0,0,0,0,0,0.0702484514007288,0,0,0,0,0.0149383811128195,0,0,0,0,0,0,0,-0.0132214345507564,0,0,0,0,-0.00953797917249829,0,0
X600019.SH,0,0,0,0,0,0,0,0.141830690902381,0.03930690990506,0,0,0,0,0,0,0,0,0,0,0,0,0.0138613935213531,0,0,0.0372801743714236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18764333629807,0,0,0,0,0.013596682218533,0,0,0.0799986664764673,0.0142167722490406,0,0.0383202371680579,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.116655215234957,0,0,0,0,0,0.0566914377388675,0,0,0,0,0,0,0,0,0,0.0370831637967866,0,0,0,0,0,0,0,0,0,0,0.172269716782644,0.0261647487940754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379414198975068,0,0,0,-0.0134171739914718,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446968962128156,0.0909325743529721,-0.0345558007150872,0,0.407919945368251,0,0,0,0,0,-0.0417559623939682,0,0.0378126986706841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379605959392168,0,0,0,0,0,0,-0.00058186663120183,0.0509441233844295,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00898031449150191,0,0,0,0,0,0,0,0,0,0,0.013038556917435,0,0,0,0.35351922980486,0,0,0,0,0,0,0,0,0.2706029080165,0,0,0,0,0.00867281583071795,0,0,0,0,0.106080333783197,0,0,0,0,0,0,0,-0.0076105084656037,-0.0377126011410636,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.109316185028989,0,0,0,0,0,0,0,0,0,0.140864418091253,0,0,0,0,0,0,0.0312004636418169,0,0.0560898081909829,0,0.0317566680528382,0,0,0,0,0.296103200409515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132501398480544,0,0.0770283933630694,0,-0.00292578366328961,-0.00773160021996582,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0514242518696169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940758641253289,0.152035761366125,0.0398176385285065,0,0,0,0,0,0,0,0.0782362191140175,0,0,0,0,0.00644913060679585,0,0,0,0,0,0,0,0,0.0067645833848225,0,0.0538932156686886,0,0,0,0,0.0263120315610202,-0.0457082813155413,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959998278762381,0,0,0,0,0,0,0,0.0216232454307668,0,0,0,0,0,0,0,0.911267448439999,0,0,0.0256644108779982,0,0,0,0,0,0,-0.0756026018202333,-0.00306226229381633,0,0,0,0,0.0176372231439844,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.168448586130037,0,0,0,0,0,0,0.110426693252408,0,0.246353542640276,0,0,0,0,0,0,0,0,0,0,0.00168278687407354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100742863485306,0,-0.0141139241010616,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.127363656861146,0.182240374151815,0,0,0,0,0,0,0,0,0.129580534137416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421205533082848,0,0,0,0,0,0,0,0,0,0.0309445212500356,0,0,0,0,0,0,0,-0.00997148296841332,-0.0133164711546662,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.104942822746331,0,0,0,0,0,0,0,0,0,0,0,0.0692901321656283,0,0.00606001450380385,0,0,0,0,0,0.139468183864454,0.0098302384843924,0,0,0,0.0266899518999051,0,0.0586262346547244,0,0,0.0673468766216896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933236770835508,0.0161383950958564,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0280425590718619,0,0,-0.00195383399509552,0,0,0,0,0,0,0,0.101380798799744,0,0,0,0,0.0596408839796832,0,0,0,0,0,0,0,0,0,0,0,0,0.0114469945818416,0,0,0,0,0,0,0,0.0171155035580838,0,0.0912722713817286,0.018259470274243,0.0802228233329417,0,0.077760324270777,0,-0.00471498963073621,0.00546973300492913,0,0,0,-0.0250134517637651,0,0
X600188.SH,0,0,0,0,0,0.0336293404609988,0,0.155656859464396,0,0,0,0,0,0,0,0,0,0,0,0.0114737083163067,0.0444569717467736,0,0,0,0.0225725465142141,0,0,0,0.0176247427770114,0,0.0824286364162882,0,0,0,0,0,0,0,0.00613066143572348,0,0,0,0,0.0341448421852031,0,0,0,0,0,0.0946104086787439,0,0.00419356442143487,0,0,0,0,0,0,0
X600886.SH,0,0,0.00177495379596191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985927876869485,0.0319961173609579,0,0,0,0.1179793726952,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0425030090846023,0,0,0,0,0,0,0,0,0,0.0609045617243216,0.061556821519168,0,0,0.00684671547508214,0.0188410464621419,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0600738407820855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252844795279958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692593851995022,0,0,0,0,0.0428760061987132,0,0,0,0.0527352301613285,0.0963125903860088,0,0,-0.0203783315285827,0,0,0,0,-0.027413540353195,0,0
X600795.SH,0,0,0,0,0,0,0.0695464584508227,0.220956943137175,0.218258201577788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333666969436564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556671234109726,0,-0.0105127770886327,-0.0106323686014594,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.581941021054203,0.195421802726192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213850744342766,0,0,0,0,0,0,-0.0453776611605827,0,0,0,0,0.00608015367215196,0,0,0,0.378634240823446,0,0,0,0,0,0,0.239089706056871,0,0,0.358643391421804,0,0,0,0,-0.00597276260960433,0.0581923086284952,0,0,0,0.132744800984673,0,0
X600516.SH,0,0,0,0,0,0.0814676481988301,0,0,0,0.0334697082032057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407491893012559,0.0331849128183898,0,0,0.395172899733597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386120487195043,0,0,0.017327622623925,0,0.0194619983463586,0,0,-0.00629833862694818,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692268055123619,0,0,0,0,0,0,0.058845825152091,0,0,0,0,0,0,0,0.0505392240651689,0.140316552050013,0,0,0,0,0,0,0,0,0.0968388153745478,0,0.0090849556546993,0.232353593924042,0.0220984374267437,0.262484007203658,0,0,0,0.0120854834632899,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.345522296522076,0,0,0.0359625201309533,0,0,0,0,0,0,0.258730775216644,0,0,0,0,0.03561006146188,0,0,0,0,0,0,0,0,0,0,0.0161535979515334,0,0,0,0,0,0,0,0,0,0,0,0.0712099239717554,0,0,0,0,0,0,0.00721708382711197,-0.00370169636498808,0,0,0,0.0316108482394112,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0860542510885317,0,0,0,0,0,0,0.117269326017837,0,0,0,0,0,0.0750324612862164,0,0,0.122601354959509,0,0,0.0284338050138267,0,0,0,0,0,0,0,0,0,0,0.169536766472605,0,0,0,0,0,0,0,0.0129572585734033,0,0,0.0394933688999306,0,0.00364276288322354,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.254502752327725,0,0,0,0,0,0,0,0,0,0.257951912631977,0,0.0489553940958229,0.172038325080467,0,0,0,0,0,0,0,0.154432006903615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0755533270802421,0,0
X600801.SH,0,0,0,0.459257669532187,0,0.0518901587328006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166987318941687,0.0177299176929546,0.0151959696570072,0.151442043838219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805416513045082,0,0,0.126039354110948,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.152209309855853,0,0,0,0,0,0,0,0,0.00318655510584784,0,0.0403832928565554,0.00615569796185017,0,0,0,0.0370010892813216,0,0,0,0.6125901516186,0,0.00735746690362173,-0.0227416113816493,0,0,0.0348303858178477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752650154778009,0.00330669294441083,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561160703039084,0,0,0,0,0,0,0,0,0.0742623406289485,0,0.193478587767917,-0.0316264056247294,0.0433397443526272,0,0,0,0.00820667315857079,0,0.1044678237129,0,0,0,0,0,0,0,0,0.0442533519770314,0,0.1045108779862,0,-0.00296462271866418,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12949615417961,1.73472347597681e-18,0.0098360611332806,0,0,0,0,0,0.857732398683444,0.056516435477721,0,0,0,0,0.0382160324777209,0,0.145201367405058,0,0,0,0,0,0.125083784924051,0,0,0.00274378537528867,0,0,0,0,0,0,0,0,0.0290381384623069,0,0,0,-1.35525271560688e-20,0,0
X000709.SZ,0,0,0,0,0,0,0,0.143604029659609,0,0,0,0,0,0,0,0,0,0.0489881590334325,0,0,0,0,0,0,0.11985451057468,0,0,0,0,0,0,0,0,0.00301425075746117,0,0,0,0,0.101109703950349,0,0,0,0,0.031509507205542,0,0,0,0,0,0,0,-0.0188564597358216,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.157837587684732,0,0,0,0.229955289980135,0,0,0,0,0,0,0,0,0,0,0.0218200548657819,0,0,0,0,0,0.0699840425916287,0,0,0,0,-0.0474015708574016,0,0,0,0.123752356544494,0.119244977088101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146345157060182,0,0,0,0,-0.11913315903493,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741559200786516,0,0,0,0,0,0,0,0,0.238541930631676,0,0.00824419714495189,0,0.105601179425446,0.206114523095541,0,0.293554898135308,0,0,0.207097252613179,0,0,0,0,-0.176984983867226,0,0,0,0,0.520182274058383,-0.21736415781028,-0.0177789403470702,0.0393623611635972,0.0648293207791009,0,0,0,-0.275003100822056,0,0
X600299.SH,0,0,0,0,0,0,0,0.215537925721951,0,0,0.00309697567921693,0,0,0,0,0,0,0,0,0.00663752792252815,0,0,0.115177010227451,0,0,0,0,0,0,0,0.0763771538989452,0.0383723062050811,0,0,0,0,0.163972724474553,0,0,0,0,0,0,0,0.100192139451761,0,0,0,0,0,0,-0.00553237297106341,-0.0386187559678083,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0340132262801699,0.14677665931454,0.450701009834551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771271979582391,0,0,0,0,0,0,0,0,0.0310361967216795,0.0296170520754681,0,0.0277750033174178,0,0,0,0,-0.0120108342828637,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.172337473879013,0.148153505347327,0,0,0,0,0,0,0,0,0,0,-0.0150882817723346,0.0312846438319608,0,0,0,0,0,0,0,0,0,0,0.10218244144854,0,0,0,0,0,0,0,0.129926967136193,0,0,0,0.0983600771460494,0,0,0.152757755582346,0,0,0,0,0.00389169170472991,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0489530768003184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175656536601043,0.0590912720208408,0.103051671745627,0,0,0,0,0,0,0,0.0558536308941259,0.0179715350257697,0,0,0,0,0,0,0,0,0,0,0,0.0168216453345508,0,0,0.10526147753085,0.131274432051437,0,0,0,4.33680868994202e-19,-0.0498499158032239,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.051618242078071,0,0,0.139977974143674,0,0,0,0,0,0,0,0,0,0,0,0.0172296975139925,0,0,0,0.0461527900514591,0,0,0,0.0209160871649862,0,0.0384568972876221,0.0394150846701447,0.157863020192869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881820355534132,0,0.169580867466895,0,0,0,-0.0179204686796992,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297124222419003,0,0,0,0,0,0.117409642303869,0,0,0,0,0,0,0,0,0,0.0264786360769361,0,0,0,0.0396829102011116,0,0,0.0579751361949004,0,0,0,0,0.0420210102679879,0,0,0.0224372070842242,0.0353895971308599,0,0.0711481950247494,0,0,0,0,0,0,-0.028970650623527,0,0
