,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X600362.SH,X600547.SH,X000786.SZ,X601600.SH,X600111.SH,X000301.SZ,X002466.SZ,X600886.SH,X600010.SH,X600011.SH,X600426.SH,X600188.SH,X600176.SH,X600803.SH,X000932.SZ,X601991.SH,X600801.SH,X000898.SZ,X600219.SH,X600795.SH,X600352.SH,X600489.SH,X000027.SZ,X600315.SH,X600688.SH,X000807.SZ,X600157.SH,X002080.SZ,X000825.SZ,X600486.SH,X600516.SH,X000723.SZ,X600027.SH,X601168.SH,X600808.SH,X600299.SH,X300037.SZ,X002353.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0467801370255229,0,0,0,0.0043493502103905,0,0.016575029709358,0,0,0,0,0,0,0,0.0895171908399976,0,0,0,0,0,0,0,0,0,0,0.267353659118148,0,0,0,0,0,0,0,0.0542763754295908,0,0,0,0,0,0,0,0,0,0,0,-0.0226549379502048,0,0
X600111.SH,0,0,0,0.282984756227703,0,0,0.0823789544182812,0,0.161532181473182,0,0,0,0,0,0,0,0,0,0,0.62840528806662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881645838911086,0,0,0,0,0,0.0981530594296346,0,0,0,0.016378632879906,4.33680868994202e-19,0,0,0,-0.049766762937484,0,0
X000301.SZ,0,0,0,0,0,0,0.162468624187502,0,0,0,0,0.182307704851172,0,0,0,0,0,0,0,0,0,0,0,0.215283281931417,0.0428376143871657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170158209211066,0,0,0.0494985953252818,0,0,0,0,0,0,0,0,0,0,0,-0.0269340826951091,0,0
X002466.SZ,0,0,0,0,0,0,0.464415923970814,0,0,0,0,0,0,0,0,0.326195152511353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00844493582851329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422273809648331,0,0,0,0,-0.0407525699360948,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359838960339304,0,0,0,0.0046938062432381,0,0,0.0802155219113326,0,0,0.00892871802180959,0,0,0,0,0,0,0,0.0582395547863927,0,0,0.0772663894844489,0,0,0,0,0,0,0,0,0,0,0,0,0.0661407629955859,0,0,0.0115985720535702,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.00839518091250765,0,0,0,0.0275791964580863,0,0,0,0,0.0450340305119555,0,0.111940879332044,0,0,0,0,0,0,0,0,0,0,0.208797555512918,0,0,0,0,0.0480794036537892,0,0,-2.16840434497101e-19,0,0,0,0.0200424306341177,0,0.114042512827403,0,0,0,0,0,0,0,0,-0.0298858127059245,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596632442127022,0,0,0,0,0,0,0,0.122920853632802,0,0,0.0833005705050356,0,0,0,-0.0399178293207087,0.0766613843091893,0,0,0,0,0,0,0,0.0102597754379189,0,0.0129160251744399,-1.73472347597681e-18,0,0,0,0,0,0
X600426.SH,0,0,0,0.0582909802278177,0,0,0.164336992191587,0,0.0119277244258122,0,0,0.23881302857108,0,0,0,0,0,0.0363028790029279,0,0,0,0,0,0.199316634861216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319493566053393,0,0,0,-0.0204756172395635,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,-0.114982740612138,0.361627399888886,0,0,0,0,0,-0.0416582312979109,-0.0644093231136677,0,0,0,0,0,0,0,0.105065104984973,0,0,0,0,0,0,0,-0.168183424197234,0,0,0,0,0,0,0,0.146085702588076,0,0,0.173899225979942,0,0,0,0,-0.0458648131384906,0,-0.0180893307888114,0.00159061659265078,0,0,0,0.0154168086912489,0,0
X600176.SH,0,0,0,0.0482888763238288,0,0,0,0,0,0.139214600072136,0,0,0,0,0,0,0.00997519673955775,0,0,0,0,0.398077528252756,0,0,0,0,0,0,0,0,0,0,0,-0.0706972380236997,0,0,0.0907423259968001,0,0,0,0.132386092088471,0.148581658056846,0,0,0,0,0,0,0.0987112094803356,0,0,-0.0239437922155914,0,0,0,0,-0.0120571670440202,0,0
X600803.SH,0,0,0,0,0,0,0.172899326914596,0,0.086527100578514,0,0,0,0,0,0,1.0842021724855e-19,0.0474454182876355,0.055947051756462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356460427362841,0.00227144207665048,0,0,0,0,0,0,0,0,0.111440234096999,0,0,0,0,0,0,0,-0.00718004361741764,0,0
X000932.SZ,0,0,0,0,0,0.136571355539788,0.0191387490277544,0,0,0,0,0,0,0,0,0,0,0.0163992469959399,0,0,0,0,0.112585372211045,0,0,0,0,0,0.567590694904397,0,0,0,0,0,0,0,0,0,0,0,0,0.0628593523679936,0,0,0,0,0,0,0,0,0,-0.0400250121114254,0,0,0,0,0.0147170828235796,0,0
X601991.SH,0,0,0,0,0,0,-0.00834288063892176,0,0,-0.0524679839752849,0,0,0,0,0,0,0,0,0,0,0.106971158027388,0,0,0,0,0,0,0,0,0.0767505519137266,0,0,0,0.166985672587133,0,0,-8.67361737988404e-19,0,0,0,-0.0925076771820461,0.0814472251231418,0,0,0,0,0,0,0,0,0,-0.00573814029640963,0,0,0,0,-0.0152403645788005,0,0
X600801.SH,0,0,0,0,0.210589906195132,0,0,0,0,0,0,0,0,0,0.11151404147801,0.0581729720027705,0,0,0.0623277538939752,0.0540967483290954,0,0,0,0,0,0.07230015728537,0,0,0,0,0,0,0,0.0196062673089637,0,0,0.00611514424494887,0,0,0,0,0,0,0,0,0,0,0.0314031509467882,0,0,0,-0.00594830160423439,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.309355995467336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282704479548648,0,0,0,0,0,0.030150618768417,0,0,0,0,0,0,0,-0.0444498293704018,0,0,0.0997336881158165,0,0,0,0,0,0,0,0.00684581046167102,0,0,0,0,0,0,0,0,0,0,0,0.010945175375256,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.145648127126247,0,0,0.0900781363856315,0,0,0,0,0,0,0.0460855025624657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423087303240657,0,0,0,0.198315132607316,0,0,0,0,0,0,0,0,0.0102368937675182,0,-0.0476127407006871,-0.0026966138489272,0,0,0,-0.0445990523572098,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310863450255679,0,0.00530960856590532,0,0,0.191615032009406,0,0,0,0,0.0487924844511929,0.0999486485854358,0,0,0,0,0,0,0,0,0,0.0542759243327875,0,0,0,0,0,0,0,0,0,0,0,0,0.0998659669995861,0,-0.00214523067384531,0,0,0,0,0.012960933018692,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.133550707219506,0,0,0,0,0.201297324634386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817921523736577,0,0,0,0.0603695199677467,0,0,-0.012262317883544,0,0,0,0,0.00249705077168743,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0820104351169756,0,0.254550121672546,0,0,0,0,0.0428141694297093,0,0,0,0,0,0,0,0,0,0,0,0.069837493978047,0,0,0,0,0,0,0.0342294489881458,0,0,0,0,0,0.054743016061016,0,0.141857892829576,0,0,0,0,0,0,0.0211251927082351,-0.0142849011092165,0,0,0,-0.0107408902700475,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.330760849950303,0,0,0,0,0,0.254861263745013,0.0344457063531276,0,0,0,-0.0242637435619323,0,0,0.58543237920637,0,0,0,0,0,0,0,0,0,0.145153077206084,0,0,0,0,0,0,0,0,0,0.317051827475826,0,0,0,0,0,0,0,0,0,0.077062442529804,0,0
X600315.SH,0,0.183444549723379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070152911224826,0,0,0,0,0.0225716752717368,0,0.01568724013373,0,0,-0.090050673884385,0,0,0.152964104676522,0,0,0,0,0,0,0,0,0,-0.0394998990218523,0.0427119510649745,0,0,0,0,0,0,0,0,0,0,0,-0.0270393547840945,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185713855805676,0.05335044368274,0,0,0.0301001190769218,0,0,0,0,0,0,0,0,0,0.0168683135657304,0,0,0,0,0,0,0,0,0,0,0,0.0773595714042799,0.0748647755889584,0,0,0,0,0,0,0,0,-0.0128248573725178,-0.0115377519679715,0,0,0,-0.0179733908389111,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238059913572704,0,0,0,0,0,0,0,0,0.125974052206023,0,0.420247087795179,0,0,0,0.320974243478247,0,0,0,0,0,0,0,0,0,0.105239714817061,0,0.131364050375554,0,0,0,0,0,0,0,0,0,-0.0185652378370627,-0.000761367665232417,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.249061847482817,0,0,0,0,0,0,0,0,0,0.0318064111410093,0,0,0,0,0,0,0.0178390173830205,0,0,0,0,0,0,0,0,0,0,0,0.00218208239015149,0,0,0,0,0,0,-0.0907085903394456,0,0,0,0.0127875191580564,0,0,0,0.00726251066093507,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.105579949605373,0,0.0319012787946647,0,0.0130701059457849,0,0.124216538924142,0,0,0,0,0,0,0,0.178015618345023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0782679134097817,0,0,-0.00536215249224478,0,0,0,-0.0203944228109866,0,0
X000825.SZ,0,0,0,0,0,0.309309694553236,-0.0457822167392657,0,0,0,0.17078197048032,0,0,0,0,0,0.013018512229042,0,0,0,0,0,0,0,0,0,0,0,0.209814705533913,0,0,0,0,-0.0782214267076864,0,0,0.115013573331517,0,0,0,0,0,0,0,0,0.173522273110655,0,0,0,0,0,-0.00529994692464093,0,0,0,0,0,0,0
X600486.SH,0,0,0,0.181304662987605,0,0,0,0.00418567836199849,0,0.0754091430060166,0,0,0,0.0380485489931258,0,0,0,0,0,0,0,0,0.120035720034315,0,0,0,0,0,0,0,0,0,0,-0.113657329636489,0.107791966679516,0,0,0,-0.00359144626647513,-0.0422418517556049,0,0,0,0,0,0,0,0,0,0,0,-0.0114239308154506,-0.0145817103548604,0,0,0,-0.0479657175510013,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488672691749932,0,0,0,0,0,0,0.0560805053259622,0.148120271382783,0,0.148864425484408,0,0,0,0,0,0,0,0,0,0,0,0,0.105717609146903,0,0,0,0.398004976059803,0,0,0,0,0,0,0.0887394921162506,0,0.0492359103542151,0,0,0,0,-0.0718661232908599,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.345754197510739,0,0,0,0,0,0,1.73472347597681e-18,0.0289169209725576,0,0,0,0,0.0326237004570275,0.0923230376857383,0,0,-0.0580719147530479,0,0,0,0,0,0,0,0,0.126446147117208,0,0,0,0,0,0,0.194064210325946,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0450486504168473,0,0,0,0,-0.00747484791085603,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130208380554643,0,0.260613806725479,0,0,0,0,0.00248920593785246,0,0,0,0,0,0,0,0.0729537578305524,0,0,0.0696987091487575,0,0,0.0356688911913133,0,0,0,0,0,0,0,0,0,0,0,0,0.0116234031990186,0,0,0,0.00187076260169983,0,0
X601168.SH,0,0,0,0,0,0,0.0155197751527964,0,0,0,0,0.326131387028335,0,0,0.0833691782100764,0,0.0484644644001866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415310604884915,0,0,0,0,0.129959684111759,0,0,0,0,0.00497382684895835,0,0,0,0,0.199611534855307,0,0,0,0,0,-0.0316146258781737,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.16059040400851,0,0,0,-0.0101059726377661,0,0,0,-0.0533688704952496,0.0669242933623977,0,0,0.00486623573397841,0,0.0338901104089721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136248492766958,-0.0591518906452001,0,0,0,0,0,0,0,0,0.0116094077605307,0,0,-0.00836395849683793,0,0,0,0.020049939492373,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0942683146038759,0,0,0,0,0,0,0.0133158306784454,0,0.0892857040638108,0,0,0,0,0,0,0,0,0,0,-0.0537367932757978,0,0,0,0,0,0,0,0,0,0.0928036277826507,-0.0018791205725791,0,0,0,0,0,0,0,0.0999782372402551,0,0,0,-0.0296914284127274,-0.000342180624993982,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.223301609698924,0,0,0.198623963325154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317186670510581,0,0,0,0,0.115795857576491,0,0,-0.210741060659159,0,0,0,0,0.10458105101227,0.0246794260116387,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573494994317385,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.141582392254535,0,0,0,0,0.353038397561846,0,0.0363282959305626,0,0.0918058577607087,0,0,0,0.132114986756775,0.185077536526093,-0.137413414958474,0,0,0,-0.0863974752948791,0,0,0,0,0,0,0,0,0,0.0437552619411794,0,0,0.0919595696433303,0,0,0,0,0,0,0,0,0,-0.0591545847170615,0,0,0,-0.0497253029489815,0,0
X000883.SZ,0,0,0,-0.224126214204979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471828848209007,0,0,0,0,0,0,0.120495944044878,0,0,0,0,0,0,0.147345576811769,0,0,0,0,0,0,-0.0150460938616682,0.134418854384516,0.0295714363988108,0.24156083642084,0,0,0,0,0,0,-0.0296547050701366,-0.0198420771381781,0,0,0,0,0.0654284372154007,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0657279057974995,0,0,-0.0583807057752175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217346492828459,0,0,0.109023888604715,0,0.110337691134176,0,0,0,0,0,0,0,-0.161929987251699,0,0,0,0,0,0,0.0040553133024152,0,0,0,0,-0.00636874541776682,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.0811344638808329,0,0,0,0,0,0,0,-0.0460228567854245,0,0,0,0,0,0,0,0,0,0,0,0,0.0877140949219026,0.0440581752691263,0,0,0,0,0,0.0365616042325802,0,0,0,0,0,0,0,0,0,0,0.113152339614931,0,1.00522123430843,0,0,0,-0.25092945744898,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911515213763671,0,0,0,0,0.0843489014957729,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516094899473098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517664682901843,0,0,0,-0.0202888563566836,0,0,0,0,0,0,0,0.0250652913835575,0,0,0.0496943515139998,0,0,0,0.0180520461763177,0,0,0,0,0.00552759225883598,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0335436473047949,-0.0433266120774638,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352258375078695,0,-0.0257727693306981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0524198269644953,0,0,0,0,0,-0.00968311265904137,0,0,-0.0954984086956547,0,-0.0253251667268783,0,0,0,-0.0205741295083937,0,0
MKvol,0,0,0,0,0,0,-0.000955963107628221,0,0.000176936128801323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00098329442792692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000641674252393232,0,0,0,-0.00358253746486013,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.119633764491962,0,0,0,0,0,0,0,0,0,-0.039472288201861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.562646304618634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734731924407548,0,-2.36029570186011,2.81529997424218,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107313105866115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203020616872404,0,0,0,0.00139360878391325,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00920904467213858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162915589881911,0,0,0,-0.0524019101887449,0,0
