,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600547.SH,X600019.SH,X600660.SH,X600886.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X600489.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600426.SH,X600160.SH,X000983.SZ,X600219.SH,X601699.SH,X000786.SZ,X600176.SH,X002466.SZ,X002128.SZ,X000807.SZ,X000630.SZ,X600096.SH,X601168.SH,X000877.SZ,X600985.SH,X000408.SZ,X000933.SZ,X000883.SZ,X600995.SH,X600378.SH,X002353.SZ,X000027.SZ,X600299.SH,X600688.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.319967410530795,0,0,0,0,0,0,0,0.273371841115058,0,0,0,0,0.138222008089499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161643008636163,0,0,0,0.067608263847342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180734029607094,0,0
X600028.SH,0.232577869439433,0,0.194669522903618,0,0.0605168891651685,0,0,0.119973188047035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414173434806105,-0.0335414940696415,0,0.164883056231504,0,0,0,0,0,0,0,0.0749418794017683,-1.0842021724855e-19,0,0,0,0,0.0322645199338706,0,0
X601088.SH,-8.67361737988404e-19,0.325953839651801,0,0,0.0312571490072278,0.211592133617203,0,0,0,0,0.0202098188916149,0,0,0,0,0,0,0,0,0,0.0436409918777337,0,-0.0122711877183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295356048880723,0,0,0,0,0,-0.0320578372202529,0,0,0,0,0,0,0,-0.0165651725447405,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0205655538634414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200373181618282,-0.267457116860523,0,0,0,0.167017676174919,0,0,0,0,0,0,0.0123432082370783,0.383155901825461,0,0,0,0,0,0,0,0,0,0,0.0519252218881064,0,0,0,0,-0.00236242134804683,-0.10111368146659,-0.0610500829033655,-0.0315231942619226,0,0,0,0,0,0
X601898.SH,6.7762635780344e-21,0.250829100551511,0.0601227429684099,0,0,0.158520858913463,0,0,0,0,0.168148901360289,0,0,0,0,0,0,0,0,0,0,0.146136759372445,0,0,0,0,0,0,0,0.0644525539950528,0,0,0,0,0,0,0,0.0618471349387513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00814381764485173,0,0,0,0.0161673211103945,0,0
X600188.SH,0,0,0,0,0.125957182342359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406076451212879,0,0,0,0.661043700808376,0,0,0,0,0,0,-0.0631250807953945,0,0,0.198801509333894,0,0,0,0,0,0,0,0,0,0,0,0,0.0278240033037083,0,0,0,-0.00484326460995374,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641627661836224,0,0,0,0,0,0,0,0,0,0,0,0.0952953172786004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012314648348548,0,0,0,-0.0562200809585685,-0.0123014936275888,0,0,0,0.0185061995667853,0,0
X600019.SH,0,0.421749015184881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24140961072594,-0.00844721015989349,0,0,0,0,0,0,0,0.0427368171134838,0,0,0,0,0,0,0,0,0.0750204512916897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958172828961666,0,-0.0452731322961978,0,0,-0.023629356589879,0,0
X600660.SH,0,0,0,0.0128489655288709,0,0,0,0,0,0,0,0,0,0,-0.117400467724006,0.119993406174664,0,0,0,0,0.143290611379978,0,0,0,0,0.148331154283062,0,0,0,0,0.115745513639746,0,0.0917571296085434,0,0,0,0,-0.0744488582852998,0,0,0,0,0,0,0,-0.0238874127034896,0,0,0,0,0,0,-0.0424925721086118,-0.110814532261519,0,0,-0.0300711667717889,0,0
X600886.SH,0.203840706749353,0,0,0,0.122330007312695,0,0,0,0,0,0,0,0,0.017733185990175,0,0,0,0,0,0,0,0,0,0.0669724734491974,0,0,0,0,0,0,-0.0840477445658691,-0.171919547805796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201763499715487,0,0,-0.0370771813372298,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528046920519353,0,0,0,0,0,0,0,0,0,0.02164273953749,0,0,0,0,0,0,0.226232376494495,0,0,0,0.199167725179996,0,0,0,0.0733820081021798,0.154554661778826,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611946288879061,0,0,0,0,0,0,0,0,0,0.274345675736789,0,0,0.0768845610773304,0,0,0,0,0,0,0,0,0,0,0.159987360761251,0,-0.054122737090768,0,0.0586443990013356,0,-0.013845703421423,0,0,0,0,0,-0.0843871651443727,0.102855431324146,0,-0.0175210830310355,0,0,0.0056825507301095,0,0
X600011.SH,0,0,0.0995295609592747,0,0,0,0,0,0,0.0138708900774775,0,0,0,0.147026751729576,0,0,0,0,0,0,0,0.0997159040723783,-0.0492645125083881,0.289764444872188,0,0,-0.107338546618091,0,0.0327669230913593,0,0,0,0,0,0,0,0,0,0,0,0.0819958083133497,0,0.103772350961621,0,0,0,0,0,0,0,0,0,0,-0.0988103389957607,0,0,-0.0564172544563492,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0524307814064109,0,0,0.206506518876381,0,0,0,0,0,0,0,0,0.181989621354243,-0.0766838914189995,0,0,0,0,0,0,0,-0.0663145535234899,-0.0198197052520336,0,0,0,0,-0.0428142720873103,0,0,0,0,0,0.255957759601425,0,0,0,0,0,0,0,0,0,0.0221143878874435,0,0,0,-0.0117178913302551,0,0
X600489.SH,0.258009644645082,0,0,0,0,0,0.467971719735317,0,0,0.0993464707446073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133756021715518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361996981991569,0,0,0,0,-0.030572194275848,0,0,0,0,0,0,-0.0221948568164173,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106374145955292,0,0,0,0,0,0,0,0.183653322449226,0,0.245027673944091,0.013087514600161,0,0,0,0,0,0,0.0249391651731546,0,0,0,0,0,0,0,0,0,0,0,-0.0522300050935045,-8.67361737988404e-19,0,0.0372737445665841,0,0,-0.00579232958362776,0,0,0,0,0,-0.0280002989125824,0,0
X600362.SH,0,0,0,0,0,0,0.0488770689262141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454351098763828,0,0,0,0,0,0.0272078858794555,0.0558288501157526,0.391814295164058,0,0.250293080148171,0,0.035590966572044,0.0166883090568986,0.0222275070252988,0,0,0,0,0,0,0,0,0,0.0211638865492256,0,-0.0161405918361536,0,0,0,0,0
X600010.SH,0,0,-0.0385451626343284,0,0,0,0,0,0,0,0,0,0,0,0.0250261636785501,0,0,0,0.14176800498517,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0412336614542557,0,0,0,0,0,0,0,0,0,0.119619906249998,0,0,-0.00899311151017048,0,0,0,0,0.0163519171862794,0,0
X600111.SH,0,0,0,-0.0506922412905408,0,0,0.0346999296571254,0,0,0,0,0,0,0,0,0,0.0442291128565521,0.358798450497544,0,0,0,0,0.0275983066805485,0,0,0,0,0,0,0,0,0.0234562735091588,0.195215982499709,0,0,0,0.205779739106766,0,-0.121317561811924,0,0,0,0,0.120062995987918,0.0108543896172541,0,0.0779714045646505,0,0,0,0,0,0,-0.0207554813727007,0,0,0.0335428649956845,0,0
