,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X600362.SH,X002460.SZ,X600803.SH,X600160.SH,X600027.SH,X600489.SH,X000708.SZ,X002466.SZ,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X600426.SH,X000983.SZ,X600176.SH,X600219.SH,X002128.SZ,X000408.SZ,X601699.SH,X000630.SZ,X600096.SH,X000877.SZ,X600157.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600352.SH,X002271.SZ,X600378.SH,X600995.SH,X000883.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.119178853672771,0,0,0.0944222853198071,0,0,0,0,0.0945395996937133,0,0.0221212224350644,0,0,0,0,0,0.0986519255029772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00910047684713484,0,0,0,-0.0273803936043306,0,0
X601088.SH,0,0,0,0,0,0.460322507030707,0,0,0,0,0,0,0,0,0,0,0,0,-0.022314772877177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201989339456116,0,0.0293116249930535,0,0,0,0,0,0,0,0,0,0,0,0,-0.025660188594636,0,0
X600028.SH,0.362591409054146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284820120462179,0,0,0,0,0,0,0,0,0.0221843830319964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048601251884774,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344429935095358,0,0,0,0,-0.0395722333657663,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.190285689219017,0.110817447648155,0,0,0,0,0,0,0,0,0,0,0,0.0640651574064323,0,0.113621331805308,0,0,0,0,0,0,0.0611238816895003,0,0.0136406744719748,0,0,0,-0.0166917394141698,0,0,0,0,-0.0107057720669034,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0030150682876875,0.078853549755006,0,0,0,0,0.16962773998009,0,0,0,0,0.0405145055111467,0,0,0,0,0,0,0,0,0,0.0562907419326246,0,0.122193405129293,0,0,0,0,0.0411505728563232,0,0,-0.0591846889424655,0,0,0,0,0,0,0.0214111533188531,0,0.177524803668379,0,0.0110619930508869,0,0
X601898.SH,0.0604883211953768,0.226785624382574,0,0,0,0,0.171009509581732,0,0,0,0,0,0,0,0,0,0,0,0,0.00319384691774363,0,0,0,0.0744090252272211,0,0,0,0,0,0,0,0,0,0,0,0,0.0813287122219614,0,0,0,0,0.0515448421762624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022426699503119,0,0
X600019.SH,0.0408542765016617,0,0,0,0,0,0,0,0,0.246002042571621,0,0,0,0,0,0,0,0,0,0.0771216989681931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775765516884024,0,0,0.119181707638087,0.0713195536088241,0,0,0,0,0,0.000549978709068939,0,0,0,0,0,0,0.0012533064149621,0,0,0,-0.012242227979563,0,0
X600188.SH,0,0,0,0.075111476487278,0,0.142206768590042,0,0,0,0,0,0,0,0,0,0,0.0229640037537984,0,0,0,0,0,0,0,0,0,0,0,0,0.0360577477038627,0.25260388367408,0,0,0,0,0.0477513978206021,0.131683485898104,0,0,0.0578190590876151,0,0,0,0,0,0,0,0,0,0,0,-0.00819076878036114,0,0,0,0,-0.00815362025918531,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103123102621466,0,0,0,0,0,0,0,0,0.0218839433233718,0,0,0,0,0,0,0,0,0,0,0.224958575434659,0,0,0.284126010613928,0,0,0,0.0461393584667366,0,0,0,0,0,0,0.000735161562689771,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.215916930907529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183539576504895,0.164821262723694,0,0,0,0.448968767895641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103206841042074,0,0,0,0,-0.0341107637040451,0,0
