,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X600362.SH,X000301.SZ,X000983.SZ,X600027.SH,X600426.SH,X000877.SZ,X600803.SH,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000786.SZ,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X000932.SZ,X600176.SH,X600348.SH,X601168.SH,X600612.SH,X300037.SZ,X600219.SH,X002128.SZ,X600688.SH,X600157.SH,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.447373454103249,0.283690982288567,0,0,0,0,0,0,0,0,0,0,-0.0783666187866873,0,0,0,0.0830828084201546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000140501286555139,0,-0.108586451667199,0,0,0.0719353470706327,0,0
X601088.SH,0.0599717366696649,0,0.151456271908139,0,0.238086220882689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10038588591108,0,0,0,0,0,0,0,0,-0.0304879072723634,0,0,0,0.0729809378432438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133184749409092,0.00732501418496147,0,0,0,0.0498352935340545,0,0
X600028.SH,0.443088524214695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192409738494316,0,-0.0206371607494925,0,0,0,0,0,0,0,0,0,0,0.138760763594726,0.0844071180666914,0,-0.221097341313777,0,0,0,0,0,6.93889390390723e-18,0,-0.0365258573880482,0,0,0.0323638904126699,0,0,0,0,0,0,0,-0.0121488167994422,0.0171246133754059,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.122215121159801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958785874511587,0,0,0,0,0,0,0.280669401023012,0,0,0,0,0.109828708802577,0,0,0,0,0,0.22220898358176,0,0,0,0,0,0,0,0.000593285800541827,0,0,0,0,-0.0961462189102145,0,0
X600188.SH,0,0,0,0,0,0.0566309609054014,0.146286054543756,0,0,0.121808995743139,0,0,0,0,0,0,0,0,0.222988095750025,0,0,0,0,0.0375005201346123,0,0.0400362228399115,0,0,0,0,0,0.105734402141098,0,0,0,0,0,0.0235539124880196,0.033800185614132,0,0.0510488786158735,0,0,0,0,0,0,0,0,0,0,0,-0.00265085882055928,0,0,0,0,0,0
X601898.SH,0.107953827328174,0.111437394242611,0,0,0.33790413134809,0,0,0,0,0,0.1299798297882,0,0,0,0,0,0,0,0.0122726319183422,0,0,0,0,0.0876476300896459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161803248277476,-0.0106575137272048,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.129951688482196,0.00482074838828322,0,0,0,0,0,0,0,0,0.0418583385891013,0,0,0.0538103852822536,0,0,0,0,0,0,0,0,0,0,0,0,-0.103316837243632,0,-0.0363399163650471,0,0.191224538349033,0,0,0,0.299176513995633,0,0,0.223320637706036,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0123234531780627,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0741288903968102,0,0,0,0,0,0.0546659047096263,0,0,0,0,0,0,0,0.369302827877889,0,0,0,0,0,0,-0.0134902148074979,0,0,0,0,-0.0395971822985784,0,0,0.0478307621427525,0,0,0,0,0,0,0,0,0,0,0,0,0.000767491341417763,0,0,0,0.010741365416415,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057914095573627,0,0,0,0,0,0,0,0,0.0710226332297093,0,0,0.200092696011845,0,0,-0.00955578343776328,0.250119436959973,0,0,0.0865252382281608,0,0,0,0.0324532833598212,0,0.0311081237650165,0,0,0,0,0,0,0,0,0,0,0,-0.000330868862930106,0.00734154575302017,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.153976083474558,0,0,-0.0321667861194338,0,0,0,0,0,0,0,0,0,0,-0.0200444914770061,0,0,0,0,0,0,0,0.0102116424833898,0,0,0.595157947707116,0.0121620855256962,-0.0455284925479447,0,0.0242933083364523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868154161156401,-2.71050543121376e-20,0,0,0,0.00460119151896888,0,0
X600886.SH,0.0706386207380778,-1.38777878078145e-17,0,0,0,0,0,0.0425051531578677,0,0,0,0.184796464902647,0,0,-0.0176794647404184,0,0.362722594997104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278233886908506,0.0574327931555381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214559518653819,0,0,-0.00650651797127222,0.00754370335427877,0,0,0,0,0,0
X600660.SH,0,0,0.123936427020178,0,0,0,0.110471136281647,0,0,0,0,0,0,-0.0136757287152453,-0.0346404667149467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337617521882149,0.12103871694405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239973566652419,0,0,0,0,0.0933738704481886,0,0
X601600.SH,0,0,0,0,0,0,0.189308625344099,0,0,0,0,0,0,0.00551736568751992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185494892489174,0,0.019317456145937,0,0,0.121456691567627,0.233740350597344,0.135894206725427,0,0,0,0.0836475527699328,0.0596083726656942,0.0450495386115786,0,0,0,0,0,0,0,-0.0168539326709936,0.0169532541877755,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.198303694870426,0,0,0,0,0.718914647071691,0,0,0,0,0,0,0,0.0799837716924662,0,0,0,0,0,0,0.00193620784457589,0.074721248978074,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0346443597712271,0,0,0,0,0,0,0,0.00871137524141866,-0.0189751380361492,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844244967857562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647106209808745,0,0,0,0,0,0,0,0,-0.0436144329966002,0,0,0,0,0,0,0,0,0,0,0.0110997513587328,-0.0169211661021125,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.114450249082392,0,0,0,0,0,0,0.160238260337614,0,0,0,0,0,0.339069216501644,0,0,0,0,0,0,0,0,0,0,0.0963669692532594,0,0,0,0.0412437190322113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000737536984902917,-0.00973305450096341,0,0,0,0,0,0
X600795.SH,0.0327233814806598,0,0.0187438189910032,0,0,0.0842150516196132,0,3.46944695195361e-18,0,0,0.263943400496187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218383972640796,0,-0.103591985302637,0,0,0,0,0,0,0.0193469248756943,0,0,0,0.00667432674456042,0.192491170408592,0,0,0,0,0,0,0,0,-0.0134064929379303,0,0,0,0,0.00741432315430273,0,0
X000708.SZ,0.139002087910708,0,0,0,0,0,0.091533598688218,0.115298550326166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154836886838193,0,0,0,0,0,0,0,0,0,0.0119938165713702,0.0875987415618298,0,0,0,0.055345825710768,0,0,0,0,0,0,0,0,0.0203751255250881,-0.0371264083899601,0,0,0,0,0
X601699.SH,0,0.0128675291643566,0,0,0.41011277714383,0,0,0,0,0,0,0.015821555728248,0,0,0,0,0,0,0,0,0,0,-0.0544436329848492,0.148166678234414,0,-0.220981225323534,0,0,0,0,0,0.21295779820149,0,0,0,0,0,0.286800120859448,0,0,0,0,0.0799707900884216,0,0,0,0,0,0,0,0,0.0446342122689123,-0.0474214259956581,0,0,0,0.0294964209053048,0,0
X600111.SH,0.17816754345197,0,0,0,0,0,0,0,0,0,0,0,0,0.256830893669991,0.0392773995504665,0,0,0,0,0,0.108105831796325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233974339460092,0,0,0,0,0,0,0,0,0,0,0,0,0.109168577351592,0,0,0.00832320859598262,-0.0147592677903615,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630962874828823,0,0,0,0.13803526229416,0,0.397725428173793,0,0.0666655868980048,0.0204760960039725,0,0,0.156699200102525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999284360108592,-0.0114912719457782,0,0,0,0,0,0
X600362.SH,0,0,0,0.0289207449297847,0,0,0,0,0,0,0,0,0,0,0,0.0128052009332994,0,0.00898235318419111,0,0,0,0,0,0,0,0,0,0,0,0.0662259200326543,0.0843162858385686,0,0,0,0,0.192740228272591,0,0,0,0,0.0990289710611734,0,0.0504188621832449,0,0.0892569078991947,0,0,0,0.161565319862309,0,0,0,0.0126625386729685,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0421467290100643,0.0827132586291707,0.075287608176502,0,0,0,0,0,0.0639483590779912,0,0,0,0,0.0292368457115299,0,0,0,0.0682750704483724,0,0,0,0,0,0,0.114665254479975,0,0,0,0,0,0,0.088083274776501,0,0,0,0,0,0,0,0.0142190178042773,-0.00503629517387793,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0646564105516032,0.0583101168064456,0,0,0,0,0,0,0,0,-0.005780924404408,0,0,0,0.278176593122637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163415428983771,0,0,0,0,0,0,0,0,0,0,0.0070208616153536,0,0,0,0,0.0409072898192821,0,0
X600027.SH,0,0,0,0,0,0,0,0.456060138253297,0,0,0,0,0,0,0,0,0,0,-0.147016373855188,0,0,0,0,0,0,0,0,0,0.168177836350018,0.037366632044991,-0.118003317068638,0,0,-0.0202241230711207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268798174326437,0.0124372770561493,0,0,0,0,0,0
