,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X600688.SH,X601898.SH,X600795.SH,X601991.SH,X600309.SH,X601600.SH,X600660.SH,X600547.SH,X600886.SH,X600362.SH,X600188.SH,X600027.SH,X000709.SZ,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600489.SH,X600008.SH,X600299.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X002271.SZ,X000723.SZ,X000408.SZ,X600578.SH,X600583.SH,X000630.SZ,X600021.SH,X000539.SZ,X600176.SH,X000792.SZ,X000027.SZ,X600160.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.198152473789433,0,0,0,0,0,0.041094295768365,0,0,0.0308040055897611,0,0,0,0.158742252136204,0,0,0.0753499836944256,0,0,0,0,0,0,0,0,0,0,0,0,0.00212558187266276,0,-0.0201757457361093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152060397532954,0.00121373414797506,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0814028439294906,0,0.0188751414889566,0.0897600036273491,0,0,0,0,0.0190412822024955,0,0,0,0,0.0710926075184997,0.0519972360319124,0,0,-0.0373700362637847,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0602899399403258,0,0,0,0,0,0,0,0,0,0.0243162921739011,0,0,0,0,0,0,0,-0.00645629872157452,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0579544071102489,0.00227711435654168,0,0,0,-0.0497992163629826,5.42101086242752e-20,0,0,0,0.0722177141854824,0,0,0,0,0,0,0,0,0.124214651386396,0,0.00455823846232002,-0.0096795350541925,0.00809282753201054,0,0,0,0,0,0.0120711832282421,0,0,0,0,0,0.2327319927203,-0.00289821102296419,0,0,0,0,0,0,0.00246532016805163,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347297955282538,0,0,0,0.0812294141413754,0,0,0.508512812836631,0,-0.0310129474692296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305207621392368,0,0,0,0,0,0
X600011.SH,0,0,0.0208979945485014,0,0,0,0,0,0,0,0,0,0.105531893272916,0,0,0,0,0,0,0,0.31795317008106,0.0889420562836836,0,0,0,0,0,0,0.0138951979446778,0,0.0445518411654699,0,0,0,0,0,0,0,-0.0556489115451089,0,0,0,0,0,0,0,0,0,0,0,0.0224572179385148,-0.0177140200426426,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.114580975825488,0,0,0.0224119659083719,0,0,0,0,0,0,0,0,0,0,0.0164670567757473,0,0,0,0,0.15444697962513,0,0,0.144651664918079,0,0,0,-0.01211500002155,0,0,0,0,0,0.0545094189103864,0,0,0,0,0,0,0,0,0,0,-0.0100734205479442,0,0,0,-0.00335768843894148,0,0,0,-0.134407809626558,0,0
X600010.SH,0,0,0,0.1306433811958,0,0,0,0,0,0,0,0,0,0,0.0735564123638488,0,0,0,0,0,0,0.0189001656686956,0,0,0,0.0902250454881688,0.122634353547782,0,0,0.00968811677500194,0.101581597880636,0,0,0,0,0,0,0,0,-0.060502564750107,0,0,0,0,-0.096058793295796,0,0.112205181221355,0,0,0,0.00357588383196028,0.00857375629191704,0,0,0,0,0,0
X601992.SH,0,0,0,-0.108095821105775,0,0,0,0,-0.00143997585028643,0,0,0,0,0,0.199402752707104,0,0,0,0,0,0,0.659446047047621,0,-0.17669299306649,0,0,0,0,0.2664464509333,0,0.308779798036597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148958891887405,0.0145981695873607,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.523996932184072,-0.140970124239334,0,0,0,0,0,0,0,0.542373373183127,0,0.335328836070976,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371255646013122,0.20951117838511,0,-0.163457478795298,0,0,0,0.0612880035632724,0,0,0,-0.0370060654165939,0,0,0.0899351770556802,0,0,0,-0.0275601432822927,0,0,0.112691412722025,0,0,0,0,0,0,0
X600688.SH,0.285599702255112,0.242246353458442,0,0,0,0,0,0.00715969341400825,0,0,0,0,-0.0645618372944851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239311486790525,0,0,-0.0356200281116783,0,0,0,0,0,0,0,0.0140685889789796,0,0,0,0,0,0,0,0,0,-0.00554651632191152,-0.000657687331526208,0,0,0,0,0,0
X601898.SH,0,0,0.13752073634732,0.070463292053115,0,0,0,0,0,0,0,0,0,0.00948878975635,0,0,0,0,0.15944398196436,0.0475769925610655,0,0,0.0302029399258346,0.0810789837879304,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0292166453814194,0.120364791925863,0,0,0,0,0,0,0,0,0,-0.0120061567319515,0.0117604976994895,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0394393878701031,0,0,0,0.0586422136837133,0,0,0,0.00901063435963085,0,0,0,0,0,0,0,0.00815724762606617,0.0688864234645859,0,-0.0113263116315346,0,0,0,0,0,0,0.0072231860769288,0,0,0,0,0,0,0,-0.0189766921163271,0.0410236876185424,-0.0485172461457573,0,0.0383750548798754,0.0974898168281946,0,0,0,0,0,0,0,0.0107193017915499,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675859799275313,0,0,0,0,0,0,0,0,0.109842934847509,0,0,0,0,0,0,0,0,0,0,0.0300339750428328,-0.000354207110913489,0,0,0,0,0,0
X600309.SH,0,0,0,-0.348417264045549,0,0,0,-0.0460183506909089,0,0,0,0,0,0,0,0,0,0,0,0.243999661538864,0,0.153004010899035,0,0,0,0,0,0,0,0,0,0,-0.158441113300251,0,0,0,0.00888712879855808,0,0,0,0,0,0,0,0.292992778631983,0.0970941292563688,0,0,0,0,0,0.0286340142153764,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0777766967562669,0,0.0903890775125736,0,0,0,0,0.0147975123261002,0,0,0,0,0,0.464266966372917,0,0.161083042165415,0,0.105624577539148,0,0,0,0,0,0,0,0,0,-0.0663941566814345,0,0,0,0,0,0,0,0,0,0.0488178184172888,0,0,0,0,0,0,0,0,0.0222516904151069,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.226649052766556,0,0,0.0657442240345348,0,0,0,0,0,0.0381196903394803,0,0,0,0,-0.052072779135863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100476489460608,0,0,0,0,0,0,0.0404563480015839,0,0,0,0,0.0181360789209273,0,0.0257210076884279,-0.00922443164773147,0,0,0,0,0,0
