,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600352.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X600027.SH,X000898.SZ,X600516.SH,X600111.SH,X002466.SZ,X000723.SZ,X600176.SH,X000709.SZ,X002460.SZ,X600801.SH,X000786.SZ,X600299.SH,X000990.SZ,X600219.SH,X002271.SZ,X000629.SZ,X600808.SH,X600489.SH,X601158.SH,X000825.SZ,X600583.SH,X000553.SZ,X000883.SZ,X600157.SH,X002110.SZ,X000630.SZ,X000539.SZ,X000027.SZ,X600985.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0754662605878071,0,0,0,0,0,0,0,0,0,0,-0.0120774348864307,0.0452486802436268,0,0,0,0,0,0.0594012076570619,0.0330949433470448,0,0,0.0730864413203424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036433913775941,0,0,0.0129197624852971,0,0,0,0,0.0938643150863664,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0257577899382601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108852706892471,0,0,0,0,0,0.0199349743001265,0,0.0177277676971236,0,0,0,0.257374853205333,0,0,0,0,0,0,0.0663811877318957,0,0,0,0,0,0,0.0383943768253976,0,0,0.0212817933082126,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.156730062836122,0,0.103332928098758,0,0,0,0,0,0,0,-0.18515387380611,0,0,0,0.00264600690339289,0,0,0,0,0,0,0.014841176176332,0,0,0.113198313709475,0,0,0.0841894567834301,0,0.0510616442750825,0,0,0,0,6.93889390390723e-18,0,0,0,0.0588045516377363,0,0,0.0399306587499181,0,0,0,0,0,0,0,0,0,-0.0047347023085525,0,0
X600585.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.00419396490931826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523105529456271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101356852530337,0,0,0,0,0,0,-0.0143271495978206,0.0028109280311567,0,0,0,0,0,0
X600019.SH,0,0,0.0419201355285024,0,0,0,0,0,0.0511488520667756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137638846225818,0,0,0.13736573181578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449379426065098,0.219056715880393,0,0,0,0,0,0,0.00158262103035623,0.00496988218453568,0,0,0,0,0,0
X600309.SH,0,0,0,0.03341420111744,0,0,0,0,0,0,0,0,0,0,0,0.0813043511286012,0,0,0,0,0,0,0,0,0,0.040627698308496,0,0,0,0.321526481321754,0.149831407035931,0,0.0086569731812471,-0.0162776873318172,0.0533104670136448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322157934336255,0.0566410661340125,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456381655352711,0,0,0.501390986919781,0,-0.114774486856217,0,0,0.0815888484360244,0,0,0,0,0,0.0362485403025102,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129838366647746,0,0,0,0,0,0,-0.000650855125580935,0.0230277999482257,0,0,0,-0.0201962656670924,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314458439415971,0,0,0.128026004138078,0,0,0,0.38017189441081,0,0,0,0,0,0,0,0,-0.0170637554937353,0.321020647464231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006856704224918,-0.00217365287252194,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.109808022593705,0,0,0,0,0,0,0,0,0.142664750921247,0,0,0,0,0,0,0.104791486814619,0,0,0,0,0.0559904091678057,0,0.00326829744706172,0,0,0.190419394672875,0,0.0564539819924876,0,0,0,0,0.0519855679813305,0.0110407302605486,0,0,0,0,0.00163046761293566,0.0852843792824701,0,0,0,-0.0141463051998371,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936396347713097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896998523532517,0,0,0,0,0,0.0337862809671037,0,0,0,0,-0.0156298976148501,0,-0.0643495577551536,-0.00466620272285527,0,0,0,0,0.0230452745195146,0,0
X601898.SH,0,0,0.0732857748277432,0,0,0,0,0.124057043448896,0.198770644125504,0,0,0,0,0,0,0,0,0,0.0226199800620821,0,0,0,0,0,0,0,0,0,0,0,0.0662876438391025,0,0,0,0.00493921027844439,0,0,0,0,0,0,0,0,0.0175117804736938,0,0,0,0.132316755229729,0.0294917758918645,0,0,0,0.0248465121546147,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.124213285698291,0.184384801212375,0,0,0,0,0,0,0,0,0.171598943186065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486355540928119,0.0102930452102771,0,0,0,0,0,0,0,0.0642775476422656,0,0.0408525724715232,0,0,0,0,0,0.0106684810349432,0,0,-0.00339215231700132,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0360799639778136,0,0.00376748825515756,0,0,0,0,0,0,0,0.0525096165685946,0,0,0,0,0,0,0.0816611981960599,0,0,0.00927529074063253,0,0,0,0.155513508435965,0.0481162741909985,0.0341892446449142,0,0,0.123898911834362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145375799732777,0.0148762307533022,0,0,0,0,0,0
X600688.SH,0,0,0.12306107450242,0,0,0,0.0226520261164177,0,0.0692290142446715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191600966487287,0,0.0160755391982479,0.0557230077307895,8.67361737988404e-19,0,0,0,0,0.000594743321662107,0,0,-0.00205671913238513,0.00439805363813091,0,0,0,0,0,0
X600886.SH,0,0,0.0093146962787942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112612686048555,0.0760991631337298,0,0,0.0538248717093252,0,0,0,0,0.00607428910096611,0.0937932151136536,0,0.0132753663698854,0,0,0,0.0490063035725207,0,0,0,0,0,0,0,0,-0.0974529867368662,0,0,0,0,0.0460659672086554,-2.16840434497101e-19,0.087595696275121,0,0,0.0147928412930283,-0.0414144480760851,0,0,0,0,0,0
