,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X600011.SH,X000792.SZ,X601898.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X600795.SH,X600886.SH,X000877.SZ,X600547.SH,X601991.SH,X601600.SH,X600027.SH,X600426.SH,X002271.SZ,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X600348.SH,X000408.SZ,X601699.SH,X000629.SZ,X000723.SZ,X600096.SH,X000786.SZ,X600160.SH,X600995.SH,X600985.SH,X600219.SH,X600378.SH,X600157.SH,X002080.SZ,X600141.SH,X600688.SH,X600489.SH,X002353.SZ,X600549.SH,X000933.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424439284530222,0.141504652939335,0,0,0,0,0,0.011741464084863,0,0,0,0,0,0.117849704500355,0,0,0,0,0,0,0,0,0,0.195271557349933,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0656484282796228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148306321740153,0,0,0,0.0229261728012899,0,0,0.164303924798256,0,0,0.010691020120916,0,0,0,0.161095636447452,0,0,0,0.04930814242395,0,0,0,0.0307948802132074,0.0963760877777675,0,0,-0.0132921516754648,0,0,-0.000109876117057247,-0.00395023834062192,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.0189997871100925,0.0453015824242222,0.107469596635096,0,0,0,0,0,0,-0.364087138652027,0,0,0.458406610739581,0,0,0,0,0,-6.93889390390723e-18,0.383611006908492,0,0,0,0,0,0,0,0,0,-0.0452709425352257,0,0,-0.00546645154045795,0,0.114094824186438,0,0,0,-0.145840502891411,0,0,0,0,0,0,0,0,0,0.0662440461973562,0,0.151444347587714,0,0,0,0
X600111.SH,0,0,0,0,0,0.126220869407418,0.0440694672025745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279198347909231,0,0,0.0198052649211334,0,0,0,0,0.175849196802657,0,0.148887794519208,0,-0.00593955581344909,0.0694374500283617,0,0,0,0.0132179946998868,0,0,0,0,0.11850500392991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0831539308514152,0,0.0463848661033746,0,-0.0718921523457343,0,0,0.0390561817677342,0,0,0,0,0,0,-0.0789165971304254,0,0,0,0,0,0,0,0,0,-0.00288488710781625,0,0,-0.0199310313389947,0,0,0,0,0.0243038597778536,0,0,0,0,0.104199720314015,0,0,0,0,-0.0335192170856308,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0373125981268968,0,0,0,0,0.198701615984508,0,0,0,0.0331546098168221,0,0,0.0411656192813488,0,0,0,0,0,0,0,0,0.085775259001407,-0.076363996382545,0,0,0.0495536998927369,0,0,0.0423755283838378,0,0.0255376551896939,0,0,0,0.304803424716756,0,0,0,0,0,0,0,0,0.0262440236590659,-0.0342289378028918,0,0,0,0,0,0
X000708.SZ,0,0,0,0.152350083687722,0,0,0,0,-0.0231889408739477,0,0,0,0.0714310258461016,0,0,0,0,0.0187426723590944,0,0,0,0,0,0,0.19598098445136,-0.0894668682362296,1.73472347597681e-18,0,0.00532896471327745,0,0,0,0,0,0,0,0,-0.153845526743685,-0.0290646380902521,0,0,0,0,0.0219708978190909,0,0.101284997175695,0,0,0,0,0,-0.0196516018925882,0,-0.161329497251926,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0755743582694769,0,0,0.326147724181294,0,0,0,0,0,0,0,0,0,0,0,0,0.22160589429364,0,0.0816104443516047,0,0,0,0,0,0,0,0.0895581307748125,0,0,0,0,0,0,0,0,0,0,0,0.0444470740409178,6.93889390390723e-18,0,0,0,0,0,0,0.103458217999012,-0.0440444081553026,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252117824084486,0,0,0.0139877384342836,0.0187804050977683,0.0409868326378554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000214766488394391,0,0,0,0,-0.00492191625541992,0,0,0,0,0,0,0,0,0.0231734268275051,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.107354062125635,0,0,0,0,0,0,-0.044304214697513,0.0733967904191537,0,0,0,0,0,0,0,0.0782950745958348,0.152457138667229,0,0,0,0,0,0,0,-0.0277967255370057,0,0,0,0.0209199136602802,0,0,0,0,0,0,0,0,0.109367621340513,0,0,0,0,0,0,0,0,0.022581656623394,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170135935413379,0,0,0,0,0.0299573976793859,0,0,0,0,0,0,0,0,0,0,-0.0123957736685112,0,0,0,0,0,0,0,0.399296328181347,0,0,0,0,-0.0124809298156798,0.0249577206429536,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.225905184488886,0,0,0,0,0,0,0,0,0.095923209817111,0,0.0447747553991448,0,0,0,0.129903660406773,0,0,0.1031096156593,0,0,0,0.00750825247214316,0,0,0,0,0,0,0.0708602063522798,-6.93889390390723e-18,0,0,0,0,0.178226894634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471296789901492,0,0.0983718944270265,0,0,0,0,0,0,0.412272685393201,0,0,0,0,0.0151923924075531,0.0217586737779626,0,0,0,0,0,0.144606638691451,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0964914008433103,0,0,0.134619078331191,0,0,0,0,0,0,0,-0.0450425192657831,0.165105832150982,0,0,0,0.186487619295571,0,0,0,0,-0.107532054127437,0,0,0,0,0,0,0.114502923029511,0,0,0,0,0.230052612662461,0,0,0,0,0,0,0,0,0,-0.103861244833557,0,0,0,0.0422851072406565,0,0,0,0,0,0
X600426.SH,0,0,0,0.177873974407674,0,0,0,0,0,0,0,0,0.0680197599415513,0,0,0,0.0631100522696796,0,0,0,0,0,0,0,0,0,0,0,0,0.0241470474832765,0,0.0223901228592014,0.0431607020378758,0,0,0,0,0,0,0,0,-0.0366220521326503,0,0.0129542055671188,0,0,0,0,0,0,0,0,0.0390940409817824,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277347069404289,0,0,0,-0.350228421642036,0,0,0,0,0,-0.161133238593642,0,0,0,0,-0.000249207550562046,0,0,0,0,0,0.0152853266763686,0,0,0.292930490057987,0,0,0,0,0,0,0,0,0,0,0,0,0.262077394138311,0,0.0807158752443941,0.0124751605295458,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.176828968469234,0,0,0,0,0,0.474080611537336,0,0,0,0,0,0,0,0,0,0,-0.153499811493676,0,0,0,0,0,0,0,0,0.002055851988283,0,0.245866532116744,0,0,0,0,0,0,0.288453475387351,0,0,0,0,0,0,0,0,0,0.0770857655783739,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.127639889622488,0.131390245255185,0,0,0.204497249946478,0,0,0,-0.0574451191622563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257901527298412,0,0,0,0,0,0.118145279286551,0,0,0,-0.153560099778179,0.00676607865592374,-0.0216152446896967,0.0777354724498607,0,0,0,0,0,0,0,0,-0.119377045058511,0,0,0,0.0805058833971849,0,0,0,0.0494592872772904,0,0
X600362.SH,0.176349562761086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110719860765084,0,0.00453000416893702,0,0,0,0.036327639367091,0,0,0,0,0.0909669584049791,0.0885314201686546,0,-8.67361737988404e-19,0,0,0,0,0.169098637359437,0,0,0,0,0,0,0,0,0,0,0,0.0116376163593671,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0266447502159326,0,0,0.119160706614306,0,0,0,0,0.0308131264346158,0,0,0,0,0,0.244843112319089,0,0,0.0761886804360413,0,0,0,0.0604732320121063,0,0,0,-0.0286907840557213,0,0,0,0,0,0.154302191807374,0,0,0,0,0.022012733176429,0,0,0,0,0,0,0.00184910766992818,0,0,0.0419758023217481,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.363458696913277,0,0,0,0,0,0,0,0,0,0,0,0,-0.113275203259335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351445382397109,0.0207384963542898,0,0,0.051658910772279,0,0,0,0,0,0.107134211311461,0.123360678924986,0,0,4.33680868994202e-19,0.0232206885127303,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.543346981978897,0,0,0,0,0,0,-0.035045864193515,0,0,0,0.157289669258588,0,0,0,0,0,0,0.020274237943259,0.00838700474006534,-0.014534619643629,0,0,0,0,-0.0769955921213003,0,-0.0857359905817007,0,0,0.0678249850067081,0,0,-0.0492304778037275,0,0,0,0,0,0,0,0,0,0,-0.00977636895043974,0,0.0908840428097311,-0.0388900058002432,0,0,0,0,0,0
X601699.SH,0,0.136434012001353,0,0,0.220376022697837,0,0,0,0,0,0.176020830845817,0,0,0,0,0,0,0,0,0,0,-0.0314426299657683,0,0,0,0,0.271368190421445,0,0,0,0.0232429275220303,0,0,0,0,0,0,0,0,0.0282816082108529,0,0,0,0,0,0,0,0,0.180819664894477,0.0104625313984096,0,0,0.00151829368623656,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.276786095602734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375289440283571,0,0,0,0.134800616214564,-0.121271240156235,0,0.104219894263201,0,0,0,0,0,0.432235253475116,0,0.323430687897413,0,0.0466562876279594,0,0.09734000405968,0,0,-0.0229046711910799,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.024586637657745,0,0,0,0,0,0,0,0,0.151303422272881,0,0,0,0,0,0,0,0.104735112932639,0,0,0,0,0.0254062841102677,0,0,0,0,0,0.150621757129724,0.0756555938159082,0,0,0,0,0.127613231537376,0,0,0,0,0,0,0,0,0,0,0.0684803540201001,0,0,0.00394678716966124,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.128727178354093,0.243276988149827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130645157461863,0.0238866229023944,0,0,0,0,0,0.19358081455197,0,0,0,0,0.00757800638277635,0,0.0410783185946537,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.519338033055898,0.0100865739327213,0.0727354222545286,0,0,-0.101631046905882,0,0,0,0,0,0,0.0567114666574283,0,0,0,0,0,0.115691130053079,0.103821624127236,-0.0599274360254106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619941926023994,0,0,-0.0331015492909793,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973971196996202,0,0,0,0,0,0,0,0,0,0,0,0,0.143207157510091,0,-0.259945007224015,0.131492576390616,0.0647036619374458,0.342994094354463,0,0,0.0440302216992619,0,0,0.00441848228460932,0,0.124265036859517,0,0,0,0,0.0508452336198389,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0.0716255496740517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198421398925892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303101701273408,0,0,0,0,0,0,0.324514785875211,0,0,0,0,0,0,0.0189203213906892,0.0459977440050527,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0389094593085831,0,0.199810663228129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210551604312299,0.0611352945320408,0,0,0,0,0.157315779293017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123812727594644,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0142356194809879,0,0,0.165654601077753,0,0.0956908843990218,0.115178942516245,0,0,0,0,0,0,0,0,0,0.416900230884578,0,0,0,0,0,0,0,0,0,0,0.108781801346215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628114171617203,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00690846539942926,0,0.0379638876347805,0,0,0,-0.0760580140915632,0,0,0,0,-0.0857651592790518,0.188238370249159,0,0,0,0.0745923184013622,0.0469461959873469,0,0,0,0,0,0,0,0,0,0.122266122655314,0.0350260841322701,0,-0.0113510329523955,-0.056073834078244,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.202875849172269,0,0.0895922308530284,0,0,0,0,0,0,0.0410058276633586,0,0,0,0.0150947080783408,0.0403585385962507,0,0,0,0,0,0,0,0,0,0,0.12319609433737,0,0,0,0,0,0,0,0,0,-0.0708711530910492,0,0,0,0,0,0,0,0.0145421274343758,0.0349231857034307,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0764968894000682,0,0,0,0,0,0,0,0.151557694769962,0,0,0,0.120728232104699,0,0,0,0.0142858426187584,0,0,0,0,0,0,0,0,0.00215070107763791,0.0674191558064565,0,0.174088625131462,0,0,0,0.021404136992914,0.168114106216035,0,0,0,0,0,0,0,0,0,0,0,0,0.0675055167021223,-0.0910771477892766,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.090295900313856,0.0990737602544026,0,0,0,0,0.0514084995996267,0.112586186952052,-0.00380416596105897,0,0,0,0,0,0,0,0,0,0.113357012523744,0,0,0,0,0,0,0,0,0,0,0,0,0.281762758922748,0,0,0.0430417777211616,0,0,0,0,0.0986543649280429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245460380953795,0.0177486677502325,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110163970068599,0,0,0.0302188784951198,0,0,0,0,0,0,0.0618528679975895,0,0.301924064883918,0,0,0,0.14060572712864,0,0,0,0,0.0201710538590592,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0198752203173954,0.0143172621269786,0.0146958739560946,0,0,0,0,0,0,0,0.653329309126933,0,0.0368381244356164,0,0,0,0,0,0,0.0323887906232997,0,0,0,0.0681965919723852,0,0,0,0,0,0,2.185828897543e-05,0,0,0,0.0682393138489647,0,0,0,0,0,0,0,0.000397782947269511,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127544229671914,0,0,0.103583241614911,0,0,0,0,0,0.11984837433821,0.0744824772884802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641958484999329,0.0913889900933487,0,0.0265386256309407,0.0575767409684025,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.268319015591055,0,0,0,0,0,0,0.0590703217184944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142927028442026,0,0,0,0,0.0368917642330275,0,0,0,0,0.0150746717641117,0.377044264062899,0,0,0.014786116609502,0,0,0,0,0.111789626119365,0,0,0.0462575093323204,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.320053157869716,0,0,0,0,0,0,0,0.0190012787098619,0,0,0,0,-0.0444318817697021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110975129064401,0,0.204805750688087,0,0,0,0,0,0,0.290883682214266,0,0,0,0,0.0489136225680173,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00873723243490093,0,0,0,0,-0.0360627145330595,0,0,0,0,0,0,0,0,0,0,0,0,0.00975517606027745,0,0,0,0,0,0,-0.0935118134868615,0,0,0,0,-0.0537678549320912,0.0196715471525505,0,0.070337660153628,0,0,-0.176918772553875,0,0,0,0,0,0,0,0,0,-0.124699718094794,-0.0224602611178822,0,0,0,0,0,0
Slope,0,0,0,0,-0.0847778231785582,0,0,0,-0.123757932585886,0,0,0,0,0,0,0,0,0,0,0,0,-0.033836267481521,0,0,0,0,0,0,0,0,-0.0267149738219922,0.0483088071460264,0,-0.141777681469022,0,0,0,0,0.0666349335440261,0,0,0,0,0,0,0,0,0,0.182707448876763,0,0,0,0.343255566334455,0,0,0,-0.953401630465974,0,0
TED,0,0,0,-0.146492670760345,0,0,0,0,0,0,0,0,0.143393361141816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245114320840879,0.0859298564570229,0,0,0,0,0,0,0.0700293313247112,0,-0.267276141236994,0,0.0942001159776724,0,0,0,0,0,0,0,0,0,0.216540078090565,0,0,0,0,2.26527320493365,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0283718463240568,0,0,0,0,0,0.0727341082556077,0,0,0,0,0,-0.0573787621702465,0,0,0,0,0,0,-0.132920339313546,0,0.031664750394638,0,0,0,0,0,0,0.114674198182232,-0.0263006027801526,0,0,0,-0.0404433998943166,0,0,0,0,0,0,0,-0.101129700325731,-0.0631845585426418,-0.0246143433438062,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00262013083697942,0,0,0,0,0.114163502732009,0.135723650368947,0,0,0,0,0,0,0.0896646737172592,0,0,0,-0.0256621657552897,-0.123364251177912,0,0,0,0,0,0,0,-0.0132937375233814,0,0,0,0,0.00436393393949262,-0.0467124987364204,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137549435206691,-0.0014013420093428,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00212135372582214,0,0,0,0,0,0,0,0,0,0,0,-0.000845682694425777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170316601935819,0,0,0,0,0.000485745311526269,0,0,0,0,0,0.000474484037821797,0,0,0,0,0,0,-0.00170937596052305,0.0050094131702543,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0535501174365636,0,0.0328700263684782,0,0,0,-0.0141945646545493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206497314796117,0,0,0,0,0.0848492491834457,-0.0312924733246667,0,0,0,0,0,0,0,-0.038272232893665,0,0,0,-0.0810780310426841,0,0,0,0.0428632707487323,0,-0.128343156619692,0.15481595839857,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992722160899377,-0.0216236239906066,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00140389553098998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212319465899636,0,0,0,0,0.000468923567086039,0,0,-0.00124960853399042,0,0,0,-0.0006996963197525,0.00399050435763298,-0.00479215627072237,0,0,0,0,0,0,0,0,0,0,0,-0.00364434313928975,-0.00803351020780456,0,0,0,0,0,0
