,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X000708.SZ,X600019.SH,X002271.SZ,X600547.SH,X000786.SZ,X600176.SH,X002466.SZ,X000301.SZ,X600426.SH,X600362.SH,X600111.SH,X600011.SH,X600886.SH,X601600.SH,X601898.SH,X600010.SH,X600803.SH,X600352.SH,X600486.SH,X002353.SZ,X600188.SH,X601991.SH,X002080.SZ,X600801.SH,X600795.SH,X600489.SH,X600219.SH,X600688.SH,X600299.SH,X300037.SZ,X000723.SZ,X600399.SH,X600027.SH,X000932.SZ,X601168.SH,X600157.SH,X000027.SZ,X002409.SZ,X601992.SH,X300073.SZ,X600516.SH,X000898.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,-0.00823438778147422,0,0,0,-0.00359618250471178,0.00308849172365801,0,0.0927387928623329,0,0,0,0.0139383098752991,0,0,0,0,0,0,0.0128933514860013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425552880418007,0,0,0,0,0,0,0,0,0,-0.00497918802377172,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,-0.028625846274287,0,0,0,0,0,0,0,0,0.0614614291999422,0,0,0,0.0381725690124855,0,0.0224520457495428,0,0,0,0,0,0.00517086865325012,0,0.00247635784216811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184582247228458,0,0,0,-0.0134962092518867,0,0,0,0.000663289090280058,0,0
X600309.SH,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0211481612237284,0.171642707508184,0,0,0,0,0.0182872252513499,0.159275817816973,0,0.0330441313365796,0,0,0,0,0,0,0,0.124609037793946,0,0,0,0.0292502107507617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118276068057336,0.00250441132178477,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213645741645774,0,0,0.102848800689375,0,0,0,0,0.0993438621821647,0,0,0,0,0,0.284645942037571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151477180901259,0,0,0,0.0315823602811067,0,0,0,0,-0.0316261517736881,0,0
X600585.SH,0,0,0,0,0,0.056751997483632,0.00392002157836559,0,0,0,0,1.0842021724855e-19,-0.0132662598177147,0,0,0,0.0159396429980819,0,0,0,0,0.0117258094563093,0,0,0,0,0,0,0,0,0.160618129256845,0,0,0,0,-0.0361242213198312,0,0,0,0,0,0.0721458233786462,0,0,0,0,0,0,0,0,0,-0.00490213851912797,0,0,0,0,0.00287623481536718,0,0
X002460.SZ,0,0,0,0,0,0,0.286976725940987,0,0,0,0,0,0,0.372877839129332,0.0473030080015703,0,0,0,0,0,-0.109745189673052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675516795024266,0.131645678551642,0,0,0,0.205137626610542,0,0.00949228244632976,0,0,0.498729972473171,0,-0.0435256445798587,0,0,-0.0228236092947619,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0701159488048605,0,0,-0.0517247738639325,0.0121127619722226,0,0,0,0,0.0428416588277956,0,0.127686450954888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900527103404519,0,0,0,0,0.0102607353221712,-0.204417519310224,0.191643515017632,0,0,0,0,0,0,0,0,0,0,-0.0195469683407561,0,-0.00726867132117448,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0822490392555535,0,0,0,0,-0.0388388875485054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994016121838818,0,0,0,0,0,0,0,0.13169852185994,0,0,0,0,0,0,0,0,0,0.00442428396754038,0.00734356469633222,0,0,0,-0.0215382642938833,0,0
X600019.SH,0,0,0,0,0,0,0,0.123650153531533,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.181018159585668,0,0,0,0,0,0,-0.0217007622588972,0,0,0,0,0.0870494275567314,0,0,0,0.0605609710362695,0,0,0,0,0.0411365836579302,0,0.175063899005207,0,0,0,0,0,0,0,0.134880911211285,0,0,-0.00137874447983525,0.0135739989524164,0,0,0,-0.0133654472279449,0,0
X002271.SZ,0,0,0,0,0,0,0.285629666535919,0,0,0,0,0,0.097773023472812,0,0,0.0623096996967834,0,0,0,0,0,0,0,0,0.0182742231825541,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266831100135008,0.00886493732470786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342981565981657,0,0,0,0,0.0284795011228061,0,0
