,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X600362.SH,X600111.SH,X000786.SZ,X000301.SZ,X601600.SH,X600010.SH,X600886.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X600801.SH,X600803.SH,X601991.SH,X000932.SZ,X600352.SH,X600219.SH,X000898.SZ,X600795.SH,X000027.SZ,X600489.SH,X600688.SH,X600157.SH,X600486.SH,X002080.SZ,X000723.SZ,X600516.SH,X600027.SH,X000807.SZ,X300037.SZ,X000825.SZ,X600299.SH,X000883.SZ,X601168.SH,X002353.SZ,X600315.SH,X601992.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.273299081532462,0,0,0,0.00731158177546526,0,0,0,0,0,0,0.00878169015434728,0,0,0.0163908241247864,0.0736271237961022,0.0213924759826579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448049568462318,0,0,0,-0.00119601724064482,0,0,0,0,-0.00708464277959936,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0529576888516899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112783911265304,0.024589561534123,0,0,-0.0704720589783339,0,0,0,0.124067718362274,0,0,0,0,0,0,0,0,0,0,0.119622233991123,0,0,0,0,0,0,0,0,0,-0.0192021664862139,0,0,0,0,0.00535985689051694,0,0
X601088.SH,0,0,0,0,0,0,0,0.0804648622263802,0,0,0,0,0,0,0,0,0,0,0,0.131005033902876,0,0,0,0.0426887626593786,0,-0.0497359478547522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882355917492227,0,0,0,0.0288904749932268,0,0,0,0,0,0.0126450737089581,0,0,0,0,-0.000531574657034664,0,0
X600309.SH,0,0,0,0,0,0,0,0.0762302119082769,0,0,0,0,0,0,0.185232739918194,0,0,0,0,0,0.0729094994114185,0,0.166436744327537,0.0378915506402882,0,0,0,0,0,0.149377113735393,0,0,0,0,0,0,0.103793805340599,0,0,0,0,0,0,0,0,-0.0587879810606541,0,0,0,0,0,0,-0.0242853362097813,0,0,0,0.00358450441489105,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.02447992542768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718287648957934,0,0.0473737932414438,0,0,0.0101380316587601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800169877576539,0,0,-0.0177151684870551,0,0,0,0,-0.0233847448668854,0,0
X600019.SH,0,0,0,0.016882657417643,0,0,0,0,0,0,0,0,0,0.143853458495826,0,0,0,0,0,0.119342682211195,0,0,0,0,0,0.0873547129048197,0,0.306944475019903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295505638288464,0,0,0,0,0,0,0,0.00841869636702944,0,0,0,0,-0.000606632109198873,0,0
X002271.SZ,0,0,0,0,0,-0.129417589284499,0,0,0,0.0649290713558094,0,0,0,0,0,0,0,0,0,0.0339518401345764,0,0,5.42101086242752e-20,0,0,0,0,0,0.0301499747902014,0.028833753663837,0,0,0,-0.0641520584494806,0,0,0.123669331644629,0,0,0,0,0,0.202472430335724,0,0,0,0,0,0,0,0,0,-0.0329867332163404,0,0,0,-0.0414568892628861,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.199836848865243,0,0,0.0539317362724018,0.134949588248721,0,0,0,0,0,0,0,0,0,0.15086292384695,0,0,0,0.0853657776604644,0.138593827516115,0.166066062257221,0,0,0,0,0,0,0.428666585432016,0,0.0651744769307545,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00944032400488335,0,0,0,-0.0165062529180701,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0584917240881508,0,0,0.168005448961863,0,-0.0362764083037411,0,0,0,0,0,0,0,0,-0.209826138040706,0,0,0,0,-0.410900572527952,0.284129475746962,0,0,0,0,0,0,0,0.0491278259649406,0.0198363085870429,0,0,0,0,0.374732834120618,0,0,-4.33680868994202e-19,0,0,0,0.125685766287957,-0.172075508748383,0,0,0,-0.0493380791891853,0,0
X600660.SH,0,0,0,0,0,0,0.0977267080976275,0.0250794427099065,0,0,-0.0240698888367953,0,0,-0.054333740882482,0,0.107525061834151,0,0,0,0,0,0,0,0.0332079836453678,0,0,0,0,0,0,0,0,0,0,0,0,0.325675543132126,0.0828757712828334,0,0,0,0.0518512113578149,0.131370291213419,0,0,0,0,0,0,0,0,0,-0.0163554447446831,0,0,0,-0.0244186704547094,0,0
