,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600010.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X000792.SZ,X601158.SH,X000898.SZ,X600547.SH,X000709.SZ,X600352.SH,X600489.SH,X000831.SZ,X000883.SZ,X002353.SZ,X000539.SZ,X000027.SZ,X000825.SZ,X000629.SZ,X600008.SH,X600808.SH,X600549.SH,X600660.SH,X000630.SZ,X600315.SH,X002470.SZ,X600578.SH,X600021.SH,X000983.SZ,X601699.SH,X600307.SH,X600863.SH,X600098.SH,X000960.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.547428069564067,0.108512853308797,0,0,0,0,0.0150669660911462,0,0,0.000435001424734413,0.0751179914936646,0.0516011171962241,0,0,0,0,0.107932891724852,0,0,0,0,0,0,0,0,0,0.00736502526720471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299194176411349,0,0,0,0,0,0,0
X600028.SH,0.493686440387314,0,0,0,0,0,0,0,0,0,0.00392459030106255,0,0.0234437053557179,0,0,0,0,0,0.400592007015091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409852813629065,-0.0112100263259204,0,0,0,0,0,0
X601088.SH,0,0.0907422561268389,0,0,0,0.0706335693072162,0.113837213985955,0,0,0,0,0.028541943397714,0.0878051943345157,0,0,0,0.0142209297245624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405896091199205,0,0,0,0,0,0,0,0,0.00142348525029918,0,0,0,0,0,0
X600011.SH,0,0.0404135216690079,0,0,0,0.116690850040294,0,0.10306805503733,0.0587594598463667,0,0.0780506601096033,0.234724377155788,0.078616775509461,0,0,0.0673959408757198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720011821107117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992902890461149,0,0,0,0,0,0
X600585.SH,0,0.0425641701798214,0,0,0,0,0,0,0.0857302207659117,0,0,0,0,0,0,0,0,0,0,0.0333231297130751,0,0,0,0,0,0,0,0.0247569101327117,0,0,0,0,0,0,0,0,0,0.0799657299873167,0,0,0,0,0,0,0.24533564771163,0,0,0.131408766682012,0,0,0,0,0.00157706822203911,0,0,0,0,0,0
X600019.SH,0.0236950831594877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343706654517054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395220968134341,0,0,0,0,0.229260547302291,0,0,-0.00969718358308217,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.116253059327134,0,0,0.0899006697665843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124494960896567,0,0,0,0,0,0,0,0,0.0176958499539803,0.344002943158299,0.216706243326868,0,0,0,0,0,0,0,-0.00149559960589456,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.188708465664238,0.0166590096734671,0,0,0,0.0750808819916861,0,0,0,0.122917632734147,0,0,0,0,0,0,0,0,0,0,0,0,0.049309014368781,0,0,0,0,0,0,0,0,0.0297569532674262,0.0752484282306964,0,0,0,0,0,0,0,0,0,-0.015624096747282,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.00619444243136688,0,0,0,0,0,0,0,0,0.0174536742176039,0,0,0,0,0,0,0.0391345924581994,0,0.502353029126,0,0,0,0,0,0,0,0,0,0.0930407614632692,0,0,0,0.0379224996107125,0,0,0.175535163661219,0,-0.00251277199044946,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0106467151543801,0,0,0,0,0,0
X600795.SH,0,0,0,0.0505434335398188,0,0,0,0,0,0,0.297203136233993,0.269861070614057,0,0,0,0.172351137777331,0.069695368274114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511136114300496,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.155579136684156,0.209844463131386,0,0,0,0,0,0,0.24402889297959,0.0178325392864092,0,0,0,0.112314671523566,0,0,0.0698097112433568,0,0,0,0,0,0,0,0,0,0,0.0814769933293889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185896142494226,0,0,0,0,0,0
X600886.SH,0,0,0,3.46944695195361e-18,0,0,0,0.0862230372341655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14920507835751,0,0,0,0,0,0.0898034462455331,0,0,0,0,0,0,0,0,0,0,0.0515214164614276,0.0312714014674188,0,0,0,0.0416624357307202,0,0,0,0,0,-0.0184712249656048,0,0,0,0,0,0
X600188.SH,0.281693084716805,0,0.0470469394829332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227411828212005,0,0,0,0.155842982264029,0,0,0,0,0.18040207064821,0.124294076064431,0,0,0,0,0,0,-0.0414335883777329,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.194385659048863,0,0,0,0.00677764124197411,0,0,0,0,0.0692212851252631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089942927001758,0,0,0,0,0.350120628413916,0,0,0,0,0,0,0,0.01436494012237,0,0,0,0,0,0,0,-0.00326513529184289,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0913284608917854,0,0,0,0,0,0,0.0962235241143807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372421428726884,0,0,0.168721248339888,0,0,0,0,0,0.224826490641273,0,0,0,0,0,0,0,-0.00792392690996109,0,0,0,0,0,0
X600027.SH,0,0,0,0.31172491855791,0,0,0,0.127873569861623,0,0,0.233903169649607,0,0.0136818181719159,0,0,0,0,0,0,0,0,0.0218637091253285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412504503266814,0,0,0,0,-0.0165407400912472,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.00323409378800678,0,0,0,0.261644108815365,0.114629088547186,0,0,0,0,0,0,0,0,0,0,0,0,0.0390728744475584,0,0,0,0,0,0,0,0,0,0,0,0.244895591957051,0,0,0,0,0,0,0.193440125043397,0,0,8.67361737988404e-19,0,0,0,0.0152412378744527,-0.00512572674961688,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803689367965181,0.182321170420653,0.0889077365665946,0,0,0,0,0.0363548168077197,0,0,0,0,0.0582322735120139,0,0,0,0,0,0,0,0,0,0,0,0,0.0375963782720323,0.14427009657096,0,0,0.0318651711365973,-0.000864740787416085,0.0925645005889021,0,0,0,0,0
X600688.SH,0,0.368562670460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214503916099792,0,0,0.0690592257281004,0,0,0,0,0,0,0,0,0,0,0,0.189548843527751,0.00514127810456933,0,0,0,0,0,0,0,0,0,0.0422922543595028,0,0,0.125241932899094,0,0,0,0,0,-0.0509705882599007,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.000745123256868797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079998217136542,0,0,0.122034426887745,0,0,0,0,0,0.091211750328729,0,0.0712456531118688,0.207521953135593,0,0,0,0,0,0,0,-0.00537225947092286,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0582311616018985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873989408060659,0,0.120275006517172,0.261521913669936,0,0.0484634023304877,0,0,0,0,0,0,0,0,0,0,0,0,0.0117660158987111,0,0,0,0.00866104712560308,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.140609553791753,0,0,0.0344179782985871,0,0,0.000269545332163286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187487456047793,0,0.26040655986927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873569710930594,-0.0545321697046199,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.235469036440118,0,0,0.0635426561954301,0,0.105019961750884,0,0.0830949114539972,0,0,0,0,0,0,0,0,0,0,0,0.257438815787353,0,0,0,0,0,0,0,0.0914681896375747,0.0088947015761175,0,0,0,0,0,0,0,0,0,0,0,0.0050437094786908,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0996523039950894,0,0,0,0,0,0,0,0,0,0.0396653429169698,0.125382033597114,0,0,0,0,0,0,0,0.0315564585109271,0.123729424313957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200993825275264,-0.0184583990507335,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0201210402880837,0,0.124034425479712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489553438810648,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0570049403649257,0,0,0,0,0,0,0,0.0973255482965462,0,0,0.108865274894623,0,0,0,0,0,0,-6.94733699435285e-05,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0490695245468285,0,0,0,0,0.014583685017817,0,0,0,0,0,0.0616294072301182,0,0,0,0.00424468502253705,0,0.279725854707437,0,0,0,0,0,0,0,0.0990872907714976,0,0,0,0,0,0,0,0,0.0718137922839599,0,0,0,0,0,-0.0262815295945324,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0267882368330773,0.122817773431008,0,0.0329612019863024,0.364333532546128,0,0,0,0,0.0642971360299863,0,0,0,0.134171391986112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423813791699557,0,0,0,0,0.0728757536813888,0,0,0,-0.0702573998705176,-0.0147669113054878,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0.141689526122228,0,0.0911913438155704,0.135901173724843,0.135634468309284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12147733590321,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426464240384689,-0.0242452058873819,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0817305321116959,-0.0242320597849385,0,0,0,0,0,0,0.0724294375860251,0,0,0,0,0,0,0.0855954974920945,0.103707275635744,0,0,0,0.124224465035737,0.0436663315940529,0,0,0,0,0,0,0,0.206339737435844,0,0,0,0,0,0.118664539972524,0,0.000901957734977256,0,0,0,0,0.0266716004473348,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883935941466504,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0671120744687062,0,0,0,0.0743546342839587,0,0,0,0,0,0.0170851547374752,0,0,0,0,0,0.0159770165091653,0,0,0,0,-0.035461631927887,0,0,0,0,0,0
