,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X601158.SH,X600660.SH,X600352.SH,X002466.SZ,X000792.SZ,X600309.SH,X000709.SZ,X600583.SH,X600489.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X000959.SZ,X300072.SZ,X600021.SH,X000060.SZ,X002470.SZ,X000983.SZ,X600578.SH,X600098.SH,X600176.SH,X600022.SH,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0870293298292536,0.179779908577645,0,0,0,0,0,0,0,0.0737137344715626,0,0,0,0,0,0,0,0,0,0.0204636935705289,0,0,0,0,0,0,0,0,0.0517233165319992,0,0,0,0,0,0,0,0,0,0,0.00931063883477336,0,0,0.0204151094805421,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0529797732244618,0.222451517475462,0,0,0,0,0,0,0,0,0,0,0,0.0270802141653993,0,0,0,0.0178797290433359,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0444832712838487,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0423132491156522,0,0.00379760234523977,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.297017622537862,0,0,0,0,0,0.0089210503185228,0,0,0,0,0.00684681410588691,0,0,0,0,0,0,0,0,0,0.0712590833837969,0,0,0,0,0,0.0239574775887814,0,0,0,0,0,0.0826659078396089,0,0,0,0,0,0.116658062968283,0.0225146980848539,0,0,-0.0101637883184227,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.210081353097045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693061924498363,0,0,0,0,0.0529978633527946,0,0,0,0.0246464084022697,0,0,0,0,0,0,0.0959500038687117,0,0,0,0.0368087316821372,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0811714734782376,0,0,0,0,0,0,0.270565707698669,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144296143652918,0,0,0.0751054267448378,0,0.0713628162888211,0.0493662102778864,0,0,0,0.0734711851723907,0,0,0,0.0539913601274515,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.10425613031532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295247100631531,0,0,0,0,0,0,0,0.405648829143632,0,0,0,0,0,0.108995912270351,0,0,0.0932224937773558,0,0,0,0,0,0.0752208368331855,0,0,0,0.0140189215720066,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0523835211341149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155077437982401,0,0,0,0,0,0,0,0,0,0,0.189760836737281,0,0,0.0573709649087392,0,0,0,0,0,0,0,0,0.0669492256792463,0,0.0458235268918911,0,-0.0391180668404015,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819131375295576,0,0,0,0,0,0,0,0,0,0,0,0.0685188896830252,0.119439547230403,0,8.67361737988404e-19,0,0,0,0.0133765565809699,0,0,0,0,0,8.67361737988404e-19,0,0.0251031342520422,0.307235099597739,0,0.043457070004368,0,0,0,0,0,0.112940469280832,0,0,0.0388946953962958,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.145944719224439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231502244058628,0,0.0430015581829691,0,0,0,0,0,0,0,0,0.0278827034546504,0,0,0.193490298623388,0,0,0.0653064910590448,0,0,0,0,0,0,0,0,0,0.085608973640216,0,0,0,0.0935845909570097,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0630755097114392,0,0,0,0,0.0321927021535281,0,0,0,0,0,0,0,0,0,0,0.113070335929063,0,0,0,0,0,0,0,0,0,0,0.0628057089464761,0,0,0,0,0,0.129426976172255,0,0,0,0,0,0.404371149939195,0,-3.46944695195361e-18,0,-0.0282122416300069,-0.0233692203589898,0,0,0,0,0,0
