,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600886.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X002075.SZ,X000898.SZ,X601158.SH,X000027.SZ,X000539.SZ,X601992.SH,X600022.SH,X600021.SH,X600309.SH,X000629.SZ,X002353.SZ,X000883.SZ,X600352.SH,X600307.SH,X601918.SH,X600098.SH,X000792.SZ,X000878.SZ,X000060.SZ,X600808.SH,X600660.SH,X002470.SZ,X600863.SH,X600489.SH,X600578.SH,X600160.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.801111409353042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176631449424852,0,0,0,0,0.0113240221690104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401485311039442,-0.0581966467582037,0,0,0,0,0,0
X600028.SH,0.38597205658165,0,0,0,0,0.265732704566361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900720349551066,0,0,0.010401709335192,0.0581670253170076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993871444657702,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.123597681363054,0,0,0.104913176365163,0,0,0,0,0.186634150145897,0,0,0,0,0,0,0.0160110560493381,0,0,0,0,0,0,0,0,0,0.155828073565901,0,0,0,0,0,0,0,0.056896731672109,0,0,0,0,0.0455785072497042,0,0,0,0,0,0,0,-0.00605356387679126,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.282812109935161,0,0,0,0,0,0,0,0,0,0,0.253568131291468,0.0220079158997231,0.0741906404064069,0,0,0,0.039005620608539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111125379883005,0,0,0,0,0,0,0,0,0,0,0,-0.00736160585206484,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.144654870019626,0,0,0,0,0.14307553188693,0,0,0.0748606993935721,0,0,0.000732812313674934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393029731041547,0,0,0,0,0,-0.00320114580534753,0,0,0,0,0,0
X600019.SH,0,0,0.0892665612069429,0,0.140270087781699,0,0,0,0,0,0,0,0,0,0.0696693864529056,0,0,0,0,0.0436836865444117,0,0.264251972547543,0,0,0,0.155630078812603,0,0,0,0,0,0,0,0,0.0277366471522531,0.00402647858704492,0,0,0,0,0,0,0.027657567091016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134405746381255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105175786143159,0,0,0,0,0,0,0,0.30580186268989,0,0,0,0,0,0,0.000899435300560655,0,0,0,0,0,0,0
X600585.SH,0.0328944093009886,0,0,0,0,0.16658379430498,0,0,0,0,0,0.0954303394243514,0,0,0,0,0.145568912149422,0,0,0,0,0,0,0,0,0,0,0,0.0729935315103531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627729420395757,0,0,0,0,0,-0.030564874607377,0,0,0,0,0,0
X600886.SH,0,0,0,0.00966304637629036,0,0,0,0,0,0,0,0,0,0.202643135359558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122681571959814,0,0,0,0,0,0,0,0,0,0,-0.0623063951113022,0.040442527709061,0,0,0,0,0,0
X601600.SH,0,0,0,0,1.73472347597681e-18,0,0.0595956828951777,0,0,0,0,0,0,0,0.0542663317725417,0,0,0.118444727662721,0,0.130414497498289,0,0.120384155357723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192074010998258,0,0,0.102691041530771,0,0.15053807163625,0,0,0,0,-0.0102791413753315,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0211713243589047,0,0,0.16781353181829,0,0,0,0,0.0500915098108968,0,0,0,0,0,0,0,0,0,0,0.0621112988939205,0.0778188064926953,0.0843518237565414,0,0,0,0,0,0,0.0121754239280186,0,0,0,0,0,0,0,0.0489008115592945,0,0.191000922384304,0,0.00506972441348778,0.0719902160655556,0,-0.000638389194085958,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.181565856563966,0,0,0,0,0,0,0,0.0626173562782266,0,0.0713359750045199,0,0.190546838801865,0,0,0,0,0,0,0,0,0.000964598730325839,0,0,0,0,0,0,0.054089198542668,0.0212346771600657,0,0,0,0.0242434718514967,0,0,-1.38777878078145e-17,0.035896654966626,0.150616157857148,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-0.0183260939939295,0,0,0,0,0,0,0,0,0,0,0,0.274989106692475,0,0,0,0,0,0,0.0286639792153427,0,0,0,0,0,0,0,0.417893442747364,0,-0.0663896796725701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303197740620125,0,0,0,0,0,0,0
X000709.SZ,0.0903319834770632,0,0,0,0,0,0,0,0.411546158000725,0,0,0,0,0,0,0,0,0,0,0,0,0.0506467352275537,0,0.0406094332819062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281937952454332,0,0,0,-0.0271004418307141,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.111857802609741,0,0,0.306473606149361,0,0.0252467550823177,0,0,0,0,0,0,0,0,0,0,0,0.0130950186831549,0,0,0,0,0,0,0,0.0259686954882071,0,0,0.0158975967890445,0,0,0,0,0,0,0,0.188215116831145,0,0,0,0,0,0,0,-0.0011485957354688,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0791696220840196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115379641746144,0,0.0244282259868471,0.0365473547267514,0,0,0,0,0,0.0574321877082476,0,0.123566599397761,0,0,0,0.101783896051317,0,0,0,0,0,0,0,0,0.0608110974549021,0,0,-0.0382654534577924,0,0,0,0,0,0
X600111.SH,0,0,0,0.036966426706544,0,0,0,0,0,0.000699466442711354,0,0,0,0,0,0,0,0.0285835861939435,0.135633809561497,0.153899943859828,0,0,0,0,0,0,0.0298717063428814,0.232291208800146,0,0,0,0.040540639040598,0,0,0,0,0,0,0.0555390354347327,0,0,0,0.0509019061231616,0,0,0,0,0,0,0,-0.0101588073865968,0,0,0,0,0,0
