,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600886.SH,X600111.SH,X600157.SH,X600299.SH,X600623.SH,X600547.SH,X600660.SH,X000709.SZ,X002466.SZ,X601158.SH,X600489.SH,X000792.SZ,X000629.SZ,X600583.SH,X000898.SZ,X600309.SH,X000539.SZ,X600352.SH,X000883.SZ,X000060.SZ,X002075.SZ,X000027.SZ,X000959.SZ,X000983.SZ,X000630.SZ,X601699.SH,X600021.SH,X300072.SZ,X002470.SZ,X600578.SH,X600022.SH,X600098.SH,X000012.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0830458236939881,0.101833325395881,0,0,0,0,0.0009440676474833,0,0.00998869524223979,0,0.0556986417879343,0,0,0,0,0,0,0,0,0,0.0736928318080813,0.0946591464169982,0,0.00744385206699823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0769167022175352,0.183186455074143,0,0,0,0,0,0,0.0115925909822408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249948363010827,0,0,0,0,0,0,0,0,0,0,0,0.0638042652064601,0,0,0,0,0,0.0454076778800901,0.031865021257117,0,0,0,0.0106742942954032,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.279781170820365,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0065035740556474,0,0,0,0,0,0,0,0,0,0.0638882935944612,0,0,0,0,0.0839515694215417,0,0,0,0,0,0,0,0,0.026760054583127,0,0.1618321302412,0,0.0212819935206962,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.141497217561299,0,0,0,0,0.000727210445473111,0,0,0,0,0,0.031662556990346,0,0,0,0.0810828240725193,0,0,0,0.0246416805796228,0,0,0,0,0,0,0,0,0,0.108680412242481,0,0,0,0,0,0,0,0,0,0.060957646054203,0.048276961093585,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0504204420008981,0,0,0,0,0,0,0,0,0.139170812242767,0.03157562252329,0,0,0,0,0,0,0,0,0,0.122239803236379,0,0,0,0,0,0,0.101773900539522,0,0,0.124386725995367,0,0.172065362421772,0,0.0549642891145937,0,0,0,0,0,0.0381763183381908,0,0,-0.016854174870804,-0.0145206190368652,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0823275478756985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417833455531017,0,0,-6.93889390390723e-18,0,0.107638296781642,0,0,0.10744204783231,0,0,0,0,0,0,0,0.159864808773291,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0159214642965656,0,0,0,0,0,0,0.0223389330173864,0,0,0.0847022873474985,0,0,0,0,0.118175782012857,0,0,0,0,0,0.0496528758488454,0,0,0,0.00474375658455801,0,0,0,0.150095505345777,0,0,0,0,0,0,0,0,0.102701161745155,0,0.0431279722462364,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.301885631534025,0,0,0,0,0,0,0,0,0,0,0.00242319378107255,0,0,0,0,0,0,0,2.16840434497101e-19,0.0196089600369411,0,0,0,0,0,0,0.168922463151155,0,0,0.0342019036399357,0,0,0,0.0782772947509425,0,0,0,0,0.0779608799264456,0.00994516382947485,0,0,0,0.0138027278269222,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290433398123819,0,0,0,0,0,0.344153307156045,0,0,0,0,0,0,0,0,0.126227029619752,0,0.144709555356266,0,0,0,0,0.0323830437756024,0,0,0,0,0,0.00723996286969508,0,0,0,0,0,0,0.120010765153996,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.108688319425891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648971763516636,0,0,0,0,0,0,0,0.142734234267362,0,0.129069930220662,0,0,0,0,0,0,0,0,0.238982141398336,0,0,0,0,0,-0.0215473298667833,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101540756168984,0.0242582666630451,0,0,0,0.143305819859476,0,0,0,0,0.040682594752776,0,0,0,0,0.0607690360405428,0,0.0217286026289958,0,0,0,0,0,0,0,0,0,0,0,0.240026921325787,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280139125453561,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0856271309441671,0,0,0,0.0933677380381484,0.0218065967312775,0,0.00883770627759879,0,0.0524436147358458,0,0,0,0,0.10722228834958,0,0,0,0.041628422867562,0.282865908831623,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0542092362303695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105950036963288,0.033018238783844,0,0.114521994251766,0,0,0,0,0.069898626238057,0,0,0,0,0,0,0,0,0,0,0,0.285879697026575,0.0654917531704682,0,0,0,0,0,0,0,0,0,0
