,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X002271.SZ,X600188.SH,X600352.SH,X600795.SH,X000786.SZ,X601991.SH,X600688.SH,X000723.SZ,X002353.SZ,X600111.SH,X601992.SH,X600176.SH,X600027.SH,X600489.SH,X600516.SH,X600583.SH,X600299.SH,X600426.SH,X000898.SZ,X600219.SH,X601158.SH,X000792.SZ,X600612.SH,X000932.SZ,X000553.SZ,X000709.SZ,X000883.SZ,X600160.SH,X000401.SZ,X000818.SZ,X002080.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600612.SH,0,0,0,0,0,0.171420549061737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630216344733178,0,0.128973805653066,0,0,0.0340955447022521,0.155633658750062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305313075833683,-0.00619305255658536,0,0,0,0.0358480388267201,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0886345202831798,0,0,0,0,0,0,0.0149935234856624,0,0,0,0,0,0,0,0,0,0.210162807313818,0,0,0.0460465602907267,0,0,0,0.501716114270027,0,0,0,0,0,0,0,0,0,0,0,0.0721292687098766,0,0,0.0143499179781425,0.0106486938917387,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528996992996481,0.130832498011168,0,0,0,0,0,0,0,0,0.0654225416941398,0.108777484179934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518645367650613,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00650285264857081,0,0,0,0,0,0,0.257033977155172,0.0878564973510336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145984522080824,0,0,0,0,0,0,0,0,0.0706227915200901,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0892365124113906,0.0155223595193886,0.0142301720914789,0,0,0,0,0.169126389213563,0.0271263667331472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.12822140773538,0,0,0,0.139608218929591,0,0,0.0319191895739989,0,0,0,0,0,0,0.00521593656422178,0.0500084179373781,0,0,0,0.00696015135237632,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109672467734904,0,0,0,0,0,0,0,0.0304370180571116,0,0,0,0,0.0493300404773365,0,0,0,0,0,0,0.297851739299272,0,0,-0.0169831985990639,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0.00544382820064066,0.0476843122690194,0,0,0,0,0,0,0,0.481319423088054,0,0.0453737931366981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290916871487702,0,0,-0.0183051768105625,0,0,0,0,0,0,0
X000818.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245691443711676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221062320326668,0,0,0.263386441249976,0.491372350963244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190937029925651,0,0,0,-0.117166034146644,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.0755224497100112,0.0674208798329966,0,0,0,0,0,0,0.111382591827578,0.0313691772720784,0,0,0,0,0,0,0,0,0,0,0,0.156171601760986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232362171007341,0.139589518238207,0,0,0,0,0,0,0,0,0.0320616796854484,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226843272138012,0,0,0.0484557012606198,0.00159750581278817,0,0,0,0,0.00777497607231709,0,0,0,0,0,0,0.128847237071757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165922628670041,0,0,0,-0.00152859380401493,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.253437090255756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051426795901126,0,0,-0.117951248994969,0,0,0.11638217693772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104314272408825,-0.212254267577536,0,0.1921187598992,0,-0.0372448234607621,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630810976879105,0,0,0,-0.424487284701936,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39840627768543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293052467176386,0,0,0,-0.559457987702163,0,0,0,0,0,0.6430700750679,0,0,0,0,-0.019027911315454,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131021320932029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380349174421563,0,0,0.0191073870512107,0,0,0,0.00859730890588449,-0.0327908154312757,0,0,0.0956812279804248,0,-0.0152209673089201,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0845241227225888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411321979158291,0.147318625567953,0,0,0,0,0,0,0,0,0,0,0,0.211816873012284,0,0,0.0253493083781609,0,0,0,0,0,0,0,0.253074363731319,0.00717671421045572,-0.0215558270874537,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217447186563551,0,0,0,0,0,0,0.104120651472039,0.160297144523524,0,0.182439464901859,0,0,0,0,0,0,0,0,0,0,0,-0.0634258914687456,0,0,0,-0.470148032672567,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00166345108168744,0,0,0,0.00205046553172162,0,0,0,0,0,0,0,0,0,0,0,0.00175557623799655,0,0,0,0,0,0,0,0.00485738212424081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000519406968416913,0,0,0,0.00245357060052611,-0.00270987619271847,0,0,0,0.0258764313554319,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251244363109694,0,0,0.00648877531167837,-0.00614586331936656,0,0,0,-0.0251260551845645,0,0
