,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X600362.SH,X002460.SZ,X600160.SH,X600803.SH,X600489.SH,X000708.SZ,X000301.SZ,X002466.SZ,X600027.SH,X000786.SZ,X000807.SZ,X601991.SH,X600219.SH,X000983.SZ,X600176.SH,X000408.SZ,X600426.SH,X002128.SZ,X601699.SH,X000630.SZ,X601168.SH,X600096.SH,X000933.SZ,X002353.SZ,X000877.SZ,X600157.SH,X600985.SH,X600378.SH,X600352.SH,X600299.SH,X600995.SH,X600688.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.15695585860565,0.138221452178012,0,0,0,0,0,0,0.138672820632151,0,0,0,0,0.0412047790990356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0591736823250399,0.0114947084451778,0,0,0,0,0,0,0,0,0,0,0.0078260185296258,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.377305101604787,0,0,0,0,0.0309868678913158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113327138430614,0,0,0,0,0,0,0,0,0,0,0,0.0302402328918428,0,0,0,0,0,0,0,0,0,0,0.0174825272212211,-0.00664485927647759,0,0,0,0,0,0
X600028.SH,0.293034581105026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902816563888609,0,0,0,0,0,0.0244532310867142,0,0,0,0,0,0,0,0,0,-0.00540858580714763,0,0,0,0,-0.0263267689272091,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124375838558733,0,0,0,0,0.118418620824729,0,0,0,0,0,0,0,0,0.0750377024774753,0,0,0,0,0,0,0,0.102864170373655,0.00467479416856134,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.00466593503512349,0,0,0,-0.0200502508401829,0,0
X600660.SH,0,0,0,0,0,0,0,0.0532937461147726,0,0,0,0,0,0,-0.058482573804514,0.148755364664889,0,0,0,0.249940717307471,0.12639843126955,0,0,0,0,0,-0.0108792819371051,0,0,0,0,0,0,0,0,0.111413644606412,0,0,0,0,0.146668623920461,0,0,0,0,0,0.00866743881650093,0,0,0,0,0,0,-0.115324484102249,0.064928325578388,0,0,0,0
X601898.SH,0,0.544080168843926,0,0,0,0,0,0,0,0,0,0,0.0422440276521559,0,0,0,0,0,0,0,0,0,0.223615874292459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142273389828152,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0301736704471421,-0.0059557643044294,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.137065220489367,0,0,0,0.246266848538726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223545818944595,0,0,0,0,0,0,0,0,0,0.101936668678763,0,0,0,0,0,0.0925825373972481,0.00284371923329686,0,0,0,0,0,0,0,0,0.0050792572398873,0,0,0,0,-0.00730434127834322,0,0
X600188.SH,0,0,0,0.0847991004106216,0.0170532432605925,0.230850361944507,0,0,0,0,0,0,0,0,0,0,0.0938418948852479,0,0,0,0,0,0,0,0,0.116093560797833,0,0,0,0,0,0,0,0.138141082163945,0,0.00947997375413709,0,0,0,0,0,0,0.0336844967737424,0,0.0196822480677115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.115422132539705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419616639870509,0,0,0,0,0,0,0.107282989092386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783513604161807,0,0.341032805398837,-0.0103847940640694,0.143988122608995,0,0,0,0,0,0,0,-0.00640138810473509,0.018940204356778,0,0,0,0.0082302842504475,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0267497646145779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269974856803978,0.200860242795583,0,0.549587662616339,0,0,0,0,0,0,0,0,0,0,0,0,0.123009797741028,0,0,0,0.101616213293965,0,0,0,-0.101348043311016,0,-0.00583476062656606,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0384786842337443,0,0,0,0,0,0,0,0,0,-0.136842683507366,0.347743414635761,0,0,0,0,0,0,0,0,-0.0922658153457832,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502048326014083,0,0,-0.013703822973205,0,0,0,0.263861308601303,0,0,0,0,0,-0.00483903597173079,0,0,0,-0.0197374169516682,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0483415827077183,0,0,0,0,0,0,0,0,0,0,-0.0906745330234023,0.577879654148327,0,0,0.101523744329081,0,0.035362879048248,0,0,0,0,0,0,0,-0.0199412016740865,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0210451105662318,-0.0190024328059153,0.011819489096056,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0870639532823614,0.0163552270373325,0.0479253021057204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230040915155637,0,0,0,0,0,0,0,0,0,0.107346067950973,0,0,0,0,0,0,0.0951081178261858,0,0,0,0,0,0,0,0,-0.0147788372303057,0,0,0,0,-0.0236699554691044,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0146960226410484,0,0,0,0,0.192396125346916,0,0.18430626710575,0,0,0,0,0,0.0861713779665045,0,0,0,0,0,0,0,0.0293110802801191,0.190874800428247,0,0,0,0,0,0.113238256578122,0,0,0.0246178266839107,0,0,0,0,0,0,0,0,0,0.0114737581572618,0,0,0,-0.0134557028630727,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316197876417056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293437548102703,0,0,0,0,0,0,0,0,-0.0337530297742644,0.0454551505750364,0,0,0,0.0179353367567314,0,0
