,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600111.SH,X002460.SZ,X600010.SH,X600027.SH,X600489.SH,X601699.SH,X600160.SH,X000301.SZ,X002466.SZ,X600426.SH,X000983.SZ,X601991.SH,X600803.SH,X000786.SZ,X000877.SZ,X000933.SZ,X600985.SH,X000807.SZ,X600176.SH,X000630.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X002271.SZ,X000883.SZ,X600348.SH,X000932.SZ,X000027.SZ,X600295.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994833843263562,0,0,0,0,0,0.0708692948014099,0,0,0.218799760171017,0,0,0,0,0,0.0379395427353524,0,0,0,0,0.0303670634360935,0,0,0,-0.0450186351527009,0,-0.0371319710008477,0,0,0,0,0,0,0,0.0209115938533142,0.00285062365680047,-0.0630335397277563,0,0,0,0,0
X600585.SH,0,0,0,0.0881492026625366,0,0.114035183920923,0,0,0,0,0,0,0,0,0,0,0,0.0861150954176902,0,0,0,0,0,0,0,0,0,0,0,0,0.066866859988108,0.0412378121596456,0,0,0,0.0376618554366674,0,0,0,0,0,0,0,0.0813361805742244,0,0,0,0,0,0,0,0,-0.011038384277182,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0652242867901963,0.018865650118619,0,0,0,0,0,0,0,0,0.292763365767858,0,0,0,0,0,0.0701491891079538,0,0,0,0,-0.0147527847052372,0,0,0,0,0,0,0,0,0,0,0,0,0.0281369726593139,0,0,0,0,-0.0727640644732187,0,0,0,0,0,0,0,-0.00705794213742225,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31286282212116,0,0,0,0,0,0,0.0237566971650427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123188611764518,0,0,0.0212847674975494,0,0,0,0,0,0,0.0646109721831923,0,0,0.0301995240179948,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.32450436652621,0,0,0,0,0,0,0,0,0,0,0,-0.0202940148618818,0.311527310971981,0,0,0,0,-0.00901507298310312,0,0,0.0588330380187099,0,0,0,0.0499966531565235,0,0,0,0,0.0639365593464236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191448274314766,-0.0103653617590441,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0971294178156934,0,0,0,0,0,0,0,0,0,0,0,0,0.130887421380802,0,0,0,0,0,0,0,0,0,0,0,0,0.133236012709707,0.00642285435629737,0.293434566004551,0,0,0.118363720728988,0.15839648674542,0,0,0,0,0,0,0,0,0,-0.00320974609706459,0,0.0135467468089302,0,0,0,0,0,0
X000708.SZ,-3.46944695195361e-18,0,0,0,0,0.0678620748403584,0,0,0.155184050081369,0.0827130912262995,0,0,0,0,0,0,0,0,-0.023675330950942,0,0.0363309327853526,0,0.0223424814051724,0,0,0,0,0,0,0.14882305135481,0,0,0,0,0.0659529257689362,0,0,0,0,0,0,0,0,0,0.115210900463534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0363905784996078,0,0,0,0,0.179865421712173,0,0.0660994316517039,0,0,0.00286864571819017,0.548632025794554,0,0,0,0,0,0,0,0,0,0,0,0.0735090390074887,0,0,0.0616106663842135,0,0,0,0,0.0042646512477659,0,0,0,0.0901646259295486,0,0,0,0,0,0,0,0.0270982302689316,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101239656590377,0,0,0,0.0268129533299773,0,0,0,0,0,0,0,0.805594378149452,0,0,0,0,0,0.0372219242666602,0,0,0.0430932389043171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191543154954908,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00731504465434108,0,0,0,0,0,0,0,0,0,0,0,0.187617840433015,0,0,0,0,0,0.0580067837903978,0,0,0,0,0,0,0,0,0,0,0,0.00254002307472463,0,0,0,0.0247106219383435,0,0,0,0.0891226860360247,0,0,0,0,0,0,0,0.00541980808066561,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.216528117252165,0,0,0,0,0,0,0.518211550123158,0,0,0,0.0245930930758076,0,0,0,0,-0.0121578895667819,0,0,0,0,0,0,0,0,0,0,0.0726813124564137,0,0.148187426902591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161179339557327,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.58778547254522,0,0,0,0,0,0,0,0,0,0,-0.015995832040727,0,0,0,0.106236114121702,0,0,0,0,0,0,0,0,0,-0.0391405183405344,0,0,0.00604803261216611,0,0.0838988477251371,0.0638284414462958,0,0.066572878890098,0,0,0,0,0,0,0,0.0428443146101636,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.238012582760105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303760328495958,0,0,0,0,0,-8.67361737988404e-19,0,-0.13248037662858,0,0,0,0,0,0.115402417546606,0,0,0,0.474560641006084,0,0,0,0.0646686187096586,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113154177109222,0,0,0,0,0,0.0475015177152447,0,0,0,0,-0.210137945933764,0,0,0,0.110922428170214,0,0,0,0,0,0.0948822686285077,0,0,0,0.128222857721563,0.0586880715127368,0,0,0,4.33680868994202e-19,-0.0165883953033875,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.0606326264320425,0,0,0,0,0,0,0,0.0671559921550074,0,0,0,0,-0.0462506113130251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137774403116652,0,0.0222335174531225,0.0376358184785284,0.231866136052233,0,0,0,0,-0.0139838964731693,0.00633862877461125,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0265622587134819,-0.0489757945126196,0,0,0,0,0,0,0,0,0.147725073102935,0,0,0,0,0.781563727201796,0,0,0,0,0.0425841903765966,0,0,0,0,0,0.0613548365672503,0,0,0,0.0295410236265034,0,0,0,0,0,0,0,0,-0.123828964026836,0,0,0,0,0,0,0.051490569179365,0,0.0439045828971213,0.0386830322238256,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0429365274476466,0,0,0,0,0,0,0,0.00806407351583917,-0.0180496212390012,0,0,0,0,0,0,0,0,0,0,0.150106532496894,0,0,0,0,0.40243865370968,-0.0372164673917895,0.150746126380859,0,0,0,0,0,0,0,0.0717634653219271,-0.0518888796989215,0,0,0,0,0.0278139336884091,-0.00563397116744429,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.257114408582624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235649578808122,0,0,-0.0359456574431007,0,0,0,0,0,0,0,0.173415756826465,0,0,0,0,0,0,0,0,0,-0.0421106237454397,0,0,0.12318953672446,0,0,0,0,-0.088068000906975,-0.0178618092604531,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.191887208720159,0,0,0,0,0,0,0.102191311796571,0,0,0.0941069533729474,0.0937228261471344,0,0.0962255066986404,0,0,0,0,0,0,0,0,0,-0.0243467409013333,0,0,0,0.0254618624628588,0,0,0,0,0,0.027630692229962,0,0,0,0,0,0,0.0625636453936056,0,0,0,0,-0.00970446265039595,0,0,0,0,0,0
X600803.SH,0,0,0.119342109756564,0,0,0,0,0,-0.0147363574661563,0,-0.0705425305599168,0,0,0,0,0,0.206877208012668,0,-0.0109207880679748,0,0.205653185712824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132029215946468,0,0,0.0343983647921884,0,0,0,0,0,0.046695810109707,0,0,0,0,0,0,0.0230282966139213,0.0769824649605672,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0363438584915608,0,0,0.0313709674021985,0,0,0,0,0,0,0,0,0,0,0.103429853171781,0,0.0395358749937617,0,0,-0.128779855986982,0,0,0,0,0.164506385133138,0,0.251774379570416,0,0,-0.0728030114072789,0,0,0,0,0,0,0.155890151235409,0,0,0,0.051738983302468,0,-0.0285399289403505,8.67361737988404e-19,0,0,0,0,0,0
X000877.SZ,-0.165179119883168,0,0,0,0,0,0,0,-0.165731887781892,0.138309590249082,0,0,0,0,0,0,0.0491893217465946,0.110434001553395,0,0,0,0,0,0,0,0,0,-0.0227269333420474,0,0.0861747801627863,0,0,0,0,-0.233195712408166,0,0,0,0.0450578725464696,0,0,-0.194806518832126,0.185158835756711,0,0,0,0.528852043229025,0,0,0,0,0,0.056362952912069,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0422026695281166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619393261652365,0,0,0,0,0,0,0,0.0020315749221814,0,0,0,0,0,0,0.0268156414516637,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.0897015970171278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739702925397159,0,0,0,0,0.231890717331594,0,0,0,0,0,0,0,0,0,0,0.0317378609713074,0,0,0,0,0,0,0.352973495438714,0,0,0,0,0,-0.0153952246528244,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.384930817715702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121762362569719,0,0,0,0,0,0,0.105863955637202,0.224189366722794,0,0,0.0586890722074078,0,0,0,0,0,0.0241332181991159,0,0,-0.00100824638416704,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191362324634802,0.176577888333662,0,0,0,0,0,0,0,0.0204675612783471,0,0,0,0.0104576578212012,0,0,0,0.0217878340302628,0,0,0,0,0,0,0,0,0.144485856616301,0,0,0,0,0,0.138171100102433,0,0,0.0169900413325901,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0613722800223642,0,0,0,0,0,0,0,0,0,0.503942674603436,0,0,0,0,0.0273818021151567,0.0281723610808025,0,0,0,0,0,0.0297931809953103,0,0,0,0,0,0,0,0,0,0,0.153348519435589,0,0,0,0,0,0,0,0,0,0,0,0,-0.00909548323177097,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0.0045701116555341,0,0,0,0,0,0,0,0,0.0209270801276191,0,0,0,0,0,0.0899638299015073,0,0,0,0,0,0,0,0,0,0.251898504941868,0.0572204708073118,0,0,0.0286692782480873,0,0,0,0,0,0.112840754709876,0,0.122342439009851,0,0,0,0,0,0,0,0.0330571670466667,0,0,0,0,0,0
X601168.SH,0.0320881665993661,0,0,0,0,0,0,0,0,0.235947079365436,0,0,0,0,0,0.0210188945472624,0,0,-0.0104494371546116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476454061548542,0.00955524573692532,0,0,0.517485228656657,0,0,0,0,0,0,0,0,0,0,0,0.077869477609925,0.132214093670552,0.0544089216921833,-0.000913589292464827,0.0238541073508773,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0116870089989507,0,0,0.114936860967867,0,0.0704623549858279,0,0,0,0,0.266911522301567,-0.159709897346185,0,0.116194156113503,0,0,0.109135684537166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330945207954039,0,0,0,0.209242418115143,0,0,0,0,0,-0.45870075099818,0.0562196565839212,0,0,0.0490132608217404,0.154303783756948,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0157118293458156,0,0,0.044946065014264,0,0,0,0,0,0,0.254360025690064,0.0636037764542675,0.12390642491985,0.126216709064177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226941839800656,0,0,-0.114114633337152,0.0146339337461939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107085866416819,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,-0.0203155247107386,0.056836241002968,0,0,0,0,0,0,0,0,0,-0.0416066527370186,0,0,0.0584589869683202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079821856743147,0,0,0.142928764164455,0,0,0,0,0,0,0,0,0.0757921886990993,0.149620618520315,0.156615305186383,0,0,0.18577719584706,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125491924039538,0,0,0,0,0.0682093750962526,0.137381556360592,0,0,0,0,0,0,0,0,0.124006372219223,0,0,0,0,0,0.0771969387569819,0,0,0,0,0.112113239497299,0,0,0.0960631503340643,0,0,0,0,0.00749885274678089,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0403354124053013,0,0,0,0,0,0,0,0,0,0,0,0,0.391812795346317,0,0,0,0,0.10276514560239,0,0,0,0,0,0,0,0,0.0500927527359409,0,0.197239406310868,0,0,0,0,-0.0248370317908047,0,0,0,0,0,0,0,0,0,0,0,-0.0128059571941354,-0.00543528656661039,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163282779440616,0,0,0,0,0,0,0,0,0,-0.0343800917455136,0,0,0,0,0,0,0,0,0,0.192161371955471,0.0761112296789153,0.0677106709937885,0.252280973953689,0,0,0,0,0,0,0,0,0,0,0.00995703237031082,0.00449702076486886,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.0443811753540521,0,0,0,0,0,0,0,0,0,0,0,0.0715586724523734,0,0,0,0,0.241284784192124,0.0163917771714292,0,0,0,0,0,0,0.0959093467260007,0,0,0.102358540799599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312693165833268,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.178436547514238,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.061571548376288,0.0607179112938042,0,0,0,0.0617970984810689,0,0,0,0.144061240313443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501974927175321,-0.239702365082343,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.00701996329382844,0,0,0,0,0,0,0,0.00619811333872533,0,0,0,0,0,0,0,0,0,0,0,0.119420653383205,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0158538317723997,0,0,0,0,0,0.247085584414153,0,0,0,0,0.0190851893186621,0,0.0165131889259053,-0.0142695589114053,0,0,0,0,0,0
X600295.SH,0,0.116888992695672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132745372494396,0,0,0,0,0,0,-0.0382219633842894,0.0847153730461197,0.0255457732300114,0,0,0,0,0.0365118984626324,0.124789541953249,0,0,0.02250126770213,0,-0.179153930737525,0,0,0,0,0,0.162262831218798,0,-0.027331030993649,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121502926832601,0,0,0,0,0,0,0,0,0,0.104993541507753,0.0732334985304094,0,0,0,0,0.203350653495033,0,0.0439899303786769,0.232550822463478,0.0900131830387614,0,0,0,0,0,0.0346856112129441,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103421732038259,0,0,0,-0.125863842781928,-0.0863174486853491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804484672924958,0,0,0,0,0,0,0,0.0574083095006689,0,-0.137107183156875,0,0.27568970346801,0,0,0,0,0
Slope,0,0,0,0,0,0.218797160981665,0,0,0,0,0.017705567201512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939894588324817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677699107321256,0,0,0.006258406190095,0,0,0,0,0,0
TED,1.13293465226476,0,0,0,0,0,0,0,0,0,0,-0.349807760749674,0,-0.218975484466053,0,0,-0.900527055479586,0,0,0,0,0,-0.117991961503316,0,1.06840160308632,0,0,0,0,0,0,0.0871748920572453,0,0,0,-0.169295854734538,0,0,0.433014624736128,0,0,0,0,-0.628165052587575,0,-1.20557949427645,0.875609262147089,0,0,0,0,1.42628473196647,0,0,0,0,0,0,0
RealEstate_excess,0.134407182739971,0,0,0,0,0,0,0,0.140633888764243,0,0,-0.197234060131467,0,0,0,0,0,-0.168870534954522,-0.0197880013545717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184756627031914,0,0,-0.184133551974546,0,0,0,0,0,0,-0.13660038955418,0,0.172590920800133,-0.0635875566155909,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054408365830511,-0.0810984711632022,0,0,0,-0.0042966180389832,0,0,0,0,0,0,0,0,0,0,0,0,0.0187651283589099,0,0,0,0,0,0,0,0.0745208912482742,0,0,0,0,-8.67361737988404e-19,0,0,-0.00694187351620512,-0.0358142853449513,0.0185310531846945,-0.0475904773755717,0.142677176864686,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171613218575393,0,0,-0.00244391322832275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594784193758545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458609199249919,0.00919858467678128,-0.00446084089931742,0.00999152702901959,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.0001505313350114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903508014108222,-0.00317157368297888,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00818250038428977,0,0,0,0,0,0,-0.0356923084695818,0,0,0,0,0,0,0,0,0,0,0,-0.00126362653809081,0,0,0,0,0,0,0.00800218368047126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592577538200146,0,0,0,0,0.00135960686715893,0.00734694905072051,-0.00487205777259017,0.00967698535809327,0,0,0,0,0,0
