,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X601991.SH,X600160.SH,X600426.SH,X002466.SZ,X600219.SH,X000983.SZ,X000807.SZ,X000786.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600176.SH,X600985.SH,X002128.SZ,X600096.SH,X601168.SH,X000877.SZ,X000933.SZ,X000883.SZ,X600352.SH,X600995.SH,X600378.SH,X600688.SH,X600299.SH,X600863.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.0156615185109778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599650992999958,0,0,0,0.00338535992712431,0,0,0,0,0.291197016292606,0,0,0,0,0,0,0.237483469585712,0,0.364180870164767,-0.0419820607888132,0.0128325130321331,0,0,0,0,0,0,0.0624436412351268,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0313218223229877,0,0,0,0,0.0698666824119518,0,0,0,0,0,0,-0.0476525956013095,0,0.225737445244704,0,-0.00705742301247195,0,0,0,0,0,0,0,0,-0.0183672196108077,0,0,0,0,0,0.0968676418004461,0,0,0,0,-0.063945570208736,0,0,0,0,-0.00397523158144208,0.106904805721309,0.00943399259615894,0,0,0,-0.0267353803672084,0,0
X600011.SH,0,0,0.0441726057314893,0,0,0.252906981815,0,0,0.11196671314221,0,0,0,0,0.198748908990012,0,0,0,0,0,0,0,0.201971665583333,-0.0136497128237037,0,0,-0.00974185795437511,0,0,0.0711738460197611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15476887204662,0,0,0,0.0317963303597018,0,-0.0654472840083218,0,0,0,0,-0.0405193117701171,0,0
X600795.SH,0,0.0701598200387456,0,0,0,0,0.0470307728817586,0,0,0,0,0,0.145868783276984,0,0,0,0,0,0,0,0,0.118266434619907,-0.0884065311051426,0,0,0,-0.142888076590843,0,0,0,0,0,0,0,0.03716810240579,0,0,0,-0.0197979852235864,0,0,0,0.0867778737079179,0,0,0,0,0,0.255298049665691,0,0,-0.00448943395503458,0,0,0,0,-0.0276262455737134,0,0
X000792.SZ,0,0,0,0,0,0.0196470432258333,0,0.14108432959524,0,0,0,0,0,0,0,0,0,0.06598926886085,0,0,0,0,0.227342223782704,-1.73472347597681e-18,0,1.0842021724855e-19,0,0.0672512119048454,0.0111842278923331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153220008899739,0,-0.043112202952372,0,0,0,0.0558434331566562,-0.0586897581867618,0,-0.00891970734845699,0,0,0,0.00989277390176362,0,0
X600362.SH,0.0322597113340413,0,0,0,0.0321608380295643,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110064730733968,0,0.0181284628779035,0,0,0,0,0,0.124873548870333,0,0,0,0,0,0.341698181038117,0,0.060170672309793,0,0,0,0,0,0,0,0,0,0,0.0132392195347451,0,0,0,0.00316085624468417,0,0
X600010.SH,0,0,-0.0977502840898754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462536266746528,0,0,0,0,0.0524098608470239,0,0,0,0,0,0,0,0,0,0.0913324936408232,0,0,0,0,0,0,0.00749853675498249,0,0,0,0.0335766117764588,0,0,0,0,0,0,-0.00879082676519536,0,-0.0227067492263602,0,0,0.0111298684171171,0,0
X600489.SH,0.0954641051440203,0,0,0,0,0,0,0,0,0.758090246394623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152542435671596,0,0,0,0,0,-0.0217945912848248,0,0,0,0,-0.225648681010942,0,0,0,0,0.223713521100035,0,0,0,0,0,0.310333834720849,0,0,0,0,0,0,0,0,-0.0112695066052753,0,0
X600111.SH,0,-0.161788963382161,0,-0.0307562131812412,0,0,0,0,0,0.137261192423068,0,0,0,0,0,0,0,0,0,0,0,0.0692899566456934,0.20278083110565,0,0,0,0,0.046045079382015,0,0,0,0,0,0,0,0,0,0,0,0.10961031889657,-0.0639736803407459,0,0,0,0.372711533802984,0,0,0,0,0,0,0,0,-0.0372472291011986,0,0,0.0430655452942636,0,0
X600803.SH,0,0,0,0,0.122605451775257,0.108189867095548,0,0,0.298253381698395,0,0,0,0,0,0,0,0,0,0,0,0,0.117124973946196,0,0,0,0.00947994774652677,0,0.0222951506433335,0,0,-0.113530842335043,0,0,0,0,0,0,0.209995046967945,-0.0261958101338222,0,0.161014846905484,0,0,0,0.0474375520510697,-0.0248524876929901,0,0,0,0,0,0.0143507324489698,0.0552605082356792,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.0778768682204245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629867189179632,0.112415517287009,0,0,0.0535991764191559,0,0,0.0615807401493743,0,0,0,0,0,0,0.0691268606086924,0,0,0,0,0,0,0,0,0.11212088961732,0,0.105131595261568,0,0.110412914290888,0,-0.00701844602949662,0,0,0,0,-0.0191624824339089,0,0
X600027.SH,0,0,0,0,0.0883927170308864,0,0.0480664684260707,0,0,0,1.38777878078145e-17,0,0.545747735343487,0,0,0,0,0,0,0,0,0,0,-0.0658728414852893,0,-0.0655374993589415,0,0,0,0,0,0.0129420883242444,0.23557036971912,0,0,0,0,0,0,0,0,-0.0224410332113392,0,0,0,0,0,0,0,0.0170741508883944,0,0,-0.0635302714574229,0,0,0,-0.0612624256854344,0,0
X002460.SZ,0,0,0,0,0,0.0683814623169318,0,0,0,0,0,0,0,0,0.16717778703872,0,0,0,0.0098803641898406,0,0,0,0,0,0,0,0,0.595840751298157,0,0,0,0,0,0,0,0,0,0,0.119856476233674,0,-0.0408851506158909,0,-0.135978787655805,0,0,0,0,0,0,0,0,0.0433010896510833,0,4.33680868994202e-19,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0504020611398227,-0.0627220973183805,0,0,0,0,0.0761990929356325,0,0,0,0,0,0,0,0,0,0,-0.123860124694017,0.0249661694131159,0,0,0,0,0,0,0,0,0,0.0406114810065099,0,0.197905258190881,0,0.084386042268594,0,0,0.162373511197603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0.0870995722033094,0,0,0,0,0,0,0.119018317936855,0,0,0,0,0,0,0,0,0,0,0,0,0.0259692995527586,0,0,0,0,0,-0.0564698828609459,0,0,0,0,0,0,0,0,0,0,0,0,0.218875972293568,0,0.0351760781259984,0,0,0,0,0,0.534730742034636,0,0,0.0286468895450915,0.06604976157236,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.107660812555401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371451204691909,0.294930432905035,0,0,0.258390737228794,0,0.315176472509793,0,0,0,0.172257283029084,0,-0.0487283810809002,-0.097673555997997,0.0472444063666794,0,0,0.0480321726679352,-0.00524716429470998,0,0,-0.0524938785921588,0,0
X600426.SH,0,0,0,0.492260630572333,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.100016240662034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219403363729638,0.157275974003266,0,0,0.135404129533393,0,0,0,0,0,0.0175981587715108,0,0,0,0,0,0.0106448778607004,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781831056148947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459803138242491,0,0,0,0,0,0,0,0,0.077368396519991,0,0,0,0,0,0.00235067372154312,0,0,0,0,-0.0201895984052739,0,0
X600219.SH,0,0,0,0,0.0756474111957079,0,0,0,0,0,0.152814711929908,0,0,0,0.0565885427807976,0,0,0.115583816771434,0,0,0,0,0,0,0,0,0,0,0,0,0.140445206964681,0,0,0.271079947377532,0,0,0,0,0,0.0597936288313159,0,0.0596736747641507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0586516996084989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140711994913532,0,0,0,0,0,0,0,0.261618821626741,0.099269972084004,0,0,0.11731562306618,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.00358652854528586,0,0,-0.0178820415460162,0,0,0,0,0.0167156138842924,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.226078427603921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00469295424608302,0,0,0,0,0,0,0.0952438995181211,0,0,0,0,0.168067543718205,0,0.185693600171599,0,0,0,0,0,0,0,0,0,-0.0340289406921235,0.016339642891767,0,0,0,-0.018731567792847,0,0
X000786.SZ,0,0,0,0,0,0.44066187360374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204542250189911,0,0,0,0,0,0,0,0,0.30818421184747,0,0,0,0,0.130428157458796,0,0,0,0,0.000231161007958807,0,0,0,0.127712287940647,0,0,0,-0.0246523166973707,0,0,0,0,0
X601699.SH,0,0,0,0,0.0629482094425717,0,0.255202589957474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960096843719118,-0.0519303674454358,0,0,0,0.0222316880832657,0,0,0.0890161972898135,0,0.0556096076103638,0,0,0,0,0.0921547695071854,0,0,0.0370951074149631,0,0.247316382585832,0,0,0,0,0,0,0,0,0,-0.0593479439626824,0,0.0305963614591151,0,0,0.0121004206158467,0,0
X000630.SZ,0.0427659520226479,0,0,0,0,0,0,0,0,0.00166890355775245,0,0,0,0,0,0.332206273090258,0,0.0494991998271422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360627407460754,0,0.221541984298237,0.0140064486769339,0.1200178849568,0,0,0,0,0,0,0,0,0,0,0.0161633521747991,0,0,0,0,0,0
X000408.SZ,0.155328460965207,0,0,0,0,0,0.073190216639621,0,0,0,0.0428857536133007,0,0,0,0.10300831289805,0,0,0,0,0,0,0,0,0,0,0,0,0.0715918739765168,0,0,0,0,0.0042263595620109,0,0,0,0.0908662995137155,0.00619551361693123,0.06224547052815,0.0934555704403646,0,0.111310371388927,0,0,0,0,0,0,0,0,0,-0.0520225351025278,-0.055200615129312,0,0,0,0.00691932556848782,0,0
X600176.SH,0,0,0,0,0,-0.0195815376448745,0,0,0,0,-0.187742763277933,0,0,0,0.0513944349293625,0,0,0,0,0,0,0,0.0817584316665065,0,0,0.0156986430654165,0.397156719585824,0,0,0,0,0.204142769064425,0,0,0,0,0,0,0,-0.00533490951598403,0,0,0,0,0,0,0,0,-0.0735730723403411,0,0,0.0424354772421225,0,0,0,0,0.0235002579030155,0,0
X600985.SH,0,0,0,0,0,0,0.331875006269793,0,0,0,0.0365007475767176,0,0,0,0,0,0,0,0,0,0,0,-0.0179457828904501,0,0,0.0217553949807502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133558517840709,0,0,0,0.0685797586893954,0,0,0,0,0,0,-0.00825063418221334,0,0,0,0.0217612600894164,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0.0451836578593327,0,0,0,0,0,0,0,0,0.122030588622143,0,0,0,0,0,0.0903916714848093,0,0,0,0.256542536980936,0,0,0,0,0,0,0,0,0,0,0,0.100498281000718,0.27676802956837,0,0,0,0,0,0,0,0,0,-0.0770315175661492,-0.104254125876499,0,0,0.00777196553264795,0,0
X600096.SH,0,0,0,0,0,0.146022153599393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110381528776379,0.206851286476961,0,0,0,0,0,0,0,0,0,0,0.0840069709819301,0,0,0,0,0.265609877976201,0,0,0,0,0,0.0870489249010564,0,0,0,0,0,0,-0.00898354078168354,-0.0105050987766309,0,0,-0.0120440526769273,0,0
X601168.SH,0,0,0.0624147302453581,0,0,0,0,0,0,0,0.291552770508551,0,0,0,0,0.587048050902943,0,0.238164623800453,0,0.0117641942836286,0,0.144610092714156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071659422416425,-0.0115558839536331,0,0,0,0,-0.0328886561233862,0,0
X000877.SZ,0,0,0,0,0,0,-0.0943692838695323,0,0,0.0892425373715894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886620456505534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245485549728877,0,0,-0.155686241120696,0,0,0,0.251388328260217,6.93889390390723e-18,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117242018835026,0,0,0.0555848466220908,0,0.456903998896671,0,0.26208973942514,0.0540211557796963,0,0,0,0.233512899780256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010424086012005,0.0357236763658434,0,0,-0.0125006607513466,0,0
X000883.SZ,0,0,0.274108631250437,0,0.160907577243322,0,0,0,0,0,0.191965765836062,0.173689278721253,0,0.0162417274260205,0,0,0,-0.00846474354130588,0,0,0,0,-0.0690953212822338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634783323644067,0,0,0,0,0,0,0,0.360768505706733,0,0,0,0.0825060424620569,0,0,0,-0.0301416855167324,0,0
X600352.SH,0,0,0,0.11630996910917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104004111995404,0,0.0114533973070847,0.180042010627244,0,0,0,0,0.150737928652924,0,0,0,0,0,0.0233002757514362,0,0,0,0,0,0,0,0,0,0,0.00497404853778415,0,0,0,0,0,-0.00311557632701478,0,0,0,0,0.00217345227965961,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173986193857097,0,0,0,0,0,0,0,0,0,0.230244755770758,0.252331198932231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041161937121278,0.0390113002264972,0,0,0.0817054191756485,0,0,0,0,0,0.0759100368049053,0,0,0,0,0.0857818689201871,0,0
X600378.SH,0,0,0,0,0,0,0.154890855466547,0,0,0,0.0479743941385237,0,-0.121490845601501,0,-0.0827952553556827,0,0,0,0,0,0,0,0,0,0,0,0,0.0652095267586671,0,0,0,0,0,0,0,0,0.164009948662963,0,0,0,0,0,0,0,0,0,0,0.308192577707074,0,0,0,0.019377792843169,-0.0545544192660055,-0.262163366387937,0,0,0.0543449375272097,0,0
X600688.SH,0,0.0888682619526267,0,0,0,0,0.0425306056656223,0,0,0.00370375640187806,0,0,0,0,0,0,0,0,0,0.0712034525927057,0,0,3.46944695195361e-18,0,0,0,0,0.086789202946287,0.0706389645975406,0,0,0,0,0,0,0,0,0,0,0,0.043018044139569,0,0,0,0,0,0,0.243802186212125,0,0,0,0.0150522244199396,0.0115693619038493,-0.0406113624465702,0,0,0.0123015737634721,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266631544130175,0,0,0,0.0450037046207793,0,0,0,0.0691537464274989,0.0131953543772917,0.0601573163848046,0,0,0,-0.0931260912573496,0,0,0.0671181766218963,0,0,0,0.0611000185568644,0,0,0,0,0.173449230107946,0,0.101660854049161,0,0,0,0,0,-0.0521816843941172,0,0,0,0,0.0262369245270365,0,0
X600863.SH,0.0482597785717062,0.106240267939241,0,0,0,0,0,0.0592425819346014,0,0,0.0368470686924356,0,0.0194256667997546,0.138435498359845,0,0,0,0.031141431576416,0,0,0,0.0998541996046891,-0.0082741023078621,0,0,0,0,0,0,0,0.0275530397787122,0,0,0,0,0,0,0.186394325530419,0,0,0,0,0.0790458093470498,0,0,0,0,0,0,0,0,0.00954209490000218,0,0,0,0,0,0,0
X600612.SH,-0.0801259102049701,0,0,0,0,0,0.0301953036865635,0,0,0,0,0,0,-0.0439299617995807,0.0932890999251788,0,0,0,0,0,0,0,0.0312768758686492,0,0,0.0868013900512358,0,0,0,0,0,0.345866649561309,0.0419262479898681,0,0,0,0,0,0,0.0589023011420529,0,0,0,0,0,0,0,0,0,0,0.0058374977560584,0,0.0237449117334015,-0.0879222133776491,0,0,0.00315316831662888,0,0
Change_TY3M,-0.0834584059029502,0,0,0,-0.0595592696598198,0.00578269656402783,0,0,0,0.096728903201944,0,-0.0410263318569245,0,0,0,0,0,0,0,0,0,0,-0.0985287657705355,0,0,-0.0454817086118374,0,0,0,0,0,0,0,0,0,0,0.0084616236387322,0,0,0,-0.00802704402954164,0,0,-0.032788354349495,0,0,0,0,0,0.0925289056414793,0,0.0969167663583391,-0.165839156574725,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326904772139056,0,0,-0.131816297845579,0,0,0,0,0,0,0,0,0,0.134155055624712,0,0,0,0,-0.0653973315744711,-0.002123352698554,0,0,0,0,0,0,-0.0307574554421066,0,0,0,0.615796215665294,0,0,0,-0.115124708877727,-0.683243232428027,0
TED,-0.325610957417523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223869442028068,0,0,0,0,-0.588193940075484,0.576579548838392,0,0.123616212016941,0,0,-0.19692963044996,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419307264028262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154659766939693,0,0,0,0,0,-0.116005690952457,0,0,0,0,0,-0.0212024659181811,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00376912737462137,0,0,-0.0658163477734894,0,0,0,0,0,0,0,0,0,0,0,0,0.0197044604454752,0,0,0,0,0,0,-0.012644142190683,0,0,0,0,0,0.000334381413368594,-0.0255726130419084,0.116249090772097,0,0,-0.0339247175490486,0,0
MKvol,0,0,0,0,0,0,0,0,0.000469826253764598,0.000665746284789336,0,0,0.00210928084465926,0,0,0,0,0.000365487563077444,0,-6.7762635780344e-21,0,-0.00118775991574344,0,0,0,0,0,0,0.000824169749948159,0,0,0,-0.000219141489763641,0,0,0,-0.000859055840323941,0,0,0,0,0,0,0,0,-0.00130303321315916,0,0,0,0,0.0019040228813885,0.000271032570876218,0,0,0,0,-0.00350154827625388,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953360462502167,0,0,-0.146430571580521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216734340292221,0,0,0,0.343885818895075,0,0,0,0,0,0,0,-0.243481874169709,0,0,0,0,7.78500247340016,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00666796669588405,0,0,0,0,0,0,0,0.0280109298797441,0,0,0,0,0,0.0125413500520436,0,0,0,0,0,0,0,0,0,0,0,-0.0965222929773035,0,0,0,0,0.0311420581287008,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00421820933661069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334351123296116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228452769320596,0.00498119866149422,0,0,0,0.0140044879507499,0,0
