,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600111.SH,X600188.SH,X600547.SH,X600362.SH,X600157.SH,X600886.SH,X601992.SH,X600299.SH,X600660.SH,X600309.SH,X000792.SZ,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X000709.SZ,X300072.SZ,X600352.SH,X000539.SZ,X000898.SZ,X000723.SZ,X002460.SZ,X002407.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002470.SZ,X002075.SZ,X600021.SH,X000012.SZ,X000983.SZ,X600098.SH,X600176.SH,X600612.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.0522253703288946,0.00188476967277682,0,0,0,0,0,0,0,0.02230107555636,0,0,0,0.00706710077028985,0,0,0.044176840004386,0,0,0.0584242090069755,0,0,0.062538977429138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553784506572608,0,0,0,0.000313729048434923,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161263829812555,0,0,0.0636905868202735,0,0,0.133627955905915,0,0,0,0,0,0,0,0,0.0375354460617637,0,0,0,0,0.00567290678104871,0,0.00143552385130492,0.0383521829875427,0.0987295780714399,0,0,0,0,-0.0115173819567829,-0.0210805523339451,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0377574034287319,0,0,0,0,0,0,0.0045372627804715,0.0188280235630234,0,0,0,0,0,0,0,0.06615587708369,0,0,0.0974518885695377,0,0,0.0808556581075782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011615302379587,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428179828114445,0,0,0,0,0,0,0,0,0,0.362392478390215,0,0,0,0,0,0.208166719554058,0,0,0,0,0.0321667860258549,0,0,1.0842021724855e-19,0,0,0.0835486465612855,0.0526523199044715,0.0377194825103996,0,0.018853388555765,0,0,0,0,0,0,0,0.14095976455525,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.107383004192076,0,0,0,0,0,0.0488187237629522,0,0,0,-0.0742535396201867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653445575976574,0.137829307019829,0,0,0,0,0,0,0,-0.0285712805550623,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.423702514673117,0,0,0,0,0,0,0,0,0.0155220697813961,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0366450339658309,0,0,0,0.0423040056038404,0,0,0,0,0,0.112358520739011,0.292383671267547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264627610758103,0.0412365871770569,0,0,0,0.0780601389611614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135089847070424,0,0,0.0101550628102972,0,0,0.559260583065753,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887000061150666,0,0,0,0,0,0,0,0,0,0,0,0.0165898070606606,0,0,0.0862942308895894,0,-0.0214037021337475,0,0,0,0,0,0,0,0.0871395896823386,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.12241923212966,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0601641802205966,0,0,0,0,0,0,0,0,0,0,0.0847298531085849,0,0,0,0,0,0,0,0.00357949913097415,0,0,0,0,0,0,0.0694997772916449,0,0.138460346573627,0,0,0,0,0,0,-0.0517474779173857,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.103398955787921,0,0,0,0,0,0.045733561858378,0,0,0,0,0,0,0,0.0540048261195614,0,0,0.141311737020602,0,0,0,0.0467041737202872,0,0.0467496622814816,0.109335592086605,0,0,0.000255359698912968,0,0.0113319068632255,0,0,0,0,0.0100354695698867,0,0.12209532009212,0.0711114017637179,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.157692483051238,0.0120719768194146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207730546240511,0,0,0,0.0407481363197455,0,0,0,0.0119243532008983,0.00254902278310126,0.0317605289524618,0,0,0,0,0,0,0,0.0779322859017732,0.0715179717990763,0.116857841605767,0,0,0.0174653083673002,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.228718296161636,0.0151980363306063,0,0,0,0,0,0,0.0524494834135829,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.383807805539304,0,0,0,0.0760215739129884,0,0,-0.0426757817721286,0,0,0,-0.0504133800222789,0,0,0,0,0,0.10430414744362,0,0,0,0,0,0,0.0184091632638421,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.180825755638827,0.0207798041029243,0,0,0,0,0,0,0,0.00593766993169141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119203064098619,0,0.183088121021392,0,0.443683432573636,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0073298786157842,0,0,0,0,0,0.00866472647938002,0,0,0.0203137468430287,0,0,0,0.0109363181077334,0,0,0,0,0,0,0,0.143033567010581,0,0,0,0,0,0,0.0306373149899426,0.0466213965972909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141710366100814,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141643389279158,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.109345541545203,0,0,0.0623766795080712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068697850284477,0.0344037045900815,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050483524481021,0.0592336515824906,0.114920373211152,0,0,0,0,0,0.054619898146621,0,0,0,0,0,0,0.0843094022083319,0,0,0,0.0788994276217636,0,0,0.0535503548160017,0,0,0,0,0,0,0.0837776452159097,0,0.221799577131674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386766323834275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054453339779331,0,0,0,0,0.0582241915252726,0,0,0,0,0.176489533662335,0.017783057160631,0,0.0816515837948085,0.214270726928337,0.104526895673899,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018910264263124,0,0.117956031429233,0.489569729914086,0,0.0795253120059981,0,0,0,0,0,0,0,0,0,0,0.0153148070800553,0,0,0,0,0,0,0,0,0,0,0,0.0488300883198185,0,0,0.0156718058117642,0,0,0.173615260683753,0,0,0,0.00413427713924793,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0561127088068522,0,0,0,0,0,0,0,0.0326946551415538,0.0715536361038129,0,0,0,0,0,0,0,0.359845466177676,0,0,0.0497249614121953,0,0.0713649145302167,0,0,0,0,0,0,0,0,0,0,0,0,0.00702287832289242,0,0.12717464937919,0,0,0,0.0755982536437683,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300237298780871,0,0,0,0,0.0199387412363287,0,0,0,0,0,0.0652608164490185,0,0,0,0,0,0,0,0,0,0,0,0,0.173911653187751,0.0179785345293574,0,0,0.0356920247128633,0,0,0,0.246165425045442,0.141687892710891,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0882133875000094,0,0,0,0,0,0,0.0552363817848071,0,0.0087150755614467,0,0,0,0.0379468291127163,0,0,0.0192036128442752,0,0,0,0,0,0,0,0,0,0.0421326390013526,0,0.350555933778168,0,0,0,0,0.100680289499321,0,0,0,0,0.0324325334402542,0.0550162737593554,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939579149073367,0.103670822595813,0,0,0,0,0,0,0,0.0569429721805796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251700792528675,0,0,0,0,0.0991056215213068,0.190665629805685,0.0895690784863605,0,0,0,0,0,0,0.0106609339321648,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0885625317091985,0,0,0,0,0,0.0898146903279124,0.018812641190997,0.249962027222503,0,0,0,0,0,0,0.04214676682947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449105235982899,0,0,0.00489504072190407,0,0,0.0125517475744196,0,0,0.0211182484258749,0,0.178675471607424,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508520285904666,0,0,0,0,0,0,0.0293570396145515,0,0,0.0231679881212638,0,0,0.0294488624222943,0.0200237138294418,0,0,0.0628208421166896,0,0.00220592039710367,0,0.232999702673861,0.082255815603059,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0204129426094771,0,0,0,0,0,0,0.0845024171560433,0,0,0,0,0,0.19791215748999,0,0,0,0,0,0,0,0,0,0.157134928607413,0,0,0.103376829382417,0,0,0,0.055484808665453,0,0,0,0,0.0258990857947585,0,0,0,0,0.00115246267279014,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.00385814459304685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676533907144569,0,0,0.157099519365736,0,0,0,0,0,0,0,0,0.199435742116746,0,0.0102876562442931,0,0,0,0,0,0,0,0,0,0,0,0,0.0628372399170879,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451954600761498,0,0,0,0,0,0,0,0,0,0,0,0,0.0359063173823301,0,0,0,0,0.0519730227446656,0,0,0,0,0.478733741295697,0,0,0,0,0.0910004536836986,0,0.0250232498453037,0,0,0,0,0,0,0.0260934868502605,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.0462912698576522,0.105816820235933,0,0,0,0,0,0,0.244177788514141,0,0,0,0,0.109882052438455,0,0,0,0,-0.0988167786399081,0,0,0,0,0,0,0,-0.0415369947547495,0,0,0,0.633522523052133,0,0,0,0,0,0,0,0,0.0941624350789442,0.166473037279797,0,0,0,0,0,0.0923662263920341,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169429414962146,0,0,0.0759270485467116,0,0.036741102103895,0,0,0,0,0,0,0.0918300202940042,0.0703897463135376,0,0,0.108217967509122,0,0,0,0,0,0,0,0,0,0.0244660198744489,0,0.125404459209925,0.0549038961815235,0.186612882893712,0,0,0,0,-0.011742839502059,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721425350060109,0,0.168710101590078,0.304138780852454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427752657169864,0,0,0,0,0,0,0,0.0955558670895778,0,0,0,0.194851900859001,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0269974497640622,0,0,0,0,0,0.0883506780206023,0,0,0,0,0.074956815609509,0,0,0,0,0.088718007980109,0,0.137170190610845,0,0,0,0,0.0894035715109782,0,0,0,0,0.00684230250048071,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0547208382566515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795428650196992,0,0.178844636874609,0.158017772868359,0,0.0452841707695519,-0.0729333171460728,0.275334450349751,0,0,0.0698509188804989,0.0334011695179245,0,0,0.0944083660656827,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592882374078702,0.225456456214006,0,0,0,0,0,0,0,0,0,0,0,0,0.350330081823582,-0.0366007920795324,0,0,0,0,0.200541956624734,0,0,0,0,0,0,0.159169350889002,0.230312621889937,0,0,0,0,0,-0.0962233468886707,0,0,0.2456785277552,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231535750010619,0,0,0,0,0,0,0,0,0,0,0,0.170114015063303,0.26188785568775,0,0,0,0,0,0.0635926045561373,0,0,0,0.129756831714209,0,0,0,0,0,0.0375052662448283,0,0.0069114638430534,0,0,0.0292966196440578,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885293902216829,0,0.0658608894655725,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.105657114101289,0,0,0.106716528365399,0.0748223576340045,0,0.0313350134674774,0,0,0,0.108622021991625,0,0,0,0,0.2992388652401,0,0,0,0,-0.0148916941277417,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0686784858163539,0,0,0,0,0,0,0.132259891351435,0.208614157562279,0,0,0.0478522014858616,0,0.0489879392293267,0.0293195173231912,0,0,0.0750655662032398,0,0,0,0,0.231745021665577,0,0,0,0,0,0,0,0,0.117967500626674,0,0,1.73472347597681e-18,0,0.00128020538298722,0,0,0,0,0,0,-0.00989673202298172,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212348876104833,0,0,0,0,0,0,0,0.0749556166401025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490119455973424,0.233376503385315,0.119653238258457,0,0.0168949320875838,0,0,0.155781888742275,0,0,0.23749006872264,0,0.0176207285124113,0,-0.0060894590953602,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.147127024782661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111606231232603,0,0,0.034622789010266,0,0,0,0,0,0.115145692781278,0.0234666114237612,0,0,0,0,0,0,0,0,0.109241384920354,0,0,0.20824973408476,0,0.0781000007888435,0,0.0108637866135891,0,0,0.0351482014189263,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101258442954285,0,0,0,-0.00654533562480138,0,0,0,0,0,0,0,0.141219859705685,0,0,0,0,0.00121125170499168,0,0,0,0.0267547611248389,0,0,0.0195963345333196,0.00984250843813804,0,0,0,0.078008545427579,0,0.0838084340516705,0,0,0,0,0,0.00248703806758687,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.122804302079323,0.226639526920411,0.254423442323726,0,0,0,0,0,0,0.0618076411338111,0,0,0.0526424325364083,0,0,0.0633452991176293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580932188758513,0,0,0,0,0,0.0311807841613796,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843634537691768,-0.0367334015923389,0,0.0548185293895022,-0.0443296025295463,0,-0.00370739962443747,0,0,0,0,0,0,0,0,0,0,-0.086038565214592,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0415939412249266,0,0,0.0601561138417886,0.0155971692443666,0,0,0,0,0.0450783358995784,-0.211371464350415,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309025366638832,0,0,0,0,0,0,0,0,0,0,0.54462682084587,0,0,0,0.591322734420496,0,0.0977765478840362,0,0.424242394965757,0,0,-0.42821462221456,0,-0.215896137246935,0,0,0,0,-1.34645579831847,0,0,0.901432195990448,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190911947803135,0,0,0.0996936766010013,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318185354611272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14737497166051,-0.443943116634088,0.601847414520527,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0373959485197412,0,0,0,0,0,0,0,0,-0.0395471908779126,0,0,-0.0230671627015559,0,-0.0651613307211469,0,0,0,0,0,0.0530659842624306,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0277493366406562,0,0,0,0,-0.0699289228156113,0,0,0.00890909858359624,-0.0649447032462212,0,0,0.368299291750895,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.11975048510466,0,0,0,0.121836759970332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014338951861512,0,0,0,0,0,0,0.0140576853226189,0,0.679185721040219,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836540453827623,0,0,0,0,-2.71050543121376e-20,0,0,0.00434714113952847,0.0291056205245209,0.00564154508184235,0,0,0,0,0,0,0.000222734299386623,0,0,-0.0155458554358206,0,0,0,0,0,0,0,0,0.00233470972901981,0.0499337056180428,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115550123066536,0.00391572712990681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186058343495502,-0.0870382113907822,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018704838983018,0,0,0,0.00623815701857963,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216176055735749,0,0.0099960458974958,0,0,0,0,-0.00493816157135846,-0.0117069149987546,0,0,0,0,0,-0.0101807009828818,-0.0313649304707433,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0106386534396688,0.0024625983184297,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0101815850636526,0,-0.00520566746349964,0,0,0,0,0,0,0.015630609247828,0,0,0,0,0,0,0,0,-0.00546008889591457,0,-0.014577129155244,0,-0.0360002589781026,0,0.0186802218512508,0,0,0,0,0,0,0,0,0,-0.0274979697726445,0.0538443517072528,0,0,0,0,0,0
