,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600188.SH,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X601158.SH,X000792.SZ,X600489.SH,X000898.SZ,X600352.SH,X600583.SH,X300072.SZ,X000883.SZ,X000539.SZ,X000983.SZ,X000027.SZ,X000630.SZ,X000723.SZ,X000629.SZ,X002470.SZ,X600549.SH,X000060.SZ,X002407.SZ,X600176.SH,X000959.SZ,X600022.SH,X601699.SH,X600021.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0374863847566358,0,0.0274372029169377,0,0,0,0,0,0.0297161088368958,0,0.0314284979214142,0,0,0,0,0,0,0,0.210549673078102,0,0,0,0,0.0308416875211158,0.00710661309273534,0.0403700574500999,0,0,0,0,0,0,0,0.066523085115329,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0045045668512055,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.116926896732718,0,0,0,0,0,0,0,0,0.0461258169450309,0,0,0,0,0,0,0,0.0315715454394191,0,0,0,0,0,0,0.144307674420537,0,0,0,0.0212123844635752,0,0,0,0,0,0.0540242243933595,0,0,0,0,0,0.0425153275083645,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0490536437655092,0.0399728212369285,0.042199276421124,0.201944567039518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818714345158252,0,0,0,0.0265369027617527,0,0,0.0700066641473248,0.0316449353011662,0,0,0,0.0051466353967672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0286070502360159,0,0,0,0,0,0,0,0.238821828263706,0,0,0,0,0,0,0,0,0,0,0,0,0.0758134838464836,0,0,-1.0842021724855e-19,0.128070827597862,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00384260091882005,0,0,0,0,0,0,0,0.00281826789754937,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234256307977283,0,0,0,0,0.026081941849677,0,0,0,0.149582816010762,0,0.0344177045720214,0,0.144065769104349,0,0,0,0,0,0,0,0,0.0817772241204313,0.0458765395107193,0,0.0730688948343926,0,0.0312091633051868,0,0,0,0,0,0,0,0.0170671410888762,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0325295162568775,0,0,0.144260172324481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37279511370567,0.0190688755696035,0,0,0,0,0.145353167391858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485868132575024,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0775903869008423,0,0,0,0,0,0.112122039273301,0,0,0,0.0163695492527902,0,0,0,0,0,0,0,0.0789383513674186,0.075173556909981,0,0,0,0,0,0,0,0.108717754902637,0,0.109790044628449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549203041718535,0,0.0681822736448045,0,0,0,0,0,0,0.0601951236872579,0,0,0,0.233112403844299,0,0,0,0,0,0,0,0,0.0323555876767881,0,0,0,0.252742107237523,0,0,0.0922075562984734,0,0,0,0,0,0,0,0,-0.0413986262658202,0.0732626983556802,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0600737450538947,0,0,0,0,0,0,0,0,0,0.0226645352603412,0,0,0,0,0,0,0.0297221101195699,0,0,0,0,0.0981134847929405,0,0,0.229536371280005,0.0436677483088162,0,0,0,0.0836409118662352,0,0,0.0333225779786814,0.199696946935535,0,0,0,0.00011829008382137,0,0,0,0,0,0.024279965976809,0,0.00376833247779261,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114769887008569,0,0,0,0,0,0,0,0.18814451836951,0,0,0,0,0,0,0,0.0622299755863551,0,0,0.214126807357854,0.00687079869319158,8.67361737988404e-19,0,0,0.201402431195162,0,0,0,0,0,-0.000599937228890082,0,0,0,0,0,0
