,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X601991.SH,X600688.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X002466.SZ,X000898.SZ,X600516.SH,X600547.SH,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X002460.SZ,X600352.SH,X000553.SZ,X002110.SZ,X300072.SZ,X000786.SZ,X600299.SH,X000932.SZ,X600808.SH,X600801.SH,X000709.SZ,X600426.SH,X000883.SZ,X600339.SH,X601158.SH,X600583.SH,X600219.SH,X600985.SH,X601699.SH,X000830.SZ,X601003.SH,X600489.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938881376120547,0,0.0382168779203502,0,0,0,0,0,0,0,0,0,0.090802475391785,0,0.0435837273835773,0,0.0739538105055774,0.105576650096377,0,0.0183683475208732,0,0,0,0.00462881050303929,0,0,0,0,0,0,0
X600028.SH,0.134041605862458,0,0.147025108079086,0,0,-0.00961327384287443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110839068783645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104041983155531,0,-0.00255386170160208,0.00139291774518158,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23622627338033,0,0,0.339570626351787,0,0,0,0,0,0,0,0,0,0,-0.0096543493657756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663828907197049,0,0,0,0,0,-0.00265303972650047,-0.0208396386873914,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0969208998888943,0,0,0.00709088442055191,0,0,0,0,0,0,0,0,0,0.06226635153438,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.278472671144619,0,0,0,0.262760730242729,0,0,0,0,0,0,0,0,0,0,0,0,0.0082553470428046,0,0,0.00811719053700029,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0443526894747146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124389677788267,0,0,0,0.0738475550371199,0,0,0,0,0,0,0,0,0,0,0.00396632581708042,0,0.226617995483738,0,0.119244291010777,0,0.00919498303447687,0.00201284402641922,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265180250463369,0.34225676633078,0,0,0,0,0,0,0,0.00697716302942721,-0.0952502592285331,0,0.233974443390098,0.110008837716132,0,0,0.065699416927367,0,0.129640210838483,0,0,0,0,0,0,0,0.113430313476411,0,0,0,0,0.0151915003993341,0.0240584661498349,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809968240635454,0,0.6708327997022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0919604024051593,0,0,0,0,0,0,-0.00827733269699965,0.00228784997505112,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209261129011196,0,0,0,0.0230940329260775,0,0,0,0,0,0,0,0,0,0.151802845811748,0,0,0,0,0,0,0,0,0.0796675233695447,0,0.188753690239789,0,0.157346243393838,0,0,0,-0.0201206825230008,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.295832867336778,0,0,0,0,0.044215926703379,0,0,0,0.0191097765576073,0,0,0,0.0628605739965708,0.109982665493686,0,0,0,0,0,0,0,0,0,-0.00593057883571628,0,0,0,0.0165777479464399,0,0,0,0,0,0.0262803030291059,0.129928216734655,0,0,0,-0.00923088365375311,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752391256081678,0,0,0,0,0,0,0,0.0513695299060414,0,0,0,0,0,0,0,0,0,0,0.0225811765798144,0,0,0,0,0,0,0,0,0,0,0,0,0.0150734253613474,0.0642650592042918,0,0,0,0,0,0
