,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600188.SH,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X000807.SZ,X600803.SH,X600489.SH,X000983.SZ,X601699.SH,X000786.SZ,X601991.SH,X600027.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X002080.SZ,X000629.SZ,X300037.SZ,X600688.SH,X000539.SZ,X600157.SH,X600096.SH,X600612.SH,X002409.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.607869286409525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.103872864109631,0,0,0,0,0.013177430884938,0.0528829326242402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119936948983425,0,-0.0199077270980417,0,0,0,0,0,0,0
X600028.SH,0.546323704460331,0,0,0,0,0.175200925051947,0,0,0,0,0.138433411097695,0,0,0,0,0,0,0,-0.0452944745851961,0,0,0,0,0,0,0,0,0.0327096242311521,0,0,0.11959111611796,-0.0384851014891884,0,-0.0319420967551529,0,0,0,0,0,0,-0.00814075815929519,0.00663718169232493,0,0,-0.0158245581650654,0,-0.247559671542971,0,0,0,0,0,0.0284315087789382,0,0,0,0,0,0
X601088.SH,0.0981830987558528,0,0,0,0,0,0.219250324285171,0,0.0107062737533378,0,0,0,0,0,0,0,0,0.0305819758395621,0,0,0,0,0,0,0,0,0,0,0,0.0385914838204597,0,0,0,0,0,0,0,0,0,0,0,0.0349519188211109,0,0,0,0,0,0,0,0.0172548336071709,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115726878463346,0,0,0,0,0,0.0767259306415964,0.126453143233734,0,0.0473844019672704,0,0,0,0,0,0,0,0,0,0,0.00839466168466167,0,0.0294800817993515,0,0.0301346160188337,0,0,0,-0.0122087214331998,0,0,0.00474384463344292,0,0,0,0.0427200619604262,0,0,-0.004863493728165,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.101783631361087,0,0,0.00814305547824804,0,0,0,0,0,0,0,0,0,0,0,0,0.0459635234747779,0.107062985623827,0,0,0,0.0725997177417292,0,0,0,0.16606940995484,0,0,0,0,0.106487689373095,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660312473363329,0,0,-0.0380587273089342,0.0609631727643946,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.208329444456093,0,0,0,0.017802210184853,0,0,0,0,0,0,0,0,0,0,0,0.0529938120839889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184383177127441,0,0,0,0,0,0,0.0106724098054669,0,0,-0.0149446936516351,0,0,0,-0.00885760384445552,0,0,0,0,0,0,0
X600188.SH,0.00174426438092857,0,0.50805991268819,0,0,0,0,0,0.0796251013029129,0,0,0,0,0,0,0,0,0,0,0,0,0.0568940565903204,0,0,0,0,0,0,0,0.171485490243571,0.17048476634878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109357452655492,0,0,-0.224000409788992,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436328581667109,0,0,0,0,-0.136199860378963,0,0,0,0,0,0,0,0,-0.0440257306837814,0,-0.165901772332492,0,0.377201646912539,0,0,0,0,0,0,0,0,0,0,0.202391283858331,0,0,0,0,0.0226762329244834,0,0,0.00245970244505515,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0319249611375948,0,0,0,0,0,0,0,0,0,0,0.176341849237769,0,0,0.0351509395734931,0.0387465344768844,0.041244488922557,0,0,0,0.384190182625079,0,0,0,0,0.0600192823817857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397370891392398,0,-0.00143974897468322,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.104842731029674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393466712108343,0,0,0,0,0,0,0,0,0.441369496045453,0,0,0,0,0,0,0,0,0,0,0,-0.0866920317782057,0,0,0,0,0,0,0.0496342022926944,0,0,0,0,0.00177125602727025,0,0,0,0,0,0
X601898.SH,0.218304384791399,0,0,0,0,0,0,0,0.0267940071462744,0,0,0,0,0,0,0,0,0,0,0,0.0665753909816647,0,0,0,0,0,0,0.111515540412774,0,0.161797769305221,0.0719775151607185,0,0,0,0,0,0.0351807951381472,0.0119369732548608,0,0,0,0,0,0,0,0,0,0,0,0.0624906209566142,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279595305689162,0,0,0,0,0,0.108768192579713,0,0,0,-0.0222457946203332,0,0,0,0,0,0,0,0,0,0.0114222657358423,0,0,0,-0.0627440686010381,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264426463559893,0.12000808951333,0,0.0281516944176088,0.0482893237248193,0.0687127321324384,0.0828527539200138,0,0,0,0,0,0,0,0,0,0,0.0248413433169495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231863424059979,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.112755733045357,0,0,0,0.0541359955055258,0,0.82567419203162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019560594292262,0.0131747811469604,0,0,0,0,0,0,0,0.0223870878213111,0,0,0,0,0,0,-0.0134009253397154,0,-0.0186540687453617,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727874891078276,0,0,0,0,0,0,0.0552261405600848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588726383567088,0,0,0,0,0.0317459959103016,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.164725507122763,-0.0318283849568968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248576535751414,0,0,0,0,0.047202063703266,0.115185022147071,0,0,0,0,0,0,0,-0.0874525475941202,-0.0471637458440706,0,0,0,0,0,-0.0112582869898095,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0150330551920378,0,0,0,0,0,0,0,0.0569257226507548,0,0,0,0,0.333298427244068,0,0,0,0,0,0,0,0,0,0,0,0,0.00218624058840373,0,0,0.0470292106763044,0,0,0,0,0,0,0,0.135988341332955,0,0,0,0,0,0,0,0.0215526188568629,0,0,-0.0268982111818635,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.201419558912403,0,0,0,0,0.106923245363425,0,0,0.161029715352328,0,0,0,-0.0658089394010714,0.0738047368931092,0,0,0,0,0,0,-0.0279586206039229,0,-0.0106240710674338,0,0,0,0,0,0,0,0,0,0,0.440556766455078,0,0,0.00460144883965719,0,0,0,0,0,0,0.0476233641000779,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.104758801227091,0,0.0774289830864193,0,0,0,0,0,0.0305834729081546,0,0,0,0,0,0,0,0.20087243771017,0,0,0,0.0442148100808807,0,0,1.73472347597681e-18,0,0,0.0187949815513358,0,0,0,0,0.0460350558822282,0,0,0,0,0,0,0,0,0.122689938742451,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0146585728228258,0.00271424853608411,0,0,0,0.0852633884823905,0.317697859228675,0,0,0,0.169977470161738,0,0.0230323891642281,0,0,0,0,0,0,0.0563179616961891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378223382878808,0,0,-0.0159829172889015,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.11662107110063,0,0.283259101424425,0,-5.95944073384886e-05,0,0,0,0,0,0.106839484610938,0,0,0,-0.15445535805391,0.189776866055374,0,0,0,0,0,0,0,0,0,0,0.0836910900105307,0,0.428701830122716,0,0,0,0,0,0,0,0,0,-0.0490502515781949,0,0,0,0.185314042773335,0,0,-0.125733002843096,0,0,0.0473827182391893,0.0623066409322288,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.402986407033378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161406648480555,0,-0.125460015480055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697743844640482,0.0208301245793448,0,0,0.0423555074321443,0,0,0,0,0,0,0,0.0400962615023997,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.0277121994543102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127204390143234,0,0,0.204826105957423,0,0,0.0908766803345278,0,0,0,0,0.0701846933495581,0,0,0,0,0.0587649210802324,0,-0.0405812698422073,0,0.0929493759520593,0,0.0199441930859868,0.0202729102211157,0,0,0,0,0,0
X600362.SH,0,0.0625123739376402,0,0,0,0,0.00983355779685534,0,0.0865359411494903,0.0550366869627454,0,0,0,0,0,0,0,0.105422443207274,0,0.0727032109976195,0,0,0,0,0,0,0.104438460905265,0,0,0,0,0,0,0,-0.0391648582076501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081524259709893,0,-0.0010808592075082,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0827206978206416,0.0105804711901696,0,0,0,0,0,0,0,0,0,0,0.139444168608189,0,0,0.141565488144682,0,0,0,0,0,0,0,0,0,0.0430352953009596,0,0,0,0,0,0,0,0,0,0,0,0.1870644628187,0,0,0,0,0.00783270642218546,0,0,0.0136890218838088,0,0,0,0,0,0
X600176.SH,0,0,0.0906013725938058,0,0,0.136987907041181,-0.0629550179193673,0,0,0,0,0,0,0,0,0,0,0,0.112826905581247,0,0.0616114183993397,0,0.01918988228255,0,0,0,0,0.0499973195741955,0,0,0,0,0,0,0,0,0,0,0,-0.0180224968022886,0,0,0,0,0,0,0,-0.0498819384126235,0.101573281090701,0,0,0.0203186218250917,-0.0410556676560439,0,-0.0801896136553943,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.289089673749031,0.44335623641118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246601068607744,0,0,0,0,0,0,0,0,0,0,0,0.104036327299941,0,0.0097894256699927,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14939758912673,0,0,0,0,0,0,0,0,0,0,0.158217782516307,0,0,0,0,0,0,0,0.200774470129114,0,0,0,0,0,0,0,0,0,0,0.12939307915318,0,0,0.0431809870886733,0,0,-0.0162559494972016,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.613082513012134,0,0,0,0.0422169074255294,0.0485842339732612,0,0,0,0,0,0,0,0,0,0,0,0.00660322814551496,0,0,0,0,0.0345946191830945,0,0,0.0889111255795444,0,0,0.00659798614952916,0,0,0,0,0,0,0,0,0,0,0.0591724504560775,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.242857256397502,0,0,0,0.0244954606078748,0,0,0.0620702664061233,0,0,0,0,0.0666291177163403,0,0.0429950427133847,0,0.286690143675371,0,0,0,0,0,0,0,0.127113275159473,0,0,0,-0.0362994807104293,0,0,0.00104983579747995,0,0,0,0,0,0,0,0,0,0,0.0921750760576656,0,0,-0.0132288285749755,0,0.0127256308913832,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.206294648802602,0,0,0.0918240231628352,0,0,0,0,0,0,0,0,0.0541702378085646,0,0,0,0,0,0,0,0.0647143237386663,0,0,0.299254511857838,0,0,0,-0.185945777122513,0,0,0,0.121549331398681,0,0.0322226936163624,0,0,0,0,0,0,0.081931880872081,0.0706086848538992,0,0,-0.0293259755315281,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0720635972474184,0,0,0,0,0,0,0,0,0,0.0473780906063597,0.44702238555147,0,0,0,0,0,0.0786104269030708,0,0,0,0,0,0,0.00314269719462354,0,0,0,0,0,0,0,0,0,0,-0.147355534948713,0,0.241494107486565,0,-0.0178696201362019,0.0405504633173953,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346223155258727,0,0,0,0,0,0,0,0,0,0,0,0.00820374097057111,0,0,0,0,0,0.0297167934827108,0,0,0,0,0,0,0,-0.0114549826061067,0,0,0.242356080634595,0.0931364971159536,0,0,0,0.0572032317904101,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0815492660568902,0,0,0,0.513880557983644,0,0,0,0,0,0,0,0,0,0.0194199885850821,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0740500879220404,0,0,0,0.471769654539931,0,0,0,0,0.0402813457673397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.136907469809791,0,0,0,0
X600160.SH,0,-0.0827403983734271,0,0,-0.133232916115438,0,-0.0413277116576027,0,0,0,0,0,0,0,0,0.15487919550081,0,0,0,0,0.180122558285117,0,0,0,0,0,0,0,0.0537707813234223,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419166456020667,0,0,0,0,0.265387896761326,0.0392990099760015,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00928304208438074,0.109250481587857,0,0.100950032142449,0,0.0368517820778449,0,0,0,0,0,0,0.0286705673582378,0,0,0,0,0.0151141822106438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356292186336349,0,0,0,-0.0223843550133887,0,0,0,0,0,0
X000630.SZ,0.058387729333594,0,0,0,0,0,0,0,0.161434891165775,0,0,0,0,0,0.0953575609471056,0,0,0,0,0,0,0.0203421043930749,0,0,0,0,0.097798806371096,0,0,0,0.0328783160568666,0,0,0,0,0,0,0,0.113646238565915,0,0,0.0995024465403444,0,0,0,0,0,0,0.0464184492511226,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.407057711259304,0,0,0,0.0597881032983418,0.081089994589182,0,0,-0.0393276844424575,0,0,0,0,0,0,0,0,0,0,0,0.10792857263841,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0.0130815653610056,0,0,0.143007715423104,0,0,0,0.164963206691953,0,0,0,0,0.05031105404229,0,0,0,0,0,0,0,0,0.261753062862296,0,0.0195850630677605,0,0,0,0,0,0,0,0,0,-0.0109616944163403,0,0.0221674804353394,0,0,0,0,0.0161699343192229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307598227273534,0,0,0,0,0,0,0.0604520402100489,0,0,0,0,0,0,0,0,0,0.125897488553442,0,0,0,0.000154287009559191,0,0,0,0,0,0,0,0,0,0,0,0.231341242974018,0,0,0.0169366177030647,0,0,0,0,0,0,0,0,0
X002080.SZ,-0.00486512386901799,0,-0.131670445752736,0,0,0,0,0,0,0,0,0,0,0.003842914043699,0,0,0,0.170267745400685,0,0,0.128490323886608,0,0.114517760024963,0,0,0,0,0,-0.0589834078688229,0,0,0,0,0.00134877732781211,0,0,0,0,0,0,0,0,0,0,0.0737024344247209,0,0,0,0.0209845259911197,0,0.0422966008354029,-0.040701542757448,0,0,0,0,0,0,0
X000629.SZ,0.0309255243953025,0,0,0,0,0.211429053237395,0,0,0,0,0,0,0,0,0,0,0.407430192326228,0.263044839892848,0,0,0,0,0,0,0,0,0.0378849021458821,0,0,0,0,0,0,0,0,0,0.0168682143213319,0,0,0,0,0,0,0,-0.0509571496839481,0,0,0,0,0,0,0,-0.0320029168187203,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.00706975042829233,0,0,0.119714925194814,0,0,0,0.283054132950271,0,0,0,0,-0.133694875009225,0,0,0,0.181460356637442,-0.0680515959965139,0,0,0.0981215819275326,0,0,0,0,-0.23314029323363,0,0,0,0,0,0,0,0,0,0.0266299858271531,0,0,0,0.00148497558284936,0,0,0,0,0,0,0,0.0441752774559322,0,0,0,0,0,0
X600688.SH,0.211538816015397,0.0144070624805567,0,0,0,0.160501008793397,0,0,0.047570314462213,-0.0469244085063661,0,0,0,0,0,0,0,0.0111537197034972,0,0,0,0,0.0328780440285563,0,0,0,0,0,0,0,0,-0.047307008922792,0,0,-0.0318084555008715,0,0,0,0,0,0,0.0326471892037571,0,0,0,0,0,0,0,0.0699477297650174,0,0,-0.00114920017074551,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.158431878158707,0,-0.279254462655021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101514101643109,0,0,0,0,0,0,0,0.0858401444342341,0.508687341457443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190847496316351,0,0,0,0,0,0,0,0,0,0
