,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X600660.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X000807.SZ,X600995.SH,X000629.SZ,X600096.SH,X000408.SZ,X600219.SH,X000933.SZ,X600489.SH,X600378.SH,X000723.SZ,X000932.SZ,X600141.SH,X002080.SZ,X600348.SH,X000831.SZ,X600801.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298259970670038,0,0,0,-0.00379289967359893,0.0980187901299857,0.578207572753609,0,0,0,0,0,-0.175365316733038,0,0,0,-0.0150301204167675,0,0.0684021832535243,0,0,0,0,0,0,0,0,0,-0.0312594102197252,0.0520962497930423,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.189273389335187,0,0,0,0,0,0,0,0,0,0,0.0482107559489289,0,0,0,0,0,0,0,0,0,0.187407508398915,0,0,0,0,0,0,0,0,0,0.0849074885608001,0,0,0,0.08933811018609,0,0,0,0,0,0,0.0514377253102536,0,0,0,0,0,-0.0088339150973774,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.188032940069062,0,0,0,0,0,0,0,0.00212570167321514,0.00250106416423636,0,0,0,0.121744487222868,0,0,0,0,0,0,0,0,0,0,0,0.0370528912925737,0,0,0,0.0498289435108564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149443893017355,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0968820992644916,0,0,0,0,0.00641216119162917,0.0861098140522209,0,0,0,0,0,0,0,0,0,0,0,0,0.12110710895777,0,0,0,0,0.0520193157233296,0,0,0.0194237573930643,0,0,0,0.000753959718555648,0,0,0,0,0,0.0411182220911785,0.371755770753082,0,0,0,-0.0129300050468806,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.206085200771881,0,0,0,0,0,0,0.0344272277500362,0,0,0,0,0,0.0368033068750974,0,0,0,-0.00435226037996436,0,0,0,0.0550876085932547,0,0.103155846057148,0.402391077765376,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.181174847689735,0,0,0,-0.207889994980502,0.0315152984242045,0.0325291107803676,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626432259512307,0.18889650354026,0,0,0,0,0.30167759180543,0.0453647362387076,0,0,0,0.0246947840202734,0,0,0,0.121923356967158,0,0.0411878666786992,0.0964036868000476,0,0.00690927067506861,0,0,-0.0151879267995612,0,0,0,0,0,0.117913534078145,0,0.0646478322292793,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.127601751014846,0.0187550310815242,0,0,0.052000286217634,0.0110760458029914,0,0,0,0,0,0,0,0,0,-0.0237611754864348,0,0.0753719933117448,0,0.114096004877308,0,0,0,0,0,0.0945745670412798,0,0,0,0.0202373441179926,0.00637677636797085,0,0.0610428703919748,0,0,0.143801670278303,0,0,0,0,0,0.113234641976802,0,0,-0.0454434038227402,0,0,0,-0.0226650774994608,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138321836656077,0.0359080791963271,0,0,0,0.0516426811508429,0.0524218098854761,0.0118141174349588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026405217221998,0,0,0,0.041283634144661,0.00234871024955012,0,0.057718147415775,0.08093807079053,0.0839029402394424,0,0,-0.00839547287158912,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851527811666371,0,0,0,0,0,0,0,0,0.0561152210890425,0,0,0.0508198897369704,0,0.12803609550239,0,0,0,0.598209542283994,0,0,0,0,0,0,0,0,0,-0.105017831953698,0,0,-0.057298269026938,0.155192487005683,0,0,0,0,0,0,-0.00503657285374976,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.017715313350169,0,0,0,0,0,0,0.179071245886517,0,0,0.0924218350192893,0,0,0.00990990489131672,0,0,0,0,0,0,0,0,0,0,0,0.0479847008230749,0.311991240882807,0,0,0,0.143851241823809,0,0,0,0,0,0.0100346603948956,0,0.0673925288496112,0,0,0,0,0,0,0,0,0.0149216605140446,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.109655994291678,0,0,0,0,0,0.161506738586654,0,0,0,0,0.0386835560548112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437005288593499,0,0,0,0,0,0,0,0,0,0,0.479522987573802,0,0,0,0,0,0,0,0.121217012128503,0.020664370485523,0,0,0.012305418288696,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0134737429925911,0,0,0,0,-0.0378132277827374,0.0422093669988187,0,0,0,0,0,0,0,0,0,0,0,0,0.00986542638250091,0,0,0,0,0.0502020393976473,0,0,0,0,0,0,0.0429214038860483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038573618261682,0.0450868039934361,0,0,0,0,0,0
X600426.SH,0,0,0,0.0482356976626371,0,0,0,0,0,0,0.011087689327836,0,-0.27435504536393,0,0.00821039075285133,0,0,0.178613017916069,0.116501233215113,0,0,0,0,0,0,0.113314117710914,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105751677488126,0,0,0,0,0,-0.0704327067869841,0,0,0,0,0,0.030665952514666,0.00139819262621105,-0.0988798048682257,0,0,0,0,0
X600795.SH,0,0,0,0,0.0543607000874587,0,0,0,0,0,0.181500051103076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033999846018875,0.0741389499541925,0,0.129353754200706,0.215046933018456,0.00514846460882631,0,0,0,0,0,-0.130974643510115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160093819434014,0,0,0,0,0.0164305822690078,0,0,0,0,0,0,0,0,0,0,0,0,0.235880878872688,0,0.176155103885324,0,0,0,0.0526631083943788,0,0,0,0,0,0,0,0,0,0.0923975527922122,0,-0.00127358783968597,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193776944969251,0,0,0,0,0,0,0,0,0,0,0,0.295266817666776,0,0.112676578007804,0,0,0,0,0,0,0,0,0,0,0.41207073309198,0,0,0,0,0,0,0,0,0,0,0,0.00718683699570768,-0.021645554306505,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.539733959954796,0,0,0,0,-0.0002041864591623,0,0,0,0,-8.67361737988404e-19,0,-0.106670805482679,0,0,0,0,0,0,0,0,0.136618421165189,0,0,0,0,0,0,0,0,0,-0.0157157254589099,0,0,0,0,0,0,0,0,0.085805223932131,0,0,0,0,0.0764366395556701,0,0,-0.00775456479350359,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513688725423485,0,0,0.0976550943305147,0,0.00958230503163926,0,0,0,0,0,0,0,0,0,0,0.102243081853145,0,0,0,0.0552107788445902,0,0,0,0.0996738017940398,0,0,0,0,-3.46944695195361e-18,0.254517240357737,0,0,0,0,0,0.0242315961258699,-0.0130592680914284,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.415986875195755,0,0,0,0,0,0.172037955563756,0,0,0.115827497658498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025371711694116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395160969852776,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.049225122727394,0,0,0,0,0.501909223957807,-0.161423727851287,0,0,-0.0037781536106433,0,0,0,0,0,0,0,0,0.42704883199569,0,0,0.186829838917355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123869339926127,0,0,0,0,0,0,0,0.0217811969762762,0,0,0,-0.0460908637365397,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0647708875763219,0,0,0,0,0,0.000651250594872548,0,0.0457040355003321,0,0.0550599910802541,0,0,0,0,0,0,0,0,0,0.377981948670585,0,0,0,0,0,0.100770192075732,0,0,0,0.0210713958605765,0,-0.0100823045610502,0,0,0,0,0,0,0,0,0,0.020839031304156,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247657841499649,0.0634451834597726,0,0,0,0,0,0,0,0,0,-0.0672337172122453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287649424385868,0.0490687353809871,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.161354608363324,0,0,0,0.0903620616546014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271356064934134,0,0.0890709091312691,0,0,0,0,0,0,0,0.16158001942293,0.129056545764365,0,-0.0256575251679797,0,0,0,-0.0169706911680253,0.0114622533916475,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.0238753355008784,0,0,0,0,0,0.113889395683263,0.438737772043018,0,0,0.0521713266343926,0,0,0,0,0,0,0,0,0,0.155677642021652,0,0,0,0,0,0,0,0,0,0,0.191655754221384,0,0,0,0,0,0,0,0,0.0583769690619705,0,0,0.029750926873297,-0.0275163360246771,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0.0620208891839535,0,0,0,-1.73472347597681e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0599215575444535,-0.0181069015430578,0,0,0,0.11719302660516,0,0.145877025158576,0.0496928043255167,0,0.186071267169857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000858931726406051,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357025805381622,0,0.0795591851013029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465754148404122,0,0,0,0,0,0,0,0.106653324463184,0,0,0,0,0.0179465899714297,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030446678080214,0.0395781857154948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556118112760479,0,0.19594422459411,0,-0.0127438955066435,0,0,0.0500395993566357,-0.0417329363420092,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0806062364778653,0,0.120539750154069,0,0,0,0,0.0199937691236758,0,0,0,0,0,0,0,0,0.0262899885221391,0,0.0970811307778476,0,0,0,0.0608151427030588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550559449880104,0,0,0,0.0140027674150271,0.0264742747892707,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00784467211086077,0,0,0,0,0,0,0,0,0.141921126568982,0,0.312334966451897,0,0,0,0.00638631134127222,0,0,0,0,0,0.0208967278672423,0.0583217809119497,0,0,0,0,0,0,0.0346312361162276,0,0,0,0,0,0.0237907083705448,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0456480075007626,0,0,0.0252216670362418,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.145861523624298,0,0,0,0,0,0,0,0.094538575656254,0.00546838366168102,0,0,0,0,0,0,0,0,0,0,0,0,0.571054819238586,0,0.136223087664372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104174451468327,0.00511958309271677,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185633324736483,0,0,0,0,0,0.472262723144783,0,0,0,0,0,0,0,0,0,0,0,0,0.046772029481551,0.106090249927003,0,0,0,0,0.0755200229073693,0,0,0,0,0,0,0,0,0,0,0,-0.00162870763426381,-0.00525930312595133,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0.249961821315609,0,0,0,0,0,0,0,0,0.169068864419587,0,0,0,0,0,-0.113106036509914,0,0,0.0512422331564008,-0.180603313277274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159785936823257,0,0,0,-0.190917889418037,0,0,0.134776346024179,0.0515954918088469,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613788790008913,0,0.034878191709572,0,0,0,0.0550801433299712,0,0,0,0,0,0,0,0.136872876275439,0.0819002271616032,0,0,0,0.021282070167706,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,-0.163431545361241,0,0,0,0,0,0.0507094707770919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12896288108325,0.126898772932449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951032890680127,0.0925461089250227,0,0.0321983809039605,0.00549580253089859,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0442388782665303,0,0,0,0,0,0.00375854336165636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1402220916103,0,0.0889118332257985,0,-4.33680868994202e-19,0.404728438421915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351275957110207,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0361399451047683,0,0.0249098895286511,0,0,0,0,0.0504061146501432,0,0,0,0.11260077113332,0,0,0,0,0,0,0,-0.183977941156451,0.248966030607301,0,0,0.0276866842340817,0,0,0.0185555105559854,0,0.122137005588901,0,0,0,0.015872547009234,0,0,0,0,-0.0160681195863446,0,0,0,0,0,0,0.0326697955196675,-0.0302820385922393,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0.0594382164465149,0,0,0.0217484692939694,0,0,0,0,0.0353866756968414,0,0,0,0,0,0.109365855726179,0,0,0,0.0051336283176436,0,0,0,0,0,0.0753057092985219,0.0588535272261243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302566575293224,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573491917098234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039524996873687,0,-0.0661043882418887,0,0,0,0.195045018623943,0,0,0,0,0,0.0495347932365206,0,0,0,0,0,0,0,0.131175192470601,0,0.0181838720293757,-0.00752387701615395,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.477913097714881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16719606017813,0,0,0,0,0,0,0,0,0,0.104410541003188,3.46944695195361e-18,0.116036245761014,0,4.33680868994202e-19,0,0.0307547247352473,0.00867445038578942,0,0,0.0517137729215459,0,0,0,0,0,0,0,0,0,0,0,0,0.0151568296506319,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0130731121602189,0,0,0,0,0,0,0,0,0,0,0,0.340119248784081,0,0,0.229994888941532,0,0,0,0,0,0,0,0.17516232249306,0,0,0,0,0,0.0431199634622432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858255638108119,0,0,0,0.0906912662605568,-0.0777483427199704,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.258433908742061,0,0,0,0,0,0,0,0.131147725853363,0,0,0,0,0.250305104624049,0.114676170859521,0,0,0,0,-0.112697695297907,0,0,0,0,0,0,0,0,0.001716377731872,0,0,0,0,0,0,0,0,0.0439185652900857,0,0.138087611265636,-0.123087565972722,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2184059854023,0,-0.339669886676405,0,-0.0366577545911353,0,0,0,0,0.325524052971844,0,0,0,-0.13643796912636,-0.235996246079011,0,0,0.240810560748486,0,0,0,0,0,1.05360441685961,0,1.05422086621482,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.54632318006028,0,0,0,0,0,-0.506470068127373,0,0,0,0,0,0,0,0,0,0,0,0.1300529935036,0,0,0.611884167105222,0,-0.286002735383759,0,0,-0.333968177229044,0,0,0,0,0,0,0,0,0,0,-0.415504119011578,1.38777878078145e-17,0,0,1.34916208540637,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157879262017254,0,0,0,0,0,0,0.0456699687710185,0,0,0,0,0,0,0,0,0,0,-0.0534073866876039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105480051227485,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0787302508877906,0.013719675799113,0,0,-2.16840434497101e-19,-0.0734674786707147,0,0,0,0,0,0,-0.070175123176789,-0.01391656770326,0,0,0,-0.0108339496757423,0,0,0,0,0,0.0257951912528908,0,-0.0418057216022059,0,0,0,0,0,0,0,0,0,0,0.091332016663632,0,0,0.00717166574635714,-0.0178207040306149,0,0,0.0115286795498317,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00220418004435245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209080279679825,0,0,0,0,0,0,-0.00136145148030267,0.00074301665283563,0,0,0,0,0,0,0,-0.000527728766816404,0,0,0,0,0,0,0,0,0,0.0154428911508818,-0.0163600873471262,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00080625580068565,0,-0.00797959012852142,0,0,0,0,0,0,0,0,0,0.000993375533744186,0,0,0,0,0,0,0,0.00624469357546365,0,-0.0086132058509032,-0.000794317512133433,0,0,0.00400499578980407,0,0,0,0.0125561810697471,-0.00729720085473779,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000389266924569626,0,0,0,0,0,0,0.00993149321795958,0,0,0,-0.00424744560993137,0,0,0,0,0,0,0,0.0026273272089103,0,0,0.00635532425369209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086688783272016,0,0,0,0,0,0,0.0272819727887703,-0.0298470230708894,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00151249077544579,0,0,0,-0.00343594126459521,0,0,0,-0.00673814423349547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116444436034265,0,0,0,0,0.0194382656743693,-0.0223504235519545,0.0298088615059302,-0.0185822698483867,0,0,0,0,0
