,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600660.SH,X600886.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X002466.SZ,X600795.SH,X000786.SZ,X600111.SH,X600315.SH,X600126.SH,X600027.SH,X601992.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X002353.SZ,X600529.SH,X000723.SZ,X002080.SZ,X600486.SH,X600612.SH,X600219.SH,X600516.SH,X000898.SZ,X601158.SH,X000932.SZ,X000959.SZ,X000301.SZ,X000883.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0.0124814450348326,0,0,0,0,0,0.0977670944661763,0,0,0,0,0,0.111075318913147,0,0,0.051831656806166,0,0.0912875628470263,0,0,0,0,0,0.0190430785583885,0.0513509514404409,0,0.0104399469978695,0.0292774303442521,0,0.0101429074345077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049839523634366,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.145348921300917,0,0,0,0,0,0,0,0,0,0.072321429987458,0,0,0,0,0,0,0,0,0.00710160343158375,0,0,0,0,0,0,0,0,0,0.0664674876955201,0,0.107250380517255,0,0.243073597258773,0.0294360933095891,0,0,0,0,0,0,0,0,0,0,0,0,9.6154781244457e-06,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.131213670947333,0.128521315343766,0,0,0,0,0,0,0,0,0,0,0,-0.0773904035248263,0,0,0.100667447967495,0,0,0,0.0709787551299693,0,0,0,0.0277955771958876,0,0,0.00554231804178833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052531698229189,0.0105612904744692,-0.0238987916259499,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.318492673509935,0,0,0,0,0,0,0,0,0,0,0.18548386068803,0,0.13150142397775,0,0,0,0.260396933513436,0.026355800854479,0,0,0.0200417379507143,0,0,0,0.0159642524213025,0.25103074087709,-0.143602968528925,0.124110433886207,0,0,0,0,0,0,0,0,0,0,0,-0.231592667297493,0.0451198799817234,-0.0644377179320082,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136671434321066,0.0659072643885499,0,0,0,0.122801533034543,0,0,0,0,0,0,0,0.170504575297434,0.0684022160343696,0,0.0756095583639944,0,0,0,0,0,0,0,0,0,0,0,0,0.00410511276556113,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718251843039339,0.143502829559758,0,0,0,0,2.16840434497101e-19,0,0,0,0.0873316149143842,0.0549465718101251,0,0,0,0.244783396479139,0,0,0,0,0.0847122125826323,0,0,0,0,0,0,0,0,-0.0235152149330799,0.00235316605187174,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.172125251379215,0,0,0.180061886508174,0,0,0,0,-0.162289282045547,0,0,0,0,0.018181770936319,0,0,0.021337413281249,0,0,0,0.00496198984599251,0,0,0,0,0.107607583994081,-0.0512037507351764,0,0,0,0.0120576428161551,0,0.161635673834762,0.162439136534842,0,0,0,0,0,0.126222219399557,0,0,0,0,0.000964908063300054,0.00804184597613171,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,-0.100611885394621,0,0,0,0,0,0,0,0,0,0.0776843062846404,0,0,0.137666586099982,0,0.046261832223086,0,0.016092969115741,0,0,0,0,0.0187574223545099,0,0,0.274965377400996,0,0,0,0,0,0,0.176358699597151,0,0,0,0,0,0,0,-0.0423617622815873,-0.00475078939380306,0.00906254887320047,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.109924097663315,0,0,0,8.67361737988404e-19,0,0.0641233824305559,0,0,0,0,0,0,0,0,0,0,0,0,0.101178108768228,0,0,0,0,0,0,0,0.342652137743736,0,0.0215957416209407,0,0.0302852687853607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00996735450820057,-0.0117530585787626,-0.000907104015369677,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.153485459126338,0,0,0.128368990021876,0,0,0,0,0,0,0,0,0,0,0,0,0.0275262665396138,0,0,0,0,0,0,0,0,0,0,0,0.0374282669681429,0,0.0880997870911045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317385736759501,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0418926489328151,0,0,0.133572370164862,0.0313287044586858,0,0,0,0,0.0922094279930064,0,0,0,0,0,0,0,0,0.0815041842441165,0,0,0,0,-0.0235914457846957,0,0,0,0,-0.0441050633537819,0,0.00226540215484449,0.0874290248837783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609660604657711,0.00160446965693117,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220795739323218,0,0.059502578676706,0,0,0.0322430423854103,0,0,0.0257428072683489,0,0.0441904274717961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0469259180426523,0,0,0,0,0,0,0,0,0,0,0.291217123889118,0.033302875343674,0,0,0.117713102441217,0,0,0,0,0,0,0,0.0589393575848488,0,0,0,0.140857069261741,0,0,0,0,-0.0763396578209255,0,0,0,0,0,0.043630647145262,0,0,0,0,-0.0323716457613766,0.0320387642725046,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537375738792176,0,0,0,0,0,0.0228891908671119,0,0.0909170411145793,0,0,0,0,0,0.0318522482992605,0,0,0.0348346059114349,0.02624405172887,0.0242846435716661,0,0,-0.0398736415259471,0,0,0,0,0,0,0,0,0,0.0273185272481241,0,0,0,0,0.0139035442840642,0.0174371795502832,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.00508022787394026,0,0,0,0,0,0,0,0,0,0,0,0.0538982822356159,0,0,0,0.00442149681666131,0.0264469260862499,0,0,0,0.0120377395544635,0,0.0315758716890117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182018629203722,0.00132171219663949,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0341885084838355,0,0,0,0,0.0460022036561485,0,0,0,0,0,0,0,0,0,0,0.0480268897631703,0,0,0,0.0691567405327882,0,0.00760783815415937,0,0,0.00571711132985591,0,0,0,0.00256572384745772,0,0,0,0,0.0273100124268022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548611635953703,0.00365512792773396,0.00768503516080463,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531229963747597,0,0.0035010651493564,0,0,0,0,0,0,0.0541055272219076,0,0.137557748080402,0,0,0.0897236601721386,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304389015979024,0.0052496814295686,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0250354880750261,0.019760383201744,0,0.0226874368579765,0,0,0,0,0,0,0,0,0,0,0,0.000274205837715522,-2.16840434497101e-19,0,0,0,0,0.00659986220711408,0,0,0.00579059779362383,0,0,0,0.0829535749780086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000711310759780093,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00223333062191191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708990067042978,0,0,0.0405846012070139,0,0,0,0,0,0,0.0398420390409732,0,0.0163039356832499,0,0,0,0,0,0,0,0,-0.0640411520292598,0,0,0,-0.0308402557887052,-0.0131937277396216,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178950273523519,0.0344270912154967,0,0.101564272255995,0,0,0,0.0143466750966707,0,0,0,0,0,0,0,0.0350414634428406,0,0,0,0,0.0340948868614022,0.0383252614699414,0,0,0.122911792887383,0,0,0,0,0.0030473964912173,0.00316115954216598,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.52723928176766,0,-0.0789201172280125,0,0,0,0.175939720633183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197394153889377,-0.112555332835184,0,0,-0.198479302751853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023125215726053,-0.0876465411465609,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516630901287554,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.67955236973337,0.616578468748413,0,0,0,0,3.18380499403791,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275834542223684,0,1.73472347597681e-18,0,0.0827356870362699,-0.0250070565691064,0,-0.0870998548929635,0,0,-0.0131178074858544,0,0,0,0,-0.0646036580511079,0.00639694524568699,0,0,0,0,-0.00164087829173698,0,0,0,0,0,0,0,0,0.00872309766843474,-0.00606714529030042,0,0.121374413959397,0,0,0,0
MKreturn,0,0,0,0,0.0421371176314989,-0.0327248012269293,0,0,-0.0376965282678705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045864987499551,0,0,0,0,0,0,0,0,0,-0.0413946597667531,0,0.0662230145518608,0,0,0.0264676846265341,0,0,0,0,0,0,0,-0.0111182553220702,0,-0.259422586790811,0,-0.0382397619349502,0.00587319954691882,-0.0128435973999466,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036669288585588,0,0,0,0,0,0,0,0,-0.000675076791806692,0,0,0,0,0,-0.00204163847271789,0,0,0,0,0,0,0,0,0,0.00286765349240943,0,0,0,0.0383023019361777,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359624238983193,-0.0325487316153256,0,0,0,0,0,0,-0.0291897520419716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00546812453393469,0.129877827709753,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.000776592764013035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240080581426195,0,0,0,0,-0.00345524748449544,0,-0.00678914002439306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366557043686909,0,0,0,0,-0.00598132878877183,0.0171940633850447,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250790301073294,0,0,0.00443337524818381,0,-0.00233796239991778,0,0.00932933302699735,-0.00264387197860908,0,0,0,-0.0020425112038475,0,-0.00133536617884619,-0.000173858767044788,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,-0.00500514861884814,0,0,-0.000561906393715036,0.00253543769719873,-0.00161369244130821,0,0.00435752102601892,0,0,0,0
