,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X600886.SH,X002460.SZ,X600010.SH,X601898.SH,X000786.SZ,X601600.SH,X600362.SH,X600801.SH,X600489.SH,X600176.SH,X601991.SH,X600352.SH,X600188.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X000932.SZ,X600219.SH,X000301.SZ,X002080.SZ,X002466.SZ,X000723.SZ,X002353.SZ,X600486.SH,X002075.SZ,X600529.SH,X000898.SZ,X600612.SH,X600315.SH,X000027.SZ,X601158.SH,X000883.SZ,X000630.SZ,X002250.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0596695272391923,0,0,0,0.0546513902692307,0,0,0,0.0693700926413455,0,0,0,0,0,0,0,0,0,0,0,0.0716228163955913,0,0,0,0.00047284715399285,0.0130767160893006,0,0,-0.0380561250858049,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0501877421278386,0,-0.00382274304934826,0.0073317163721897,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00564773153283815,0,0,0,0,0.0112966858543819,0,0,0,0,0.0236001626321398,0,0,0.0295940884514512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093120551056253,-8.67361737988404e-19,0,0,0,0.0382120638880519,0,0,0,0,0,0,0,0,0,0,0.0150064835160006,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0885701950589755,0,0,0,0,0,0.114529208414785,0,0,0,0,0,0,0.0101820579260088,0,0,0,0,0,0,0,0,0,0,0,-0.0126597663801783,0,0,0,0,0,0.106622657823497,0,0,0,0,0,0,0,0,0,-0.00415268520752619,0.0226672677448742,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0284418452026456,0,0,0,0,0,0.0556928476642479,0,0,0,0,0,0.179058118104814,0,0,0,0.038828485627088,0,0,0.0291771691978086,0,0,0,0,0,0,0,0.0436568965412531,0,0,0.00677814413561641,0.038339980824243,0,0,0,0.00754659995985528,0,0,0.092040577708662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0249816736959402,-0.0635188485619506,0.186163999375336,0,0,1.73472347597681e-18,0,0,0.118523192431825,0,0,0,0,0,0,0,0,0,0,0.020127235210637,0,0,0,0,0.146941064306141,0,0,0,0,0,0.143438029446752,0,0,0,0,0,0.070165719585584,0,0,0,0,0.0675298583655675,0,0,0.0130884148754881,-0.0121698621944736,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.070037887129936,0,0,0,0,0,0,0,0,0,0.473494489709571,0,0,0,0,0,0.0619791344188094,0.0033141109035402,0,0,0,0,0,0.0391054391220429,0,0,0,0,0,0,0,0,0,0.191874591942786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0240130142193023,0,0,0,0.0728086347947551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204811941233717,0,0,0,0,0.120450238996034,0,0,0,0,0.118534444362607,0,0,0,0,0,0,0,0,0,0,0.0040455281853888,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163416640020503,0,6.93889390390723e-18,0,0,0,0,0,0.174845552268739,0,0,0,0.0979964888460287,0,0,0,0,0,0,0.0689563789452178,0,0,0,0,0,-0.0124440943128276,0,0,0,0,0,0,0,-0.0233231262448133,0,0,0.0573529896535571,0,0,0,0,0.101120841800786,0,0
X000708.SZ,0,0,0,0,0,0.00207356935388309,0,0,0,0,0,0,0,0.11946161087126,0,0,0.132333015293792,0,0,0.0852037298968462,-0.0106161037963746,0,0.0226410477847719,0,0,0.0810723877514774,0,0,0,0.121016386398161,0,0,0,0,-0.103940810424381,0,0.25497139330305,0.0412457121115009,0,0,-0.0393221919208573,0,0,0.111160858650698,0,0,0,0,0,0,0,0.00190685653770306,0,0,0,0,0.125848835631113,0,0
X002271.SZ,0,0,0,0,0.00732843596097943,0,0,0,0,0,0.247167960338078,0,0.032284793377159,0,0,0,0,0,0,0,0,0,0.0041634587558473,0,0,0.07377919879163,0.154293114138713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106188079994829,0,0,0,0,0.129493529965704,0,0,0,-0.0294788940074231,0,0,0,0,0,0
