,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X300072.SZ,X600688.SH,X600660.SH,X002460.SZ,X600795.SH,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X600219.SH,X000723.SZ,X600489.SH,X000959.SZ,X002271.SZ,X000553.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000630.SZ,X600549.SH,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0305072276036471,0,-0.0389218004835239,0,0,-0.00118820291164557,0.0118193144842057,0,0.017884255060964,0,0,0,0.0286381946335722,0,0,0,0.0222678549727293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212483985052867,0.0916464191164395,0,0,-0.0102720887841157,0,0,0,0,0,-0.00353823629530895,0,0,-0.0201356603584928,0.0277284658539347,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0159947946363996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017621750266188,0,0,0.00615644117899492,0,0,-0.018159532864135,0,0,0,0,0,0.0118131526641372,0,0,0,0,0,0,0.0473370694856589,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175006057092718,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0568233571350719,0,0,0,-0.0559776203279953,0,0,0,0,0,0,0,0.314817591988626,0,0,0,0,0,0,0,0,0.0355428495447306,0,-0.0550803863068953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660819899723736,0.110632300820043,0,0,0.0454734241316782,-0.0244026209097968,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.125580530883441,0,0.14589724322134,0,0,0,0,0,0,0,0,0,0.0160051278381565,0,0.252050034669889,-0.00866848651009691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244757977369635,0,0,0,0,0.0498499208247994,0,0,0,0,-0.0167653860354523,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0399814271351975,0,0.0467006442491135,0,0,0,0,0,0,0.132637732300839,0,0.0168719991081491,0,0,0,0,0,0,0,-0.111012363767856,0,-0.136250604761154,0,0,0.0801022239211105,0.0728137145645128,0,0,0,0,0,0,0,0.0478529248881904,0,0,0,0,0.15160346577968,0,0,0,0,0,0,0.000128406567718693,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.337979920091497,0,0,0.137300651308787,0,0,0,0,0,0,0,0,0,0,0,0.108019330774087,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.013517209436276,0,0,0,0,0,0,0,0,0,0,0.0649823117959373,0,0.115315940992435,0.0567399855126288,0.0736377350257529,0,0,0,0,-0.0147296580896702,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0893487378647764,0,0,0,0,0,0,0,0,0,0,0,0.0548194661739576,0,0,0,0.0777465572804869,0,0,1.73472347597681e-18,0.130089693756623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048678830574217,0,0,0,0.151317698829032,0.137891465299614,0.122818497942584,0,0,0,0.00347106077913208,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.456159198508714,0,0,0,-0.0222769456152313,-0.188230650517764,0,0.410728990151532,0,0,0.185475663427708,0,0,0,0,0,0,0,0.0422042280762945,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.20181652765119,0,0,0,-0.0683470994253853,0,-0.143088947599196,0,0,0,0.218896217761052,0,0,0,0.0493602088438878,0.0082609887905096,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952280946843845,0.0155626578313753,0.0044928463694142,-0.00879894397702872,0,0,-0.00951552425075356,0,0,0,0,0.0312014141496726,0.00555066789902379,0,0,-0.013172053532954,0,0.0298313460017216,0,0,0.0625857574480236,0.122773989654275,0,0,0,0,0,0,0,0,0,0,-0.021725771077788,0.0254067701074145,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.216543074368437,0,0,0,0,0,0,0,0,0,0,0,0.0353302786246255,0.0846280725689963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999983258325071,0,0,0,0,0,0,0,0,0,0.0138793096962034,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615729877430448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257603514905636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716286587817203,0,0,0,0,-5.10872395956593e-05,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0.123233489617893,0,0,0,0,0,0,0,0,0,0,0.0489355591195869,0,0,0,0,0,0,0,0,0,0,-0.120204102754304,-0.0864112103169279,0,0,-0.0388950175492441,0,-0.0717898868769911,-0.175331323088777,0,0,0,0,0,0,0,0,0,0,-0.0517925722124201,0,0,0,-0.013492985777309,0,0.00799397309825212,0,0.0272310460205494,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0266273280387407,0,0,0.0446474441356597,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12553555892518,0,0,0,0,-0.0623978236907952,-0.0368344177023843,0.0681101200404729,0,0,0,0,0,-0.0116755171504638,0,0,0,0.0083454714738889,0,0.107753093641662,0,0,0,0,0.107793078747641,0,-0.0437721992010657,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.096414779576588,0,0.0817306490618707,0,0,0,0.117743168946148,0,0,0,-0.0196052070791456,0,0,0,0,0,-0.0160881748454151,0,0,0.00965089915267432,0,0,0,0,0.0486024002144256,0,0,0,0,0,0,0,0,0,-0.116968989776907,0,0,0,0.0114937876250757,0,0,0,0,0,0,-0.10795667427086,0.107120370905804,0,0,0,0,0,0
