,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X600795.SH,X601600.SH,X601991.SH,X600111.SH,X600157.SH,X600362.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600489.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X600583.SH,X601158.SH,X000883.SZ,X000709.SZ,X600352.SH,X000723.SZ,X000898.SZ,X000983.SZ,X002407.SZ,X000539.SZ,X002460.SZ,X002470.SZ,X000060.SZ,X000027.SZ,X000630.SZ,X600021.SH,X600176.SH,X000012.SZ,X600219.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150857143614377,0,0,0.235808022718117,0,0,0,0,0.110718064589582,0,0,0,0,0,0,0,0.506504667310335,-0.00697263773286312,0,0,0,0.00113133507190967,0,0,0,0,0,0,0,0,-0.0148462567435081,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.151512623314413,0,0,0,0.0156226409304017,0,0,0,0.0461873118893249,0,0,0,0,0.00422449570521917,0,0,0,0,0.0480996409614866,0,0,0.0142429136064422,0,0,0,0.0127964667751304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1106387640678,0,0,0,0,0,0.00505312538908941,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0553911287478974,0.0289918014056078,0,0,0,0,0.143459135326007,0,0,0,0,0,0,0.0844692834617147,0,0.0549028659556975,0,0,0,0,0.0303178720343322,0.0197828503853333,0,0,0,0,0,0,0.0907819881384759,0,0,0,0,0,0.273517017170604,0,0,0,0,0,0,0,0,0,0.00858322179292158,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.00501958762504824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129574760630516,0,0,0.0577564883637842,0,0.0206458496922627,0,0,0,0,0,0,0,0.048373988887047,0,0,0,0,0.00300938221938103,0.195886113991501,0,0,0.0472125934519844,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.365495057848935,0,0,0,0,0.0218774382837656,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.107386991367735,0,0,0,0,0,0,0.235100021266419,0,0,0,0,0,0,0,0,0,-0.00973409763767431,0,0,0,0.0790139595318558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.309362776043431,0.0859891845327354,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0347156799952416,0.0197468395372426,0,0,0.0642595999388358,0,0.00952169937282464,0,0,0,0,0,0,0,0.023724001186355,0,0,0,0,0.0265586360412507,0,0,0,0.0283782081329559,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.00682934333902462,0,0.224224896420463,0,0,0,0.113840888283436,-0.0800481398018473,0,0,0,0,0,0,0,0,0,0,0,0,0.0529887571062435,0,0,0,0,0,0,0,0,0,-0.0139294524587522,0,0,-0.0767535426555461,0.0579089756913446,0,0.430274192263808,0,0,0,0,0,0,0,0.0139822466638746,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0104069523594884,-0.00130554494118495,0.00826809196077707,0,0,0,0.00882270066574113,0,0,0,0,0,0,0,0,0,0.0538826155150791,0,0,0,0.0270653337669759,0,0.0243756858463197,0,0,0,0,0,0,0,0,0,0.0382074181959714,0,0.0712180830748731,0,0,0,0,0.0063574081339,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0566473483480157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717112638910302,0,0,0.267080097360154,0,0,0,-0.0267227102367069,0,0,0,0,0,0,0,0.0375728803032489,0,0,0.0682467657279152,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0674705545454427,0,0,0.236209580367316,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.194865894930238,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172737451914021,0.384866264036901,0,0.374182937488967,0,0,0,0,0.0532613150550792,0,0,0,0,0,-0.036033720363269,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.103038030037339,0,0,0.0294717748420469,0,0,0,0,0.22256159745125,0,0,0,0,0,0,0,0.0158442546532532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152812366419501,0.145425126608629,0,0,0,0,0,0,0,0,0,0,0.113717986199262,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.178560020631085,0,0,0,0,0,0,0,0,0,0,0,0,0.0691628972118529,0,0,0,0,0.127544820784854,0.0822027055638371,0,0,0,0.182963504085452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.578109955893698,0,0,0,0,0,0,0,0,0,-0.0431323243193084,0,0.0831857568254902,0,0,0,0,0,0,-0.0432680126426012,0.069555700655291,0,0,0,0,0,0,0,0,0,0,-0.0369716535380383,0,0,0,0,0,0.0688311289522616,0,0,0.13910919990935,0,0.0540806722250143,1.73472347597681e-18,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859857832875818,0,0,0,0.04400062181584,0,0.0904962931026519,0,0,0,0,0,0.018319237362133,0.0888248098392821,0.0858508540245458,0,0,0,0,0,0.0124486810659365,0,0,0,0,0.117238499872324,0,0,0,0,0,0,0.0917595306134776,0,0,0,-0.00215301990672971,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.273307012454805,0,0.151160352849395,0,0,0,0,0.0914354776205311,0,0,0,0,0,-0.148260445628723,-0.0200224111139228,0,0,0,0,0,0,0,0,0.234756841261612,0,0,0,0.0923950743828843,0,0,0,0,0,0.0580297302378289,0,0,0,0,0,0,0,0,0,-0.0241909230897374,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692237137969884,0,0,0,0,0,0,0.0442623876662728,0,0.0571809967874961,0,0,0,0,0,0.0472194641714091,0,0,0,0,0,0,0,0,0,0,0,0,0.0952072987470928,0,0,0,0,0,0,0,0,0,0.0376564977805425,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.00139506487263915,-0.034928048432553,0.0293723268062218,0,0,0,0.0365076192132822,0,0,0,0,0,0,0,0,0,0,0,0,0.0231705472327147,0,0.010355235514948,0,0,0,0,0,0,0,0,0,0,0.0515822904590181,0,0,0,0,0,0,0.0648751060833512,0.0240811897631232,0,0,0,0.0155179488017785,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30203726629593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119502082420234,0,0,0,0,0,0,0,0.0577740975894881,0,0,-0.0023113293904519,0,0,0,0,0,0.11444859411021,0,0,0,0,0,0.064539526641774,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,-0.0275220452032096,0,0,0,0,0.639463255861248,0,0,0,0,0.0710190548477988,0,0.020451494917066,0,0.158106587504517,0,0,0,0,0,0.0921578392331798,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.100961793992596,0,0,0,0,0,0.0792280734121104,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0969818678494484,0.00402271684851405,0,0,0,0,0,0.0201731662640425,0,0,0,0.126439727478082,0,0,0.164704056820915,0.0997601852424292,0,0,0,0,0.109323090860437,0,0,0.353670508687787,0,0,0,0.214234821695707,0,0,0,0,0,0,0,0,0,0,0,0.169227038079354,0,0,0,0,-0.0255887293132252,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0383448155364448,0,0.194631116533951,0,0,0,0,0,0,0,0,0,0,0,0,0.061585424690102,0,0,0,0.158867900210963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624747813910635,0.0419995998284852,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0184550906994873,0,0,0,0,0,0,0,0,0,0,0,0.022377836284343,0,0,0.279987724704466,0,0,0.0229224079126396,0.0981101858119426,0.11532110709266,0,0,0,0,0,-0.0295744491553182,0,0,0,0,0.0179215497498381,0.0199744195008197,0,0,0,0.0264474079375603,0.0956414301584049,0,0,0,0,0,0.0125598446720877,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811245924699653,0,0,0.00324606570609192,0,0.0598830303980759,0,0,0,0,0.00288030237669285,0,0,0,0,0,0,0,0.000594090452240199,0,0,0.219319169130317,0.139675337263812,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.174421080769732,0,0,0,0,0,0,0,0,0,0,0.0969814308607695,0.035434738966838,0,0,0,0,0.096477341413066,0.0519869469094221,0,0,0,0,0,0,0.0094833395502214,0.114857422388761,0,0,0,0,0,0.0882779142977486,0,0,0,0,0,0,0,0,0,0.0348683745337621,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.10017925685669,0,0.0165007239332627,0,0,0,0.0125984827720307,0,0,0,0,0,0,0.0377853395012023,0,0.0724646912520779,0,0,0,0,0.0240527717216424,0.0987321485273205,0,0,0,0,0,-0.0385604315451933,0,0,0,0,0,0.128521484048117,0.233095624065925,0,0,0,0.0823851927288848,0,0,0,0,0,0.0538735122426581,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0938611409356866,-0.00134598963113728,0,1.73472347597681e-18,0,0.0304131544376832,0,0,0,0,0,0,0,0,0,0,0.199950639284025,0,0,0,-0.0396141849024394,0,0.0953074465847391,0,0,0,0,0,0,0.0805852398568675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107179820964464,0.118177625479802,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.169654770166125,0,0,0,0,0,0.143685980310596,0,0.0814638789038289,0,0.00858468591429333,0,0,0,0,0,0,0.0195727566422193,0,0.0886936280039163,0,0,0,0,0.0522383840381986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187564994237924,0,0,0,0,0,0,0,0,0,0.0974240398390038,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.581384064427825,0,0,0,0,0,0,0,0,0,0,0,0,0.230674396627233,0,0,0,0,0.0540360109147012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231735961916823,0,0,0,0,0,0
X002407.SZ,0,0,-0.187931832167848,0,0,-0.238715717844014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428681888008295,0,-0.12618463740767,0,0,0.142271410309225,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.439692250083439,0,0,0,0,0,0,0,0,0.0925194056560206,0,-0.0170568614607473,0.288142460811695,0,0,0,0.0173091909003182,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0598938001485817,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0463693165637578,0,0,0,0,0.0240655669869548,0,0,0.148437699151332,0,0,0,0.0159765275653183,0,0,0,0,0,0,0.049272560793701,0.204337386887219,0,0,0.0289579694122369,0,0,0,0,-0.0195732477198047,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46960453653112,0,0,0,0.140923075443775,0,0,0,0,0.0217208523606813,0,0,0,0,0,0,0,0,0,0.413428011899857,0,0,0.0864790859701589,0,0,0,0,0,0.0783572010508826,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.103672142571488,0,0.128518200775699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096450262670595,0,0,0.0828181765946387,0,0,0,0,0,0.280016551318195,0.0375069117703059,0,0,0,-0.00506521319161474,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0429389823082006,0,0.102203884900735,0,0,0,0,0,0,0,0,0,0,0,0,0.0101021910281197,0.132558142439308,0,0,0.0127016204395861,0.252126532476123,0.0934623281960689,0,0,0,0,0,0,0,0,0.0011164169968306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.20217474967704,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263026483373124,0,0.0763805436712195,0.012412679919137,0,0,0,0.0293245263399804,0.00685221380680763,0,0.228180586996666,0,0,0,0,0,0.0258805524371414,0.0115154827072527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0708129410767461,0,0,0,0,0,0.56046343777973,0,0,0,0,-0.0165111893648326,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0224728717142748,0,0,0.00837784551214086,0,0,0,0,0.0748276875552268,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651618922427626,0,0,0,0.015641779019533,0,0,0,0.00450888821259413,0.00954174423830807,0.00682467874880919,0,0.0848633522637765,0.0860275867040216,0,0.113817326503042,0,0,0,0,0,0,0,0.123345821508647,0,0,0,0.118966908905734,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375783441036457,0,0,0,0,0,0,0,0.069262962702663,0,0,0,0.131297590716012,0.0310840128105094,1.73472347597681e-18,0,0.251687052001915,0,0,0,0,0,0,0,0.164175081278296,0,0.15826014086287,0.0669235375735188,0,0,0,0,0,0,0,0,0,0.105478667449983,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.0535334808699905,-0.015689557834672,0.152370698217272,0,0,0,0,0,0,0,0,0,0,0.0396896362040434,0,0.17278793550364,0.0416922566335707,0,0,0,0.0472812501231388,0.0827435214822012,0,0,0,0,0,0,0,0,0,0,0.00214516469594506,0.0272706949545619,0,0,0,0,0,0,0,0,0,0.0189702247040388,0,0,0,0,-0.0930382487903194,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0697554252884948,0.0948743710825725,0,0,0,0.0970107588946622,0,0,0,0,-0.0234334524474915,0,0.0548771403558769,0,0,0,0,0,0,0.15067944554157,0.0133974595190045,0,0,0,0.0604233419879047,0,0,0,0,-0.00372041465301358,0,0,0,0.232501710274813,0,0,0,0,0,0,-0.088269179895326,0,0.0337345342538981,0,0,0.2960983938889,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0.0281508470237187,0.0387832190873252,0,0,0,0,0,-0.0393049673099453,0,0,0,0,0,-0.0453415618371896,0.0606282057156247,0,0,0,0,0,0.0107131253491265,0,0,0,0,0,0,-0.0678974457399543,0,0,0.0170629879356546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768385624147402,0,0.0474900606106686,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0662927958720389,0,0,0,0,-0.00754561914476466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104668651601047,0,0,-0.0674162385070452,0,0,0,0,0,0,0,0,0,0,-0.0364474260875179,-0.0241378668314859,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674642221708723,0,0,0,0,0,0,0,0,0,0.218528457007521,0,0.00159047737360128,0.140353466458914,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.503989656444171,0,0,-0.156050602594054,0,0,0,0,0,0,0.875668775814514,0,0,0,-2.90931784207497,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122058042086749,0,0,0,0.0537147599671062,0,0,0,0,0,0,0,0,-0.0375945091258422,0,0,0,0,0,0,0.135344763963897,0,0.0367239007710761,0,0,0,0,0.00632287145318914,0,0,0,0,0,0,0,-0.157493653014169,0.477113638344935,0,0,0,0,0.689916375467335,0,0
RealEstate_excess,0,0,0,0,-0.102254471502827,0,0.0690081809852379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157783900353597,0,0,0,0,0,0,0,-0.0515360663388667,0,0,0.153994042665752,0,0.00510799075430628,0,0,0.21674991201177,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0207888925919334,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0217200436978351,0,0,0,0,0.0206248555568088,0,0,0,0,0,0,0,0,0.0620416200718359,0,0,0,0,0,0,0,0,0,0,0.00170319162348611,0.0675181276246576,0,0.00439417628027007,-1.73472347597681e-18,0.705429360182425,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.0025545723017483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862568344786583,-0.011208570893621,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623634810840002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508904182926315,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0059303222283581,-0.00275780956965986,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327333585815725,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757037656860919,-0.020801870771677,0,0,0,-0.00923920093743437,0,-0.00821586163364187,0,0,0,0,0,0,-0.0205925366490344,0.00863534920566167,0,0,0,0,0,-0.00561550652614437,0,0,-0.000889893361921211,0,-0.00759046413877731,0,-0.00146787875390562,0,0,0,0,0,0,0,0,-0.0583945580018661,0.0407926557211045,0,0,0,0,0,0
