,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600299.SH,X600188.SH,X600583.SH,X601992.SH,X000027.SZ,X600309.SH,X000539.SZ,X000630.SZ,X000792.SZ,X600352.SH,X002470.SZ,X600660.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600098.SH,X600623.SH,X601918.SH,X600489.SH,X600578.SH,X600863.SH,X600307.SH,X600315.SH,X300072.SZ,X600022.SH,X600547.SH,X000629.SZ,X600008.SH,X002004.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.031596709424957,0,0,0,0,0,0.370555129849473,0,0,-0.0524460157229294,0,-0.214647178997298,0,0.530245319813893,0,0,0,0,0,0,-0.0412763762042813,0,0,0,0,0.0336598613404074,0,0,0,0,0,0,-0.431631151491416,0,0,0,0,0,0,0,0.0145601249617392,0,0,-0.152321740698503,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.627939316386515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691261499366239,0,0,0,0,0,0,0.0221046169389271,0.0362286502723736,0,0,0,0,0,-0.0164420501670959,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.139439866351483,0,0,0.0492976050425758,0,0,0,0,0,0,0,0,0,0,0.0928777424880707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465401849856705,0,0.136854093089674,0,0,0.0615272343299138,0,0,0,0,0,0,0.0158810209949144,4.33680868994202e-19,0,0,-0.00911968905571005,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0762826604695868,0,0,0,0,0,0.0386938301778051,0,0,0,0.000185103219366253,0,0,0.156842850709758,0,0.0723057533180233,0,0,0.0350767568587184,0,0,0,0.0767123304227403,0,0,0,0,0,0,0.171458789856213,0,0.0353262060864446,0,0,0,0,0.0300930026519393,0,0,0,0,0,0,0,0,0,-0.00826368994876069,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.13219893050918,0,0,0,0,0.0976975460077465,0,0,0,6.93889390390723e-18,0,0,0,0.202264692577329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633370003904288,0,0.309450977903002,0,0,0,0,0,0,0,0,0,0,0,0.0262393674645988,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.136893705051907,0,0,0.0191437914505419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144645414372285,0,0.128843693957473,0.0454830929099579,0,0,0,0.0289581429133373,0,0,0.0615641409593903,0,0,0,0.114743469126158,0,0,-0.0248244666105205,0.0765317895280251,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.103039155525728,0,0,0,0,0,0.230047293146208,0,0,0,0,0,0,0,0,0,0,0,0.0288505193981925,0,0.00297183958167887,0,0,0,0,0,0.128138756533068,0,0.121750234112982,0,0.155722223041773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901055268647018,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.246809462928472,0,0,0,0,0,0,0,0.134367403982571,-3.46944695195361e-18,0,0.127735136230441,0,0,0.0608619164801432,0,0,0,0,0,0,0,0.1035055757208,0,0,0.0792077250379873,0,0,0,0,0,0,0,0,0,0,0,0.00948326247022396,0,0,0,0.0107278400557605,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0801659576914265,0,0,0,0,0,0,3.46944695195361e-18,0.238615829699707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111244555957226,0,0.0933316681706791,0,0.270045895518016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232032016726327,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0460780400980833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465457812342029,0,0.28848768570028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0.0760405913555794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42468378785322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268476590333652,0.0667020733222558,0,0,0,0,0,0.0816204409631709,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.164768675508905,0,0,0,0,0,0.0756019034353932,0,0,0,0,0,0,0,0,0.12214055689915,0,0,0.201162834599881,0,0,0,0,0,0,0,0,0.0751141541656615,0,0.0432071336255843,0,0,0,0,0,0,0,0,0,0.0980827323140605,0,0,0.055203467223186,0,0,0,-0.0277836572501717,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361801379021536,0,0,0,0,0,0,0,-0.0519363399198441,0,0,5.42101086242752e-20,0,0,0,-0.00683459680026194,0,0,0,0,0,0.0730785710741161,0,0,0.0789384989062247,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0433335403607325,0,0,0,0,0,0,0.267535638014682,0,0,0,0,0.202844517112922,0,0,0.0526223059983099,0,0,0,0,0,0,0,0,0.124417475740914,0,0,0,0,0,0,0.0564044021518336,0,0,0.0675924224554899,0,0,0,0.0276888794623913,0,0,0,0,0,0,0,-0.011188358482184,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0768427386424029,0,0,0,0,0.0829219805327219,0,0.147038644665575,0,0.133899511242296,0,0,0.102137390296391,0,0,0.0353898610782985,0,0,0,0,0,0,0,0,0,0.0467410061106256,0,0,0,0,0,0,0,0.0234894982142692,0,0,0,0.142158413864881,0,0,0,-0.00258347749731004,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0.0720729437206507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30418745589592,0.121439789315266,0.212901658879299,0,0,0,0,0.0562272105173217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386315981010394,0,0,0,-0.00150158276078968,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0128613409100737,0.153020307617122,0,0,0,0,0,0.0592290826710593,0.0315500211625987,0,0,0,0,0,0,0,0.0704806377709618,0,0.215713959881784,0,0,0,0,0,0,0,0,0,0.0351013977949427,0,0,0,0,0,0,0.019515728866933,0,0,0,0,-0.00607830107540606,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.117754670992226,0,0.371081227877803,0,0,0,0,0,0,0,0,0,0,0,0,0.0667034374501442,0.0654388310937511,0.0930915887317858,0,0,0,0,0,0,0,0,0,0.129827694939613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283761315395368,0,0,0,0,-0.0100594694037971,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,-0.0459107487766063,0,-0.173407040399562,0,0,0,0,0,0,0.14002983720351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645009329868037,0,0,0,0,0,0,0,0.231752720105121,0.39372586075348,0.196566456538581,0,0,0,0,0,-0.0835543222269241,0.0745383130349557,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0405266663348012,0.074147688996713,0,0,0,0,0,0.305154885558267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404844241329945,0,0,0,0,0,0.270500090141295,0,0,0.231222452210795,0,0,0,0,0,0,0,-0.0141230219031105,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210941281520678,0,0,0,0,0.0480590432165573,0,0,0,0,0,0,0,0,0,0.138863857080047,0,0.277772769272048,0.173476287918563,0.126459796476537,0,0,0,0.0627846879836033,0,0.141503547072179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.00923655694103202,0,0,0.043580959833149,0,0,0,0,0,0,0,0.0724242201667164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280946834585008,0,0.180868396862556,0.132545352410561,0,0,0,0,0,0,0,0,0.100230352858466,0.0931525992267029,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141711739548752,0,0,0,0,0,0,0,0,0,0,0,0.234985215555077,0,0.360314027916625,0,0,0,0.0381162136802848,0,0.113169022618059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0320019751473462,0,0,0,0,0,0,0,0,0,0,0.0967148202969629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430288657231075,0,0,0,0,0.0151361319180236,0,0,0,0,0,0,0,0,0,-0.0396501662682326,0,0,0,0,0,0,0
X600489.SH,0,0,0.041896799138859,0,0,0,0,0.0441404245701654,0,0,0,0,0,0,0.119725120499164,0,0,0,0.0161733222666005,0,0.0112101202538917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190882216031276,0,0,0,0.375609242463474,0,0,0,0,0,-0.0251350098365818,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0327954437043745,0,0.374504849312004,0,0,0,0,0,0,0,0.0520043456318916,0.0850819554265099,0,0,0,0.0638337369638151,0,0,0,0,0,0.111558169803923,0,0,0,0,0,0,0.0378764662707039,0,0,0,0,0,0,0.0374477114449921,0,0,0,0,0,0,0,-0.00677848037106602,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0494908473204043,0,0.103766217544353,0,0,0,0,0,0.0571822750484307,0,0.0489443046577704,0,0.0603888772585845,0,0,0,0,0,0,0,0,0,0.199734900168493,0,0.0568338910238292,0,0,0,0,0,0.0209723113072375,0,0,0,0,0,0.099247128545571,0.0956159943759052,0,0,-0.0144467568353503,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172275242515993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334634809426734,0.128289938655837,0.191216247644226,0.037334345025736,0,0,0,0,0,0,0.333876872963162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657797504553697,0.0452658893659655,0,0,0,0,0.0747759393561698,0,0,0,0,0,0,0,0,0.0689584604984925,0,0,0,0,0,0,0.0684989832515671,0,0,0,0,0,0,0,-0.0223697559627582,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197704182066551,0,0,0,0,0,0,0,0,0.09861840100207,0,0,0.0717976018697635,0,0,0,0.0967007529564517,0,0,0,0,0,0,0,0,0,0,0.211395060855912,0.117627526387915,0,0,-0.0219328483890564,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11004171136642,0,0,0,0,0,0,0,0,0.0309702520971829,0,0,0,0.109335736516325,0,0.169961533870941,0.233153677021033,0.0611101938916834,0.0226644252510279,0,0,0,0.0180292602474157,0,0,0,0.0130349880488077,0.0489495269721906,0,0,0,0,-0.00763446350212157,0.0626719239333829,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0746029541568641,0,0,0,0,0,0,0,0,0,0,0.0669589916032769,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0700150238446144,0,0,0,0.0792096312940944,0,0.370014624127302,0,0,0,0,0,0.192169674031342,0,0,0,0.0294700022209261,0,0,-0.00968905732794019,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.101770761499654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658743622108077,0,0,0,0.187390246821163,0.0738589294744536,0,0,0.102945708903058,0,0.0400386924301431,0,0.0252521921050209,0.228226906947924,0,0,0,0,0,0,-0.0358511305572548,0.102658981736752,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.302778397798408,0,0,0,0,0,0,0.0594860377131017,0.0148271680158331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137058902938576,0.024674091797336,0.160071513867494,0,0.0393150354778433,0,0,0.0246394459672663,0.138018317205252,0,0,0,0,0,0,0,0,0,-0.00135197288340991,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113525484920432,0,0.0477962056719491,0,0,0,0,0.174948780699202,0,0,0.117762194456878,0,0,0,0,0,0,0.203129168321155,0.154691875437634,0,0,0,0,0,0.212051075096952,0.143719829496955,-0.061862935085327,0,0,0,0,0,-0.02452671866891,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152632323023194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950390721649275,0,0,0.185054909196875,-0.449449805224853,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608723405509744,-0.0199681525017202,0,0,0.0521682129680186,0,0,0,0.0140590879526125,-0.0488169302467658,0,0,0,0,0.147028836805273,0,0,-0.0475522813823378,-0.0507697299502879,-0.0223581458113272,0,0,0,0,0,0.0309011309783282,0,0,0,0,0,0.123846715985141,0,-0.0110720333574022,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221245695549756,0,0,0,0.111853622575454,0,0,0,0.169376562002211,0,0,-0.324593484867257,0.127340628746575,0,0,0.940980998536524,0,0,0,10.7339729715631,0,0
TED,0,0,0,0,0,0,0,0,0,0.0693991561886852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273852110487663,0,-0.0611801233162251,0,0,0,-0.0518786443623832,0,0,0,0,-0.0538056061588172,0,0,0,0,0,0,-0.0248136259789056,0,0,0.211435079365372,0,0,0,0.268101039378689,0,0.0176083297865798,0,0,0,0,0
RealEstate_excess,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.341674828344603,0,0,0,0,-0.12515373572607,0,0,-0.0604646638381771,-0.0612075503311792,0,0,0.0911676643044821,0,0,0,0,0,0,0,0,0.182153980035787,0,0,0,0,0,0,0,0,0,0,0.196334680554718,0,0,0,0,0,-0.325844561693776,0,0.0202274326465919,0.048674319022721,0,0.348949504620766,0,0,0,0
MKreturn,0.396046117722739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15867381926224,0,0,0,0.117541456573078,0,0,0,0.00850314315243811,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433745648047363,0,0,0.051255912316078,0,0,0.0591042895034476,0,-0.0209577199213056,0.00798915610249168,0.246464026196639,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327721899497737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454737857766197,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.00181281924439584,0,0,0,0,-0.023366521686641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367067238675456,0,0,0.0483267608764298,0.00731408634828839,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00597016424589109,0.00567338355164369,0,0,0,0,0,-0.00104793761451882,0,0,0,0,0,0,0,0.0149656101305095,-0.00444054689707965,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118861613561529,0,0,0,0.00269457413508385,0,0,0,0,0,0,0,0,0,6.78840050389305e-06,0,0,0,0,0,0,0,0,0,0,-0.00101922057231381,0,0,0,-0.00867094302877248,-0.00306498467600784,0,0,0,0,0,0
