,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600111.SH,X600489.SH,X601991.SH,X600362.SH,X600157.SH,X600027.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X601158.SH,X600583.SH,X000723.SZ,X000883.SZ,X002075.SZ,X000709.SZ,X600352.SH,X000983.SZ,X000898.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X000027.SZ,X002470.SZ,X600612.SH,X000012.SZ,X600021.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0385930078123145,0,0,0,0,0,0.0269828582890964,0.00211463553742308,0,0,0.0896173375538243,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0230153301560255,0,0,0,0,0,0.0873303941891952,-0.0225104801295392,0.0296927739902127,0,0,0,0,0,-0.0173255124083477,0,0,0,0,0,0,0.0330654234851292,0,0,0,0,0,-0.000871215630686865,0.0377026943010381,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0199050450658659,0.163366921593074,0.0228358664988488,0,0,0,0,0,0,0,0,0,0,0,0.014865627333381,0,0,0.0450231977335553,0,0,0.0377402729697781,0,0,0,0,0,0,0,0.0156889854631728,0,0,0,0,0,0,-0.0278520138093936,0,0.0107823954486729,0,0,0,0.0122866790568285,0,0,0.0162354356759104,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.187515208583267,-0.0270324758681492,0,0,0,0,0,0,0,0,0.00135422483425543,0,0.0073414369710388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987890139826455,0.0514802642961673,0,0,0,0,0,0,0,0,0,0,0,0,0.0756985466246256,0,0,0.0341124214149711,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.208834109490283,0,-0.0649545896357197,0.0223609333467895,0.0638655570594796,0,0,0,0,0,0,0,0,0,0,0,0.0180636271407453,0.0926635637376599,0,0,0,0,0,0,0,-0.00844701403510155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033822402314784,0.108356562101785,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00256504192101752,0,0.0242470398736533,0,0,0.336247378721653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999495505147114,0,0,0,0,0,0,0,0,0,0,0,0,0.0455815351588676,0,0,0,0,0,0,0,0,0,-0.00441669606421209,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.00497102733945227,0,0,0,0,0.0426554533148642,0,0,0,0,0,0,0,0,0.0185973933824582,0,0.0685615261344643,0,0,0,0.105317855035168,0.00962458590210112,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.110649169775449,0,0,0,0,0,0.0904247025965896,0,0.00141192877491423,0.0838227943201543,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0523858411725927,0,0,0.103656641518508,0,0,0,0.0672022331206182,0,0,0,0,0,0.0565280890195818,0.047738343106083,8.67361737988404e-19,0,0,0.06353042879342,0,0,0.0157018611592766,0,-0.00219493290834546,0.109327576337612,0,0,0,0,0,0,0,0,-0.0156295465067973,0,0,0,0,0,0,0,-0.0424070017464052,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0254908090127009,0.0714028366557919,0,0,0,-0.0284330442564999,0,0,0,0,0,0,0,0,0.10229613227236,0,0,0,0.038873807687812,0.0607505153992242,0,0,0,0,0.0757405036801179,0,0,0.0881618205865573,0,0,0,0,0.035438389654865,0,0,0,0,0,0.059621688443993,0,0.104874507676702,0,-0.016608951844082,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0124659567942166,0,0,0,0.519752176069248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171097340865983,0,0,0,0,0.0211037531328668,0,0,0,0,0,-0.039369224787594,0,0,0,0,0,0,0,0,0,0,0,0.0161705036651237,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.116963128616301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12584825090971,0,0,0.182432436723172,0.0265046709117971,0,0.0105185012517678,0,0,0.19211563157916,0,0,0,0,0,0.0420677289879324,0,0,0,0,0,0.0361151706396722,0,0.0220856215920567,0,0,0,0,0,0,0,0,0,0,0
