,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X601600.SH,X000301.SZ,X600111.SH,X600426.SH,X002466.SZ,X600010.SH,X601898.SH,X600011.SH,X600886.SH,X600352.SH,X600219.SH,X600188.SH,X600489.SH,X600801.SH,X600803.SH,X601991.SH,X600795.SH,X600486.SH,X002353.SZ,X600688.SH,X600299.SH,X601168.SH,X002080.SZ,X000932.SZ,X000830.SZ,X000807.SZ,X000630.SZ,X600315.SH,X600027.SH,X300037.SZ,X000898.SZ,X600516.SH,X000723.SZ,X601992.SH,X600157.SH,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0377599235743305,0,0,0,0,0,0,0,-0.0507556702662124,0,0.0640247302349924,0,0,0.0359374050567869,0,0,0.0211046865220369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074782855938193,0,0,0,0,0,0,0,0.00564923874114703,0,0,0,0,0,0,0,0,0,0,-0.00228383687849051,-0.00404752225568056,0,0,0,-0.00165064452940602,0,0
X600028.SH,0,0,0,0,0,0,0.0805497405931795,0,0,0,0,0,0,0.025627738026319,0.0670057882676014,0,0,0.0176540865757248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899322565868088,0,0,0,0,0,0,0,-0.0229584817747892,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.037316515807874,0,0.205017272677793,0,0,0,0,0,0,0.0937703452447547,0.131811089395681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110763718999795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159179299256584,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0182720007567222,0,0,0,0,0.0116012100417554,0,0,0,0,0.0082688540334916,0,0.0525154040301929,0,0.0995006733898874,0,0,0,0,0.497984164803516,0,0,0,0,0,0,0,0,0,0.00639693292795874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148798338751838,0,0,0,0,0,0,0
X600585.SH,0,0,0.0114020317245197,0,0,0,0.0463266991196834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655590124731645,0,0,0.0968163859869454,0,0,0,0,0,0,0,0.104734859856018,0,0,0,0,0,0.013173439855587,0,-0.0234636518555553,0,0,0,0,0,0,-0.0161374156524666,-0.0207844950608732,0,0,0,0,0.0241962956212633,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567450607775593,0,0.160288840073452,0,0,0,0,0,0,0,0.0673811517161284,0,0,0,0,0,0,0,0,0,0,0,0,0.0898060642456895,0,-1.0842021724855e-19,0,0,0,0,0.348733121290334,0,0,0,0,0.0840233452695058,0,0,0.00631466070495251,0,0,0,0.00405096970521936,0,0
X000708.SZ,0,0,0,0.105390795496042,0,0,0,0,0,0,0,0,0,0,0,0,0.107310039004015,0,0,-0.143700101133037,0,0,0,0,0,0,0,0,0,0,0,0,0.214728527281196,0,0,0,0,0,0,-0.0395657073978516,0,0,0,0,0,0,0,0,0,0,0,-0.0229390850223794,-0.062163282645807,0,0,0,0.0848801786665754,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.399501051691249,0,0,1.38777878078145e-17,0,0.0150474302861729,0,0.133725027369222,0.13427486409435,0,0.230898449251087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382465178803163,0,0,0.0731512264406663,0,0,0,0,0,0,0,0,0,0,0.0552265224501281,-0.0990272358119428,-0.0476945948137557,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.107026238345138,0,0.281927307528015,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651711100520904,0,0.0323883423437725,0,0,0,0,0,0,0,0.118054546373625,0,0.0665383993358047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271906886676989,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0549462625385521,0,0,-0.0883635956448247,0,0,0.198020352956954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325851311521185,0,0,0,0,0,0,0.0700604284086132,0,0,0,0,0,0,0.0682062620021956,0,0,0,0,0,0,0,0,0,0,0,0,-0.014952790102641,-0.0618867518213162,0,0,0,0.0568533802320007,0,0
X600547.SH,0,0,0,0,0,0,0,0.0377124137825977,0,0,0,0,0,0,0,0,0.0132712364970603,0,0.0146661913910115,0,0,0,0,0,0,0,0.53163854976538,0,0,0,0,0.0968450577713911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188883498477678,0,-0.0218006320279862,0,0,0,0,0.0279439006411938,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.165976480559335,0,0,0,0,0,0.180652038426191,0,0.0415957793013918,0,0.0812631834758221,0,0,0,0,0,0.0782318561744987,0,0,0,0,0,0,0,0,0,0,0.222667378533756,0.0621251020820741,0,0.208884023375573,0,0.497261648063481,0,0,0,0,0,0,0,0,0,0,-0.00739106452222774,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155163100070931,0,0,0,0.103089894249167,0,0,0,0.106908049818424,0,-0.0712999986304925,0,0,0,0,0,0,0,0,0,0,0.0906533274988911,0,0.0195460290131306,-0.0484692228107326,0,0,0,0,0,0
