,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X000301.SZ,X600362.SH,X002466.SZ,X000786.SZ,X600111.SH,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X601991.SH,X600803.SH,X000027.SZ,X600795.SH,X000408.SZ,X600219.SH,X600352.SH,X600489.SH,X600801.SH,X000932.SZ,X000825.SZ,X000807.SZ,X000898.SZ,X600688.SH,X000959.SZ,X300037.SZ,X002353.SZ,X601699.SH,X600315.SH,X002080.SZ,X600486.SH,X600157.SH,X000830.SZ,X600299.SH,X600027.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,-0.0389763948379463,0,0,0,0,0,0,0,0,0,0.0809686436298597,0.216215853424761,0,0,0,0,0,0,-0.051595936334036,0,0,0,0,0,0,-8.67361737988404e-19,-1.73472347597681e-18,0.253165433018508,0,0,0,0,0,0.0697641633873493,0.0109475521127458,0,0.139207109464811,0,0,0,0,0,0,0,0,0,0,0,0.00193083849718203,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268171649856128,0,0,0,0,0,0,0.0377784058203963,0,0.0775817439666696,0,0,0.148985218912448,0,0,0.0607664676983437,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0334651185873008,0,0,0,0,0,-0.0432883094247897,0,0,0,0,0.0118561714381458,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301242568189216,0,0,0,0,0,0,0,0,0,-0.0321211085303131,0,0,0,0,0,0,0,0,0.104998568883765,0,0.371153381339499,0,0,0,0,0,0.0128118465010095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827894934211432,0,0,0,0,0.0905982698723884,0,0,0.309202113083831,0,0,-0.0667951338079308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445661442782499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223278244217265,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199832643408619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269453430658098,0,0.276965195777455,0,0,0,0,0,0,0,0.173138216207269,0,0,0,0,0,0,0,-0.0498079505968586,0,0,0,0,-0.00273184996184653,0,0
X002466.SZ,0,0,0,0,0,0,0.673583341632284,0,0.108457288691382,0,0,0,0,0.256524403184239,0,0,0,0,0,-0.0700590916290415,0,0,0,0,0,0,-0.0239050038401854,0,0,0,0,0,0,-0.0793408620501715,0.079225174653422,0,0,0,0.180519553205708,0,-0.0254785032553276,-0.0706977111370674,0,0,0,0.119335712599914,0,0,0,0,0,-0.115873237791636,-0.0330561738900359,0,0,0,0,0,0
X000786.SZ,0,0,0,0.402037109583603,0,0,0,0,0.0629635316904352,0,0,0,0.0197887147438362,0,0,0,0,0,0,0,-0.195705114239053,0,0,0,0,0,0,0,0,0,0,0,0,0.15334407893243,0,0,0,0,-0.23884891815973,0,0,0.0627536870665572,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0924498081137305,0,0,0,-0.0112262864478412,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0994236870839552,0,0,0,0.130273430817148,0,0,0,0.136443123058466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122536124262561,0,0,0,0,0,0,0,0.0945920581001461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147718097113177,0,0
X600010.SH,0,0,0,0,0,0,0.00777448045651451,0,0,0,0,0,0,0,0,0,0,0.0257093190352656,0,0,0,0,0,0,0,0,0.035551578243003,0,0,0.150428864417889,0,0,0,0.13304863351998,0.0817960125682489,0,0.0600982041794313,0,0.123751747056785,0,0,0.0530932630677694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364012674314885,0,0
X600188.SH,0,0,0,0,0,0,-0.173518450345529,0,-0.137983308999663,0,0.526993622365506,0,0,0,0.24046312453351,0,0,0,0,0,0,0,0,0,0.126110461402565,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.191446466547853,0,0.114833026720392,0.0794084252609713,0,0,0,0,0.101772062293013,0,0,0,0,-0.0590411723691905,0,0,0,0,-0.0118296486703436,0,0
X600426.SH,0,0,0,0.16771018116452,0,0,0,0.0857828684451829,0,0.127021453472592,0,0,0,0.0609741146066913,0.0157383187961257,0,0,0,0,0,0,0,0,0.0470198800713422,0,0,0,0,0,0,0,0,0.0749680040797725,0,0,0,0,0,0,0,0,0.0645596744461812,0,0,0,0,0.392332479502071,0,0,0,0,0,0,0,0,0,-0.0390877664824494,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0318128947110733,0,0,0,0,0,0,0,0,0.0176692862177876,0,0,0,0.0400385018456793,0,0.0844085316519085,0.140799423214677,0,0,0,0,0.0204115955629369,0,0.101267617330438,0.0152593780785753,0.0459575000113819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293217538204684,0,0,0,0,-0.0183566142466496,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277936906973422,0,0,0,0,0,0,0,0,0,0.266651779517094,0,0.00865783789640548,0,0,0,0,0,0,0.0280244838267324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157129118679351,0,0,0.00734903238284069,0,0,0,0,-0.0342768286349349,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0617386899066777,0.0677923017381264,0,0,0,0.0866862759505141,0,0,0,0,0,0,0.159374680524178,0,0,0,0,0,0,0,0,0,0,0,0,0.149568403247626,0,0.208964003652184,0,0,0,0,0,0,0,0.121131413730507,0.100822535180823,0,0,0,0,0,0,0,0,0,0,0,-0.0303381774949783,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.168365577493439,0,0,0,0,0,0,0,0,0,0,0.0266341691839326,0,0,0.0962263134167763,0.0516801981644356,0,0,0.239693562440704,0,0,0,0,0,0,0,0.0266472105777956,0.0261715573126867,0,0,0,-0.0188904749966597,0,0,0,0,-0.0294890991405875,0,0,0,0,0,0,0.0332149884892327,0,0,0,0,-0.038929562729281,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.1473042503988,0,0,0,0,0.0539954790900365,0,0.0523081891812404,0,0,0,0,0.0152594433108497,0,0,0,0,0,0,0,0.0420039240163798,0,0,-0.0750369424794713,0,0,0,0.0823136304663304,0,0,0,0,0,0,0,0.277700502148381,0,0,0,0,0,0,0,0.0185563483217429,0,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.197462137912258,0,0,0.343156527588631,0,0,0,-0.0782327383727689,0.175344196329092,0,0,-0.0631398806535118,0,0,0.290700497914361,0.219608880981834,0,0,0,0,0,0.866900858941546,0,0,0,-0.147248795699864,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00799087010403644,0,-0.171663783474362,0,0.244034222951678,0,0,0,0,0,0.0700811643280154,0,0,0,0.00381233095990607,0,0,0,-0.0614105082613687,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207401142324175,0,0,0,0,0.132067143054382,0,0,0,0,0,-0.0772803518040034,0,0,0,0,0,0,0.0620727494530027,0,0,-0.0929261229377042,0,0,0,0,0,0,0,0,0,0.217846120476858,0,0,0,0.0191514730004966,0,0,0,-0.0365679034457108,0,0
X000408.SZ,0,0,0,0,0,0,1.73472347597681e-18,0.270522700809032,0,0,-0.0363424769156144,0,0.0436971214002287,-0.0749948169777093,0,0,-0.265869113263886,0,0,0,-0.130000115621332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270690704127689,0,0,-2.77555756156289e-17,0,-0.348772194917947,0,0,-0.00588409143781799,0,0.412136748506341,0,0,0,0,0,0,0,0,0,0.0314413973518596,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.174151372062864,0,0.136784493132718,0,0,0,0,0,0,0,0.0172464287562839,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0930189852535287,0.090017581558163,0,0.0563312349894352,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294460250072837,0,0,0,0,-0.00852196110388865,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,-0.0427568704105128,0,0,0,0,0.0445223431370957,0,0.0176632673583053,0,0,0,0,0,0,0,0,0.00926413435517127,-0.00649772767336869,0,0,0,0,0.10964147055825,0,0,0,0.0177661898590458,0,0,0,0,0.031934378715472,0,0,0,0,0,0.202210572127525,0,0,0,0,0,-0.00770604244518751,0,0,0,-0.0303726053945189,0,0
X600489.SH,0,0,0,0,0,0,-0.036980063436079,0,0,0,0,0.859527307894265,0,0.00496031360746834,0.0370968447548988,0.0441046527198121,0.0101861529820891,0,0,0,0,0,0,0.012751061497262,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.00683995918501643,0.0268801184843672,0,0,0,0.107422738568607,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00817089352203312,0,0
X600801.SH,0,0,0,0.0491826653043857,0,0,0,0,0.0597156327377516,0,0,0,0,0.108592820839099,0,-0.0225408517866404,0,0,0,0,0,0.136132041062585,0,0,0,0,0.0643724858194421,0,0.0888405524442635,0,0,0,0,0.0864805438336525,0,0.148466431796501,0,0,0,0,-0.0406073872398863,-0.0383390573048364,0,-0.106989977775512,0,0,-0.0749944920956049,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0114972761253078,0,0,0.195781165458208,0,0,0,0.134046858306739,0,0.0506163548855264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553572435895588,0,0,0,0.229954221276045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169121542872863,0,0
X000825.SZ,0,0,0,0,0,0.0676945235171482,0,0,-0.0640690815313291,0,0.142006953055334,0,0,0,0,0,0,0,0,0.0485812813414248,-0.0497300187894622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175045218655184,0.264756775519954,0,0.304915966448647,0,0,0,0,0,0,0,0,0,0,0,0,0.0128350140763287,0,0,0,0,-0.0439344101325715,0,0
X000807.SZ,0,0,0,0,0,0,0.0508336559813306,0,0,0,0,0,0.677690993321263,0.133549511342037,0.290969458541056,0,0,0.00386737736162931,0,0,0,0,0,0,0.0859644459125098,0.0507269587433173,0,0,0,0.079827063650155,0,0,0,0,0.0682368794415429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244926893598966,0,0
X000898.SZ,0,0,0,0,0,0.10271616116439,0,0,0,0,0,0,0,0,0.236488525782042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213310259437787,0,0,0,0.0949777409457619,0,0.0844909155446777,0,0,0,0,0,0,0,0,0,0,0,-0.0598643631955511,0,0,0,0.0493721374815977,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0793388532061888,0,0,0,0,0.0166685453916634,0,0,0,0,0.0610654172002129,0.00538098553532098,0,0,0.0216058721836222,0,0,-0.0324985880752857,0,0,0,0,0.00567453633555339,0,0,0,0.0274222673804278,0,0,0.190336403368876,-0.0135868406468007,0,0.0107002742940919,0,-0.0846342575590865,0,0,0.095776441629281,0,0,0,0,0.0367900906676231,0,0,0,0,0.000660229178416356,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413184628373374,0,0,0,0,0.242911291819168,0,0,0,0,0,0,0.0498582419969247,0,0,0,0,0,0,0,0.0186632705483556,0.0604064123012719,0.0880164883944349,0,0,0,0,0.0522718100406954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118486122090787,0,0
X300037.SZ,0,0,0,0,0,0,0.0836934454829982,0.348515802209678,0.0671440859448181,0,0,0,-0.197075509283977,0,0,0,0,0.211518449250281,0,0,0,0,0,0,0,-0.0535737198966882,0,0,0.134717569652316,0,0,0,0,-0.0123157008581064,-0.0764336527438882,0,0,0,0,0,0,0,0.0604051862452746,0,0,0.00857071617781416,0,-0.106590051638127,0,0,0,0,0,0,0,0,0.0224070024807599,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844688122739262,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0479079855646001,0,0.144439040924581,0,0,0,0.088096699917259,0,0,0,0,0.071410519081003,0,0.0587053208171143,0,0,0.0385302224497819,0,0,-0.0178481321713448,-0.299312523256199,0,0,-0.0875553164199228,0,0,0,0,-0.0333052587711749,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.164306009579611,0,0.218654065872158,0,0,0,0,0,0.10619826864063,0.00657975186294467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517507166778395,0.0305806647743199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960683819184889,0,0
X600315.SH,0,0,0,0,0,0,0,0.0661387934738389,0,0.346036568645871,0,0,0,0,0,0,-0.0416600592965947,0,0,0,0,0,0,0,0,-0.147924888149351,-0.0374961422708899,0,0,0,0,0,0,0,-0.0629818792560439,0,0,0,0,0,0,0.0552922140981223,0,-0.150523684249014,0.134915433320833,0,0.00705265593572342,0,0,0,0,0,0,0,0,0,0.0380947982073249,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553192822848556,0.0174790983775373,0,0,0,0,0,0.202990086430456,0,0,-0.0470427189822787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120054783591128,0,0,0,0,0,0,-0.0274800586541147,0,0,0,0,-0.00369006272390018,0,0
X600486.SH,0,0,0,0.26544984303714,0,0,0,0,0.082286400767329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282238810475705,-0.01279336843886,0,-0.0676294260773779,0,0.0540387125305993,0,0,0,0,0,0,0,0,0,-0.104566884525313,0,0.139481285186345,0,0.0638316325492759,0,0,0,0,0,0,0,0,-0.0286753946104153,0,0,0,0,0.0383867119948159,0,0
X600157.SH,0,0,-0.0629587040207966,0,0,0,0,0,0,0,0.0737375805362192,0.172645170699612,0,0,0,0,0,-0.0978505236938153,0,0.113442448505966,0,0,0,0.0481562645893841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136065520265636,0,-0.105058038436106,-0.108141005162965,0,0.0486164053500342,0,0,0,0,0,0,0,-0.0818195318590974,0,0,0,0,0.0141377978855378,0,0
X000830.SZ,0,0,0,0,0,0,0.00680818718414835,0,0,0,0,0,0,0,0.051368033062354,0.085190050266083,0,0.0965053788829005,0,0.111629237595718,0.335220948637434,0,0,0,0,0,0,0,0.0231620761163509,0,0,0,0,0.0112376913539837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228247206603595,0,0
X600299.SH,0,0,0,0.0462341639517514,0,0,2.16840434497101e-19,0,0.0318571011556157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415272976731451,0,0,0,0,0,0,0,0,0,0,-0.0909563328267317,0,0,0,0,0,0.100851231571961,0,0.0847725088584036,0.0526161715202046,1.73472347597681e-18,-0.0478059837515403,0.211761154157799,0,0,0,0,0,0,0,0,0,-0.0226652345737192,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075042897472127,0,0,0,0,0,0,0,0,0.114505376631167,0,0.0792698572084053,0,0,0.0824457410797626,0,0,0,0,0,0.00269620637677471,0.0627464579827571,0.0109353737036024,0,0,0.0103551132268759,0,0,0,0,0,0,0,0,0,0,-0.00315362296869108,0,0,0,0,0,0,-0.023947397247423,0,0
X002409.SZ,0,0,0,0,0,0,0,0.203912620681219,0.0125599480449329,0.0600311748877782,0,0,0,0.0686017377649208,0,0,0,0,-0.102150575929827,-0.166479404854759,0.0887526326530819,0,0,0.23410758758766,0,0,0,0,0,0,0,-0.0301352070751054,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0271959232488758,0,0,0,0,0,0,0,0,0,0,0,-0.0146966564112709,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130124813552044,0,-0.0138978745352221,0,0,0,0,0,0,0,0,0,0,0,0.0323795390630425,0,0,0,0,0,0.0599991337837521,0,0,0,0,0,0,-0.143943745503485,0,0,0,-0.0029996951781815,0,0,0,0,0,0,-0.137261087729535,0,0,0,0.010749525835491,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133972384403376,0,0,0,0,0,0,0,0,0,0,0.176720943509962,0,0,0,0,-0.00511471929018223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15638106143178,0,0,0,-0.152164381246978,0,0
TED,0,0,0,0,0,0,0,-0.0654506185101792,-0.0556982132053536,0,0,0,0.0193274863037722,0,0,0,0,0.215718957607527,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356349746610771,0.00425443220464101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525643897722029,0,0,0,0,0.15752590793098,0,0
RealEstate_excess,0,0,0,1.73472347597681e-18,0,0,0,0.0644926192499508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413006725222711,0,0,0,-0.042242136703237,0,0,0.0249203282062449,0,0.0175232338479094,-0.0127443459484237,-0.0357936876027837,0,0,0,0,0,0,0,0,0,0.00105508809219871,0,-0.242224578203981,0,0.00209545702429981,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368953801199056,0,0,0,0,0,0,-0.00437907521964252,0,0,0,0,0,0,0,0,0,0,0,-0.027641205769299,0,0,0,0,0,0,0,0,-0.015390400009877,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304726864624292,0,0,0,0,0,0,0,0,0,0,0,-0.00161089025733412,-0.00244505190546898,0,0,0,0,-0.000737372257995595,0,0.00121739275877993,0,0.00511228195940263,0,-0.00236245875198377,0,0,-0.00181197673678451,0,0,0,-0.00478026984900538,0.0119596204326929,0,0,0,0.00155814837709026,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164881391328405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829879745099602,0,0,0,0,0,0,0,0,-0.31027515616642,0.197529302640704,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542030829794069,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000277040163898698,-0.006608276597853,0,0,0,0,0,0,0,0.00291571960703207,0,0,0,0,-0.0129767947780446,0.00133419199228567,0,0,0,0,0,0,0,0.00350190021174086,0,-0.00521325028881372,0,0,0,0,0,0,-0.0131333460177892,0.0487792067174287,0,0,0,-0.0248403756808251,0,0
