,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X000877.SZ,X600362.SH,X002271.SZ,X600795.SH,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X002409.SZ,X000539.SZ,X600160.SH,X000629.SZ,X300037.SZ,X600995.SH,X000408.SZ,X600219.SH,X000932.SZ,X600612.SH,X002080.SZ,X600688.SH,X000723.SZ,X600378.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.582168062574848,0.0211044511887389,0,0.0540599046138829,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0131467238588217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300686704466328,0,0,0,0,0,0,0,0.0247948935216878,0,0,0.129250879956492,0,0,0,0,0.0240314264617956,0,-0.00957035311824217,0,0,0,0,0
X600028.SH,0.601316011211793,0,0,0,0,0,0.139000204081478,0.299310611533251,0,0.0476199265871365,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476209709160897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383168414116486,-0.0472335285870826,0,0,0,0,-0.0913791672614662,0,0,0,0,-0.0996141774756226,0,0.0328461524333951,0,0,0,0,0,0,0
X601088.SH,0.14637818750587,0,0,0,0.136807139139562,0,0.0930399237047433,0,-0.00353476282706891,0.26513012430939,0,0,0,0,0,0.0361925076136421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484106587906715,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177132422513894,0,0,0,0,0.0230301342220467,-0.0282314198780278,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.177685591662052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202879142389284,0,0,0,-0.0120672282313111,0,0,0,0.0312030772821724,0,0,0,0,0,0.0210983939156195,0,0.0673876802316322,0,0,0,0,0,0,0,0.0502839350176234,0,0,0,0,0,0,-0.00391885614544975,-0.00243644295071032,0,0,0,0,0,0
X600188.SH,0,0,0.11826632929419,0,0,0,0.00875663053417732,0,0,0.43198492565221,0,0,0,0.096146660762866,0,-0.0710717046941009,0,0,0,0,0,0,0,0,0,-0.0713956054500567,0,0,0,0,0.158645934413078,0,0.189410018013308,0,-0.0236954879047112,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360355516259578,-0.049635501910401,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0257346678102195,0,0,0,0,-0.0392613843339802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209059381424102,0.286352037836816,0,0.36713547306096,0,0,0,-0.0567366884333515,0,0,0,0,0,0,0,0,0,0,0,0,0.0633571213548491,0,0,0,0,0.0511328201194551,0,0.0428988521330123,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0501233529007316,0,0,0.0689046165152813,0,0,0,0,0,0.0881197245343388,0,0,0,0,0,0,0.0745877796573778,0,0,0,0,0,0,0.0804107724300288,0,0,0,0,0.113461113276669,0,0,0,0,0.0022204650913987,-0.0869248017321869,0,0,0,0,-0.0152253481644561,0,0,0,0,0.0993340323926509,0,0,0.0435377773939856,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0863073282129244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080884050534863,0,0,0.0183803521156091,0,0,0,0,0,0,0,0.0720878039078972,0,0.0540542804460795,0,0,0,0.0477116069962502,0,0,0,0.0986366577744463,0,0,0,0,0,0,0,0,0,-0.0185964741270335,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.518466346957662,0,0.0494001277065162,0,0,0,0,0,0,0,0,0.103058209208587,0,0,0,0,0,0,0,0,0,0,0,0.0174118450954791,0,0,0,0.133062002705492,0,0,0,0,0.0491378615171138,-0.0272600375776243,0,0,0,0,0,0,0,0.0338390125457415,0,0,0,0,0,0,0
X601898.SH,0.0798511131403599,0,0,0,0.191367895894692,0,0.0670175663458807,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105986577205639,0,0,0,0,0,0,0,0,0,0.364485704403482,0,0,0.0215726552939853,0,-0.0857542382658168,0,0,-0.0932452525848663,0,0,0,0,0,0,0,0.00549536002632531,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.458824599180979,0.160273911652803,0,0,0.13868868391836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12456330158918,0,0,0,0,0,0,0.0732221773968519,0,0,0,0,0,0,0.0611922969585589,0,0.0179599731720261,0,0,0,0,0.0659800247894293,0,0,0,0,0,0,0
X600547.SH,0.0236601295356875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251304766523474,0,0,0,0,0,0,0.0751771695131068,0,0,0.619774599275074,0,0,0.0355134068005811,0,0.0295587470929301,0.0402044501099271,0,0,0,0,0,0,0,0,0,0,0,-0.0508861576637184,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.19444655632586,0,0,0,0.201366274872002,0,0.190719307396679,0,0,0,0,0,0.0224046619590662,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.01977021024142,0.00565725322955249,0.0488539881834837,0,0.0988759390677406,0,0,0,0,0,0,0.0881549698917411,0,0,0,0.0141728394410654,-0.0101895521725022,0,0,0,0,0,0
X601600.SH,0.11601637290625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116760586081601,0,0,0,0,0,0,0,0.197980801658727,0,0,0.573556192317525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295196135203652,0,0,0,0,0,0.0293203838234017,0,0,0,0,0,0
X600660.SH,0,0,0,0,6.2550419177387e-05,0,0,0,0.00261360155934173,0,0,0,0,0,0,0,0,0,0,0.0771800868397672,0,0,0,0,0,0,0.0180756236155773,0,0,-0.0644503059438376,0,0,0.03477187328521,0,0,0,0,0.0199228745246069,0.00468726889058461,0.0642305965118382,0,0,0,0.0501314351161228,0,0,0,0,0,0,0,0.0189818846543944,-0.0397880856773375,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0522375149337781,0,0,0,0,0,0,0,-0.0890862784492125,0,0,0,0,0,0,0,0,0,0,0,0.0881373309932748,0.0999660705097201,0.201806115809807,0,0,0,0.190670024466763,0,0,0,0,0.0340940023915163,-0.0650534380752261,-0.0636950949255602,0,0,0,0,0,-0.054976404974621,0,0,0,0,0.111870995082123,0,-0.00514919774086518,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.011135543418812,0,0,0,0,0,0,0,0,0.0396149196650855,0,0,0,0,0,-0.0378266776629955,0,0,0,-0.0293567914106533,-0.0438951133679101,0,0,0,0.0195496477146252,0,0,0,0,0.422103188290315,0,0.0265169715115832,0,0,0,0,0,0,0,0.0624840417868695,0,0,0,0.036592180143137,-0.0208068149338376,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0510400057850975,0,0,0.0466530864160802,0,0,0.40208646093199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552600774182553,0,0.0659793174677023,0,0,0,0,0,0,0,0,0,0,0.0808575091953616,0,0,-0.00144988926406863,0,0,0,0,0,0,0
X000708.SZ,0,0,0.159525133334431,0,0.107238267722194,0,0,0,0,0.189653628505855,0.0459597068580807,0,0,0,0,0,0,0,0,0,0,0,0,0.0535713669984213,0,0,0.125803573288691,0,0,0,0.0830902150068982,0,0.00823453013504206,0,0.0407818836837003,0,0,0,0,0,0,0,0,0,0.155861322015409,0,0,0,0,0,0,0.0409039513063624,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.142877712189918,0,0,0,0.0416368225028992,0,0,0,0,0,0,0.142243683230618,0,0,0,0,0.0240247745562043,0,0,0.0953186190715263,0,0,0,0,0,0.0195754793253102,0,0.130414212407036,0,0,0.0363185670945503,-0.123044253479775,0,0,0,0.0175649498125916,0,0,0,0,0.338157412014537,0,0,0.0946740275521178,0,0,0,0.0168735018358796,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.245811344423683,0,0,0,0,0.070739764959322,0,0.0654049619563321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963425280448669,0,0,0,0,0,0.00715038297771596,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0490819624921253,0,0,0,0,0,0,0,0.0196891435021777,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.0343310759388857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389507095227543,0.140256865251138,0,0,0,0,0,0,0,0.016856882961195,0.20055328386082,0,0.10274981408775,0,0,0,0,0,0,0.00847546006400686,0,0,0.054748712423633,0,0,0.0152143825047376,0,0,0,0,0,0
X600362.SH,0.0398515891411934,0,0,0,0,0,0,0,0,0,0,0,0,0.0818087807891726,0,0,0.015570367138178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861075142544517,0,0,-0.00600210330577875,0,0,0,0,0,0,0,0,0,0,0,0,0.299391321547672,0,0,0.0289811224047368,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.329907974850124,0,0,0,0.327827577301989,0,0,0.0606311730826783,0,0,0,0,0,-0.0369030377438659,0,0,0.131170620031037,0,0,0,0,0,-0.00289388201141397,0,0,0,0,0,0,0,0.20839370966089,0.00782086410666911,0,0,0,0.19778908704924,0,0,0,0,0,0,0,0,-0.138458403354214,0,0,0,0.0450509689696403,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.117504107169115,0.289891644868724,0,0,0,0,0,0,0,0,0,0,0,0,0.0951881996618555,0,0,0,0,0,0,0,0.0169460860930067,0.269912686043697,0,0,0,0,0,0,-0.0964548030701058,0,0.0402584203708237,0,0,0.0409852462978949,-0.0238771160600631,0,0,-0.0949304362414779,0,0,0,0,0,0,0.0045290304695505,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.650075340369403,0,0,0,0,-0.0386493947651785,0,0,0,0,0,0,0,0,0,0.18640177234312,0,0,0,0,0,0,0,-0.00107767109377382,0,0,0,0,0,0.00875718354092611,0.383704066901467,-0.108200917305474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0301584223642083,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071673495240932,0,0,0.0990162058017811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18617677723955,0.17420793937379,-0.0664230259554293,-0.0638605019061486,0,0,0,0,-0.0868603967557145,0,0,0,0,0,0,0,0.0393992656913061,-0.147987099707743,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0104047474612576,0,0,0,0,0,0,0,0,0,0.0638851750548475,0,0,0,0,0,0,0,0,0.564694203539435,0.025886814475119,0.0581116642188535,0,0,0.0152943279800647,0,0,0,0,0,0.13055420583856,0,-0.216080524613915,0,0,0,0,0,0,0,0,0.115206540217336,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158205773737209,0,0,0,0,0,0,0.213029449256185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041730906909212,0,0,0,0,0,0,0,0.185280514111969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.693189559001493,0,0.0667389120065244,0,0,0,0,0,0,0,0,0,0.054962996483304,0,0,0,0,0,0,0,0,0,0,0.0619599987650042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242097304944859,0.013061031253948,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.260077002919285,0,0,0,0,0,0.0709247368888538,0,0,0,0,0,0,0,0,0,0,0,0,0.0991148159352053,0,-3.46944695195361e-18,0,0,0.130310118232647,0,0,0,0,0,0,-0.0263262686165757,0,0,0,0,0.0061738223355288,0,0,0,0,0,0,0,0,0,0,0.0235894884055723,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0755116776237045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209840303445179,0,0,0,0,0,0,0,0,0.00205109571555742,0.0300772317825829,0,0,0.0725280557239739,0,0,0,0,0.0276416200062923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159477949708017,0.0293289986142673,0,0,0,0,0,0
X000807.SZ,0.0753318586169038,0,0,0,0,0,0,0,0,0,0,0,0,0.367237669278988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320851627308737,0,0,0,0,0,0,0,0,0,0,0,0,0.275696213900323,0,0,0.0343348192530456,0.0542734348851584,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0392827596276688,0,0,0,0,0.0355536954197461,0,-0.0149101565941279,0,0,0,0,0,0,0,0.0433320228088871,0,-4.33680868994202e-19,0,0.250265689768392,0,0,0,-0.00346204466050689,0,0,0,0,0,0,-0.132910924367641,0,0,0,-0.0135741029707438,0.104143914185438,0,0,0,0,0,0,0,0,0,0,0.0732855075158949,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.080343722414882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209217568065949,0,0,-0.146289813547587,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136581907816149,0,0.545230702249406,0,0,0,0,0,0,0,0,0.0010213100007381,0,0,0,0,0,0,0
X000539.SZ,-0.0358163578755725,0,0,0,0.0351843972434283,0,0,0,0,0,0.10473602897483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375562393388118,0,0.236482059776562,0,-0.118210009180277,0,0,0,0,-0.0408842392446207,0,0,0,0,0.0521654888805644,0,0,0,0,0,0,0,0,0,0,0,-0.00902491289125922,0,0,0,0,0,0,0
X600160.SH,-0.16190623064287,0,0,0,0.00803584634065611,0,0,0,0.175843314318194,0,0,0,0,0,0,0,0,0,0,0,0.0225504713279886,0,0,0,0,0,0.236813036627654,0,0,0,0,0.0253652823380699,0,0,0,-2.16840434497101e-19,0,0,0.0296156824829996,0,0,0,0,0,0.0813159677072607,0,0,0,0,0,0,0.052740625127692,0.0380247903619448,0,0,0,0,0,0
X000629.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0.109661796437952,0,0.247007987409525,0,0,0,0,0,0,0,0,0,0,0.204568948245648,0,0.13359168374161,0,0,0,0,0,-0.0339407333211287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295749162116344,0,0,0.0882418701036549,0,0,0,0,-0.0231847714685151,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.300549085999962,0,0,0,0,0,0,0,0,0,-0.0528485722090761,0,0,0,-0.0648860364081538,0,0,0,0,0,0,0.0146410290529615,0,-0.0671864311503035,0,0.363958205788561,0.00582927652444583,0,0,0,0,0,0.191365565075507,0.0337858513696708,0,0,0.242371341343243,0,0,-0.103119206481801,0.025009230751084,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.0902688696134007,0,0,0,0,0,0.0768090956321988,0,0,0.0899981191821869,0,0,0,0,0,0,0,0,0,-0.0329737458607054,0,0,-0.123915079049156,0,0,0,0,0,0,0,0,0.281346929568076,0,0,0.0545389458774913,0,0,0,0,0,0,0,0,0.112684706606275,0,0.126405780469497,0,0.0130865525663253,0.0288660628006542,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.437836501217461,0,0,0,0,0,0,0,0,0,0,0,0,0.0192542570926053,0,0.0910812880323029,0,0,0,0,0,0,0,0,0,0,-0.0905651441369663,0,0,0.0175563978566745,0,0,0,0,0,0,0.0555427565320071,0,0.0596946097076607,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00331898620733827,0,0,0,0.119097749382022,0,0,0,0,0.118694182110885,0,0,0,0,0,0,0,0,0,0,0,-0.0175434024093672,0,0,0,0,0,0,0,0,0.0188672106209159,-0.00832806477639503,0,0,0,0.00640099808428211,0,0,0.158582112067007,0,0.106467701031024,0,0,0,0.0620201532195322,0,0.087053625253986,-0.0129325705790926,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11732931311604,0,0.0500620001883224,0,0,0,0,0.0437848023165394,0,0,0,0.0905863241931393,0.0270505031682769,0.0352041216377832,0,0,0,0,0,0,0,0,-0.0899680877492616,0,0,0,0.105971719924317,0,0,0,0.0281718893710456,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.163907090438989,0,0,0,0,0.0716361289512301,0,0,0,0,0.0338365307111443,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109135157525792,0,0.155547091696715,0,-0.145291211715353,0,0.0848407302439216,0,0.252210861686945,0,0,0,0,0,0,0,0,0,0,0,0,0.0620599239282278,-0.0484671506926953,0,0,0,0,0,0
X002080.SZ,-0.110374217231401,0,0,0,0,0.0664607235269224,0,0,0,0,0.0976592890951499,0,0,0,0,0,0.00814866177997774,0,0,0.176471189419375,0.0980796898639227,0,0,0,0,0,0,0,0.465293346479843,0,0,0,0,-0.0341602965465867,0,0,0.0407616206865127,0,0.248652820340725,0.0803761548844602,0.12970488289262,0,0,0,0,0,0,0,0,0,0,0.0310046214125165,0,0,0,0,0,0,0
X600688.SH,4.33680868994202e-19,0.170920490768062,0,0,0,0,0.0204203331104258,0,0,0,0,0,0,0.0677556650468839,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369141274420459,0,0,0,0,0,0,0,0,0,0,0,0,0.0312352496542532,0,0,0,0,0,0,0,0,0,0,0,0.0227316860111041,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0740223253569934,-0.0655448322065811,0,0,0,0,0.193893883317359,0,0,0,0,0,0,0,0,0,0,0.176905106009204,0,0.0519315803428146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101097001926359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
